index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
4	0.8000	2	0.4000	1692	860	ə	l	ɑ	v	-	∅	∅	E	L	A	B	_	∅	∅	7	5	7	3	0	∅	∅	861	-	l	ɔː	f	-	∅	∅	_	L	U	B	_	∅	∅	0	5	7	3	0	∅	∅																							862	ə	l	a	f	n	∅	∅	E	L	A	B	N	∅	∅	7	5	7	3	4	∅	∅
5	1.0000	1	0.2000	1692	860	-	ə	l	ɑ	∅	∅	∅	_	E	L	A	∅	∅	∅	0	7	5	7	∅	∅	∅	861	-	-	l	ɔː	∅	∅	∅	_	_	L	U	∅	∅	∅	0	0	5	7	∅	∅	∅																							862	n	ə	l	a	∅	∅	∅	N	E	L	A	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.1429	7	1.0000	1694	863	d	∅	∅	∅	r	ʉ	p	T	∅	∅	∅	R	Y	P	1	∅	∅	∅	5	7	1	864	d	∅	∅	∅	r	ɪ	p	T	∅	∅	∅	R	I	P	1	∅	∅	∅	5	7	1																							865	t	∅	∅	∅	r	ɔ	pf	T	∅	∅	∅	R	U	B	1	∅	∅	∅	5	7	2
2	0.2857	6	0.8571	1694	863	r	d	∅	∅	ʉ	p	ə	R	T	∅	∅	Y	P	E	5	1	∅	∅	7	1	7	864	r	d	∅	∅	ɪ	p	-	R	T	∅	∅	I	P	_	5	1	∅	∅	7	1	0																							865	r	t	∅	∅	ɔ	pf	ə	R	T	∅	∅	U	B	E	5	1	∅	∅	7	2	7
3	0.4286	5	0.7143	1694	863	ʉ	r	d	∅	p	ə	l	Y	R	T	∅	P	E	L	7	5	1	∅	1	7	5	864	ɪ	r	d	∅	p	-	-	I	R	T	∅	P	_	_	7	5	1	∅	1	0	0																							865	ɔ	r	t	∅	pf	ə	n	U	R	T	∅	B	E	N	7	5	1	∅	2	7	4
4	0.5714	4	0.5714	1694	863	p	ʉ	r	d	ə	l	ə	P	Y	R	T	E	L	E	1	7	5	1	7	5	7	864	p	ɪ	r	d	-	-	-	P	I	R	T	_	_	_	1	7	5	1	0	0	0																							865	pf	ɔ	r	t	ə	n	-	B	U	R	T	E	N	_	2	7	5	1	7	4	0
5	0.7143	3	0.4286	1694	863	ə	p	ʉ	r	l	ə	∅	E	P	Y	R	L	E	∅	7	1	7	5	5	7	∅	864	-	p	ɪ	r	-	-	∅	_	P	I	R	_	_	∅	0	1	7	5	0	0	∅																							865	ə	pf	ɔ	r	n	-	∅	E	B	U	R	N	_	∅	7	2	7	5	4	0	∅
6	0.8571	2	0.2857	1694	863	l	ə	p	ʉ	ə	∅	∅	L	E	P	Y	E	∅	∅	5	7	1	7	7	∅	∅	864	-	-	p	ɪ	-	∅	∅	_	_	P	I	_	∅	∅	0	0	1	7	0	∅	∅																							865	n	ə	pf	ɔ	-	∅	∅	N	E	B	U	_	∅	∅	4	7	2	7	0	∅	∅
7	1.0000	1	0.1429	1694	863	ə	l	ə	p	∅	∅	∅	E	L	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	864	-	-	-	p	∅	∅	∅	_	_	_	P	∅	∅	∅	0	0	0	1	∅	∅	∅																							865	-	n	ə	pf	∅	∅	∅	_	N	E	B	∅	∅	∅	0	4	7	2	∅	∅	∅
1	0.1667	6	1.0000	1696	866	w	∅	∅	∅	ɛ	r	p	W	∅	∅	∅	E	R	P	6	∅	∅	∅	7	5	1																																													867	v	∅	∅	∅	ɛ	r	f	B	∅	∅	∅	E	R	B	3	∅	∅	∅	7	5	3
2	0.3333	5	0.8333	1696	866	ɛ	w	∅	∅	r	p	ə	E	W	∅	∅	R	P	E	7	6	∅	∅	5	1	7																																													867	ɛ	v	∅	∅	r	f	ə	E	B	∅	∅	R	B	E	7	3	∅	∅	5	3	7
3	0.5000	4	0.6667	1696	866	r	ɛ	w	∅	p	ə	-	R	E	W	∅	P	E	_	5	7	6	∅	1	7	0																																													867	r	ɛ	v	∅	f	ə	n	R	E	B	∅	B	E	N	5	7	3	∅	3	7	4
4	0.6667	3	0.5000	1696	866	p	r	ɛ	w	ə	-	∅	P	R	E	W	E	_	∅	1	5	7	6	7	0	∅																																													867	f	r	ɛ	v	ə	n	∅	B	R	E	B	E	N	∅	3	5	7	3	7	4	∅
5	0.8333	2	0.3333	1696	866	ə	p	r	ɛ	-	∅	∅	E	P	R	E	_	∅	∅	7	1	5	7	0	∅	∅																																													867	ə	f	r	ɛ	n	∅	∅	E	B	R	E	N	∅	∅	7	3	5	7	4	∅	∅
6	1.0000	1	0.1667	1696	866	-	ə	p	r	∅	∅	∅	_	E	P	R	∅	∅	∅	0	7	1	5	∅	∅	∅																																													867	n	ə	f	r	∅	∅	∅	N	E	B	R	∅	∅	∅	4	7	3	5	∅	∅	∅
1	0.1429	7	1.0000	1719	868	-	∅	∅	∅	-	-	h	_	∅	∅	∅	_	_	H	0	∅	∅	∅	0	0	3																																													869	ɡ	∅	∅	∅	ə	+	h	K	∅	∅	∅	E	_	H	1	∅	∅	∅	7	0	3
2	0.2857	6	0.8571	1719	868	-	-	∅	∅	-	h	ɛ	_	_	∅	∅	_	H	E	0	0	∅	∅	0	3	7																																													869	ə	ɡ	∅	∅	+	h	eː	E	K	∅	∅	_	H	E	7	1	∅	∅	0	3	7
3	0.4286	5	0.7143	1719	868	-	-	-	∅	h	ɛ	k	_	_	_	∅	H	E	K	0	0	0	∅	3	7	1																																													869	+	ə	ɡ	∅	h	eː	ɡ	_	E	K	∅	H	E	K	0	7	1	∅	3	7	1
4	0.5714	4	0.5714	1719	868	h	-	-	-	ɛ	k	-	H	_	_	_	E	K	_	3	0	0	0	7	1	0																																													869	h	+	ə	ɡ	eː	ɡ	ə	H	_	E	K	E	K	E	3	0	7	1	7	1	7
5	0.7143	3	0.4286	1719	868	ɛ	h	-	-	k	-	∅	E	H	_	_	K	_	∅	7	3	0	0	1	0	∅																																													869	eː	h	+	ə	ɡ	ə	∅	E	H	_	E	K	E	∅	7	3	0	7	1	7	∅
6	0.8571	2	0.2857	1719	868	k	ɛ	h	-	-	∅	∅	K	E	H	_	_	∅	∅	1	7	3	0	0	∅	∅																																													869	ɡ	eː	h	+	ə	∅	∅	K	E	H	_	E	∅	∅	1	7	3	0	7	∅	∅
7	1.0000	1	0.1429	1719	868	-	k	ɛ	h	∅	∅	∅	_	K	E	H	∅	∅	∅	0	1	7	3	∅	∅	∅																																													869	ə	ɡ	eː	h	∅	∅	∅	E	K	E	H	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2500	4	1.0000	1720	870	b	∅	∅	∅	uː	-	r	P	∅	∅	∅	Y	_	R	1	∅	∅	∅	7	0	5																																													871	b	∅	∅	∅	au	ə	r	P	∅	∅	∅	A	E	R	1	∅	∅	∅	7	7	5
2	0.5000	3	0.7500	1720	870	uː	b	∅	∅	-	r	∅	Y	P	∅	∅	_	R	∅	7	1	∅	∅	0	5	∅																																													871	au	b	∅	∅	ə	r	∅	A	P	∅	∅	E	R	∅	7	1	∅	∅	7	5	∅
3	0.7500	2	0.5000	1720	870	-	uː	b	∅	r	∅	∅	_	Y	P	∅	R	∅	∅	0	7	1	∅	5	∅	∅																																													871	ə	au	b	∅	r	∅	∅	E	A	P	∅	R	∅	∅	7	7	1	∅	5	∅	∅
4	1.0000	1	0.2500	1720	870	r	-	uː	b	∅	∅	∅	R	_	Y	P	∅	∅	∅	5	0	7	1	∅	∅	∅																																													871	r	ə	au	b	∅	∅	∅	R	E	A	P	∅	∅	∅	5	7	7	1	∅	∅	∅
1	0.2500	4	1.0000	1726	872	v	∅	∅	∅	ɛ	l	t	B	∅	∅	∅	E	L	T	3	∅	∅	∅	7	5	1	873	f	∅	∅	∅	iː	l	d	B	∅	∅	∅	I	L	T	3	∅	∅	∅	7	5	1																							874	f	∅	∅	∅	ɛ	l	t	B	∅	∅	∅	E	L	T	3	∅	∅	∅	7	5	1
2	0.5000	3	0.7500	1726	872	ɛ	v	∅	∅	l	t	∅	E	B	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅	873	iː	f	∅	∅	l	d	∅	I	B	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅																							874	ɛ	f	∅	∅	l	t	∅	E	B	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅
3	0.7500	2	0.5000	1726	872	l	ɛ	v	∅	t	∅	∅	L	E	B	∅	T	∅	∅	5	7	3	∅	1	∅	∅	873	l	iː	f	∅	d	∅	∅	L	I	B	∅	T	∅	∅	5	7	3	∅	1	∅	∅																							874	l	ɛ	f	∅	t	∅	∅	L	E	B	∅	T	∅	∅	5	7	3	∅	1	∅	∅
4	1.0000	1	0.2500	1726	872	t	l	ɛ	v	∅	∅	∅	T	L	E	B	∅	∅	∅	1	5	7	3	∅	∅	∅	873	d	l	iː	f	∅	∅	∅	T	L	I	B	∅	∅	∅	1	5	7	3	∅	∅	∅																							874	t	l	ɛ	f	∅	∅	∅	T	L	E	B	∅	∅	∅	1	5	7	3	∅	∅	∅
1	0.2000	5	1.0000	1755	875	-	∅	∅	∅	h	ɔ	n	_	∅	∅	∅	H	U	N	0	∅	∅	∅	3	7	4																							876	ʃ	∅	∅	∅	j	ɛ̃	-	S	∅	∅	∅	J	E	_	3	∅	∅	∅	6	7	0	877	-	∅	∅	∅	h	ʊ	n	_	∅	∅	∅	H	Y	N	0	∅	∅	∅	3	7	4
2	0.4000	4	0.8000	1755	875	h	-	∅	∅	ɔ	n	t	H	_	∅	∅	U	N	T	3	0	∅	∅	7	4	1																							876	j	ʃ	∅	∅	ɛ̃	-	-	J	S	∅	∅	E	_	_	6	3	∅	∅	7	0	0	877	h	-	∅	∅	ʊ	n	t	H	_	∅	∅	Y	N	T	3	0	∅	∅	7	4	1
3	0.6000	3	0.6000	1755	875	ɔ	h	-	∅	n	t	∅	U	H	_	∅	N	T	∅	7	3	0	∅	4	1	∅																							876	ɛ̃	j	ʃ	∅	-	-	∅	E	J	S	∅	_	_	∅	7	6	3	∅	0	0	∅	877	ʊ	h	-	∅	n	t	∅	Y	H	_	∅	N	T	∅	7	3	0	∅	4	1	∅
4	0.8000	2	0.4000	1755	875	n	ɔ	h	-	t	∅	∅	N	U	H	_	T	∅	∅	4	7	3	0	1	∅	∅																							876	-	ɛ̃	j	ʃ	-	∅	∅	_	E	J	S	_	∅	∅	0	7	6	3	0	∅	∅	877	n	ʊ	h	-	t	∅	∅	N	Y	H	_	T	∅	∅	4	7	3	0	1	∅	∅
5	1.0000	1	0.2000	1755	875	t	n	ɔ	h	∅	∅	∅	T	N	U	H	∅	∅	∅	1	4	7	3	∅	∅	∅																							876	-	-	ɛ̃	j	∅	∅	∅	_	_	E	J	∅	∅	∅	0	0	7	6	∅	∅	∅	877	t	n	ʊ	h	∅	∅	∅	T	N	Y	H	∅	∅	∅	1	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	1758	878	m	∅	∅	∅	œy	s	∅	M	∅	∅	∅	U	S	∅	4	∅	∅	∅	7	3	∅	879	m	∅	∅	∅	aʊ	z	∅	M	∅	∅	∅	A	S	∅	4	∅	∅	∅	7	3	∅																							880	m	∅	∅	∅	au	s	∅	M	∅	∅	∅	A	S	∅	4	∅	∅	∅	7	3	∅
2	0.6667	2	0.6667	1758	878	œy	m	∅	∅	s	∅	∅	U	M	∅	∅	S	∅	∅	7	4	∅	∅	3	∅	∅	879	aʊ	m	∅	∅	z	∅	∅	A	M	∅	∅	S	∅	∅	7	4	∅	∅	3	∅	∅																							880	au	m	∅	∅	s	∅	∅	A	M	∅	∅	S	∅	∅	7	4	∅	∅	3	∅	∅
3	1.0000	1	0.3333	1758	878	s	œy	m	∅	∅	∅	∅	S	U	M	∅	∅	∅	∅	3	7	4	∅	∅	∅	∅	879	z	aʊ	m	∅	∅	∅	∅	S	A	M	∅	∅	∅	∅	3	7	4	∅	∅	∅	∅																							880	s	au	m	∅	∅	∅	∅	S	A	M	∅	∅	∅	∅	3	7	4	∅	∅	∅	∅
1	0.3333	3	1.0000	1760	881	r	∅	∅	∅	ɑ	t	∅	R	∅	∅	∅	A	T	∅	5	∅	∅	∅	7	1	∅	882	r	∅	∅	∅	æ	t	∅	R	∅	∅	∅	E	T	∅	5	∅	∅	∅	7	1	∅	883	ʀ	∅	∅	∅	a	-	∅	R	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																						
2	0.6667	2	0.6667	1760	881	ɑ	r	∅	∅	t	∅	∅	A	R	∅	∅	T	∅	∅	7	5	∅	∅	1	∅	∅	882	æ	r	∅	∅	t	∅	∅	E	R	∅	∅	T	∅	∅	7	5	∅	∅	1	∅	∅	883	a	ʀ	∅	∅	-	∅	∅	A	R	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																						
3	1.0000	1	0.3333	1760	881	t	ɑ	r	∅	∅	∅	∅	T	A	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	882	t	æ	r	∅	∅	∅	∅	T	E	R	∅	∅	∅	∅	1	7	5	∅	∅	∅	∅	883	-	a	ʀ	∅	∅	∅	∅	_	A	R	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																						
1	0.1667	6	1.0000	1777	884	v	∅	∅	∅	ɔ	l	ɣ	B	∅	∅	∅	U	L	G	3	∅	∅	∅	7	5	3	885	f	∅	∅	∅	ɔ	l	-	B	∅	∅	∅	U	L	_	3	∅	∅	∅	7	5	0																							886	f	∅	∅	∅	ɔ	l	ɡ	B	∅	∅	∅	U	L	K	3	∅	∅	∅	7	5	1
2	0.3333	5	0.8333	1777	884	ɔ	v	∅	∅	l	ɣ	ə	U	B	∅	∅	L	G	E	7	3	∅	∅	5	3	7	885	ɔ	f	∅	∅	l	-	əʊ	U	B	∅	∅	L	_	E	7	3	∅	∅	5	0	7																							886	ɔ	f	∅	∅	l	ɡ	ə	U	B	∅	∅	L	K	E	7	3	∅	∅	5	1	7
3	0.5000	4	0.6667	1777	884	l	ɔ	v	∅	ɣ	ə	-	L	U	B	∅	G	E	_	5	7	3	∅	3	7	0	885	l	ɔ	f	∅	-	əʊ	-	L	U	B	∅	_	E	_	5	7	3	∅	0	7	0																							886	l	ɔ	f	∅	ɡ	ə	n	L	U	B	∅	K	E	N	5	7	3	∅	1	7	4
4	0.6667	3	0.5000	1777	884	ɣ	l	ɔ	v	ə	-	∅	G	L	U	B	E	_	∅	3	5	7	3	7	0	∅	885	-	l	ɔ	f	əʊ	-	∅	_	L	U	B	E	_	∅	0	5	7	3	7	0	∅																							886	ɡ	l	ɔ	f	ə	n	∅	K	L	U	B	E	N	∅	1	5	7	3	7	4	∅
5	0.8333	2	0.3333	1777	884	ə	ɣ	l	ɔ	-	∅	∅	E	G	L	U	_	∅	∅	7	3	5	7	0	∅	∅	885	əʊ	-	l	ɔ	-	∅	∅	E	_	L	U	_	∅	∅	7	0	5	7	0	∅	∅																							886	ə	ɡ	l	ɔ	n	∅	∅	E	K	L	U	N	∅	∅	7	1	5	7	4	∅	∅
6	1.0000	1	0.1667	1777	884	-	ə	ɣ	l	∅	∅	∅	_	E	G	L	∅	∅	∅	0	7	3	5	∅	∅	∅	885	-	əʊ	-	l	∅	∅	∅	_	E	_	L	∅	∅	∅	0	7	0	5	∅	∅	∅																							886	n	ə	ɡ	l	∅	∅	∅	N	E	K	L	∅	∅	∅	4	7	1	5	∅	∅	∅
1	0.1429	7	1.0000	1789	887	b	∅	∅	∅	eː	d	ə	P	∅	∅	∅	E	T	E	1	∅	∅	∅	7	1	7																																													888	b	∅	∅	∅	ɛ	t	-	P	∅	∅	∅	E	T	_	1	∅	∅	∅	7	1	0
2	0.2857	6	0.8571	1789	887	eː	b	∅	∅	d	ə	l	E	P	∅	∅	T	E	L	7	1	∅	∅	1	7	5																																													888	ɛ	b	∅	∅	t	-	l	E	P	∅	∅	T	_	L	7	1	∅	∅	1	0	5
3	0.4286	5	0.7143	1789	887	d	eː	b	∅	ə	l	aː	T	E	P	∅	E	L	A	1	7	1	∅	7	5	7																																													888	t	ɛ	b	∅	-	l	ə	T	E	P	∅	_	L	E	1	7	1	∅	0	5	7
4	0.5714	4	0.5714	1789	887	ə	d	eː	b	l	aː	r	E	T	E	P	L	A	R	7	1	7	1	5	7	5																																													888	-	t	ɛ	b	l	ə	r	_	T	E	P	L	E	R	0	1	7	1	5	7	5
5	0.7143	3	0.4286	1789	887	l	ə	d	eː	aː	r	∅	L	E	T	E	A	R	∅	5	7	1	7	7	5	∅																																													888	l	-	t	ɛ	ə	r	∅	L	_	T	E	E	R	∅	5	0	1	7	7	5	∅
6	0.8571	2	0.2857	1789	887	aː	l	ə	d	r	∅	∅	A	L	E	T	R	∅	∅	7	5	7	1	5	∅	∅																																													888	ə	l	-	t	r	∅	∅	E	L	_	T	R	∅	∅	7	5	0	1	5	∅	∅
7	1.0000	1	0.1429	1789	887	r	aː	l	ə	∅	∅	∅	R	A	L	E	∅	∅	∅	5	7	5	7	∅	∅	∅																																													888	r	ə	l	-	∅	∅	∅	R	E	L	_	∅	∅	∅	5	7	5	0	∅	∅	∅
1	0.2500	4	1.0000	1799	889	k	∅	∅	∅	n	oː	p	K	∅	∅	∅	N	U	P	1	∅	∅	∅	4	7	1																																													890	k	∅	∅	∅	n	ɔ	pf	K	∅	∅	∅	N	U	B	1	∅	∅	∅	4	7	2
2	0.5000	3	0.7500	1799	889	n	k	∅	∅	oː	p	∅	N	K	∅	∅	U	P	∅	4	1	∅	∅	7	1	∅																																													890	n	k	∅	∅	ɔ	pf	∅	N	K	∅	∅	U	B	∅	4	1	∅	∅	7	2	∅
3	0.7500	2	0.5000	1799	889	oː	n	k	∅	p	∅	∅	U	N	K	∅	P	∅	∅	7	4	1	∅	1	∅	∅																																													890	ɔ	n	k	∅	pf	∅	∅	U	N	K	∅	B	∅	∅	7	4	1	∅	2	∅	∅
4	1.0000	1	0.2500	1799	889	p	oː	n	k	∅	∅	∅	P	U	N	K	∅	∅	∅	1	7	4	1	∅	∅	∅																																													890	pf	ɔ	n	k	∅	∅	∅	B	U	N	K	∅	∅	∅	2	7	4	1	∅	∅	∅
1	0.2500	4	1.0000	1805	891	v	∅	∅	∅	l	eː	s	B	∅	∅	∅	L	E	S	3	∅	∅	∅	5	7	3	892	f	∅	∅	∅	l	ɛ	ʃ	B	∅	∅	∅	L	E	S	3	∅	∅	∅	5	7	3																							893	f	∅	∅	∅	l	ai	ʃ	B	∅	∅	∅	L	A	S	3	∅	∅	∅	5	7	3
2	0.5000	3	0.7500	1805	891	l	v	∅	∅	eː	s	∅	L	B	∅	∅	E	S	∅	5	3	∅	∅	7	3	∅	892	l	f	∅	∅	ɛ	ʃ	∅	L	B	∅	∅	E	S	∅	5	3	∅	∅	7	3	∅																							893	l	f	∅	∅	ai	ʃ	∅	L	B	∅	∅	A	S	∅	5	3	∅	∅	7	3	∅
3	0.7500	2	0.5000	1805	891	eː	l	v	∅	s	∅	∅	E	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅	892	ɛ	l	f	∅	ʃ	∅	∅	E	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																							893	ai	l	f	∅	ʃ	∅	∅	A	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅
4	1.0000	1	0.2500	1805	891	s	eː	l	v	∅	∅	∅	S	E	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅	892	ʃ	ɛ	l	f	∅	∅	∅	S	E	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅																							893	ʃ	ai	l	f	∅	∅	∅	S	A	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅
1	0.3333	3	1.0000	1810	894	h	∅	∅	∅	œy	t	∅	H	∅	∅	∅	U	T	∅	3	∅	∅	∅	7	1	∅	895	h	∅	∅	∅	aɪ	d	∅	H	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅																							896	h	∅	∅	∅	au	t	∅	H	∅	∅	∅	A	T	∅	3	∅	∅	∅	7	1	∅
2	0.6667	2	0.6667	1810	894	œy	h	∅	∅	t	∅	∅	U	H	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅	895	aɪ	h	∅	∅	d	∅	∅	A	H	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅																							896	au	h	∅	∅	t	∅	∅	A	H	∅	∅	T	∅	∅	7	3	∅	∅	1	∅	∅
3	1.0000	1	0.3333	1810	894	t	œy	h	∅	∅	∅	∅	T	U	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅	895	d	aɪ	h	∅	∅	∅	∅	T	A	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅																							896	t	au	h	∅	∅	∅	∅	T	A	H	∅	∅	∅	∅	1	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	1811	897	b	∅	∅	∅	l	uː	t	P	∅	∅	∅	L	Y	T	1	∅	∅	∅	5	7	1	898	b	∅	∅	∅	l	ʌ	d	P	∅	∅	∅	L	E	T	1	∅	∅	∅	5	7	1																							899	b	∅	∅	∅	l	uː	t	P	∅	∅	∅	L	Y	T	1	∅	∅	∅	5	7	1
2	0.5000	3	0.7500	1811	897	l	b	∅	∅	uː	t	∅	L	P	∅	∅	Y	T	∅	5	1	∅	∅	7	1	∅	898	l	b	∅	∅	ʌ	d	∅	L	P	∅	∅	E	T	∅	5	1	∅	∅	7	1	∅																							899	l	b	∅	∅	uː	t	∅	L	P	∅	∅	Y	T	∅	5	1	∅	∅	7	1	∅
3	0.7500	2	0.5000	1811	897	uː	l	b	∅	t	∅	∅	Y	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅	898	ʌ	l	b	∅	d	∅	∅	E	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																							899	uː	l	b	∅	t	∅	∅	Y	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅
4	1.0000	1	0.2500	1811	897	t	uː	l	b	∅	∅	∅	T	Y	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅	898	d	ʌ	l	b	∅	∅	∅	T	E	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																							899	t	uː	l	b	∅	∅	∅	T	Y	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅
1	0.2500	4	1.0000	1813	900	h	∅	∅	∅	aː	-	r	H	∅	∅	∅	A	_	R	3	∅	∅	∅	7	0	5	901	h	∅	∅	∅	ɛ	ə	r	H	∅	∅	∅	E	E	R	3	∅	∅	∅	7	7	5																							902	h	∅	∅	∅	aː	-	r	H	∅	∅	∅	A	_	R	3	∅	∅	∅	7	0	5
2	0.5000	3	0.7500	1813	900	aː	h	∅	∅	-	r	∅	A	H	∅	∅	_	R	∅	7	3	∅	∅	0	5	∅	901	ɛ	h	∅	∅	ə	r	∅	E	H	∅	∅	E	R	∅	7	3	∅	∅	7	5	∅																							902	aː	h	∅	∅	-	r	∅	A	H	∅	∅	_	R	∅	7	3	∅	∅	0	5	∅
3	0.7500	2	0.5000	1813	900	-	aː	h	∅	r	∅	∅	_	A	H	∅	R	∅	∅	0	7	3	∅	5	∅	∅	901	ə	ɛ	h	∅	r	∅	∅	E	E	H	∅	R	∅	∅	7	7	3	∅	5	∅	∅																							902	-	aː	h	∅	r	∅	∅	_	A	H	∅	R	∅	∅	0	7	3	∅	5	∅	∅
4	1.0000	1	0.2500	1813	900	r	-	aː	h	∅	∅	∅	R	_	A	H	∅	∅	∅	5	0	7	3	∅	∅	∅	901	r	ə	ɛ	h	∅	∅	∅	R	E	E	H	∅	∅	∅	5	7	7	3	∅	∅	∅																							902	r	-	aː	h	∅	∅	∅	R	_	A	H	∅	∅	∅	5	0	7	3	∅	∅	∅
1	0.2000	5	1.0000	1821	903	r	∅	∅	∅	ʉ	x	-	R	∅	∅	∅	Y	G	_	5	∅	∅	∅	7	3	0																																													904	r	∅	∅	∅	ʏ	k	ə	R	∅	∅	∅	Y	K	E	5	∅	∅	∅	7	1	7
2	0.4000	4	0.8000	1821	903	ʉ	r	∅	∅	x	-	-	Y	R	∅	∅	G	_	_	7	5	∅	∅	3	0	0																																													904	ʏ	r	∅	∅	k	ə	n	Y	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4
3	0.6000	3	0.6000	1821	903	x	ʉ	r	∅	-	-	∅	G	Y	R	∅	_	_	∅	3	7	5	∅	0	0	∅																																													904	k	ʏ	r	∅	ə	n	∅	K	Y	R	∅	E	N	∅	1	7	5	∅	7	4	∅
4	0.8000	2	0.4000	1821	903	-	x	ʉ	r	-	∅	∅	_	G	Y	R	_	∅	∅	0	3	7	5	0	∅	∅																																													904	ə	k	ʏ	r	n	∅	∅	E	K	Y	R	N	∅	∅	7	1	7	5	4	∅	∅
5	1.0000	1	0.2000	1821	903	-	-	x	ʉ	∅	∅	∅	_	_	G	Y	∅	∅	∅	0	0	3	7	∅	∅	∅																																													904	n	ə	k	ʏ	∅	∅	∅	N	E	K	Y	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.2500	4	1.0000	1828	905	s	∅	∅	∅	x	œy	m	S	∅	∅	∅	G	U	M	3	∅	∅	∅	3	7	4																																													906	ʃ	∅	∅	∅	-	au	m	S	∅	∅	∅	_	A	M	3	∅	∅	∅	0	7	4
2	0.5000	3	0.7500	1828	905	x	s	∅	∅	œy	m	∅	G	S	∅	∅	U	M	∅	3	3	∅	∅	7	4	∅																																													906	-	ʃ	∅	∅	au	m	∅	_	S	∅	∅	A	M	∅	0	3	∅	∅	7	4	∅
3	0.7500	2	0.5000	1828	905	œy	x	s	∅	m	∅	∅	U	G	S	∅	M	∅	∅	7	3	3	∅	4	∅	∅																																													906	au	-	ʃ	∅	m	∅	∅	A	_	S	∅	M	∅	∅	7	0	3	∅	4	∅	∅
4	1.0000	1	0.2500	1828	905	m	œy	x	s	∅	∅	∅	M	U	G	S	∅	∅	∅	4	7	3	3	∅	∅	∅																																													906	m	au	-	ʃ	∅	∅	∅	M	A	_	S	∅	∅	∅	4	7	0	3	∅	∅	∅
1	0.2500	4	1.0000	1836	907	k	∅	∅	∅	ɑ	l	m	K	∅	∅	∅	A	L	M	1	∅	∅	∅	7	5	4	908	k	∅	∅	∅	ɑː	-	m	K	∅	∅	∅	A	_	M	1	∅	∅	∅	7	0	4																																												
