index	index_p	rindex	rindex_p	cogid	id_dutch	segment_dutch	segment_dutch_L1	segment_dutch_L2	segment_dutch_L3	segment_dutch_R1	segment_dutch_R2	segment_dutch_R3	SC_dutch	SC_dutch_L1	SC_dutch_L2	SC_dutch_L3	SC_dutch_R1	SC_dutch_R2	SC_dutch_R3	PROSODY_dutch	PROSODY_dutch_L1	PROSODY_dutch_L2	PROSODY_dutch_L3	PROSODY_dutch_R1	PROSODY_dutch_R2	PROSODY_dutch_R3	id_english	segment_english	segment_english_L1	segment_english_L2	segment_english_L3	segment_english_R1	segment_english_R2	segment_english_R3	SC_english	SC_english_L1	SC_english_L2	SC_english_L3	SC_english_R1	SC_english_R2	SC_english_R3	PROSODY_english	PROSODY_english_L1	PROSODY_english_L2	PROSODY_english_L3	PROSODY_english_R1	PROSODY_english_R2	PROSODY_english_R3	id_french	segment_french	segment_french_L1	segment_french_L2	segment_french_L3	segment_french_R1	segment_french_R2	segment_french_R3	SC_french	SC_french_L1	SC_french_L2	SC_french_L3	SC_french_R1	SC_french_R2	SC_french_R3	PROSODY_french	PROSODY_french_L1	PROSODY_french_L2	PROSODY_french_L3	PROSODY_french_R1	PROSODY_french_R2	PROSODY_french_R3	id_german	segment_german	segment_german_L1	segment_german_L2	segment_german_L3	segment_german_R1	segment_german_R2	segment_german_R3	SC_german	SC_german_L1	SC_german_L2	SC_german_L3	SC_german_R1	SC_german_R2	SC_german_R3	PROSODY_german	PROSODY_german_L1	PROSODY_german_L2	PROSODY_german_L3	PROSODY_german_R1	PROSODY_german_R2	PROSODY_german_R3
2	0.6667	2	0.6667	2006	451	ɔ	p	∅	∅	t	∅	∅	U	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅	452	ɔ	p	∅	∅	t	∅	∅	U	P	∅	∅	T	∅	∅	7	1	∅	∅	1	∅	∅																																												
3	1.0000	1	0.3333	2006	451	t	ɔ	p	∅	∅	∅	∅	T	U	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅	452	t	ɔ	p	∅	∅	∅	∅	T	U	P	∅	∅	∅	∅	1	7	1	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	2016																							453	f	∅	∅	∅	r	aɪ	-	B	∅	∅	∅	R	A	_	3	∅	∅	∅	5	7	0	454	f	∅	∅	∅	ʀ	i	ʀ	B	∅	∅	∅	R	I	R	3	∅	∅	∅	5	7	5																						
2	0.5000	3	0.7500	2016																							453	r	f	∅	∅	aɪ	-	∅	R	B	∅	∅	A	_	∅	5	3	∅	∅	7	0	∅	454	ʀ	f	∅	∅	i	ʀ	∅	R	B	∅	∅	I	R	∅	5	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	2016																							453	aɪ	r	f	∅	-	∅	∅	A	R	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅	454	i	ʀ	f	∅	ʀ	∅	∅	I	R	B	∅	R	∅	∅	7	5	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	2016																							453	-	aɪ	r	f	∅	∅	∅	_	A	R	B	∅	∅	∅	0	7	5	3	∅	∅	∅	454	ʀ	i	ʀ	f	∅	∅	∅	R	I	R	B	∅	∅	∅	5	7	5	3	∅	∅	∅																						
1	0.2000	5	1.0000	2038	455	n	∅	∅	∅	ɪ	x	t	N	∅	∅	∅	I	G	T	4	∅	∅	∅	7	3	1																																													456	n	∅	∅	∅	ɪ	x	t	N	∅	∅	∅	I	G	T	4	∅	∅	∅	7	3	1
2	0.4000	4	0.8000	2038	455	ɪ	n	∅	∅	x	t	-	I	N	∅	∅	G	T	_	7	4	∅	∅	3	1	0																																													456	ɪ	n	∅	∅	x	t	ə	I	N	∅	∅	G	T	E	7	4	∅	∅	3	1	7
3	0.6000	3	0.6000	2038	455	x	ɪ	n	∅	t	-	∅	G	I	N	∅	T	_	∅	3	7	4	∅	1	0	∅																																													456	x	ɪ	n	∅	t	ə	∅	G	I	N	∅	T	E	∅	3	7	4	∅	1	7	∅
4	0.8000	2	0.4000	2038	455	t	x	ɪ	n	-	∅	∅	T	G	I	N	_	∅	∅	1	3	7	4	0	∅	∅																																													456	t	x	ɪ	n	ə	∅	∅	T	G	I	N	E	∅	∅	1	3	7	4	7	∅	∅
5	1.0000	1	0.2000	2038	455	-	t	x	ɪ	∅	∅	∅	_	T	G	I	∅	∅	∅	0	1	3	7	∅	∅	∅																																													456	ə	t	x	ɪ	∅	∅	∅	E	T	G	I	∅	∅	∅	7	1	3	7	∅	∅	∅
1	0.2000	5	1.0000	2051	457	h	∅	∅	∅	eː	m	ə	H	∅	∅	∅	E	M	E	3	∅	∅	∅	7	4	7																																													458	h	∅	∅	∅	ɪ	m	ə	H	∅	∅	∅	I	M	E	3	∅	∅	∅	7	4	7
2	0.4000	4	0.8000	2051	457	eː	h	∅	∅	m	ə	l	E	H	∅	∅	M	E	L	7	3	∅	∅	4	7	5																																													458	ɪ	h	∅	∅	m	ə	l	I	H	∅	∅	M	E	L	7	3	∅	∅	4	7	5
3	0.6000	3	0.6000	2051	457	m	eː	h	∅	ə	l	∅	M	E	H	∅	E	L	∅	4	7	3	∅	7	5	∅																																													458	m	ɪ	h	∅	ə	l	∅	M	I	H	∅	E	L	∅	4	7	3	∅	7	5	∅
4	0.8000	2	0.4000	2051	457	ə	m	eː	h	l	∅	∅	E	M	E	H	L	∅	∅	7	4	7	3	5	∅	∅																																													458	ə	m	ɪ	h	l	∅	∅	E	M	I	H	L	∅	∅	7	4	7	3	5	∅	∅
5	1.0000	1	0.2000	2051	457	l	ə	m	eː	∅	∅	∅	L	E	M	E	∅	∅	∅	5	7	4	7	∅	∅	∅																																													458	l	ə	m	ɪ	∅	∅	∅	L	E	M	I	∅	∅	∅	5	7	4	7	∅	∅	∅
1	0.1429	7	1.0000	2055	459	b	∅	∅	∅	l	ɪ	k	P	∅	∅	∅	L	I	K	1	∅	∅	∅	5	7	1																																													460	b	∅	∅	∅	l	ɪ	-	P	∅	∅	∅	L	I	_	1	∅	∅	∅	5	7	0
2	0.2857	6	0.8571	2055	459	l	b	∅	∅	ɪ	k	s	L	P	∅	∅	I	K	S	5	1	∅	∅	7	1	3																																													460	l	b	∅	∅	ɪ	-	ts	L	P	∅	∅	I	_	C	5	1	∅	∅	7	0	2
3	0.4286	5	0.7143	2055	459	ɪ	l	b	∅	k	s	ə	I	L	P	∅	K	S	E	7	5	1	∅	1	3	7																																													460	ɪ	l	b	∅	-	ts	-	I	L	P	∅	_	C	_	7	5	1	∅	0	2	0
4	0.5714	4	0.5714	2055	459	k	ɪ	l	b	s	ə	m	K	I	L	P	S	E	M	1	7	5	1	3	7	4																																													460	-	ɪ	l	b	ts	-	-	_	I	L	P	C	_	_	0	7	5	1	2	0	0
5	0.7143	3	0.4286	2055	459	s	k	ɪ	l	ə	m	∅	S	K	I	L	E	M	∅	3	1	7	5	7	4	∅																																													460	ts	-	ɪ	l	-	-	∅	C	_	I	L	_	_	∅	2	0	7	5	0	0	∅
6	0.8571	2	0.2857	2055	459	ə	s	k	ɪ	m	∅	∅	E	S	K	I	M	∅	∅	7	3	1	7	4	∅	∅																																													460	-	ts	-	ɪ	-	∅	∅	_	C	_	I	_	∅	∅	0	2	0	7	0	∅	∅
7	1.0000	1	0.1429	2055	459	m	ə	s	k	∅	∅	∅	M	E	S	K	∅	∅	∅	4	7	3	1	∅	∅	∅																																													460	-	-	ts	-	∅	∅	∅	_	_	C	_	∅	∅	∅	0	0	2	0	∅	∅	∅
1	0.0714	14	1.0000	2090	461	v	∅	∅	∅	ə	r	+	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																																													462	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0
2	0.1429	13	0.9286	2090	461	ə	v	∅	∅	r	+	-	E	B	∅	∅	R	_	_	7	3	∅	∅	5	0	0																																													462	-	-	∅	∅	-	-	f	_	_	∅	∅	_	_	B	0	0	∅	∅	0	0	3
3	0.2143	12	0.8571	2090	461	r	ə	v	∅	+	-	-	R	E	B	∅	_	_	_	5	7	3	∅	0	0	0																																													462	-	-	-	∅	-	f	ɛ	_	_	_	∅	_	B	E	0	0	0	∅	0	3	7
4	0.2857	11	0.7857	2090	461	+	r	ə	v	-	-	-	_	R	E	B	_	_	_	0	5	7	3	0	0	0																																													462	-	-	-	-	f	ɛ	r	_	_	_	_	B	E	R	0	0	0	0	3	7	5
5	0.3571	10	0.7143	2090	461	-	+	r	ə	-	-	n	_	_	R	E	_	_	N	0	0	5	7	0	0	4																																													462	f	-	-	-	ɛ	r	n	B	_	_	_	E	R	N	3	0	0	0	7	5	4
6	0.4286	9	0.6429	2090	461	-	-	+	r	-	n	iː	_	_	_	R	_	N	I	0	0	0	5	0	4	7																																													462	ɛ	f	-	-	r	n	ɪ	E	B	_	_	R	N	I	7	3	0	0	5	4	7
7	0.5000	8	0.5714	2090	461	-	-	-	+	n	iː	-	_	_	_	_	N	I	_	0	0	0	0	4	7	0																																													462	r	ɛ	f	-	n	ɪ	x	R	E	B	_	N	I	G	5	7	3	0	4	7	3
8	0.5714	7	0.5000	2090	461	n	-	-	-	iː	-	t	N	_	_	_	I	_	T	4	0	0	0	7	0	1																																													462	n	r	ɛ	f	ɪ	x	t	N	R	E	B	I	G	T	4	5	7	3	7	3	1
9	0.6429	6	0.4286	2090	461	iː	n	-	-	-	t	ə	I	N	_	_	_	T	E	7	4	0	0	0	1	7																																													462	ɪ	n	r	ɛ	x	t	ə	I	N	R	E	G	T	E	7	4	5	7	3	1	7
10	0.7143	5	0.3571	2090	461	-	iː	n	-	t	ə	ɣ	_	I	N	_	T	E	G	0	7	4	0	1	7	3																																													462	x	ɪ	n	r	t	ə	n	G	I	N	R	T	E	N	3	7	4	5	1	7	4
11	0.7857	4	0.2857	2090	461	t	-	iː	n	ə	ɣ	ə	T	_	I	N	E	G	E	1	0	7	4	7	3	7																																													462	t	x	ɪ	n	ə	n	-	T	G	I	N	E	N	_	1	3	7	4	7	4	0
12	0.8571	3	0.2143	2090	461	ə	t	-	iː	ɣ	ə	∅	E	T	_	I	G	E	∅	7	1	0	7	3	7	∅																																													462	ə	t	x	ɪ	n	-	∅	E	T	G	I	N	_	∅	7	1	3	7	4	0	∅
13	0.9286	2	0.1429	2090	461	ɣ	ə	t	-	ə	∅	∅	G	E	T	_	E	∅	∅	3	7	1	0	7	∅	∅																																													462	n	ə	t	x	-	∅	∅	N	E	T	G	_	∅	∅	4	7	1	3	0	∅	∅
14	1.0000	1	0.0714	2090	461	ə	ɣ	ə	t	∅	∅	∅	E	G	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅																																													462	-	n	ə	t	∅	∅	∅	_	N	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅
1	0.1250	8	1.0000	2091	463	b	∅	∅	∅	ə	+	w	P	∅	∅	∅	E	_	W	1	∅	∅	∅	7	0	6																																													464	b	∅	∅	∅	ə	+	v	P	∅	∅	∅	E	_	B	1	∅	∅	∅	7	0	3
2	0.2500	7	0.8750	2091	463	ə	b	∅	∅	+	w	aː	E	P	∅	∅	_	W	A	7	1	∅	∅	0	6	7																																													464	ə	b	∅	∅	+	v	aː	E	P	∅	∅	_	B	A	7	1	∅	∅	0	3	7
3	0.3750	6	0.7500	2091	463	+	ə	b	∅	w	aː	r	_	E	P	∅	W	A	R	0	7	1	∅	6	7	5																																													464	+	ə	b	∅	v	aː	r	_	E	P	∅	B	A	R	0	7	1	∅	3	7	5
4	0.5000	5	0.6250	2091	463	w	+	ə	b	aː	r	ə	W	_	E	P	A	R	E	6	0	7	1	7	5	7																																													464	v	+	ə	b	aː	r	ə	B	_	E	P	A	R	E	3	0	7	1	7	5	7
5	0.6250	4	0.5000	2091	463	aː	w	+	ə	r	ə	-	A	W	_	E	R	E	_	7	6	0	7	5	7	0																																													464	aː	v	+	ə	r	ə	n	A	B	_	E	R	E	N	7	3	0	7	5	7	4
6	0.7500	3	0.3750	2091	463	r	aː	w	+	ə	-	∅	R	A	W	_	E	_	∅	5	7	6	0	7	0	∅																																													464	r	aː	v	+	ə	n	∅	R	A	B	_	E	N	∅	5	7	3	0	7	4	∅
7	0.8750	2	0.2500	2091	463	ə	r	aː	w	-	∅	∅	E	R	A	W	_	∅	∅	7	5	7	6	0	∅	∅																																													464	ə	r	aː	v	n	∅	∅	E	R	A	B	N	∅	∅	7	5	7	3	4	∅	∅
8	1.0000	1	0.1250	2091	463	-	ə	r	aː	∅	∅	∅	_	E	R	A	∅	∅	∅	0	7	5	7	∅	∅	∅																																													464	n	ə	r	aː	∅	∅	∅	N	E	R	A	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.2000	5	1.0000	2094																							465	ʃ	∅	∅	∅	ʌ	v	-	S	∅	∅	∅	E	B	_	3	∅	∅	∅	7	3	0																							466	ʃ	∅	∅	∅	au	f	ə	S	∅	∅	∅	A	B	E	3	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	2094																							465	ʌ	ʃ	∅	∅	v	-	l̩	E	S	∅	∅	B	_	L	7	3	∅	∅	3	0	5																							466	au	ʃ	∅	∅	f	ə	l	A	S	∅	∅	B	E	L	7	3	∅	∅	3	7	5
3	0.6000	3	0.6000	2094																							465	v	ʌ	ʃ	∅	-	l̩	∅	B	E	S	∅	_	L	∅	3	7	3	∅	0	5	∅																							466	f	au	ʃ	∅	ə	l	∅	B	A	S	∅	E	L	∅	3	7	3	∅	7	5	∅
4	0.8000	2	0.4000	2094																							465	-	v	ʌ	ʃ	l̩	∅	∅	_	B	E	S	L	∅	∅	0	3	7	3	5	∅	∅																							466	ə	f	au	ʃ	l	∅	∅	E	B	A	S	L	∅	∅	7	3	7	3	5	∅	∅
5	1.0000	1	0.2000	2094																							465	l̩	-	v	ʌ	∅	∅	∅	L	_	B	E	∅	∅	∅	5	0	3	7	∅	∅	∅																							466	l	ə	f	au	∅	∅	∅	L	E	B	A	∅	∅	∅	5	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	2097																							467	h	∅	∅	∅	-	-	əʊ	H	∅	∅	∅	_	_	E	3	∅	∅	∅	0	0	7																							468	h	∅	∅	∅	a	k	ə	H	∅	∅	∅	A	K	E	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	2097																							467	-	h	∅	∅	-	əʊ	∅	_	H	∅	∅	_	E	∅	0	3	∅	∅	0	7	∅																							468	a	h	∅	∅	k	ə	∅	A	H	∅	∅	K	E	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	2097																							467	-	-	h	∅	əʊ	∅	∅	_	_	H	∅	E	∅	∅	0	0	3	∅	7	∅	∅																							468	k	a	h	∅	ə	∅	∅	K	A	H	∅	E	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	2097																							467	əʊ	-	-	h	∅	∅	∅	E	_	_	H	∅	∅	∅	7	0	0	3	∅	∅	∅																							468	ə	k	a	h	∅	∅	∅	E	K	A	H	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.2000	5	1.0000	2105																							469	r	∅	∅	∅	eɪ	k	-	R	∅	∅	∅	E	K	_	5	∅	∅	∅	7	1	0																							470	r	∅	∅	∅	ɛ	x	ə	R	∅	∅	∅	E	G	E	5	∅	∅	∅	7	3	7
2	0.4000	4	0.8000	2105																							469	eɪ	r	∅	∅	k	-	-	E	R	∅	∅	K	_	_	7	5	∅	∅	1	0	0																							470	ɛ	r	∅	∅	x	ə	n	E	R	∅	∅	G	E	N	7	5	∅	∅	3	7	4
3	0.6000	3	0.6000	2105																							469	k	eɪ	r	∅	-	-	∅	K	E	R	∅	_	_	∅	1	7	5	∅	0	0	∅																							470	x	ɛ	r	∅	ə	n	∅	G	E	R	∅	E	N	∅	3	7	5	∅	7	4	∅
4	0.8000	2	0.4000	2105																							469	-	k	eɪ	r	-	∅	∅	_	K	E	R	_	∅	∅	0	1	7	5	0	∅	∅																							470	ə	x	ɛ	r	n	∅	∅	E	G	E	R	N	∅	∅	7	3	7	5	4	∅	∅
5	1.0000	1	0.2000	2105																							469	-	-	k	eɪ	∅	∅	∅	_	_	K	E	∅	∅	∅	0	0	1	7	∅	∅	∅																							470	n	ə	x	ɛ	∅	∅	∅	N	E	G	E	∅	∅	∅	4	7	3	7	∅	∅	∅
1	0.2000	5	1.0000	2107	471	h	∅	∅	∅	ɑ	r	k	H	∅	∅	∅	A	R	K	3	∅	∅	∅	7	5	1																																													472	h	∅	∅	∅	a	r	k	H	∅	∅	∅	A	R	K	3	∅	∅	∅	7	5	1
2	0.4000	4	0.8000	2107	471	ɑ	h	∅	∅	r	k	-	A	H	∅	∅	R	K	_	7	3	∅	∅	5	1	0																																													472	a	h	∅	∅	r	k	ə	A	H	∅	∅	R	K	E	7	3	∅	∅	5	1	7
3	0.6000	3	0.6000	2107	471	r	ɑ	h	∅	k	-	∅	R	A	H	∅	K	_	∅	5	7	3	∅	1	0	∅																																													472	r	a	h	∅	k	ə	∅	R	A	H	∅	K	E	∅	5	7	3	∅	1	7	∅
4	0.8000	2	0.4000	2107	471	k	r	ɑ	h	-	∅	∅	K	R	A	H	_	∅	∅	1	5	7	3	0	∅	∅																																													472	k	r	a	h	ə	∅	∅	K	R	A	H	E	∅	∅	1	5	7	3	7	∅	∅
5	1.0000	1	0.2000	2107	471	-	k	r	ɑ	∅	∅	∅	_	K	R	A	∅	∅	∅	0	1	5	7	∅	∅	∅																																													472	ə	k	r	a	∅	∅	∅	E	K	R	A	∅	∅	∅	7	1	5	7	∅	∅	∅
1	0.1667	6	1.0000	2111	473	x	∅	∅	∅	r	aː	v	G	∅	∅	∅	R	A	B	3	∅	∅	∅	5	7	3																																													474	ɡ	∅	∅	∅	r	aː	b	K	∅	∅	∅	R	A	P	1	∅	∅	∅	5	7	1
2	0.3333	5	0.8333	2111	473	r	x	∅	∅	aː	v	ə	R	G	∅	∅	A	B	E	5	3	∅	∅	7	3	7																																													474	r	ɡ	∅	∅	aː	b	ə	R	K	∅	∅	A	P	E	5	1	∅	∅	7	1	7
3	0.5000	4	0.6667	2111	473	aː	r	x	∅	v	ə	-	A	R	G	∅	B	E	_	7	5	3	∅	3	7	0																																													474	aː	r	ɡ	∅	b	ə	n	A	R	K	∅	P	E	N	7	5	1	∅	1	7	4
4	0.6667	3	0.5000	2111	473	v	aː	r	x	ə	-	∅	B	A	R	G	E	_	∅	3	7	5	3	7	0	∅																																													474	b	aː	r	ɡ	ə	n	∅	P	A	R	K	E	N	∅	1	7	5	1	7	4	∅
5	0.8333	2	0.3333	2111	473	ə	v	aː	r	-	∅	∅	E	B	A	R	_	∅	∅	7	3	7	5	0	∅	∅																																													474	ə	b	aː	r	n	∅	∅	E	P	A	R	N	∅	∅	7	1	7	5	4	∅	∅
6	1.0000	1	0.1667	2111	473	-	ə	v	aː	∅	∅	∅	_	E	B	A	∅	∅	∅	0	7	3	7	∅	∅	∅																																													474	n	ə	b	aː	∅	∅	∅	N	E	P	A	∅	∅	∅	4	7	1	7	∅	∅	∅
1	0.1111	9	1.0000	2116	475	ɔ	∅	∅	∅	m	+	d	U	∅	∅	∅	M	_	T	7	∅	∅	∅	4	0	1																																													476	ʊ	∅	∅	∅	m	+	d	Y	∅	∅	∅	M	_	T	7	∅	∅	∅	4	0	1
2	0.2222	8	0.8889	2116	475	m	ɔ	∅	∅	+	d	r	M	U	∅	∅	_	T	R	4	7	∅	∅	0	1	5																																													476	m	ʊ	∅	∅	+	d	r	M	Y	∅	∅	_	T	R	4	7	∅	∅	0	1	5
3	0.3333	7	0.7778	2116	475	+	m	ɔ	∅	d	r	aː	_	M	U	∅	T	R	A	0	4	7	∅	1	5	7																																													476	+	m	ʊ	∅	d	r	eː	_	M	Y	∅	T	R	E	0	4	7	∅	1	5	7
4	0.4444	6	0.6667	2116	475	d	+	m	ɔ	r	aː	j	T	_	M	U	R	A	J	1	0	4	7	5	7	6																																													476	d	+	m	ʊ	r	eː	-	T	_	M	Y	R	E	_	1	0	4	7	5	7	0
5	0.5556	5	0.5556	2116	475	r	d	+	m	aː	j	ə	R	T	_	M	A	J	E	5	1	0	4	7	6	7																																													476	r	d	+	m	eː	-	ə	R	T	_	M	E	_	E	5	1	0	4	7	0	7
6	0.6667	4	0.4444	2116	475	aː	r	d	+	j	ə	-	A	R	T	_	J	E	_	7	5	1	0	6	7	0																																													476	eː	r	d	+	-	ə	n	E	R	T	_	_	E	N	7	5	1	0	0	7	4
7	0.7778	3	0.3333	2116	475	j	aː	r	d	ə	-	∅	J	A	R	T	E	_	∅	6	7	5	1	7	0	∅																																													476	-	eː	r	d	ə	n	∅	_	E	R	T	E	N	∅	0	7	5	1	7	4	∅
8	0.8889	2	0.2222	2116	475	ə	j	aː	r	-	∅	∅	E	J	A	R	_	∅	∅	7	6	7	5	0	∅	∅																																													476	ə	-	eː	r	n	∅	∅	E	_	E	R	N	∅	∅	7	0	7	5	4	∅	∅
9	1.0000	1	0.1111	2116	475	-	ə	j	aː	∅	∅	∅	_	E	J	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																													476	n	ə	-	eː	∅	∅	∅	N	E	_	E	∅	∅	∅	4	7	0	7	∅	∅	∅
1	0.1429	7	1.0000	2125	477	w	∅	∅	∅	ɪ	k	ə	W	∅	∅	∅	I	K	E	6	∅	∅	∅	7	1	7																																													478	v	∅	∅	∅	ɪ	k	ə	B	∅	∅	∅	I	K	E	3	∅	∅	∅	7	1	7
2	0.2857	6	0.8571	2125	477	ɪ	w	∅	∅	k	ə	l	I	W	∅	∅	K	E	L	7	6	∅	∅	1	7	5																																													478	ɪ	v	∅	∅	k	ə	l	I	B	∅	∅	K	E	L	7	3	∅	∅	1	7	5
3	0.4286	5	0.7143	2125	477	k	ɪ	w	∅	ə	l	-	K	I	W	∅	E	L	_	1	7	6	∅	7	5	0																																													478	k	ɪ	v	∅	ə	l	n	K	I	B	∅	E	L	N	1	7	3	∅	7	5	4
4	0.5714	4	0.5714	2125	477	ə	k	ɪ	w	l	-	ə	E	K	I	W	L	_	E	7	1	7	6	5	0	7																																													478	ə	k	ɪ	v	l	n	-	E	K	I	B	L	N	_	7	1	7	3	5	4	0
5	0.7143	3	0.4286	2125	477	l	ə	k	ɪ	-	ə	∅	L	E	K	I	_	E	∅	5	7	1	7	0	7	∅																																													478	l	ə	k	ɪ	n	-	∅	L	E	K	I	N	_	∅	5	7	1	7	4	0	∅
6	0.8571	2	0.2857	2125	477	-	l	ə	k	ə	∅	∅	_	L	E	K	E	∅	∅	0	5	7	1	7	∅	∅																																													478	n	l	ə	k	-	∅	∅	N	L	E	K	_	∅	∅	4	5	7	1	0	∅	∅
7	1.0000	1	0.1429	2125	477	ə	-	l	ə	∅	∅	∅	E	_	L	E	∅	∅	∅	7	0	5	7	∅	∅	∅																																													478	-	n	l	ə	∅	∅	∅	_	N	L	E	∅	∅	∅	0	4	5	7	∅	∅	∅
1	0.1667	6	1.0000	2127	479	d	∅	∅	∅	r	aː	j	T	∅	∅	∅	R	A	J	1	∅	∅	∅	5	7	6																																													480	d	∅	∅	∅	r	eː	-	T	∅	∅	∅	R	E	_	1	∅	∅	∅	5	7	0
2	0.3333	5	0.8333	2127	479	r	d	∅	∅	aː	j	ə	R	T	∅	∅	A	J	E	5	1	∅	∅	7	6	7																																													480	r	d	∅	∅	eː	-	ə	R	T	∅	∅	E	_	E	5	1	∅	∅	7	0	7
3	0.5000	4	0.6667	2127	479	aː	r	d	∅	j	ə	-	A	R	T	∅	J	E	_	7	5	1	∅	6	7	0																																													480	eː	r	d	∅	-	ə	n	E	R	T	∅	_	E	N	7	5	1	∅	0	7	4
4	0.6667	3	0.5000	2127	479	j	aː	r	d	ə	-	∅	J	A	R	T	E	_	∅	6	7	5	1	7	0	∅																																													480	-	eː	r	d	ə	n	∅	_	E	R	T	E	N	∅	0	7	5	1	7	4	∅
5	0.8333	2	0.3333	2127	479	ə	j	aː	r	-	∅	∅	E	J	A	R	_	∅	∅	7	6	7	5	0	∅	∅																																													480	ə	-	eː	r	n	∅	∅	E	_	E	R	N	∅	∅	7	0	7	5	4	∅	∅
6	1.0000	1	0.1667	2127	479	-	ə	j	aː	∅	∅	∅	_	E	J	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																													480	n	ə	-	eː	∅	∅	∅	N	E	_	E	∅	∅	∅	4	7	0	7	∅	∅	∅
1	0.2000	5	1.0000	2144	481	k	∅	∅	∅	œy	k	ə	K	∅	∅	∅	U	K	E	1	∅	∅	∅	7	1	7	482	tʃ	∅	∅	∅	ɪ	k	ɪ	T	∅	∅	∅	I	K	I	1	∅	∅	∅	7	1	7																																												
2	0.4000	4	0.8000	2144	481	œy	k	∅	∅	k	ə	-	U	K	∅	∅	K	E	_	7	1	∅	∅	1	7	0	482	ɪ	tʃ	∅	∅	k	ɪ	n	I	T	∅	∅	K	I	N	7	1	∅	∅	1	7	4																																												
3	0.6000	3	0.6000	2144	481	k	œy	k	∅	ə	-	∅	K	U	K	∅	E	_	∅	1	7	1	∅	7	0	∅	482	k	ɪ	tʃ	∅	ɪ	n	∅	K	I	T	∅	I	N	∅	1	7	1	∅	7	4	∅																																												
4	0.8000	2	0.4000	2144	481	ə	k	œy	k	-	∅	∅	E	K	U	K	_	∅	∅	7	1	7	1	0	∅	∅	482	ɪ	k	ɪ	tʃ	n	∅	∅	I	K	I	T	N	∅	∅	7	1	7	1	4	∅	∅																																												
5	1.0000	1	0.2000	2144	481	-	ə	k	œy	∅	∅	∅	_	E	K	U	∅	∅	∅	0	7	1	7	∅	∅	∅	482	n	ɪ	k	ɪ	∅	∅	∅	N	I	K	I	∅	∅	∅	4	7	1	7	∅	∅	∅																																												
1	0.2500	4	1.0000	2159	483	k	∅	∅	∅	r	ɔ	p	K	∅	∅	∅	R	U	P	1	∅	∅	∅	5	7	1																																													484	k	∅	∅	∅	r	ɔ	pf	K	∅	∅	∅	R	U	B	1	∅	∅	∅	5	7	2
2	0.5000	3	0.7500	2159	483	r	k	∅	∅	ɔ	p	∅	R	K	∅	∅	U	P	∅	5	1	∅	∅	7	1	∅																																													484	r	k	∅	∅	ɔ	pf	∅	R	K	∅	∅	U	B	∅	5	1	∅	∅	7	2	∅
3	0.7500	2	0.5000	2159	483	ɔ	r	k	∅	p	∅	∅	U	R	K	∅	P	∅	∅	7	5	1	∅	1	∅	∅																																													484	ɔ	r	k	∅	pf	∅	∅	U	R	K	∅	B	∅	∅	7	5	1	∅	2	∅	∅
4	1.0000	1	0.2500	2159	483	p	ɔ	r	k	∅	∅	∅	P	U	R	K	∅	∅	∅	1	7	5	1	∅	∅	∅																																													484	pf	ɔ	r	k	∅	∅	∅	B	U	R	K	∅	∅	∅	2	7	5	1	∅	∅	∅
1	0.1429	7	1.0000	2166	485	b	∅	∅	∅	ɔ	r	s	P	∅	∅	∅	U	R	S	1	∅	∅	∅	7	5	3																																													486	b	∅	∅	∅	ʏ	r	s	P	∅	∅	∅	Y	R	S	1	∅	∅	∅	7	5	3
2	0.2857	6	0.8571	2166	485	ɔ	b	∅	∅	r	s	t	U	P	∅	∅	R	S	T	7	1	∅	∅	5	3	1																																													486	ʏ	b	∅	∅	r	s	t	Y	P	∅	∅	R	S	T	7	1	∅	∅	5	3	1
3	0.4286	5	0.7143	2166	485	r	ɔ	b	∅	s	t	ə	R	U	P	∅	S	T	E	5	7	1	∅	3	1	7																																													486	r	ʏ	b	∅	s	t	ə	R	Y	P	∅	S	T	E	5	7	1	∅	3	1	7
4	0.5714	4	0.5714	2166	485	s	r	ɔ	b	t	ə	l	S	R	U	P	T	E	L	3	5	7	1	1	7	5																																													486	s	r	ʏ	b	t	ə	-	S	R	Y	P	T	E	_	3	5	7	1	1	7	0
