index	index_p	rindex	rindex_p	cogid	id_Achang	segment_Achang	segment_Achang_L1	segment_Achang_L2	segment_Achang_L3	segment_Achang_R1	segment_Achang_R2	segment_Achang_R3	SC_Achang	SC_Achang_L1	SC_Achang_L2	SC_Achang_L3	SC_Achang_R1	SC_Achang_R2	SC_Achang_R3	PROSODY_Achang	PROSODY_Achang_L1	PROSODY_Achang_L2	PROSODY_Achang_L3	PROSODY_Achang_R1	PROSODY_Achang_R2	PROSODY_Achang_R3	id_Bela	segment_Bela	segment_Bela_L1	segment_Bela_L2	segment_Bela_L3	segment_Bela_R1	segment_Bela_R2	segment_Bela_R3	SC_Bela	SC_Bela_L1	SC_Bela_L2	SC_Bela_L3	SC_Bela_R1	SC_Bela_R2	SC_Bela_R3	PROSODY_Bela	PROSODY_Bela_L1	PROSODY_Bela_L2	PROSODY_Bela_L3	PROSODY_Bela_R1	PROSODY_Bela_R2	PROSODY_Bela_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_Phon	segment_Phon	segment_Phon_L1	segment_Phon_L2	segment_Phon_L3	segment_Phon_R1	segment_Phon_R2	segment_Phon_R3	SC_Phon	SC_Phon_L1	SC_Phon_L2	SC_Phon_L3	SC_Phon_R1	SC_Phon_R2	SC_Phon_R3	PROSODY_Phon	PROSODY_Phon_L1	PROSODY_Phon_L2	PROSODY_Phon_L3	PROSODY_Phon_R1	PROSODY_Phon_R2	PROSODY_Phon_R3	id_WrittenBurmese	segment_WrittenBurmese	segment_WrittenBurmese_L1	segment_WrittenBurmese_L2	segment_WrittenBurmese_L3	segment_WrittenBurmese_R1	segment_WrittenBurmese_R2	segment_WrittenBurmese_R3	SC_WrittenBurmese	SC_WrittenBurmese_L1	SC_WrittenBurmese_L2	SC_WrittenBurmese_L3	SC_WrittenBurmese_R1	SC_WrittenBurmese_R2	SC_WrittenBurmese_R3	PROSODY_WrittenBurmese	PROSODY_WrittenBurmese_L1	PROSODY_WrittenBurmese_L2	PROSODY_WrittenBurmese_L3	PROSODY_WrittenBurmese_R1	PROSODY_WrittenBurmese_R2	PROSODY_WrittenBurmese_R3	id_Zaiwa	segment_Zaiwa	segment_Zaiwa_L1	segment_Zaiwa_L2	segment_Zaiwa_L3	segment_Zaiwa_R1	segment_Zaiwa_R2	segment_Zaiwa_R3	SC_Zaiwa	SC_Zaiwa_L1	SC_Zaiwa_L2	SC_Zaiwa_L3	SC_Zaiwa_R1	SC_Zaiwa_R2	SC_Zaiwa_R3	PROSODY_Zaiwa	PROSODY_Zaiwa_L1	PROSODY_Zaiwa_L2	PROSODY_Zaiwa_L3	PROSODY_Zaiwa_R1	PROSODY_Zaiwa_R2	PROSODY_Zaiwa_R3
4	1.0000	1	0.2500	547																																													1996	⁵¹	ŋ	o	l	∅	∅	∅	_	N	U	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1997	³	ŋ	au	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																							1998	-	ŋ	au	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																						
1	0.2500	4	1.0000	549	1999	dʒ	∅	∅	∅	a	m	³	T	∅	∅	∅	A	M	_	1	∅	∅	∅	7	4	0																							2000	dʒ	∅	∅	∅	æ	m	⁵⁴	T	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																																																																																								
2	0.5000	3	0.7500	549	1999	a	dʒ	∅	∅	m	³	∅	A	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																							2000	æ	dʒ	∅	∅	m	⁵⁴	∅	E	T	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																																																																								
3	0.7500	2	0.5000	549	1999	m	a	dʒ	∅	³	∅	∅	M	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							2000	m	æ	dʒ	∅	⁵⁴	∅	∅	M	E	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																																																																								
4	1.0000	1	0.2500	549	1999	³	m	a	dʒ	∅	∅	∅	_	M	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							2000	⁵⁴	m	æ	dʒ	∅	∅	∅	_	M	E	T	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	550	2001	d	∅	∅	∅	z	u	ʔ	T	∅	∅	∅	S	Y	H	1	∅	∅	∅	3	7	1																							2002	tʰ	∅	∅	∅	-	ɔ	ʔ	T	∅	∅	∅	_	U	H	1	∅	∅	∅	0	7	1	2003	tʰ	∅	∅	∅	-	o	ʔ	T	∅	∅	∅	_	U	H	1	∅	∅	∅	0	7	1	2004	t	∅	∅	∅	-	u	ʔ	T	∅	∅	∅	_	Y	H	1	∅	∅	∅	0	7	1	2005	tʰ	∅	∅	∅	-	a	k	T	∅	∅	∅	_	A	K	1	∅	∅	∅	0	7	1	2006	tʰ	∅	∅	∅	-	ɔ	ʔ	T	∅	∅	∅	_	U	H	1	∅	∅	∅	0	7	1
2	0.4000	4	0.8000	550	2001	z	d	∅	∅	u	ʔ	³¹	S	T	∅	∅	Y	H	_	3	1	∅	∅	7	1	0																							2002	-	tʰ	∅	∅	ɔ	ʔ	⁵²	_	T	∅	∅	U	H	_	0	1	∅	∅	7	1	0	2003	-	tʰ	∅	∅	o	ʔ	⁵⁴	_	T	∅	∅	U	H	_	0	1	∅	∅	7	1	0	2004	-	t	∅	∅	u	ʔ	³¹	_	T	∅	∅	Y	H	_	0	1	∅	∅	7	1	0	2005	-	tʰ	∅	∅	a	k	-	_	T	∅	∅	A	K	_	0	1	∅	∅	7	1	0	2006	-	tʰ	∅	∅	ɔ	ʔ	⁵⁴	_	T	∅	∅	U	H	_	0	1	∅	∅	7	1	0
3	0.6000	3	0.6000	550	2001	u	z	d	∅	ʔ	³¹	∅	Y	S	T	∅	H	_	∅	7	3	1	∅	1	0	∅																							2002	ɔ	-	tʰ	∅	ʔ	⁵²	∅	U	_	T	∅	H	_	∅	7	0	1	∅	1	0	∅	2003	o	-	tʰ	∅	ʔ	⁵⁴	∅	U	_	T	∅	H	_	∅	7	0	1	∅	1	0	∅	2004	u	-	t	∅	ʔ	³¹	∅	Y	_	T	∅	H	_	∅	7	0	1	∅	1	0	∅	2005	a	-	tʰ	∅	k	-	∅	A	_	T	∅	K	_	∅	7	0	1	∅	1	0	∅	2006	ɔ	-	tʰ	∅	ʔ	⁵⁴	∅	U	_	T	∅	H	_	∅	7	0	1	∅	1	0	∅
4	0.8000	2	0.4000	550	2001	ʔ	u	z	d	³¹	∅	∅	H	Y	S	T	_	∅	∅	1	7	3	1	0	∅	∅																							2002	ʔ	ɔ	-	tʰ	⁵²	∅	∅	H	U	_	T	_	∅	∅	1	7	0	1	0	∅	∅	2003	ʔ	o	-	tʰ	⁵⁴	∅	∅	H	U	_	T	_	∅	∅	1	7	0	1	0	∅	∅	2004	ʔ	u	-	t	³¹	∅	∅	H	Y	_	T	_	∅	∅	1	7	0	1	0	∅	∅	2005	k	a	-	tʰ	-	∅	∅	K	A	_	T	_	∅	∅	1	7	0	1	0	∅	∅	2006	ʔ	ɔ	-	tʰ	⁵⁴	∅	∅	H	U	_	T	_	∅	∅	1	7	0	1	0	∅	∅
5	1.0000	1	0.2000	550	2001	³¹	ʔ	u	z	∅	∅	∅	_	H	Y	S	∅	∅	∅	0	1	7	3	∅	∅	∅																							2002	⁵²	ʔ	ɔ	-	∅	∅	∅	_	H	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅	2003	⁵⁴	ʔ	o	-	∅	∅	∅	_	H	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅	2004	³¹	ʔ	u	-	∅	∅	∅	_	H	Y	_	∅	∅	∅	0	1	7	0	∅	∅	∅	2005	-	k	a	-	∅	∅	∅	_	K	A	_	∅	∅	∅	0	1	7	0	∅	∅	∅	2006	⁵⁴	ʔ	ɔ	-	∅	∅	∅	_	H	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅
1	0.2000	5	1.0000	551	2007	d	∅	∅	∅	w	a	m	T	∅	∅	∅	W	A	M	1	∅	∅	∅	6	7	4																																																																																									2008	t	∅	∅	∅	-	u	m	T	∅	∅	∅	_	Y	M	1	∅	∅	∅	0	7	4																						
2	0.4000	4	0.8000	551	2007	w	d	∅	∅	a	m	³	W	T	∅	∅	A	M	_	6	1	∅	∅	7	4	0																																																																																									2008	-	t	∅	∅	u	m	-	_	T	∅	∅	Y	M	_	0	1	∅	∅	7	4	0																						
3	0.6000	3	0.6000	551	2007	a	w	d	∅	m	³	∅	A	W	T	∅	M	_	∅	7	6	1	∅	4	0	∅																																																																																									2008	u	-	t	∅	m	-	∅	Y	_	T	∅	M	_	∅	7	0	1	∅	4	0	∅																						
4	0.8000	2	0.4000	551	2007	m	a	w	d	³	∅	∅	M	A	W	T	_	∅	∅	4	7	6	1	0	∅	∅																																																																																									2008	m	u	-	t	-	∅	∅	M	Y	_	T	_	∅	∅	4	7	0	1	0	∅	∅																						
5	1.0000	1	0.2000	551	2007	³	m	a	w	∅	∅	∅	_	M	A	W	∅	∅	∅	0	4	7	6	∅	∅	∅																																																																																									2008	-	m	u	-	∅	∅	∅	_	M	Y	_	∅	∅	∅	0	4	7	0	∅	∅	∅																						
1	0.3333	3	1.0000	552																																													2009	l	∅	∅	∅	e	³²	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅	2010	l	∅	∅	∅	a	⁵	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅																							2011	l	∅	∅	∅	eː	-	∅	L	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅	2012	l	∅	∅	∅	ai	⁵³	∅	L	∅	∅	∅	A	_	∅	5	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	552																																													2009	e	l	∅	∅	³²	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	2010	a	l	∅	∅	⁵	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																							2011	eː	l	∅	∅	-	∅	∅	E	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅	2012	ai	l	∅	∅	⁵³	∅	∅	A	L	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅
3	1.0000	1	0.3333	552																																													2009	³²	e	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	2010	⁵	a	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																							2011	-	eː	l	∅	∅	∅	∅	_	E	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅	2012	⁵³	ai	l	∅	∅	∅	∅	_	A	L	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅
1	0.2500	4	1.0000	553	2013	tʰ	∅	∅	∅	a	n	³	T	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0																							2014	tʰ	∅	∅	∅	ãɪ	-	²	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0																																																																			2015	tʰ	∅	∅	∅	a	n	³²	T	∅	∅	∅	A	N	_	1	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	553	2013	a	tʰ	∅	∅	n	³	∅	A	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							2014	ãɪ	tʰ	∅	∅	-	²	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																																																			2015	a	tʰ	∅	∅	n	³²	∅	A	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅
3	0.7500	2	0.5000	553	2013	n	a	tʰ	∅	³	∅	∅	N	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							2014	-	ãɪ	tʰ	∅	²	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																																																			2015	n	a	tʰ	∅	³²	∅	∅	N	A	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	553	2013	³	n	a	tʰ	∅	∅	∅	_	N	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							2014	²	-	ãɪ	tʰ	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅																																																																			2015	³²	n	a	tʰ	∅	∅	∅	_	N	A	T	∅	∅	∅	0	4	7	1	∅	∅	∅
1	0.2000	5	1.0000	554	2016	dʒ	∅	∅	∅	ṵ	a̰	t	T	∅	∅	∅	Y	A	T	1	∅	∅	∅	7	7	1																							2017	dʒ	∅	∅	∅	w	e	ʔ	T	∅	∅	∅	W	E	H	1	∅	∅	∅	6	7	1																																																																																								
2	0.4000	4	0.8000	554	2016	ṵ	dʒ	∅	∅	a̰	t	⁵⁴	Y	T	∅	∅	A	T	_	7	1	∅	∅	7	1	0																							2017	w	dʒ	∅	∅	e	ʔ	⁵³	W	T	∅	∅	E	H	_	6	1	∅	∅	7	1	0																																																																																								
3	0.6000	3	0.6000	554	2016	a̰	ṵ	dʒ	∅	t	⁵⁴	∅	A	Y	T	∅	T	_	∅	7	7	1	∅	1	0	∅																							2017	e	w	dʒ	∅	ʔ	⁵³	∅	E	W	T	∅	H	_	∅	7	6	1	∅	1	0	∅																																																																																								
4	0.8000	2	0.4000	554	2016	t	a̰	ṵ	dʒ	⁵⁴	∅	∅	T	A	Y	T	_	∅	∅	1	7	7	1	0	∅	∅																							2017	ʔ	e	w	dʒ	⁵³	∅	∅	H	E	W	T	_	∅	∅	1	7	6	1	0	∅	∅																																																																																								
5	1.0000	1	0.2000	554	2016	⁵⁴	t	a̰	ṵ	∅	∅	∅	_	T	A	Y	∅	∅	∅	0	1	7	7	∅	∅	∅																							2017	⁵³	ʔ	e	w	∅	∅	∅	_	H	E	W	∅	∅	∅	0	1	7	6	∅	∅	∅																																																																																								
1	0.2000	5	1.0000	555																																													2018	-	∅	∅	∅	j	o	ŋ	_	∅	∅	∅	J	U	N	0	∅	∅	∅	6	7	4	2019	-	∅	∅	∅	j	æu	ŋ	_	∅	∅	∅	J	E	N	0	∅	∅	∅	6	7	4																							2020	l	∅	∅	∅	j	a	ɲ	L	∅	∅	∅	J	A	N	5	∅	∅	∅	6	7	4	2021	ɹ	∅	∅	∅	-	a	-	R	∅	∅	∅	_	A	_	5	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	555																																													2018	j	-	∅	∅	o	ŋ	³	J	_	∅	∅	U	N	_	6	0	∅	∅	7	4	0	2019	j	-	∅	∅	æu	ŋ	⁴	J	_	∅	∅	E	N	_	6	0	∅	∅	7	4	0																							2020	j	l	∅	∅	a	ɲ	-	J	L	∅	∅	A	N	_	6	5	∅	∅	7	4	0	2021	-	ɹ	∅	∅	a	-	³	_	R	∅	∅	A	_	_	0	5	∅	∅	7	0	0
3	0.6000	3	0.6000	555																																													2018	o	j	-	∅	ŋ	³	∅	U	J	_	∅	N	_	∅	7	6	0	∅	4	0	∅	2019	æu	j	-	∅	ŋ	⁴	∅	E	J	_	∅	N	_	∅	7	6	0	∅	4	0	∅																							2020	a	j	l	∅	ɲ	-	∅	A	J	L	∅	N	_	∅	7	6	5	∅	4	0	∅	2021	a	-	ɹ	∅	-	³	∅	A	_	R	∅	_	_	∅	7	0	5	∅	0	0	∅
4	0.8000	2	0.4000	555																																													2018	ŋ	o	j	-	³	∅	∅	N	U	J	_	_	∅	∅	4	7	6	0	0	∅	∅	2019	ŋ	æu	j	-	⁴	∅	∅	N	E	J	_	_	∅	∅	4	7	6	0	0	∅	∅																							2020	ɲ	a	j	l	-	∅	∅	N	A	J	L	_	∅	∅	4	7	6	5	0	∅	∅	2021	-	a	-	ɹ	³	∅	∅	_	A	_	R	_	∅	∅	0	7	0	5	0	∅	∅
5	1.0000	1	0.2000	555																																													2018	³	ŋ	o	j	∅	∅	∅	_	N	U	J	∅	∅	∅	0	4	7	6	∅	∅	∅	2019	⁴	ŋ	æu	j	∅	∅	∅	_	N	E	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							2020	-	ɲ	a	j	∅	∅	∅	_	N	A	J	∅	∅	∅	0	4	7	6	∅	∅	∅	2021	³	-	a	-	∅	∅	∅	_	_	A	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2000	5	1.0000	556	2022	n	∅	∅	∅	j	a	p	N	∅	∅	∅	J	A	P	4	∅	∅	∅	6	7	1																							2023	m	∅	∅	∅	j	æ	p	M	∅	∅	∅	J	E	P	4	∅	∅	∅	6	7	1																																																																																								
2	0.4000	4	0.8000	556	2022	j	n	∅	∅	a	p	⁴²	J	N	∅	∅	A	P	_	6	4	∅	∅	7	1	0																							2023	j	m	∅	∅	æ	p	³	J	M	∅	∅	E	P	_	6	4	∅	∅	7	1	0																																																																																								
3	0.6000	3	0.6000	556	2022	a	j	n	∅	p	⁴²	∅	A	J	N	∅	P	_	∅	7	6	4	∅	1	0	∅																							2023	æ	j	m	∅	p	³	∅	E	J	M	∅	P	_	∅	7	6	4	∅	1	0	∅																																																																																								
4	0.8000	2	0.4000	556	2022	p	a	j	n	⁴²	∅	∅	P	A	J	N	_	∅	∅	1	7	6	4	0	∅	∅																							2023	p	æ	j	m	³	∅	∅	P	E	J	M	_	∅	∅	1	7	6	4	0	∅	∅																																																																																								
5	1.0000	1	0.2000	556	2022	⁴²	p	a	j	∅	∅	∅	_	P	A	J	∅	∅	∅	0	1	7	6	∅	∅	∅																							2023	³	p	æ	j	∅	∅	∅	_	P	E	J	∅	∅	∅	0	1	7	6	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	557	2024	d	∅	∅	∅	z	ɔ	⁵	T	∅	∅	∅	S	U	_	1	∅	∅	∅	3	7	0	2025	t	∅	∅	∅	-	a	⁵²	T	∅	∅	∅	_	A	_	1	∅	∅	∅	0	7	0	2026	d	∅	∅	∅	z	ɔ	⁴⁵	T	∅	∅	∅	S	U	_	1	∅	∅	∅	3	7	0																																													2027	tsʰ	∅	∅	∅	-	eː	-	C	∅	∅	∅	_	E	_	2	∅	∅	∅	0	7	0																						
2	0.5000	3	0.7500	557	2024	z	d	∅	∅	ɔ	⁵	∅	S	T	∅	∅	U	_	∅	3	1	∅	∅	7	0	∅	2025	-	t	∅	∅	a	⁵²	∅	_	T	∅	∅	A	_	∅	0	1	∅	∅	7	0	∅	2026	z	d	∅	∅	ɔ	⁴⁵	∅	S	T	∅	∅	U	_	∅	3	1	∅	∅	7	0	∅																																													2027	-	tsʰ	∅	∅	eː	-	∅	_	C	∅	∅	E	_	∅	0	2	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	557	2024	ɔ	z	d	∅	⁵	∅	∅	U	S	T	∅	_	∅	∅	7	3	1	∅	0	∅	∅	2025	a	-	t	∅	⁵²	∅	∅	A	_	T	∅	_	∅	∅	7	0	1	∅	0	∅	∅	2026	ɔ	z	d	∅	⁴⁵	∅	∅	U	S	T	∅	_	∅	∅	7	3	1	∅	0	∅	∅																																													2027	eː	-	tsʰ	∅	-	∅	∅	E	_	C	∅	_	∅	∅	7	0	2	∅	0	∅	∅																						
4	1.0000	1	0.2500	557	2024	⁵	ɔ	z	d	∅	∅	∅	_	U	S	T	∅	∅	∅	0	7	3	1	∅	∅	∅	2025	⁵²	a	-	t	∅	∅	∅	_	A	_	T	∅	∅	∅	0	7	0	1	∅	∅	∅	2026	⁴⁵	ɔ	z	d	∅	∅	∅	_	U	S	T	∅	∅	∅	0	7	3	1	∅	∅	∅																																													2027	-	eː	-	tsʰ	∅	∅	∅	_	E	_	C	∅	∅	∅	0	7	0	2	∅	∅	∅																						
1	0.3333	3	1.0000	558																							2028	j	∅	∅	∅	e	³	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅	2029	ɹ	∅	∅	∅	ɛ	⁵³	∅	R	∅	∅	∅	E	_	∅	5	∅	∅	∅	7	0	∅																																																																			2030	j	∅	∅	∅	ɔ̰	⁴⁵	∅	J	∅	∅	∅	U	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	558																							2028	e	j	∅	∅	³	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	2029	ɛ	ɹ	∅	∅	⁵³	∅	∅	E	R	∅	∅	_	∅	∅	7	5	∅	∅	0	∅	∅																																																																			2030	ɔ̰	j	∅	∅	⁴⁵	∅	∅	U	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	558																							2028	³	e	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	2029	⁵³	ɛ	ɹ	∅	∅	∅	∅	_	E	R	∅	∅	∅	∅	0	7	5	∅	∅	∅	∅																																																																			2030	⁴⁵	ɔ̰	j	∅	∅	∅	∅	_	U	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.2500	4	1.0000	559	2031	j	∅	∅	∅	ɔ	m	³	J	∅	∅	∅	U	M	_	6	∅	∅	∅	7	4	0																							2032	j	∅	∅	∅	ɛ	m	²³	J	∅	∅	∅	E	M	_	6	∅	∅	∅	7	4	0	2033	ɣ	∅	∅	∅	a	m	³	G	∅	∅	∅	A	M	_	3	∅	∅	∅	7	4	0																																													2034	v	∅	∅	∅	u	m	³	B	∅	∅	∅	Y	M	_	3	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	559	2031	ɔ	j	∅	∅	m	³	∅	U	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅																							2032	ɛ	j	∅	∅	m	²³	∅	E	J	∅	∅	M	_	∅	7	6	∅	∅	4	0	∅	2033	a	ɣ	∅	∅	m	³	∅	A	G	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅																																													2034	u	v	∅	∅	m	³	∅	Y	B	∅	∅	M	_	∅	7	3	∅	∅	4	0	∅
3	0.7500	2	0.5000	559	2031	m	ɔ	j	∅	³	∅	∅	M	U	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅																							2032	m	ɛ	j	∅	²³	∅	∅	M	E	J	∅	_	∅	∅	4	7	6	∅	0	∅	∅	2033	m	a	ɣ	∅	³	∅	∅	M	A	G	∅	_	∅	∅	4	7	3	∅	0	∅	∅																																													2034	m	u	v	∅	³	∅	∅	M	Y	B	∅	_	∅	∅	4	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	559	2031	³	m	ɔ	j	∅	∅	∅	_	M	U	J	∅	∅	∅	0	4	7	6	∅	∅	∅																							2032	²³	m	ɛ	j	∅	∅	∅	_	M	E	J	∅	∅	∅	0	4	7	6	∅	∅	∅	2033	³	m	a	ɣ	∅	∅	∅	_	M	A	G	∅	∅	∅	0	4	7	3	∅	∅	∅																																													2034	³	m	u	v	∅	∅	∅	_	M	Y	B	∅	∅	∅	0	4	7	3	∅	∅	∅
1	0.3333	3	1.0000	560	2035	b	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																							2036	b	∅	∅	∅	ɔ	⁵¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	2037	b	∅	∅	∅	o	³	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																													2038	b	∅	∅	∅	ɔ	³¹	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	560	2035	ɔ	b	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							2036	ɔ	b	∅	∅	⁵¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	2037	o	b	∅	∅	³	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													2038	ɔ	b	∅	∅	³¹	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	560	2035	³¹	ɔ	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							2036	⁵¹	ɔ	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	2037	³	o	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													2038	³¹	ɔ	b	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2000	5	1.0000	561	2039	n	∅	∅	∅	-	ṵ	k	N	∅	∅	∅	_	Y	K	4	∅	∅	∅	0	7	1																							2040	n	∅	∅	∅	-	ə	ŋ	N	∅	∅	∅	_	E	N	4	∅	∅	∅	0	7	4	2041	n	∅	∅	∅	-	e	-	N	∅	∅	∅	_	E	_	4	∅	∅	∅	0	7	0																							2042	n	∅	∅	∅	-	a	n	N	∅	∅	∅	_	A	N	4	∅	∅	∅	0	7	4	2043	n	∅	∅	∅	j	ɔ̰	m	N	∅	∅	∅	J	U	M	4	∅	∅	∅	6	7	4
2	0.4000	4	0.8000	561	2039	-	n	∅	∅	ṵ	k	⁵³	_	N	∅	∅	Y	K	_	0	4	∅	∅	7	1	0																							2040	-	n	∅	∅	ə	ŋ	²	_	N	∅	∅	E	N	_	0	4	∅	∅	7	4	0	2041	-	n	∅	∅	e	-	⁵	_	N	∅	∅	E	_	_	0	4	∅	∅	7	0	0																							2042	-	n	∅	∅	a	n	-	_	N	∅	∅	A	N	_	0	4	∅	∅	7	4	0	2043	j	n	∅	∅	ɔ̰	m	⁵³	J	N	∅	∅	U	M	_	6	4	∅	∅	7	4	0
3	0.6000	3	0.6000	561	2039	ṵ	-	n	∅	k	⁵³	∅	Y	_	N	∅	K	_	∅	7	0	4	∅	1	0	∅																							2040	ə	-	n	∅	ŋ	²	∅	E	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	2041	e	-	n	∅	-	⁵	∅	E	_	N	∅	_	_	∅	7	0	4	∅	0	0	∅																							2042	a	-	n	∅	n	-	∅	A	_	N	∅	N	_	∅	7	0	4	∅	4	0	∅	2043	ɔ̰	j	n	∅	m	⁵³	∅	U	J	N	∅	M	_	∅	7	6	4	∅	4	0	∅
4	0.8000	2	0.4000	561	2039	k	ṵ	-	n	⁵³	∅	∅	K	Y	_	N	_	∅	∅	1	7	0	4	0	∅	∅																							2040	ŋ	ə	-	n	²	∅	∅	N	E	_	N	_	∅	∅	4	7	0	4	0	∅	∅	2041	-	e	-	n	⁵	∅	∅	_	E	_	N	_	∅	∅	0	7	0	4	0	∅	∅																							2042	n	a	-	n	-	∅	∅	N	A	_	N	_	∅	∅	4	7	0	4	0	∅	∅	2043	m	ɔ̰	j	n	⁵³	∅	∅	M	U	J	N	_	∅	∅	4	7	6	4	0	∅	∅
