index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
4	0.6667	3	0.5000	4160																																																																			860	u	k	u	t	t	-	∅	Y	K	Y	T	T	_	∅	7	1	7	1	1	0	∅																																																																																																															859	u	k	u	t	t	a	∅	Y	K	Y	T	T	A	∅	7	1	7	1	1	7	∅
5	0.8333	2	0.3333	4160																																																																			860	t	u	k	u	-	∅	∅	T	Y	K	Y	_	∅	∅	1	7	1	7	0	∅	∅																																																																																																															859	t	u	k	u	a	∅	∅	T	Y	K	Y	A	∅	∅	1	7	1	7	7	∅	∅
6	1.0000	1	0.1667	4160																																																																			860	-	t	u	k	∅	∅	∅	_	T	Y	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																																																																																															859	a	t	u	k	∅	∅	∅	A	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.1250	8	1.0000	4170	861	p	∅	∅	∅	j	a	á	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7																																																																																																																																																																																	862	p	∅	∅	∅	j	a	a	P	∅	∅	∅	J	A	A	1	∅	∅	∅	6	7	7
2	0.2500	7	0.8750	4170	861	j	p	∅	∅	a	á	g	J	P	∅	∅	A	A	K	6	1	∅	∅	7	7	1																																																																																																																																																																																	862	j	p	∅	∅	a	a	dʒ	J	P	∅	∅	A	A	T	6	1	∅	∅	7	7	1
3	0.3750	6	0.7500	4170	861	a	j	p	∅	á	g	ʊ	A	J	P	∅	A	K	Y	7	6	1	∅	7	1	7																																																																																																																																																																																	862	a	j	p	∅	a	dʒ	i	A	J	P	∅	A	T	I	7	6	1	∅	7	1	7
4	0.5000	5	0.6250	4170	861	á	a	j	p	g	ʊ	l	A	A	J	P	K	Y	L	7	7	6	1	1	7	5																																																																																																																																																																																	862	a	a	j	p	dʒ	i	l	A	A	J	P	T	I	L	7	7	6	1	1	7	5
5	0.6250	4	0.5000	4170	861	g	á	a	j	ʊ	l	a	K	A	A	J	Y	L	A	1	7	7	6	7	5	7																																																																																																																																																																																	862	dʒ	a	a	j	i	l	a	T	A	A	J	I	L	A	1	7	7	6	7	5	7
6	0.7500	3	0.3750	4170	861	ʊ	g	á	a	l	a	∅	Y	K	A	A	L	A	∅	7	1	7	7	5	7	∅																																																																																																																																																																																	862	i	dʒ	a	a	l	a	∅	I	T	A	A	L	A	∅	7	1	7	7	5	7	∅
7	0.8750	2	0.2500	4170	861	l	ʊ	g	á	a	∅	∅	L	Y	K	A	A	∅	∅	5	7	1	7	7	∅	∅																																																																																																																																																																																	862	l	i	dʒ	a	a	∅	∅	L	I	T	A	A	∅	∅	5	7	1	7	7	∅	∅
8	1.0000	1	0.1250	4170	861	a	l	ʊ	g	∅	∅	∅	A	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																																																																	862	a	l	i	dʒ	∅	∅	∅	A	L	I	T	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.1667	6	1.0000	4182																																																																																																																																																											864	n	∅	∅	∅	d	-	o	N	∅	∅	∅	T	_	U	4	∅	∅	∅	1	0	7																							863	n	∅	∅	∅	d	o	o	N	∅	∅	∅	T	U	U	4	∅	∅	∅	1	7	7
2	0.3333	5	0.8333	4182																																																																																																																																																											864	d	n	∅	∅	-	o	l	T	N	∅	∅	_	U	L	1	4	∅	∅	0	7	5																							863	d	n	∅	∅	o	o	l	T	N	∅	∅	U	U	L	1	4	∅	∅	7	7	5
3	0.5000	4	0.6667	4182																																																																																																																																																											864	-	d	n	∅	o	l	o	_	T	N	∅	U	L	U	0	1	4	∅	7	5	7																							863	o	d	n	∅	o	l	o	U	T	N	∅	U	L	U	7	1	4	∅	7	5	7
4	0.6667	3	0.5000	4182																																																																																																																																																											864	o	-	d	n	l	o	∅	U	_	T	N	L	U	∅	7	0	1	4	5	7	∅																							863	o	o	d	n	l	o	∅	U	U	T	N	L	U	∅	7	7	1	4	5	7	∅
5	0.8333	2	0.3333	4182																																																																																																																																																											864	l	o	-	d	o	∅	∅	L	U	_	T	U	∅	∅	5	7	0	1	7	∅	∅																							863	l	o	o	d	o	∅	∅	L	U	U	T	U	∅	∅	5	7	7	1	7	∅	∅
6	1.0000	1	0.1667	4182																																																																																																																																																											864	o	l	o	-	∅	∅	∅	U	L	U	_	∅	∅	∅	7	5	7	0	∅	∅	∅																							863	o	l	o	o	∅	∅	∅	U	L	U	U	∅	∅	∅	7	5	7	7	∅	∅	∅
1	0.1667	6	1.0000	4192	865	β	∅	∅	∅	i	i	m	B	∅	∅	∅	I	I	M	3	∅	∅	∅	7	7	4	867	β	∅	∅	∅	ìì	-	m	B	∅	∅	∅	I	_	M	3	∅	∅	∅	7	0	4																							868	f	∅	∅	∅	i	-	m	B	∅	∅	∅	I	_	M	3	∅	∅	∅	7	0	4																							869	v	∅	∅	∅	i	-	m	B	∅	∅	∅	I	_	M	3	∅	∅	∅	7	0	4																																																																			866	j	∅	∅	∅	i	i	m	J	∅	∅	∅	I	I	M	6	∅	∅	∅	7	7	4
2	0.3333	5	0.8333	4192	865	i	β	∅	∅	i	m	b	I	B	∅	∅	I	M	P	7	3	∅	∅	7	4	1	867	ìì	β	∅	∅	-	m	b	I	B	∅	∅	_	M	P	7	3	∅	∅	0	4	1																							868	i	f	∅	∅	-	m	b	I	B	∅	∅	_	M	P	7	3	∅	∅	0	4	1																							869	i	v	∅	∅	-	m	b	I	B	∅	∅	_	M	P	7	3	∅	∅	0	4	1																																																																			866	i	j	∅	∅	i	m	b	I	J	∅	∅	I	M	P	7	6	∅	∅	7	4	1
3	0.5000	4	0.6667	4192	865	i	i	β	∅	m	b	a	I	I	B	∅	M	P	A	7	7	3	∅	4	1	7	867	-	ìì	β	∅	m	b	a	_	I	B	∅	M	P	A	0	7	3	∅	4	1	7																							868	-	i	f	∅	m	b	-	_	I	B	∅	M	P	_	0	7	3	∅	4	1	0																							869	-	i	v	∅	m	b	a	_	I	B	∅	M	P	A	0	7	3	∅	4	1	7																																																																			866	i	i	j	∅	m	b	a	I	I	J	∅	M	P	A	7	7	6	∅	4	1	7
4	0.6667	3	0.5000	4192	865	m	i	i	β	b	a	∅	M	I	I	B	P	A	∅	4	7	7	3	1	7	∅	867	m	-	ìì	β	b	a	∅	M	_	I	B	P	A	∅	4	0	7	3	1	7	∅																							868	m	-	i	f	b	-	∅	M	_	I	B	P	_	∅	4	0	7	3	1	0	∅																							869	m	-	i	v	b	a	∅	M	_	I	B	P	A	∅	4	0	7	3	1	7	∅																																																																			866	m	i	i	j	b	a	∅	M	I	I	J	P	A	∅	4	7	7	6	1	7	∅
5	0.8333	2	0.3333	4192	865	b	m	i	i	a	∅	∅	P	M	I	I	A	∅	∅	1	4	7	7	7	∅	∅	867	b	m	-	ìì	a	∅	∅	P	M	_	I	A	∅	∅	1	4	0	7	7	∅	∅																							868	b	m	-	i	-	∅	∅	P	M	_	I	_	∅	∅	1	4	0	7	0	∅	∅																							869	b	m	-	i	a	∅	∅	P	M	_	I	A	∅	∅	1	4	0	7	7	∅	∅																																																																			866	b	m	i	i	a	∅	∅	P	M	I	I	A	∅	∅	1	4	7	7	7	∅	∅
6	1.0000	1	0.1667	4192	865	a	b	m	i	∅	∅	∅	A	P	M	I	∅	∅	∅	7	1	4	7	∅	∅	∅	867	a	b	m	-	∅	∅	∅	A	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																							868	-	b	m	-	∅	∅	∅	_	P	M	_	∅	∅	∅	0	1	4	0	∅	∅	∅																							869	a	b	m	-	∅	∅	∅	A	P	M	_	∅	∅	∅	7	1	4	0	∅	∅	∅																																																																			866	a	b	m	i	∅	∅	∅	A	P	M	I	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	4203	870	k	∅	∅	∅	i	l	a	K	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7																																																																																																																																					871	k	∅	∅	∅	i	l	a	K	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	4203	870	i	k	∅	∅	l	a	∅	I	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																																																																																																																					871	i	k	∅	∅	l	a	∅	I	K	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	4203	870	l	i	k	∅	a	∅	∅	L	I	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																																																																																																																					871	l	i	k	∅	a	∅	∅	L	I	K	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4203	870	a	l	i	k	∅	∅	∅	A	L	I	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																																																					871	a	l	i	k	∅	∅	∅	A	L	I	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	4204																																																																			873	tʃ	∅	∅	∅	i	l	a	T	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7																																																																																																															872	tʃ	∅	∅	∅	i	l	a	T	∅	∅	∅	I	L	A	1	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	4204																																																																			873	i	tʃ	∅	∅	l	a	∅	I	T	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅																																																																																																															872	i	tʃ	∅	∅	l	a	∅	I	T	∅	∅	L	A	∅	7	1	∅	∅	5	7	∅
3	0.7500	2	0.5000	4204																																																																			873	l	i	tʃ	∅	a	∅	∅	L	I	T	∅	A	∅	∅	5	7	1	∅	7	∅	∅																																																																																																															872	l	i	tʃ	∅	a	∅	∅	L	I	T	∅	A	∅	∅	5	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	4204																																																																			873	a	l	i	tʃ	∅	∅	∅	A	L	I	T	∅	∅	∅	7	5	7	1	∅	∅	∅																																																																																																															872	a	l	i	tʃ	∅	∅	∅	A	L	I	T	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	4218																							874	f	∅	∅	∅	u	u	l	B	∅	∅	∅	Y	Y	L	3	∅	∅	∅	7	7	5																							875	f	∅	∅	∅	u	u	l	B	∅	∅	∅	Y	Y	L	3	∅	∅	∅	7	7	5																																																																																																																																				
2	0.4000	4	0.8000	4218																							874	u	f	∅	∅	u	l	a	Y	B	∅	∅	Y	L	A	7	3	∅	∅	7	5	7																							875	u	f	∅	∅	u	l	-	Y	B	∅	∅	Y	L	_	7	3	∅	∅	7	5	0																																																																																																																																				
3	0.6000	3	0.6000	4218																							874	u	u	f	∅	l	a	∅	Y	Y	B	∅	L	A	∅	7	7	3	∅	5	7	∅																							875	u	u	f	∅	l	-	∅	Y	Y	B	∅	L	_	∅	7	7	3	∅	5	0	∅																																																																																																																																				
4	0.8000	2	0.4000	4218																							874	l	u	u	f	a	∅	∅	L	Y	Y	B	A	∅	∅	5	7	7	3	7	∅	∅																							875	l	u	u	f	-	∅	∅	L	Y	Y	B	_	∅	∅	5	7	7	3	0	∅	∅																																																																																																																																				
5	1.0000	1	0.2000	4218																							874	a	l	u	u	∅	∅	∅	A	L	Y	Y	∅	∅	∅	7	5	7	7	∅	∅	∅																							875	-	l	u	u	∅	∅	∅	_	L	Y	Y	∅	∅	∅	0	5	7	7	∅	∅	∅																																																																																																																																				
1	0.1667	6	1.0000	4238	876	i	∅	∅	∅	i	s	ɔ	I	∅	∅	∅	I	S	U	7	∅	∅	∅	7	3	7																																													878	-	∅	∅	∅	-	s	o	_	∅	∅	∅	_	S	U	0	∅	∅	∅	0	3	7																																																																			879	i	∅	∅	∅	-	s	o	I	∅	∅	∅	_	S	U	7	∅	∅	∅	0	3	7																							877	i	∅	∅	∅	-	s	o	I	∅	∅	∅	_	S	U	7	∅	∅	∅	0	3	7
2	0.3333	5	0.8333	4238	876	i	i	∅	∅	s	ɔ	z	I	I	∅	∅	S	U	S	7	7	∅	∅	3	7	3																																													878	-	-	∅	∅	s	o	ʃ	_	_	∅	∅	S	U	S	0	0	∅	∅	3	7	3																																																																			879	-	i	∅	∅	s	o	z	_	I	∅	∅	S	U	S	0	7	∅	∅	3	7	3																							877	-	i	∅	∅	s	o	s	_	I	∅	∅	S	U	S	0	7	∅	∅	3	7	3
3	0.5000	4	0.6667	4238	876	s	i	i	∅	ɔ	z	i	S	I	I	∅	U	S	I	3	7	7	∅	7	3	7																																													878	s	-	-	∅	o	ʃ	i	S	_	_	∅	U	S	I	3	0	0	∅	7	3	7																																																																			879	s	-	i	∅	o	z	i	S	_	I	∅	U	S	I	3	0	7	∅	7	3	7																							877	s	-	i	∅	o	s	i	S	_	I	∅	U	S	I	3	0	7	∅	7	3	7
4	0.6667	3	0.5000	4238	876	ɔ	s	i	i	z	i	∅	U	S	I	I	S	I	∅	7	3	7	7	3	7	∅																																													878	o	s	-	-	ʃ	i	∅	U	S	_	_	S	I	∅	7	3	0	0	3	7	∅																																																																			879	o	s	-	i	z	i	∅	U	S	_	I	S	I	∅	7	3	0	7	3	7	∅																							877	o	s	-	i	s	i	∅	U	S	_	I	S	I	∅	7	3	0	7	3	7	∅
5	0.8333	2	0.3333	4238	876	z	ɔ	s	i	i	∅	∅	S	U	S	I	I	∅	∅	3	7	3	7	7	∅	∅																																													878	ʃ	o	s	-	i	∅	∅	S	U	S	_	I	∅	∅	3	7	3	0	7	∅	∅																																																																			879	z	o	s	-	i	∅	∅	S	U	S	_	I	∅	∅	3	7	3	0	7	∅	∅																							877	s	o	s	-	i	∅	∅	S	U	S	_	I	∅	∅	3	7	3	0	7	∅	∅
6	1.0000	1	0.1667	4238	876	i	z	ɔ	s	∅	∅	∅	I	S	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																													878	i	ʃ	o	s	∅	∅	∅	I	S	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅																																																																			879	i	z	o	s	∅	∅	∅	I	S	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅																							877	i	s	o	s	∅	∅	∅	I	S	U	S	∅	∅	∅	7	3	7	3	∅	∅	∅
1	0.2500	4	1.0000	4260	880	s	∅	∅	∅	w	a	a	S	∅	∅	∅	W	A	A	3	∅	∅	∅	6	7	7	881	s	∅	∅	∅	w	a	-	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0																							882	s	∅	∅	∅	w	a	-	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0																																													883	ʃ	∅	∅	∅	w	a	-	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0	884	s	∅	∅	∅	w	a	-	S	∅	∅	∅	W	A	_	3	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	4260	880	w	s	∅	∅	a	a	∅	W	S	∅	∅	A	A	∅	6	3	∅	∅	7	7	∅	881	w	s	∅	∅	a	-	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅																							882	w	s	∅	∅	a	-	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅																																													883	w	ʃ	∅	∅	a	-	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅	884	w	s	∅	∅	a	-	∅	W	S	∅	∅	A	_	∅	6	3	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	4260	880	a	w	s	∅	a	∅	∅	A	W	S	∅	A	∅	∅	7	6	3	∅	7	∅	∅	881	a	w	s	∅	-	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅																							882	a	w	s	∅	-	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅																																													883	a	w	ʃ	∅	-	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅	884	a	w	s	∅	-	∅	∅	A	W	S	∅	_	∅	∅	7	6	3	∅	0	∅	∅																																												
4	1.0000	1	0.2500	4260	880	a	a	w	s	∅	∅	∅	A	A	W	S	∅	∅	∅	7	7	6	3	∅	∅	∅	881	-	a	w	s	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																							882	-	a	w	s	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																													883	-	a	w	ʃ	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅	884	-	a	w	s	∅	∅	∅	_	A	W	S	∅	∅	∅	0	7	6	3	∅	∅	∅																																												
1	0.1667	6	1.0000	4282	885	t	∅	∅	∅	a	á	ŋ	T	∅	∅	∅	A	A	N	1	∅	∅	∅	7	7	4	886	r	∅	∅	∅	a	a	ŋ	R	∅	∅	∅	A	A	N	5	∅	∅	∅	7	7	4																																																																																																																																																																																
2	0.3333	5	0.8333	4282	885	a	t	∅	∅	á	ŋ	g	A	T	∅	∅	A	N	K	7	1	∅	∅	7	4	1	886	a	r	∅	∅	a	ŋ	g	A	R	∅	∅	A	N	K	7	5	∅	∅	7	4	1																																																																																																																																																																																
3	0.5000	4	0.6667	4282	885	á	a	t	∅	ŋ	g	ɔ	A	A	T	∅	N	K	U	7	7	1	∅	4	1	7	886	a	a	r	∅	ŋ	g	o	A	A	R	∅	N	K	U	7	7	5	∅	4	1	7																																																																																																																																																																																
4	0.6667	3	0.5000	4282	885	ŋ	á	a	t	g	ɔ	∅	N	A	A	T	K	U	∅	4	7	7	1	1	7	∅	886	ŋ	a	a	r	g	o	∅	N	A	A	R	K	U	∅	4	7	7	5	1	7	∅																																																																																																																																																																																
5	0.8333	2	0.3333	4282	885	g	ŋ	á	a	ɔ	∅	∅	K	N	A	A	U	∅	∅	1	4	7	7	7	∅	∅	886	g	ŋ	a	a	o	∅	∅	K	N	A	A	U	∅	∅	1	4	7	7	7	∅	∅																																																																																																																																																																																
6	1.0000	1	0.1667	4282	885	ɔ	g	ŋ	á	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅	886	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																																																																
1	0.2000	5	1.0000	4285																																																																			887	t	∅	∅	∅	u	ŋ	g	T	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																													888	t	∅	∅	∅	u	ŋ	g	T	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																																																		
2	0.4000	4	0.8000	4285																																																																			887	u	t	∅	∅	ŋ	g	u	Y	T	∅	∅	N	K	Y	7	1	∅	∅	4	1	7																																													888	u	t	∅	∅	ŋ	g	i	Y	T	∅	∅	N	K	I	7	1	∅	∅	4	1	7																																																																		
3	0.6000	3	0.6000	4285																																																																			887	ŋ	u	t	∅	g	u	∅	N	Y	T	∅	K	Y	∅	4	7	1	∅	1	7	∅																																													888	ŋ	u	t	∅	g	i	∅	N	Y	T	∅	K	I	∅	4	7	1	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	4285																																																																			887	g	ŋ	u	t	u	∅	∅	K	N	Y	T	Y	∅	∅	1	4	7	1	7	∅	∅																																													888	g	ŋ	u	t	i	∅	∅	K	N	Y	T	I	∅	∅	1	4	7	1	7	∅	∅																																																																		
5	1.0000	1	0.2000	4285																																																																			887	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																													888	i	g	ŋ	u	∅	∅	∅	I	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																		
1	0.2000	5	1.0000	4294	889	n	∅	∅	∅	ɔ	ɔ	t	N	∅	∅	∅	U	U	T	4	∅	∅	∅	7	7	1																																																																																																															890	n	∅	∅	∅	ô	-	t	N	∅	∅	∅	O	_	T	4	∅	∅	∅	7	0	1																																																																		
2	0.4000	4	0.8000	4294	889	ɔ	n	∅	∅	ɔ	t	a	U	N	∅	∅	U	T	A	7	4	∅	∅	7	1	7																																																																																																															890	ô	n	∅	∅	-	t	a	O	N	∅	∅	_	T	A	7	4	∅	∅	0	1	7																																																																		
3	0.6000	3	0.6000	4294	889	ɔ	ɔ	n	∅	t	a	∅	U	U	N	∅	T	A	∅	7	7	4	∅	1	7	∅																																																																																																															890	-	ô	n	∅	t	a	∅	_	O	N	∅	T	A	∅	0	7	4	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	4294	889	t	ɔ	ɔ	n	a	∅	∅	T	U	U	N	A	∅	∅	1	7	7	4	7	∅	∅																																																																																																															890	t	-	ô	n	a	∅	∅	T	_	O	N	A	∅	∅	1	0	7	4	7	∅	∅																																																																		
5	1.0000	1	0.2000	4294	889	a	t	ɔ	ɔ	∅	∅	∅	A	T	U	U	∅	∅	∅	7	1	7	7	∅	∅	∅																																																																																																															890	a	t	-	ô	∅	∅	∅	A	T	_	O	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																		
