index	index_p	rindex	rindex_p	cogid	id_1	segment_1	segment_1_L1	segment_1_L2	segment_1_L3	segment_1_R1	segment_1_R2	segment_1_R3	SC_1	SC_1_L1	SC_1_L2	SC_1_L3	SC_1_R1	SC_1_R2	SC_1_R3	PROSODY_1	PROSODY_1_L1	PROSODY_1_L2	PROSODY_1_L3	PROSODY_1_R1	PROSODY_1_R2	PROSODY_1_R3	id_2	segment_2	segment_2_L1	segment_2_L2	segment_2_L3	segment_2_R1	segment_2_R2	segment_2_R3	SC_2	SC_2_L1	SC_2_L2	SC_2_L3	SC_2_R1	SC_2_R2	SC_2_R3	PROSODY_2	PROSODY_2_L1	PROSODY_2_L2	PROSODY_2_L3	PROSODY_2_R1	PROSODY_2_R2	PROSODY_2_R3	id_3	segment_3	segment_3_L1	segment_3_L2	segment_3_L3	segment_3_R1	segment_3_R2	segment_3_R3	SC_3	SC_3_L1	SC_3_L2	SC_3_L3	SC_3_R1	SC_3_R2	SC_3_R3	PROSODY_3	PROSODY_3_L1	PROSODY_3_L2	PROSODY_3_L3	PROSODY_3_R1	PROSODY_3_R2	PROSODY_3_R3	id_4	segment_4	segment_4_L1	segment_4_L2	segment_4_L3	segment_4_R1	segment_4_R2	segment_4_R3	SC_4	SC_4_L1	SC_4_L2	SC_4_L3	SC_4_R1	SC_4_R2	SC_4_R3	PROSODY_4	PROSODY_4_L1	PROSODY_4_L2	PROSODY_4_L3	PROSODY_4_R1	PROSODY_4_R2	PROSODY_4_R3	id_5	segment_5	segment_5_L1	segment_5_L2	segment_5_L3	segment_5_R1	segment_5_R2	segment_5_R3	SC_5	SC_5_L1	SC_5_L2	SC_5_L3	SC_5_R1	SC_5_R2	SC_5_R3	PROSODY_5	PROSODY_5_L1	PROSODY_5_L2	PROSODY_5_L3	PROSODY_5_R1	PROSODY_5_R2	PROSODY_5_R3	id_6	segment_6	segment_6_L1	segment_6_L2	segment_6_L3	segment_6_R1	segment_6_R2	segment_6_R3	SC_6	SC_6_L1	SC_6_L2	SC_6_L3	SC_6_R1	SC_6_R2	SC_6_R3	PROSODY_6	PROSODY_6_L1	PROSODY_6_L2	PROSODY_6_L3	PROSODY_6_R1	PROSODY_6_R2	PROSODY_6_R3	id_7	segment_7	segment_7_L1	segment_7_L2	segment_7_L3	segment_7_R1	segment_7_R2	segment_7_R3	SC_7	SC_7_L1	SC_7_L2	SC_7_L3	SC_7_R1	SC_7_R2	SC_7_R3	PROSODY_7	PROSODY_7_L1	PROSODY_7_L2	PROSODY_7_L3	PROSODY_7_R1	PROSODY_7_R2	PROSODY_7_R3	id_8	segment_8	segment_8_L1	segment_8_L2	segment_8_L3	segment_8_R1	segment_8_R2	segment_8_R3	SC_8	SC_8_L1	SC_8_L2	SC_8_L3	SC_8_R1	SC_8_R2	SC_8_R3	PROSODY_8	PROSODY_8_L1	PROSODY_8_L2	PROSODY_8_L3	PROSODY_8_R1	PROSODY_8_R2	PROSODY_8_R3	id_9	segment_9	segment_9_L1	segment_9_L2	segment_9_L3	segment_9_R1	segment_9_R2	segment_9_R3	SC_9	SC_9_L1	SC_9_L2	SC_9_L3	SC_9_R1	SC_9_R2	SC_9_R3	PROSODY_9	PROSODY_9_L1	PROSODY_9_L2	PROSODY_9_L3	PROSODY_9_R1	PROSODY_9_R2	PROSODY_9_R3	id_10	segment_10	segment_10_L1	segment_10_L2	segment_10_L3	segment_10_R1	segment_10_R2	segment_10_R3	SC_10	SC_10_L1	SC_10_L2	SC_10_L3	SC_10_R1	SC_10_R2	SC_10_R3	PROSODY_10	PROSODY_10_L1	PROSODY_10_L2	PROSODY_10_L3	PROSODY_10_R1	PROSODY_10_R2	PROSODY_10_R3
1	0.1667	6	1.0000	4282	704	t	∅	∅	∅	a	á	ŋ	T	∅	∅	∅	A	A	N	1	∅	∅	∅	7	7	4	705	r	∅	∅	∅	a	a	ŋ	R	∅	∅	∅	A	A	N	5	∅	∅	∅	7	7	4																																																																																																																																																																																
2	0.3333	5	0.8333	4282	704	a	t	∅	∅	á	ŋ	g	A	T	∅	∅	A	N	K	7	1	∅	∅	7	4	1	705	a	r	∅	∅	a	ŋ	g	A	R	∅	∅	A	N	K	7	5	∅	∅	7	4	1																																																																																																																																																																																
3	0.5000	4	0.6667	4282	704	á	a	t	∅	ŋ	g	ɔ	A	A	T	∅	N	K	U	7	7	1	∅	4	1	7	705	a	a	r	∅	ŋ	g	o	A	A	R	∅	N	K	U	7	7	5	∅	4	1	7																																																																																																																																																																																
4	0.6667	3	0.5000	4282	704	ŋ	á	a	t	g	ɔ	∅	N	A	A	T	K	U	∅	4	7	7	1	1	7	∅	705	ŋ	a	a	r	g	o	∅	N	A	A	R	K	U	∅	4	7	7	5	1	7	∅																																																																																																																																																																																
5	0.8333	2	0.3333	4282	704	g	ŋ	á	a	ɔ	∅	∅	K	N	A	A	U	∅	∅	1	4	7	7	7	∅	∅	705	g	ŋ	a	a	o	∅	∅	K	N	A	A	U	∅	∅	1	4	7	7	7	∅	∅																																																																																																																																																																																
6	1.0000	1	0.1667	4282	704	ɔ	g	ŋ	á	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅	705	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																																																																																																																																
1	0.2000	5	1.0000	4285																																																																			706	t	∅	∅	∅	u	ŋ	g	T	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																													707	t	∅	∅	∅	u	ŋ	g	T	∅	∅	∅	Y	N	K	1	∅	∅	∅	7	4	1																																																																		
2	0.4000	4	0.8000	4285																																																																			706	u	t	∅	∅	ŋ	g	u	Y	T	∅	∅	N	K	Y	7	1	∅	∅	4	1	7																																													707	u	t	∅	∅	ŋ	g	i	Y	T	∅	∅	N	K	I	7	1	∅	∅	4	1	7																																																																		
3	0.6000	3	0.6000	4285																																																																			706	ŋ	u	t	∅	g	u	∅	N	Y	T	∅	K	Y	∅	4	7	1	∅	1	7	∅																																													707	ŋ	u	t	∅	g	i	∅	N	Y	T	∅	K	I	∅	4	7	1	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	4285																																																																			706	g	ŋ	u	t	u	∅	∅	K	N	Y	T	Y	∅	∅	1	4	7	1	7	∅	∅																																													707	g	ŋ	u	t	i	∅	∅	K	N	Y	T	I	∅	∅	1	4	7	1	7	∅	∅																																																																		
5	1.0000	1	0.2000	4285																																																																			706	u	g	ŋ	u	∅	∅	∅	Y	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																													707	i	g	ŋ	u	∅	∅	∅	I	K	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																																																																		
1	0.2000	5	1.0000	4294	708	n	∅	∅	∅	ɔ	ɔ	t	N	∅	∅	∅	U	U	T	4	∅	∅	∅	7	7	1																																																																																																															709	n	∅	∅	∅	ô	-	t	N	∅	∅	∅	O	_	T	4	∅	∅	∅	7	0	1																																																																		
2	0.4000	4	0.8000	4294	708	ɔ	n	∅	∅	ɔ	t	a	U	N	∅	∅	U	T	A	7	4	∅	∅	7	1	7																																																																																																															709	ô	n	∅	∅	-	t	a	O	N	∅	∅	_	T	A	7	4	∅	∅	0	1	7																																																																		
3	0.6000	3	0.6000	4294	708	ɔ	ɔ	n	∅	t	a	∅	U	U	N	∅	T	A	∅	7	7	4	∅	1	7	∅																																																																																																															709	-	ô	n	∅	t	a	∅	_	O	N	∅	T	A	∅	0	7	4	∅	1	7	∅																																																																		
4	0.8000	2	0.4000	4294	708	t	ɔ	ɔ	n	a	∅	∅	T	U	U	N	A	∅	∅	1	7	7	4	7	∅	∅																																																																																																															709	t	-	ô	n	a	∅	∅	T	_	O	N	A	∅	∅	1	0	7	4	7	∅	∅																																																																		
5	1.0000	1	0.2000	4294	708	a	t	ɔ	ɔ	∅	∅	∅	A	T	U	U	∅	∅	∅	7	1	7	7	∅	∅	∅																																																																																																															709	a	t	-	ô	∅	∅	∅	A	T	_	O	∅	∅	∅	7	1	0	7	∅	∅	∅																																																																		
1	0.3333	3	1.0000	4305																																																																																																															711	i	∅	∅	∅	v	a	∅	I	∅	∅	∅	B	A	∅	7	∅	∅	∅	3	7	∅																																																																			710	i	∅	∅	∅	v	a	∅	I	∅	∅	∅	B	A	∅	7	∅	∅	∅	3	7	∅
2	0.6667	2	0.6667	4305																																																																																																															711	v	i	∅	∅	a	∅	∅	B	I	∅	∅	A	∅	∅	3	7	∅	∅	7	∅	∅																																																																			710	v	i	∅	∅	a	∅	∅	B	I	∅	∅	A	∅	∅	3	7	∅	∅	7	∅	∅
3	1.0000	1	0.3333	4305																																																																																																															711	a	v	i	∅	∅	∅	∅	A	B	I	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅																																																																			710	a	v	i	∅	∅	∅	∅	A	B	I	∅	∅	∅	∅	7	3	7	∅	∅	∅	∅
1	0.3333	3	1.0000	4307																																													712	l	∅	∅	∅	ɔ	ɔ	∅	L	∅	∅	∅	U	U	∅	5	∅	∅	∅	7	7	∅																							713	l	∅	∅	∅	ɔ	ɔ	∅	L	∅	∅	∅	U	U	∅	5	∅	∅	∅	7	7	∅																																																																																																														
2	0.6667	2	0.6667	4307																																													712	ɔ	l	∅	∅	ɔ	∅	∅	U	L	∅	∅	U	∅	∅	7	5	∅	∅	7	∅	∅																							713	ɔ	l	∅	∅	ɔ	∅	∅	U	L	∅	∅	U	∅	∅	7	5	∅	∅	7	∅	∅																																																																																																														
3	1.0000	1	0.3333	4307																																													712	ɔ	ɔ	l	∅	∅	∅	∅	U	U	L	∅	∅	∅	∅	7	7	5	∅	∅	∅	∅																							713	ɔ	ɔ	l	∅	∅	∅	∅	U	U	L	∅	∅	∅	∅	7	7	5	∅	∅	∅	∅																																																																																																														
1	0.2500	4	1.0000	4316	714	d	∅	∅	∅	á	t	ʊ	T	∅	∅	∅	A	T	Y	1	∅	∅	∅	7	1	7																																																																																									716	t	∅	∅	∅	á	t	u	T	∅	∅	∅	A	T	Y	1	∅	∅	∅	7	1	7	717	t	∅	∅	∅	á	t	u	T	∅	∅	∅	A	T	Y	1	∅	∅	∅	7	1	7																																													715	t	∅	∅	∅	a	t	u	T	∅	∅	∅	A	T	Y	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	4316	714	á	d	∅	∅	t	ʊ	∅	A	T	∅	∅	T	Y	∅	7	1	∅	∅	1	7	∅																																																																																									716	á	t	∅	∅	t	u	∅	A	T	∅	∅	T	Y	∅	7	1	∅	∅	1	7	∅	717	á	t	∅	∅	t	u	∅	A	T	∅	∅	T	Y	∅	7	1	∅	∅	1	7	∅																																													715	a	t	∅	∅	t	u	∅	A	T	∅	∅	T	Y	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	4316	714	t	á	d	∅	ʊ	∅	∅	T	A	T	∅	Y	∅	∅	1	7	1	∅	7	∅	∅																																																																																									716	t	á	t	∅	u	∅	∅	T	A	T	∅	Y	∅	∅	1	7	1	∅	7	∅	∅	717	t	á	t	∅	u	∅	∅	T	A	T	∅	Y	∅	∅	1	7	1	∅	7	∅	∅																																													715	t	a	t	∅	u	∅	∅	T	A	T	∅	Y	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	4316	714	ʊ	t	á	d	∅	∅	∅	Y	T	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																																																																									716	u	t	á	t	∅	∅	∅	Y	T	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅	717	u	t	á	t	∅	∅	∅	Y	T	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅																																													715	u	t	a	t	∅	∅	∅	Y	T	A	T	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2500	4	1.0000	4317																							718	tʰ	∅	∅	∅	a	r	u	T	∅	∅	∅	A	R	Y	1	∅	∅	∅	7	5	7	719	ts	∅	∅	∅	á	r	o	C	∅	∅	∅	A	R	U	2	∅	∅	∅	7	5	7																																																																																																																																																										
2	0.5000	3	0.7500	4317																							718	a	tʰ	∅	∅	r	u	∅	A	T	∅	∅	R	Y	∅	7	1	∅	∅	5	7	∅	719	á	ts	∅	∅	r	o	∅	A	C	∅	∅	R	U	∅	7	2	∅	∅	5	7	∅																																																																																																																																																										
3	0.7500	2	0.5000	4317																							718	r	a	tʰ	∅	u	∅	∅	R	A	T	∅	Y	∅	∅	5	7	1	∅	7	∅	∅	719	r	á	ts	∅	o	∅	∅	R	A	C	∅	U	∅	∅	5	7	2	∅	7	∅	∅																																																																																																																																																										
4	1.0000	1	0.2500	4317																							718	u	r	a	tʰ	∅	∅	∅	Y	R	A	T	∅	∅	∅	7	5	7	1	∅	∅	∅	719	o	r	á	ts	∅	∅	∅	U	R	A	C	∅	∅	∅	7	5	7	2	∅	∅	∅																																																																																																																																																										
1	0.2500	4	1.0000	4329																																																																			720	k	∅	∅	∅	u	p	a	K	∅	∅	∅	Y	P	A	1	∅	∅	∅	7	1	7																																													721	k	∅	∅	∅	u	p	a	K	∅	∅	∅	Y	P	A	1	∅	∅	∅	7	1	7																							722	qʰ	∅	∅	∅	ʊ	f	a	K	∅	∅	∅	Y	B	A	1	∅	∅	∅	7	3	7																						
2	0.5000	3	0.7500	4329																																																																			720	u	k	∅	∅	p	a	∅	Y	K	∅	∅	P	A	∅	7	1	∅	∅	1	7	∅																																													721	u	k	∅	∅	p	a	∅	Y	K	∅	∅	P	A	∅	7	1	∅	∅	1	7	∅																							722	ʊ	qʰ	∅	∅	f	a	∅	Y	K	∅	∅	B	A	∅	7	1	∅	∅	3	7	∅																						
3	0.7500	2	0.5000	4329																																																																			720	p	u	k	∅	a	∅	∅	P	Y	K	∅	A	∅	∅	1	7	1	∅	7	∅	∅																																													721	p	u	k	∅	a	∅	∅	P	Y	K	∅	A	∅	∅	1	7	1	∅	7	∅	∅																							722	f	ʊ	qʰ	∅	a	∅	∅	B	Y	K	∅	A	∅	∅	3	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	4329																																																																			720	a	p	u	k	∅	∅	∅	A	P	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																													721	a	p	u	k	∅	∅	∅	A	P	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																							722	a	f	ʊ	qʰ	∅	∅	∅	A	B	Y	K	∅	∅	∅	7	3	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	4397																							723	x	∅	∅	∅	u	tʰ	u	G	∅	∅	∅	Y	T	Y	3	∅	∅	∅	7	1	7																																																																																																																																					724	kʰ	∅	∅	∅	u	d	u	K	∅	∅	∅	Y	T	Y	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	4397																							723	u	x	∅	∅	tʰ	u	∅	Y	G	∅	∅	T	Y	∅	7	3	∅	∅	1	7	∅																																																																																																																																					724	u	kʰ	∅	∅	d	u	∅	Y	K	∅	∅	T	Y	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	4397																							723	tʰ	u	x	∅	u	∅	∅	T	Y	G	∅	Y	∅	∅	1	7	3	∅	7	∅	∅																																																																																																																																					724	d	u	kʰ	∅	u	∅	∅	T	Y	K	∅	Y	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	4397																							723	u	tʰ	u	x	∅	∅	∅	Y	T	Y	G	∅	∅	∅	7	1	7	3	∅	∅	∅																																																																																																																																					724	u	d	u	kʰ	∅	∅	∅	Y	T	Y	K	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	4400																																																																																									725	k	∅	∅	∅	u	l	-	K	∅	∅	∅	Y	L	_	1	∅	∅	∅	7	5	0																																													726	k	∅	∅	∅	u	l	u	K	∅	∅	∅	Y	L	Y	1	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	4400																																																																																									725	u	k	∅	∅	l	-	∅	Y	K	∅	∅	L	_	∅	7	1	∅	∅	5	0	∅																																													726	u	k	∅	∅	l	u	∅	Y	K	∅	∅	L	Y	∅	7	1	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	4400																																																																																									725	l	u	k	∅	-	∅	∅	L	Y	K	∅	_	∅	∅	5	7	1	∅	0	∅	∅																																													726	l	u	k	∅	u	∅	∅	L	Y	K	∅	Y	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4400																																																																																									725	-	l	u	k	∅	∅	∅	_	L	Y	K	∅	∅	∅	0	5	7	1	∅	∅	∅																																													726	u	l	u	k	∅	∅	∅	Y	L	Y	K	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	4406	727	t	∅	∅	∅	i	i	∅	T	∅	∅	∅	I	I	∅	1	∅	∅	∅	7	7	∅																																													728	t	∅	∅	∅	i	-	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							729	t	∅	∅	∅	i	-	∅	T	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	4406	727	i	t	∅	∅	i	∅	∅	I	T	∅	∅	I	∅	∅	7	1	∅	∅	7	∅	∅																																													728	i	t	∅	∅	-	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							729	i	t	∅	∅	-	∅	∅	I	T	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	4406	727	i	i	t	∅	∅	∅	∅	I	I	T	∅	∅	∅	∅	7	7	1	∅	∅	∅	∅																																													728	-	i	t	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							729	-	i	t	∅	∅	∅	∅	_	I	T	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	4429	730	β	∅	∅	∅	a	s	a	B	∅	∅	∅	A	S	A	3	∅	∅	∅	7	3	7																																													731	p	∅	∅	∅	á	s	a	P	∅	∅	∅	A	S	A	1	∅	∅	∅	7	3	7																							732	-	∅	∅	∅	a	z	a	_	∅	∅	∅	A	S	A	0	∅	∅	∅	7	3	7																							733	-	∅	∅	∅	a	s	a	_	∅	∅	∅	A	S	A	0	∅	∅	∅	7	3	7																																												
2	0.5000	3	0.7500	4429	730	a	β	∅	∅	s	a	∅	A	B	∅	∅	S	A	∅	7	3	∅	∅	3	7	∅																																													731	á	p	∅	∅	s	a	∅	A	P	∅	∅	S	A	∅	7	1	∅	∅	3	7	∅																							732	a	-	∅	∅	z	a	∅	A	_	∅	∅	S	A	∅	7	0	∅	∅	3	7	∅																							733	a	-	∅	∅	s	a	∅	A	_	∅	∅	S	A	∅	7	0	∅	∅	3	7	∅																																												
3	0.7500	2	0.5000	4429	730	s	a	β	∅	a	∅	∅	S	A	B	∅	A	∅	∅	3	7	3	∅	7	∅	∅																																													731	s	á	p	∅	a	∅	∅	S	A	P	∅	A	∅	∅	3	7	1	∅	7	∅	∅																							732	z	a	-	∅	a	∅	∅	S	A	_	∅	A	∅	∅	3	7	0	∅	7	∅	∅																							733	s	a	-	∅	a	∅	∅	S	A	_	∅	A	∅	∅	3	7	0	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4429	730	a	s	a	β	∅	∅	∅	A	S	A	B	∅	∅	∅	7	3	7	3	∅	∅	∅																																													731	a	s	á	p	∅	∅	∅	A	S	A	P	∅	∅	∅	7	3	7	1	∅	∅	∅																							732	a	z	a	-	∅	∅	∅	A	S	A	_	∅	∅	∅	7	3	7	0	∅	∅	∅																							733	a	s	a	-	∅	∅	∅	A	S	A	_	∅	∅	∅	7	3	7	0	∅	∅	∅																																												
1	0.2500	4	1.0000	4440	734	β	∅	∅	∅	i	l	i	B	∅	∅	∅	I	L	I	3	∅	∅	∅	7	5	7	735	β	∅	∅	∅	i	l	i	B	∅	∅	∅	I	L	I	3	∅	∅	∅	7	5	7																																																																																									736	β	∅	∅	∅	i	r	i	B	∅	∅	∅	I	R	I	3	∅	∅	∅	7	5	7	737	b	∅	∅	∅	i	l	i	P	∅	∅	∅	I	L	I	1	∅	∅	∅	7	5	7																																												
2	0.5000	3	0.7500	4440	734	i	β	∅	∅	l	i	∅	I	B	∅	∅	L	I	∅	7	3	∅	∅	5	7	∅	735	i	β	∅	∅	l	i	∅	I	B	∅	∅	L	I	∅	7	3	∅	∅	5	7	∅																																																																																									736	i	β	∅	∅	r	i	∅	I	B	∅	∅	R	I	∅	7	3	∅	∅	5	7	∅	737	i	b	∅	∅	l	i	∅	I	P	∅	∅	L	I	∅	7	1	∅	∅	5	7	∅																																												
3	0.7500	2	0.5000	4440	734	l	i	β	∅	i	∅	∅	L	I	B	∅	I	∅	∅	5	7	3	∅	7	∅	∅	735	l	i	β	∅	i	∅	∅	L	I	B	∅	I	∅	∅	5	7	3	∅	7	∅	∅																																																																																									736	r	i	β	∅	i	∅	∅	R	I	B	∅	I	∅	∅	5	7	3	∅	7	∅	∅	737	l	i	b	∅	i	∅	∅	L	I	P	∅	I	∅	∅	5	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	4440	734	i	l	i	β	∅	∅	∅	I	L	I	B	∅	∅	∅	7	5	7	3	∅	∅	∅	735	i	l	i	β	∅	∅	∅	I	L	I	B	∅	∅	∅	7	5	7	3	∅	∅	∅																																																																																									736	i	r	i	β	∅	∅	∅	I	R	I	B	∅	∅	∅	7	5	7	3	∅	∅	∅	737	i	l	i	b	∅	∅	∅	I	L	I	P	∅	∅	∅	7	5	7	1	∅	∅	∅																																												
1	0.1429	7	1.0000	4473	738	s	∅	∅	∅	u	β	a	S	∅	∅	∅	Y	B	A	3	∅	∅	∅	7	3	7																																																																																																																																					739	s	∅	∅	∅	ʊ	b	-	S	∅	∅	∅	Y	P	_	3	∅	∅	∅	7	1	0																																												
