ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	PARTIAL_COGNACY	COGIDS
892	291_ten	ten	Kayan	Kayan	thɨ⁵³	thɨ⁵³	tʰ ɨ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3445	3445
1204	291_ten	ten	Kayaw	Kayaw	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵	kaya1316			Sino-Tibetan	3445	3445
1484	291_ten	ten	NorthernPao	Northern Pa-O	ɕi³¹ ̈	ɕi³¹̈	ɕ i ɦ ³¹	nort2705			Sino-Tibetan	3445	3445
1765	291_ten	ten	NorthernPwo	Northern Pwo	chei³⁵	chei³⁵	cʰ ei ³⁵	nort2704			Sino-Tibetan	3445	3445
2341	291_ten	ten	SouthernPao	Southern Pa-O	ɕi³¹ ̈	ɕi³¹̈	ɕ i ɦ ³¹	sout2712			Sino-Tibetan	3445	3445
3196	291_ten	ten	WesternBwe	Western Bwe	ʃi⁵⁵	ʃi⁵⁵	ʃ i ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3445	3445
293	292_tendon	tendon	ProtoKaren	Proto-Karen	*thwaNᴮ	*thwaNᴮ	tʰ w a ɴ ¹¹	kare1337			Sino-Tibetan	3458	3458
596	292_tendon	tendon	Kayah	Kayah	thwa¹¹	thwa¹¹	tʰ w ɛ ¹¹	kaya1317			Sino-Tibetan	3458	3458
893	292_tendon	tendon	Kayan	Kayan	thu¹¹	thu¹¹	tʰ w a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3458	3458
1766	292_tendon	tendon	NorthernPwo	Northern Pwo	thɔ̃³³	thɔ̃³³	tʰ w ɛ̃ ³³	nort2704			Sino-Tibetan	3458	3458
294	293_termite	termite	ProtoKaren	Proto-Karen	*b-ɁwaNᴬ	*b-ɁwaNᴬ	b ə ʔ̚ ⁰ + ʔ w a ɴ ⁵⁵	kare1337			Sino-Tibetan	3466 3467	3466 3467
597	293_termite	termite	Kayah	Kayah	phu⁵⁵wa³³	phu⁵⁵wa³³	p u ⁵⁵ + w ɛ ³³	kaya1317			Sino-Tibetan	3466 3467	3466 3467
894	293_termite	termite	Kayan	Kayan	baɁ²¹Ɂu⁵³	baɁ²¹Ɂu⁵³	p a ʔ ²¹ + ʔ u ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3466 3468	3466 3468
1485	293_termite	termite	NorthernPao	Northern Pa-O	pi⁵⁵Ɂwa³¹ ̈	pi⁵⁵Ɂwa³¹̈	pʰ i ⁵⁵ + ʔ w a n ɦ ³¹	nort2705			Sino-Tibetan	3466 3467	3466 3467
1767	293_termite	termite	NorthernPwo	Northern Pwo	paɁ²¹Ɂɔ̃⁵⁵	paɁ²¹Ɂɔ̃⁵⁵	pʰ a ʔ ²¹ + ʔ ɔ̃ ⁵⁵	nort2704			Sino-Tibetan	3466 3468	3466 3468
2342	293_termite	termite	SouthernPao	Southern Pa-O	pi³³Ɂwa³¹ ̈	pi³³Ɂwa³¹̈	p i ³³ + ʔ w a n ɦ ³¹	sout2712			Sino-Tibetan	3466 3467	3466 3467
295	294_termitewinged	termite (winged~)	ProtoKaren	Proto-Karen	*biᴮ	*biᴮ	b i ¹¹	kare1337			Sino-Tibetan	3485	3485
598	294_termitewinged	termite (winged~)	Kayah	Kayah	pi¹¹	pi¹¹	p i ¹¹	kaya1317			Sino-Tibetan	3485	3485
895	294_termitewinged	termite (winged~)	Kayan	Kayan	pi¹¹	pi¹¹	p i ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3485	3485
1205	294_termitewinged	termite (winged~)	Kayaw	Kayaw	pi¹¹Ɂi¹¹	pi¹¹Ɂi¹¹	p i ¹¹ + ʔ i ¹¹	kaya1316			Sino-Tibetan	3485 3486	3485 3486
1486	294_termitewinged	termite (winged~)	NorthernPao	Northern Pa-O	phi⁵³	phi⁵³	pʰ i ⁵³	nort2705			Sino-Tibetan	3485	3485
1768	294_termitewinged	termite (winged~)	NorthernPwo	Northern Pwo	phai¹¹ ̈	phai¹¹̈	pʰ ai ɦ ¹¹	nort2704			Sino-Tibetan	3485	3485
2343	294_termitewinged	termite (winged~)	SouthernPao	Southern Pa-O	pi⁵⁵	pi⁵⁵	p i ⁵⁵	sout2712			Sino-Tibetan	3485	3485
3197	294_termitewinged	termite (winged~)	WesternBwe	Western Bwe	pə³³Ɂi³³	pə³³Ɂi³³	b ə ³³ + ʔ i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3485 3486	3485 3486
296	295_termitemound	termite mound	ProtoKaren	Proto-Karen	*ploŋᴮ	*ploŋᴮ	p l o ŋ ¹¹	kare1337			Sino-Tibetan	3500	3500
599	295_termitemound	termite mound	Kayah	Kayah	plɔ¹¹	plɔ¹¹	p l ɔ ¹¹	kaya1317			Sino-Tibetan	3500	3500
896	295_termitemound	termite mound	Kayan	Kayan	bləu¹¹	bləu¹¹	b l əu ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3500	3500
1206	295_termitemound	termite mound	Kayaw	Kayaw	plə¹¹	plə¹¹	p l ə ¹¹	kaya1316			Sino-Tibetan	3500	3500
1487	295_termitemound	termite mound	NorthernPao	Northern Pa-O	phloŋ⁵⁵	phloŋ⁵⁵	p l o ŋ ⁵⁵	nort2705			Sino-Tibetan	3500	3500
1769	295_termitemound	termite mound	NorthernPwo	Northern Pwo	phlãu¹¹ ̈	phlãu¹¹̈	pʰ l ãu ³³	nort2704			Sino-Tibetan	3500	3500
2344	295_termitemound	termite mound	SouthernPao	Southern Pa-O	ploŋ³³	ploŋ³³	p l o ŋ ³³	sout2712			Sino-Tibetan	3500	3500
3198	295_termitemound	termite mound	WesternBwe	Western Bwe	plo³³	plo³³	p l o ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3500	3500
297	296_thick	thick	ProtoKaren	Proto-Karen	*ɁdwɨNᴬ	*ɁdwɨNᴬ	ˀd w ɨ ɴ ⁵⁵	kare1337			Sino-Tibetan	3511	3511
600	296_thick	thick	Kayah	Kayah	do³³	do³³	d o ³³	kaya1317			Sino-Tibetan	3511	3511
897	296_thick	thick	Kayan	Kayan	dɨ⁵³	dɨ⁵³	d ɨ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3511	3511
1207	296_thick	thick	Kayaw	Kayaw	dʉ⁵⁵	dʉ⁵⁵	d ʉ ⁵⁵	kaya1316			Sino-Tibetan	3511	3511
1488	296_thick	thick	NorthernPao	Northern Pa-O	dɨn³¹ ̈	dɨn³¹̈	d ɨ n ɦ ³¹	nort2705			Sino-Tibetan	3511	3511
2345	296_thick	thick	SouthernPao	Southern Pa-O	duəm³¹ ̈	duəm³¹̈	d w ə m ɦ ³¹	sout2712			Sino-Tibetan	3511	3511
298	297_thinasofcloth	thin (as of cloth)	ProtoKaren	Proto-Karen	*Ɂb( )ᴬ	*Ɂbᴬ	ˀb ə ⁵⁵	kare1337			Sino-Tibetan	3518	3518
601	297_thinasofcloth	thin (as of cloth)	Kayah	Kayah	bɨ³³	bɨ³³	b ɨ ³³	kaya1317			Sino-Tibetan	3518	3518
898	297_thinasofcloth	thin (as of cloth)	Kayan	Kayan	bɨ⁵³	bɨ⁵³	b ɨ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3518	3518
1489	297_thinasofcloth	thin (as of cloth)	NorthernPao	Northern Pa-O	bə³¹ ̈	bə³¹̈	b ə ɦ ³¹	nort2705			Sino-Tibetan	3518	3518
2346	297_thinasofcloth	thin (as of cloth)	SouthernPao	Southern Pa-O	bə³¹ ̈	bə³¹̈	b ə ɦ ³¹	sout2712			Sino-Tibetan	3518	3518
299	298_thousand	thousand	ProtoKaren	Proto-Karen	*hreŋᴬ, *g-thɔNᴬ	*hreŋᴬ	r̥ e ŋ ⁵⁵	kare1337			Sino-Tibetan	3528	3528
300	298_thousand	thousand	ProtoKaren	Proto-Karen	*hreŋᴬ, *g-thɔNᴬ	*g-thɔNᴬ	g ə ⁰ + tʰ ɔ ŋ ⁵⁵	kare1337			Sino-Tibetan	3529 3530	3529 3530
602	298_thousand	thousand	Kayah	Kayah	ri³³	ri³³	r i ³³	kaya1317			Sino-Tibetan	3528	3528
899	298_thousand	thousand	Kayan	Kayan	re⁵³	re⁵³	r e ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3528	3528
1208	298_thousand	thousand	Kayaw	Kayaw	re⁵⁵, tho³³	re⁵⁵	r e ⁵⁵	kaya1316			Sino-Tibetan	3528	3528
1209	298_thousand	thousand	Kayaw	Kayaw	re⁵⁵, tho³³	tho³³	tʰ o ³³	kaya1316			Sino-Tibetan	3530	3530
1490	298_thousand	thousand	NorthernPao	Northern Pa-O	reŋ³¹ ̈	reŋ³¹̈	r e ŋ ɦ ³¹	nort2705			Sino-Tibetan	3528	3528
2347	298_thousand	thousand	SouthernPao	Southern Pa-O	reŋ³¹ ̈	reŋ³¹̈	r e ŋ ɦ ³¹	sout2712			Sino-Tibetan	3528	3528
3199	298_thousand	thousand	WesternBwe	Western Bwe	gə³³thɔ⁵⁵	gə³³thɔ⁵⁵	g ə ³³ + tʰ ɔ ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	1787 3530	1787 3530
301	299_threadaneedle	thread (a needle)	ProtoKaren	Proto-Karen	*dowᴮ	*dowᴮ	d ou ¹¹	kare1337			Sino-Tibetan	3545	3545
603	299_threadaneedle	thread (a needle)	Kayah	Kayah	to¹¹	to¹¹	t o ¹¹	kaya1317			Sino-Tibetan	3545	3545
900	299_threadaneedle	thread (a needle)	Kayan	Kayan	tu¹¹	tu¹¹	t u ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3545	3545
1210	299_threadaneedle	thread (a needle)	Kayaw	Kayaw	tu¹¹	tu¹¹	t u ¹¹	kaya1316			Sino-Tibetan	3545	3545
1491	299_threadaneedle	thread (a needle)	NorthernPao	Northern Pa-O	thu⁵³	thu⁵³	tʰ u ⁵³	nort2705			Sino-Tibetan	3545	3545
1770	299_threadaneedle	thread (a needle)	NorthernPwo	Northern Pwo	thou¹¹ ̈	thou¹¹̈	tʰ ou ɦ ¹¹	nort2704			Sino-Tibetan	3545	3545
2348	299_threadaneedle	thread (a needle)	SouthernPao	Southern Pa-O	tu⁵⁵	tu⁵⁵	t u ⁵⁵	sout2712			Sino-Tibetan	3545	3545
3200	299_threadaneedle	thread (a needle)	WesternBwe	Western Bwe	du³³	du³³	d u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3545	3545
302	300_three	three	ProtoKaren	Proto-Karen	*səmᴬ	*səmᴬ	s ə m ⁵⁵	kare1337			Sino-Tibetan	3557	3557
604	300_three	three	Kayah	Kayah	sɔ³³	sɔ³³	s ɔ ³³	kaya1317			Sino-Tibetan	3557	3557
901	300_three	three	Kayan	Kayan	θə⁵³	θə⁵³	θ ə ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3557	3557
1211	300_three	three	Kayaw	Kayaw	sə⁵⁵	sə⁵⁵	s ə ⁵⁵	kaya1316			Sino-Tibetan	3557	3557
1492	300_three	three	NorthernPao	Northern Pa-O	səm³¹ ̈	səm³¹̈	s ə m ɦ ³¹	nort2705			Sino-Tibetan	3557	3557
1771	300_three	three	NorthernPwo	Northern Pwo	sɑ̃³⁵	sɑ̃³⁵	s ɑ̃ ³⁵	nort2704			Sino-Tibetan	3557	3557
2349	300_three	three	SouthernPao	Southern Pa-O	səm³¹ ̈	səm³¹̈	s ə m ɦ ³¹	sout2712			Sino-Tibetan	3557	3557
3201	300_three	three	WesternBwe	Western Bwe	θo⁵⁵	θo⁵⁵	θ o ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3557	3557
303	301_tick	tick	ProtoKaren	Proto-Karen	*khejᴮ	*khejᴮ	kʰ ei ¹¹	kare1337			Sino-Tibetan	3570	3570
605	301_tick	tick	Kayah	Kayah	khə¹¹	khə¹¹	kʰ ə ¹¹	kaya1317			Sino-Tibetan	3570	3570
902	301_tick	tick	Kayan	Kayan	khɨ¹¹	khɨ¹¹	kʰ ɨ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3570	3570
1212	301_tick	tick	Kayaw	Kayaw	khi¹¹	khi¹¹	kʰ i ¹¹	kaya1316			Sino-Tibetan	3570	3570
1772	301_tick	tick	NorthernPwo	Northern Pwo	khei³³	khei³³	kʰ ei ³³	nort2704			Sino-Tibetan	3570	3570
3202	301_tick	tick	WesternBwe	Western Bwe	khi³³	khi³³	kʰ i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3570	3570
304	302_tieastring	tie (a string)	ProtoKaren	Proto-Karen	*cəŋᴬ	*cəŋᴬ	c ə ŋ ⁵⁵	kare1337			Sino-Tibetan	3581	3581
606	302_tieastring	tie (a string)	Kayah	Kayah	cɔ³³	cɔ³³	c ɔ ³³	kaya1317			Sino-Tibetan	3581	3581
903	302_tieastring	tie (a string)	Kayan	Kayan	cə⁵³	cə⁵³	c ə ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3581	3581
1213	302_tieastring	tie (a string)	Kayaw	Kayaw	cə⁵⁵	cə⁵⁵	c ə ⁵⁵	kaya1316			Sino-Tibetan	3581	3581
1493	302_tieastring	tie (a string)	NorthernPao	Northern Pa-O	cəŋ³¹ ̈	cəŋ³¹̈	c ə ŋ ɦ ³¹	nort2705			Sino-Tibetan	3581	3581
1773	302_tieastring	tie (a string)	NorthernPwo	Northern Pwo	cɑ̃⁵⁵	cɑ̃⁵⁵	c ɑ̃ ⁵⁵	nort2704			Sino-Tibetan	3581	3581
2350	302_tieastring	tie (a string)	SouthernPao	Southern Pa-O	cəŋ³¹ ̈	cəŋ³¹̈	c ə ŋ ɦ ³¹	sout2712			Sino-Tibetan	3581	3581
3203	302_tieastring	tie (a string)	WesternBwe	Western Bwe	co⁵⁵	co⁵⁵	c o ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3581	3581
305	303_tiger	tiger	ProtoKaren	Proto-Karen	*keᴬ	*keᴬ	kʰ e ⁵⁵	kare1337			Sino-Tibetan	3594	3594
607	303_tiger	tiger	Kayah	Kayah	khi³³	khi³³	kʰ i ³³	kaya1317			Sino-Tibetan	3594	3594
904	303_tiger	tiger	Kayan	Kayan	khai⁵³	khai⁵³	kʰ ai ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3594	3594
1214	303_tiger	tiger	Kayaw	Kayaw	khi⁵⁵	khi⁵⁵	kʰ i ⁵⁵	kaya1316			Sino-Tibetan	3594	3594
1494	303_tiger	tiger	NorthernPao	Northern Pa-O	ke³¹ ̈	ke³¹̈	kʰ e ɦ ³¹	nort2705			Sino-Tibetan	3594	3594
1774	303_tiger	tiger	NorthernPwo	Northern Pwo	khi³⁵	khi³⁵	kʰ i ³⁵	nort2704			Sino-Tibetan	3594	3594
2351	303_tiger	tiger	SouthernPao	Southern Pa-O	ke³¹ ̈	ke³¹̈	kʰ e ɦ ³¹	sout2712			Sino-Tibetan	3594	3594
3204	303_tiger	tiger	WesternBwe	Western Bwe	khi⁵⁵	khi⁵⁵	kʰ i ⁵⁵	bwek1238	18.9796	96.9936	Sino-Tibetan	3594	3594
306	304_tilted	tilted	ProtoKaren	Proto-Karen	*khiŋᴬ	*khiŋᴬ	kʰ i ŋ ⁵⁵	kare1337			Sino-Tibetan	3607	3607
608	304_tilted	tilted	Kayah	Kayah	khi³³	khi³³	kʰ i ³³	kaya1317			Sino-Tibetan	3607	3607
905	304_tilted	tilted	Kayan	Kayan	khi⁵³	khi⁵³	kʰ i ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3607	3607
1215	304_tilted	tilted	Kayaw	Kayaw	khi⁵⁵	khi⁵⁵	kʰ i ⁵⁵	kaya1316			Sino-Tibetan	3607	3607
1495	304_tilted	tilted	NorthernPao	Northern Pa-O	khiŋ⁵⁵	khiŋ⁵⁵	kʰ i ŋ ⁵⁵	nort2705			Sino-Tibetan	3607	3607
1775	304_tilted	tilted	NorthernPwo	Northern Pwo	khãi³⁵	khãi³⁵	kʰ ãi ³⁵	nort2704			Sino-Tibetan	3607	3607
2352	304_tilted	tilted	SouthernPao	Southern Pa-O	khiŋ³³	khiŋ³³	kʰ i ŋ ³³	sout2712			Sino-Tibetan	3607	3607
307	305_toad	toad	ProtoKaren	Proto-Karen	*Ɂdeᴮsowᴮ	*Ɂdeᴮsowᴮ	ˀd e ¹¹ + s ou ¹¹	kare1337			Sino-Tibetan	1498 3618	1498 3618
609	305_toad	toad	Kayah	Kayah	di¹¹so¹¹	di¹¹so¹¹	d i ¹¹ + s o ¹¹	kaya1317			Sino-Tibetan	1498 3618	1498 3618
906	305_toad	toad	Kayan	Kayan	dai¹¹θu¹¹	dai¹¹θu¹¹	d ai ¹¹ + θ u ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	1498 3618	1498 3618
1216	305_toad	toad	Kayaw	Kayaw	di¹¹su¹¹	di¹¹su¹¹	d i ¹¹ + s u ¹¹	kaya1316			Sino-Tibetan	1498 3618	1498 3618
1496	305_toad	toad	NorthernPao	Northern Pa-O	de⁵⁵su⁵⁵	de⁵⁵su⁵⁵	d e ⁵⁵ + s u ⁵⁵	nort2705			Sino-Tibetan	1498 3618	1498 3618
1776	305_toad	toad	NorthernPwo	Northern Pwo	di³³sou³³	di³³sou³³	d i ³³ + s ou ³³	nort2704			Sino-Tibetan	1498 3618	1498 3618
2353	305_toad	toad	SouthernPao	Southern Pa-O	de³³su³³	de³³su³³	d e ³³ + s u ³³	sout2712			Sino-Tibetan	1498 3618	1498 3618
3205	305_toad	toad	WesternBwe	Western Bwe	di³³θu³³	di³³θu³³	ɗ i ³³ + θ u ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	1498 3618	1498 3618
308	306_tomorrow	tomorrow	ProtoKaren	Proto-Karen	*~rɔᴬ	*~rɔᴬ	r ɔ ⁵⁵	kare1337			Sino-Tibetan	3640	3640
610	306_tomorrow	tomorrow	Kayah	Kayah	pa⁵⁵ro¹¹	pa⁵⁵ro¹¹	p a ⁵⁵ + r o ¹¹	kaya1317			Sino-Tibetan	3639 3640	3639 3640
1217	306_tomorrow	tomorrow	Kayaw	Kayaw	mə¹¹ro³³	mə¹¹ro³³	m ɨ ¹¹ + r o ³³	kaya1316			Sino-Tibetan	3375 3640	3375 3640
1497	306_tomorrow	tomorrow	NorthernPao	Northern Pa-O	mɨ⁵³rau³³	mɨ⁵³rau³³	m ɨ ⁵³ + r au ³³	nort2705			Sino-Tibetan	3375 3640	3375 3640
1777	306_tomorrow	tomorrow	NorthernPwo	Northern Pwo	khɛ¹¹ɣɔ⁵⁵	khɛ¹¹ɣɔ⁵⁵	kʰ ɛ ¹¹ + ɣ ɔ ⁵⁵	nort2704			Sino-Tibetan	3642 3643	3642 3643
2354	306_tomorrow	tomorrow	SouthernPao	Southern Pa-O	mɨ⁵⁵rau⁵³	mɨ⁵⁵rau⁵³	m ɨ ⁵⁵ + r au ⁵³	sout2712			Sino-Tibetan	3375 3640	3375 3640
309	307_tongue	tongue	ProtoKaren	Proto-Karen	*bleᴬ	*bleᴬ	b l e ⁵⁵	kare1337			Sino-Tibetan	3654	3654
611	307_tongue	tongue	Kayah	Kayah	pli¹¹	pli¹¹	p l i ¹¹	kaya1317			Sino-Tibetan	3654	3654
907	307_tongue	tongue	Kayan	Kayan	plai³³	plai³³	p l ai ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	3654	3654
1218	307_tongue	tongue	Kayaw	Kayaw	pli³³	pli³³	p l i ³³	kaya1316			Sino-Tibetan	3654	3654
1498	307_tongue	tongue	NorthernPao	Northern Pa-O	phle³³	phle³³	pʰ l e ³³	nort2705			Sino-Tibetan	3654	3654
1778	307_tongue	tongue	NorthernPwo	Northern Pwo	pli⁵⁵	pli⁵⁵	pʰ l i ⁵⁵	nort2704			Sino-Tibetan	3654	3654
2355	307_tongue	tongue	SouthernPao	Southern Pa-O	ple⁵³	ple⁵³	p l e ⁵³	sout2712			Sino-Tibetan	3654	3654
3206	307_tongue	tongue	WesternBwe	Western Bwe	- bli¹¹	-_bli¹¹	b l i ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	3654	3654
310	308_torn	torn	ProtoKaren	Proto-Karen	*dɛɁᴰ/*dwɛɁᴰ	*dɛɁᴰ	d ɛ ʔ̚ ⁵¹	kare1337			Sino-Tibetan	3667	3667
311	308_torn	torn	ProtoKaren	Proto-Karen	*dɛɁᴰ/*dwɛɁᴰ	*dwɛɁᴰ	d w ɛ ʔ̚ ⁵¹	kare1337			Sino-Tibetan	16	16
612	308_torn	torn	Kayah	Kayah	tɨ³³	tɨ³³	t ɨ ³³	kaya1317			Sino-Tibetan	3667	3667
908	308_torn	torn	Kayan	Kayan	tuɁ²¹	tuɁ²¹	t u ʔ ²¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3667	3667
1219	308_torn	torn	Kayaw	Kayaw	tu³³	tu³³	t u ³³	kaya1316			Sino-Tibetan	3667	3667
1499	308_torn	torn	NorthernPao	Northern Pa-O	thɛɁ⁴⁵	thɛɁ⁴⁵	tʰ ɛ ʔ ⁴⁵	nort2705			Sino-Tibetan	3667	3667
1779	308_torn	torn	NorthernPwo	Northern Pwo	theɁ²¹	theɁ²¹	tʰ e ʔ ²¹	nort2704			Sino-Tibetan	3667	3667
2356	308_torn	torn	SouthernPao	Southern Pa-O	tɛɁ⁴⁵	tɛɁ⁴⁵	t ɛ ʔ ⁴⁵	sout2712			Sino-Tibetan	3667	3667
3207	308_torn	torn	WesternBwe	Western Bwe	thɛ³³	thɛ³³	d ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3667	3667
312	309_tortoise	tortoise	ProtoKaren	Proto-Karen	*kliɁᴰ	*kliɁᴰ	kʰ l i ʔ̚ ⁵¹	kare1337			Sino-Tibetan	3680	3680
613	309_tortoise	tortoise	Kayah	Kayah	khli⁵⁵	khli⁵⁵	kʰ l i ⁵⁵	kaya1317			Sino-Tibetan	3680	3680
909	309_tortoise	tortoise	Kayan	Kayan	khlɨɁ⁴⁵	khlɨɁ⁴⁵	kʰ l ɨ ʔ ⁴⁵	kaya1315	19.5183	97.4138	Sino-Tibetan	3680	3680
1220	309_tortoise	tortoise	Kayaw	Kayaw	khli³³	khli³³	kʰ l i ³³	kaya1316			Sino-Tibetan	3680	3680
1500	309_tortoise	tortoise	NorthernPao	Northern Pa-O	kleɁ²¹	kleɁ²¹	kʰ l e ʔ ²¹	nort2705			Sino-Tibetan	3680	3680
1780	309_tortoise	tortoise	NorthernPwo	Northern Pwo	khlaiɁ⁴⁵	khlaiɁ⁴⁵	kʰ l ai ʔ ⁴⁵	nort2704			Sino-Tibetan	3680	3680
2357	309_tortoise	tortoise	SouthernPao	Southern Pa-O	kliɁ²¹	kliɁ²¹	kʰ l i ʔ ²¹	sout2712			Sino-Tibetan	3680	3680
3208	309_tortoise	tortoise	WesternBwe	Western Bwe	khli³³	khli³³	kʰ l i ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3680	3680
313	310_tread	tread	ProtoKaren	Proto-Karen	*jamᴮ	*jamᴮ	j a m ¹¹	kare1337			Sino-Tibetan	3693	3693
614	310_tread	tread	Kayah	Kayah	ji¹¹	ji¹¹	j e ¹¹	kaya1317			Sino-Tibetan	3693	3693
910	310_tread	tread	Kayan	Kayan	Ɉaŋ¹¹	Ɉaŋ¹¹	ɟ a ŋ ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3693	3693
1501	310_tread	tread	NorthernPao	Northern Pa-O	jam⁵³	jam⁵³	j a m ⁵³	nort2705			Sino-Tibetan	3693	3693
1781	310_tread	tread	NorthernPwo	Northern Pwo	jãi¹¹ ̈	jãi¹¹̈	j ã ɦ ¹¹	nort2704			Sino-Tibetan	3693	3693
2358	310_tread	tread	SouthernPao	Southern Pa-O	jam⁵⁵	jam⁵⁵	j a m ⁵⁵	sout2712			Sino-Tibetan	3693	3693
3209	310_tread	tread	WesternBwe	Western Bwe	ja³³	ja³³	j ɛ ³³	bwek1238	18.9796	96.9936	Sino-Tibetan	3693	3693
314	311_trunkofatreefirewood	trunk (of a tree), firewood	ProtoKaren	Proto-Karen	*məŋᴮ	*məŋᴮ	m ə ŋ ¹¹	kare1337			Sino-Tibetan	3704	3704
615	311_trunkofatreefirewood	trunk (of a tree), firewood	Kayah	Kayah	mɔ¹¹	mɔ¹¹	m ɔ ¹¹	kaya1317			Sino-Tibetan	3704	3704
911	311_trunkofatreefirewood	trunk (of a tree), firewood	Kayan	Kayan	mə¹¹	mə¹¹	m ə ¹¹	kaya1315	19.5183	97.4138	Sino-Tibetan	3704	3704
1221	311_trunkofatreefirewood	trunk (of a tree), firewood	Kayaw	Kayaw	mə¹¹	mə¹¹	m ə ¹¹	kaya1316			Sino-Tibetan	3704	3704
1502	311_trunkofatreefirewood	trunk (of a tree), firewood	NorthernPao	Northern Pa-O	mɨŋ⁵³	mɨŋ⁵³	m ɨ ŋ ⁵³	nort2705			Sino-Tibetan	3704	3704
1782	311_trunkofatreefirewood	trunk (of a tree), firewood	NorthernPwo	Northern Pwo	mɑ̃¹¹ ̈	mɑ̃¹¹̈	m ɑ̃ ɦ ¹¹	nort2704			Sino-Tibetan	3704	3704
2359	311_trunkofatreefirewood	trunk (of a tree), firewood	SouthernPao	Southern Pa-O	məŋ⁵⁵	məŋ⁵⁵	m ə ŋ ⁵⁵	sout2712			Sino-Tibetan	3704	3704
315	312_trunkofanelephant	trunk (of an elephant)	ProtoKaren	Proto-Karen	*k-mlɔNᴬ	*k-mlɔNᴬ	k ə ⁰ + m l ɔ ɴ ⁵⁵	kare1337			Sino-Tibetan	3714 3713	3714 3713
616	312_trunkofanelephant	trunk (of an elephant)	Kayah	Kayah	mo¹¹	mo¹¹	m o ¹¹	kaya1317			Sino-Tibetan	3713	3713
912	312_trunkofanelephant	trunk (of an elephant)	Kayan	Kayan	mɔ³³	mɔ³³	m ɔ ³³	kaya1315	19.5183	97.4138	Sino-Tibetan	3713	3713
1783	312_trunkofanelephant	trunk (of an elephant)	NorthernPwo	Northern Pwo	mlɔ̃⁵⁵	mlɔ̃⁵⁵	m l ɔ̃ ⁵⁵	nort2704			Sino-Tibetan	3713	3713
2360	312_trunkofanelephant	trunk (of an elephant)	SouthernPao	Southern Pa-O	mɔ⁵³	mɔ⁵³	m ɔ ⁵³	sout2712			Sino-Tibetan	3713	3713
3210	312_trunkofanelephant	trunk (of an elephant)	WesternBwe	Western Bwe	-blɔ¹¹	-blɔ¹¹	b l ɔ ¹¹	bwek1238	18.9796	96.9936	Sino-Tibetan	3713	3713
316	313_two	two	ProtoKaren	Proto-Karen	*k-hnejᴬ	*k-hnejᴬ	kʰ ə ⁰ + n̥ ei ⁵⁵	kare1337			Sino-Tibetan	3727 3726	3727 3726
617	313_two	two	Kayah	Kayah	nə³³	nə³³	n ə ³³	kaya1317			Sino-Tibetan	3726	3726
913	313_two	two	Kayan	Kayan	ŋɨ⁵³	ŋɨ⁵³	ŋ ɨ ⁵³	kaya1315	19.5183	97.4138	Sino-Tibetan	3726	3726
1222	313_two	two	Kayaw	Kayaw	ki⁵⁵	ki⁵⁵	kʰ i ⁵⁵	kaya1316			Sino-Tibetan	3727	3727
1503	313_two	two	NorthernPao	Northern Pa-O	ni³¹ ̈	ni³¹̈	n i ɦ ³¹	nort2705			Sino-Tibetan	3726	3726
1784	313_two	two	NorthernPwo	Northern Pwo	khei³⁵	khei³⁵	kʰ ei ³⁵	nort2704			Sino-Tibetan	3727	3727
