ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
697	173_sand	sand	Fadashi	Fadashi	ʃéːk’e	ʃéːk’e	ʃ éː/eː k ʔ e	fada1248	9.585863	34.677096	Berta	3 7 1 1 7	AXMBZ	SEKHE	2	2.S.C 2.E.V 2.K.c 2.H.C 2.E.V	2.0 1.5 1.1 1.75 0.8	ʃéː/eːkʔe	0	794
698	173_sand	sand	Undulu	Undulu	ʃeːtʃ’e	ʃeːtʃ’e	ʃ eː tʃ ʔ e	undu1236	10.314359	34.778879	Berta	3 7 1 1 7	AXMBZ	SETHE	4	4.S.C 4.E.V 4.T.c 4.H.C 4.E.V	2.0 1.5 1.1 1.75 0.8	ʃeːtʃʔe	0	795
699	173_sand	sand	BelejeGonfoye	Beleje Gonfoye	asesɛke	asesɛke	a s e s ɛ k e		9.097105	36.203337	Berta	7 3 7 3 7 1 7	XBYBYBZ	ASESEKE	1	1.A.V 1.S.C 1.E.V 1.S.C 1.E.V 1.K.C 1.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	asesɛke	0	793
624	155_scratchscrapeoff	scratch, scrape off	Maiyu	Maiyu	p’eːra, kɔŋkɔne	p’eːra	p ʔ eː r a	mayu1240	10.473464	34.540485	Berta	1 1 7 5 7	ACYBZ	PHERA	3	3.P.C 3.H.C 3.E.V 3.R.C 3.A.V	2.0 1.5 1.3 1.75 0.8	pʔeːra	0	799
625	155_scratchscrapeoff	scratch, scrape off	Maiyu	Maiyu	p’eːra, kɔŋkɔne	kɔŋkɔne	k ɔ ŋ k ɔ n e	mayu1240	10.473464	34.540485	Berta	1 7 4 1 7 4 7	AXMBYBZ	KUNKUNE	3	3.K.C 3.U.V 3.N.c 3.K.C 3.U.V 3.N.C 3.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kɔŋkɔne	0	798
626	155_scratchscrapeoff	scratch, scrape off	Fadashi	Fadashi	k’oŋkoni	k’oŋkoni	k ʔ o ŋ k o n i	fada1248	9.585863	34.677096	Berta	1 1 7 4 1 7 4 7	ACYMBYBZ	KHUNKUNI	2	2.K.C 2.H.C 2.U.V 2.N.c 2.K.C 2.U.V 2.N.C 2.I.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	kʔoŋkoni	0	798
627	155_scratchscrapeoff	scratch, scrape off	Undulu	Undulu	ɓeːra	ɓeːra	ɓ eː r a	undu1236	10.314359	34.778879	Berta	1 7 5 7	AXBZ	PERA	4	4.P.C 4.E.V 4.R.C 4.A.V	2.0 1.5 1.75 0.8	ɓeːra	0	799
628	155_scratchscrapeoff	scratch, scrape off	BelejeGonfoye	Beleje Gonfoye	k’okone	k’okone	k ʔ o k o n e		9.097105	36.203337	Berta	1 1 7 1 7 4 7	ACYBYBZ	KHUKUNE	1	1.K.C 1.H.C 1.U.V 1.K.C 1.U.V 1.N.C 1.E.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	kʔokone	0	798
53	14_sell	sell	Maiyu	Maiyu	ʃibila alú	ʃibila_alú	ʃ i b i l a + a l ú/u	mayu1240	10.473464	34.540485	Berta	3 7 1 7 5 7 9 7 5 7	AXBYBZ_XBZ	SIPILA_ALY	3	3.S.C 3.I.V 3.P.C 3.I.V 3.L.C 3.A.V 3._._ 3.A.V 3.L.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8 0.0 1.5 1.75 0.8	ʃibila+alú/u	0	805 806
54	14_sell	sell	Fadashi	Fadashi	ɛlenelo	ɛlenelo	ɛ l e n e l o	fada1248	9.585863	34.677096	Berta	7 5 7 4 7 5 7	XBYBYBZ	ELENELU	2	2.E.V 2.L.C 2.E.V 2.N.C 2.E.V 2.L.C 2.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɛlenelo	0	804
55	14_sell	sell	Undulu	Undulu	afíːjálu	afíːjálu	a f íː/iː j á/a l u	undu1236	10.314359	34.778879	Berta	7 3 7 6 7 5 7	XBYBYBZ	ABIJALY	4	4.A.V 4.B.C 4.I.V 4.J.C 4.A.V 4.L.C 4.Y.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	afíː/iːjá/alu	0	807
56	14_sell	sell	BelejeGonfoye	Beleje Gonfoye	ɛlenolo	ɛlenolo	ɛ l e n o l o		9.097105	36.203337	Berta	7 5 7 4 7 5 7	XBYBYBZ	ELENULU	1	1.E.V 1.L.C 1.E.V 1.N.C 1.U.V 1.L.C 1.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	ɛlenolo	0	804
106	26_send	send	Maiyu	Maiyu	agɛna	agɛna	a g ɛ n a	mayu1240	10.473464	34.540485	Berta	7 1 7 4 7	XBYBZ	AKENA	3	3.A.V 3.K.C 3.E.V 3.N.C 3.A.V	1.5 1.75 1.3 1.75 0.8	agɛna	0	812
107	26_send	send	Fadashi	Fadashi	̄nɛbenːa	̄nɛbenːa	n ɛ b e nː a	fada1248	9.585863	34.677096	Berta	4 7 1 7 4 7	AXBYBZ	NEPENA	2	2.N.C 2.E.V 2.P.C 2.E.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	nɛbenːa	0	811
108	26_send	send	Undulu	Undulu	hɛ́ːbena	hɛ́ːbena	h ɛ́ː/ɛ b e n a	undu1236	10.314359	34.778879	Berta	3 7 1 7 4 7	AXBYBZ	HEPENA	4	4.H.C 4.E.V 4.P.C 4.E.V 4.N.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	hɛ́ː/ɛbena	0	811
109	26_send	send	BelejeGonfoye	Beleje Gonfoye	jebɛne	jebɛne	j e b ɛ n e		9.097105	36.203337	Berta	6 7 1 7 4 7	AXBYBZ	JEPENE	1	1.J.C 1.E.V 1.P.C 1.E.V 1.N.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	jebɛne	0	810
345	84_sewmend	sew, mend	Maiyu	Maiyu	gɔrá	gɔrá	g ɔ r á/a	mayu1240	10.473464	34.540485	Berta	1 7 5 7	AXBZ	KURA	3	3.K.C 3.U.V 3.R.C 3.A.V	2.0 1.5 1.75 0.8	gɔrá/a	0	815
346	84_sewmend	sew, mend	Fadashi	Fadashi	korá	korá	k o r á/a	fada1248	9.585863	34.677096	Berta	1 7 5 7	AXBZ	KURA	2	2.K.C 2.U.V 2.R.C 2.A.V	2.0 1.5 1.75 0.8	korá/a	0	815
347	84_sewmend	sew, mend	Undulu	Undulu	goráfa	goráfa	g o r á/a f a	undu1236	10.314359	34.778879	Berta	1 7 5 7 3 7	AXBYBZ	KURABA	4	4.K.C 4.U.V 4.R.C 4.A.V 4.B.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	gorá/afa	0	815
348	84_sewmend	sew, mend	BelejeGonfoye	Beleje Gonfoye	gorá(ne)	gorá	g o r á/a		9.097105	36.203337	Berta	1 7 5 7	AXBZ	KURA	1	1.K.C 1.U.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	gorá/a	0	815
198	47_shadow	shadow	Maiyu	Maiyu	aʃirɪ́ŋk’íθ	aʃirɪ́ŋk’íθ	a ʃ i r ɪ́/ɪ ŋ k ʔ í/i θ	mayu1240	10.473464	34.540485	Berta	7 3 7 5 7 4 1 1 7 3	XBYBYLMBYN	ASIRINKHID	3	3.A.V 3.S.C 3.I.V 3.R.C 3.I.V 3.N.c 3.K.c 3.H.C 3.I.V 3.D.c	1.5 1.75 1.3 1.75 1.3 1.1 1.1 1.75 1.3 0.8	aʃirɪ́/ɪŋkʔí/iθ	0	821
199	47_shadow	shadow	Fadashi	Fadashi	aːʃoré, aŋgɪʃir	aːʃoré	aː ʃ o r é/e	fada1248	9.585863	34.677096	Berta	7 3 7 5 7	XBYBZ	ASURE	2	2.A.V 2.S.C 2.U.V 2.R.C 2.E.V	1.5 1.75 1.3 1.75 0.8	aːʃoré/e	0	820
200	47_shadow	shadow	Fadashi	Fadashi	aːʃoré, aŋgɪʃir	aŋgɪʃir	a ŋ g ɪ ʃ i r	fada1248	9.585863	34.677096	Berta	7 4 1 7 3 7 5	XMBYBYN	ANKISIR	2	2.A.V 2.N.c 2.K.C 2.I.V 2.S.C 2.I.V 2.R.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	aŋgɪʃir	0	822
201	47_shadow	shadow	Undulu	Undulu	aːʃorén	aːʃorén	aː ʃ o r é/e n	undu1236	10.314359	34.778879	Berta	7 3 7 5 7 4	XBYBYN	ASUREN	4	4.A.V 4.S.C 4.U.V 4.R.C 4.E.V 4.N.c	1.5 1.75 1.3 1.75 1.3 0.8	aːʃoré/en	0	820
202	47_shadow	shadow	BelejeGonfoye	Beleje Gonfoye	asórí	asórí	a s ó/o r í/i		9.097105	36.203337	Berta	7 3 7 5 7	XBYBZ	ASURI	1	1.A.V 1.S.C 1.U.V 1.R.C 1.I.V	1.5 1.75 1.3 1.75 0.8	asó/orí/i	0	820
668	166_sharpen	sharpen	Maiyu	Maiyu	áp’ila	áp’ila	á/a p ʔ i l a	mayu1240	10.473464	34.540485	Berta	7 1 1 7 5 7	XMBYBZ	APHILA	3	3.A.V 3.P.c 3.H.C 3.I.V 3.L.C 3.A.V	1.5 1.1 1.75 1.3 1.75 0.8	á/apʔila	0	827
669	166_sharpen	sharpen	Fadashi	Fadashi	aːɓila	aːɓila	aː ɓ i l a	fada1248	9.585863	34.677096	Berta	7 1 7 5 7	XBYBZ	APILA	2	2.A.V 2.P.C 2.I.V 2.L.C 2.A.V	1.5 1.75 1.3 1.75 0.8	aːɓila	0	827
670	166_sharpen	sharpen	Undulu	Undulu	aːɓila	aːɓila	aː ɓ i l a	undu1236	10.314359	34.778879	Berta	7 1 7 5 7	XBYBZ	APILA	4	4.A.V 4.P.C 4.I.V 4.L.C 4.A.V	1.5 1.75 1.3 1.75 0.8	aːɓila	0	827
671	166_sharpen	sharpen	BelejeGonfoye	Beleje Gonfoye	guʷane	guʷane	g uʷ/u a n e		9.097105	36.203337	Berta	1 7 7 4 7	AXYBZ	KYANE	1	1.K.C 1.Y.V 1.A.V 1.N.C 1.E.V	2.0 1.5 1.3 1.75 0.8	guʷ/uane	0	826
483	118_shepherd	shepherd	Maiyu	Maiyu	haːʃi	haːʃi	h aː ʃ i	mayu1240	10.473464	34.540485	Berta	3 7 3 7	AXBZ	HASI	3	3.H.C 3.A.V 3.S.C 3.I.V	2.0 1.5 1.75 0.8	haːʃi	0	831
484	118_shepherd	shepherd	Fadashi	Fadashi	haːʃe	haːʃe	h aː ʃ e	fada1248	9.585863	34.677096	Berta	3 7 3 7	AXBZ	HASE	2	2.H.C 2.A.V 2.S.C 2.E.V	2.0 1.5 1.75 0.8	haːʃe	0	831
485	118_shepherd	shepherd	Undulu	Undulu	həːnʃe	həːnʃe	h əː n ʃ e	undu1236	10.314359	34.778879	Berta	3 7 4 3 7	AXMBZ	HENSE	4	4.H.C 4.E.V 4.N.c 4.S.C 4.E.V	2.0 1.5 1.1 1.75 0.8	həːnʃe	0	831
486	118_shepherd	shepherd	BelejeGonfoye	Beleje Gonfoye	haːse	haːse	h aː s e		9.097105	36.203337	Berta	3 7 3 7	AXBZ	HASE	1	1.H.C 1.A.V 1.S.C 1.E.V	2.0 1.5 1.75 0.8	haːse	0	831
127	31_sisterinlaw	sister-in-law	Maiyu	Maiyu	amʊ́dudú	amʊ́dudú	a m ʊ́/ʊ d u d ú/u	mayu1240	10.473464	34.540485	Berta	7 4 7 1 7 1 7	XBYBYBZ	AMYTYTY	3	3.A.V 3.M.C 3.Y.V 3.T.C 3.Y.V 3.T.C 3.Y.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	amʊ́/ʊdudú/u	0	838
128	31_sisterinlaw	sister-in-law	Fadashi	Fadashi	máːʃí	máːʃí	m áː/aː ʃ í/i	fada1248	9.585863	34.677096	Berta	4 7 3 7	AXBZ	MASI	2	2.M.C 2.A.V 2.S.C 2.I.V	2.0 1.5 1.75 0.8	máː/aːʃí/i	0	837
129	31_sisterinlaw	sister-in-law	Undulu	Undulu	máːʃí	máːʃí	m áː/aː ʃ í/i	undu1236	10.314359	34.778879	Berta	4 7 3 7	AXBZ	MASI	4	4.M.C 4.A.V 4.S.C 4.I.V	2.0 1.5 1.75 0.8	máː/aːʃí/i	0	837
130	31_sisterinlaw	sister-in-law	BelejeGonfoye	Beleje Gonfoye	mːbá maːsí	mːbá_maːsí	mː b á/a + m aː s í/i		9.097105	36.203337	Berta	4 1 7 9 4 7 3 7	ACZ_AXBZ	MPA_MASI	1	1.M.C 1.P.C 1.A.V 1._._ 1.M.C 1.A.V 1.S.C 1.I.V	2.0 1.5 0.8 0.0 2.0 1.5 1.75 0.8	mːbá/a+maːsí/i	0	836 837
385	94_sitsitdown	sit, sit down	Maiyu	Maiyu	ɗɔŋɔ́ʃa	ɗɔŋɔ́ʃa	ɗ ɔ ŋ ɔ́/ɔ ʃ a	mayu1240	10.473464	34.540485	Berta	1 7 4 7 3 7	AXBYBZ	TUNUSA	3	3.T.C 3.U.V 3.N.C 3.U.V 3.S.C 3.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ɗɔŋɔ́/ɔʃa	0	842
386	94_sitsitdown	sit, sit down	Fadashi	Fadashi	ɗoŋoʃa	ɗoŋoʃa	ɗ o ŋ o ʃ a	fada1248	9.585863	34.677096	Berta	1 7 4 7 3 7	AXBYBZ	TUNUSA	2	2.T.C 2.U.V 2.N.C 2.U.V 2.S.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ɗoŋoʃa	0	842
387	94_sitsitdown	sit, sit down	Undulu	Undulu	ʃəŋóːθa	ʃəŋóːθa	ʃ ə ŋ óː/oː θ a	undu1236	10.314359	34.778879	Berta	3 7 4 7 3 7	AXBYBZ	SENUDA	4	4.S.C 4.E.V 4.N.C 4.U.V 4.D.C 4.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃəŋóː/oːθa	0	843
388	94_sitsitdown	sit, sit down	BelejeGonfoye	Beleje Gonfoye	ɗoŋose	ɗoŋose	ɗ o ŋ o s e		9.097105	36.203337	Berta	1 7 4 7 3 7	AXBYBZ	TUNUSE	1	1.T.C 1.U.V 1.N.C 1.U.V 1.S.C 1.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ɗoŋose	0	842
211	50_sleep	sleep	Maiyu	Maiyu	nɛndígi	nɛndígi	n ɛ n d í/i g i	mayu1240	10.473464	34.540485	Berta	4 7 4 1 7 1 7	AXMBYBZ	NENTIKI	3	3.N.C 3.E.V 3.N.c 3.T.C 3.I.V 3.K.C 3.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	nɛndí/igi	0	847
212	50_sleep	sleep	Fadashi	Fadashi	nɛndɛgi	nɛndɛgi	n ɛ n d ɛ g i	fada1248	9.585863	34.677096	Berta	4 7 4 1 7 1 7	AXMBYBZ	NENTEKI	2	2.N.C 2.E.V 2.N.c 2.T.C 2.E.V 2.K.C 2.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	nɛndɛgi	0	847
213	50_sleep	sleep	Undulu	Undulu	əndɪ́ge	əndɪ́ge	ə n d ɪ́/ɪ g e	undu1236	10.314359	34.778879	Berta	7 4 1 7 1 7	XMBYBZ	ENTIKE	4	4.E.V 4.N.c 4.T.C 4.I.V 4.K.C 4.E.V	1.5 1.1 1.75 1.3 1.75 0.8	əndɪ́/ɪge	0	847
214	50_sleep	sleep	BelejeGonfoye	Beleje Gonfoye	nɛdigi	nɛdigi	n ɛ d i g i		9.097105	36.203337	Berta	4 7 1 7 1 7	AXBYBZ	NETIKI	1	1.N.C 1.E.V 1.T.C 1.I.V 1.K.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	nɛdigi	0	847
562	138_sleepv	sleep (v.)	Maiyu	Maiyu	dírʃa	dírʃa	d í/i r ʃ a	mayu1240	10.473464	34.540485	Berta	1 7 5 3 7	AXMBZ	TIRSA	3	3.T.C 3.I.V 3.R.c 3.S.C 3.A.V	2.0 1.5 1.1 1.75 0.8	dí/irʃa	0	853
563	138_sleepv	sleep (v.)	Fadashi	Fadashi	tirʃa	tirʃa	t i r ʃ a	fada1248	9.585863	34.677096	Berta	1 7 5 3 7	AXMBZ	TIRSA	2	2.T.C 2.I.V 2.R.c 2.S.C 2.A.V	2.0 1.5 1.1 1.75 0.8	tirʃa	0	853
564	138_sleepv	sleep (v.)	Undulu	Undulu	θə́rʃa	θə́rʃa	θ ə́/ə r ʃ a	undu1236	10.314359	34.778879	Berta	3 7 5 3 7	AXMBZ	DERSA	4	4.D.C 4.E.V 4.R.c 4.S.C 4.A.V	2.0 1.5 1.1 1.75 0.8	θə́/ərʃa	0	853
565	138_sleepv	sleep (v.)	BelejeGonfoye	Beleje Gonfoye	ɗiŋa	ɗiŋa	ɗ i ŋ a		9.097105	36.203337	Berta	1 7 4 7	AXBZ	TINA	1	1.T.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	ɗiŋa	0	852
466	114_smalllittle	small, little	Maiyu	Maiyu	k’ɔs’í	k’ɔs’í	k ʔ ɔ s ʔ í/i	mayu1240	10.473464	34.540485	Berta	1 1 7 3 1 7	ACYMBZ	KHUSHI	3	3.K.C 3.H.C 3.U.V 3.S.c 3.H.C 3.I.V	2.0 1.5 1.3 1.1 1.75 0.8	kʔɔsʔí/i	0	859
467	114_smalllittle	small, little	Fadashi	Fadashi	nengwalé, k’osí	nengwalé	n e n g w a l é/e	fada1248	9.585863	34.677096	Berta	4 7 4 1 6 7 5 7	AXMBCYBZ	NENKWALE	2	2.N.C 2.E.V 2.N.c 2.K.C 2.W.C 2.A.V 2.L.C 2.E.V	2.0 1.5 1.1 1.75 1.5 1.3 1.75 0.8	nengwalé/e	0	858
468	114_smalllittle	small, little	Fadashi	Fadashi	nengwalé, k’osí	k’osí	k ʔ o s í/i	fada1248	9.585863	34.677096	Berta	1 1 7 3 7	ACYBZ	KHUSI	2	2.K.C 2.H.C 2.U.V 2.S.C 2.I.V	2.0 1.5 1.3 1.75 0.8	kʔosí/i	0	859
469	114_smalllittle	small, little	Undulu	Undulu	gwa léːʃo	gwa_léːʃo	g w a + l éː/eː ʃ o	undu1236	10.314359	34.778879	Berta	1 6 7 9 5 7 3 7	ACX_AXBZ	KWA_LESU	4	4.K.C 4.W.C 4.A.V 4._._ 4.L.C 4.E.V 4.S.C 4.U.V	2.0 1.5 1.5 0.0 2.0 1.5 1.75 0.8	gwa+léː/eːʃo	0	860 861
470	114_smalllittle	small, little	BelejeGonfoye	Beleje Gonfoye	bɛbilolo	bɛbilolo	b ɛ b i l o l o		9.097105	36.203337	Berta	1 7 1 7 5 7 5 7	AXBYBYBZ	PEPILULU	1	1.P.C 1.E.V 1.P.C 1.I.V 1.L.C 1.U.V 1.L.C 1.U.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	bɛbilolo	0	857
664	165_smelltransv	smell (trans v.)	Maiyu	Maiyu	áŋɔna	áŋɔna	á/a ŋ ɔ n a	mayu1240	10.473464	34.540485	Berta	7 4 7 4 7	XBYBZ	ANUNA	3	3.A.V 3.N.C 3.U.V 3.N.C 3.A.V	1.5 1.75 1.3 1.75 0.8	á/aŋɔna	0	864
665	165_smelltransv	smell (trans v.)	Fadashi	Fadashi	aŋoní	aŋoní	a ŋ o n í/i	fada1248	9.585863	34.677096	Berta	7 4 7 4 7	XBYBZ	ANUNI	2	2.A.V 2.N.C 2.U.V 2.N.C 2.I.V	1.5 1.75 1.3 1.75 0.8	aŋoní/i	0	864
666	165_smelltransv	smell (trans v.)	Undulu	Undulu	aŋːoní	aŋːoní	a ŋː o n í/i	undu1236	10.314359	34.778879	Berta	7 4 7 4 7	XBYBZ	ANUNI	4	4.A.V 4.N.C 4.U.V 4.N.C 4.I.V	1.5 1.75 1.3 1.75 0.8	aŋːoní/i	0	864
667	165_smelltransv	smell (trans v.)	BelejeGonfoye	Beleje Gonfoye	aŋonɛne	aŋonɛne	a ŋ o n ɛ n e		9.097105	36.203337	Berta	7 4 7 4 7 4 7	XBYBYBZ	ANUNENE	1	1.A.V 1.N.C 1.U.V 1.N.C 1.E.V 1.N.C 1.E.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	aŋonɛne	0	864
393	96_smoken	smoke (n.)	Maiyu	Maiyu	ɗʊːθa	ɗʊːθa	ɗ ʊː θ a	mayu1240	10.473464	34.540485	Berta	1 7 3 7	AXBZ	TYDA	3	3.T.C 3.Y.V 3.D.C 3.A.V	2.0 1.5 1.75 0.8	ɗʊːθa	0	869
394	96_smoken	smoke (n.)	Fadashi	Fadashi	ɗoːθa	ɗoːθa	ɗ oː θ a	fada1248	9.585863	34.677096	Berta	1 7 3 7	AXBZ	TUDA	2	2.T.C 2.U.V 2.D.C 2.A.V	2.0 1.5 1.75 0.8	ɗoːθa	0	869
395	96_smoken	smoke (n.)	Undulu	Undulu	ɗuːθa	ɗuːθa	ɗ uː θ a	undu1236	10.314359	34.778879	Berta	1 7 3 7	AXBZ	TYDA	4	4.T.C 4.Y.V 4.D.C 4.A.V	2.0 1.5 1.75 0.8	ɗuːθa	0	869
396	96_smoken	smoke (n.)	BelejeGonfoye	Beleje Gonfoye	ɗuːla	ɗuːla	ɗ uː l a		9.097105	36.203337	Berta	1 7 5 7	AXBZ	TYLA	1	1.T.C 1.Y.V 1.L.C 1.A.V	2.0 1.5 1.75 0.8	ɗuːla	0	869
266	64_snore	snore	Maiyu	Maiyu	bɔŋgóri	bɔŋgóri	b ɔ ŋ g ó/o r i	mayu1240	10.473464	34.540485	Berta	1 7 4 1 7 5 7	AXMBYBZ	PUNKURI	3	3.P.C 3.U.V 3.N.c 3.K.C 3.U.V 3.R.C 3.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bɔŋgó/ori	0	876
267	64_snore	snore	Fadashi	Fadashi	haroɗi	haroɗi	h a r o ɗ i	fada1248	9.585863	34.677096	Berta	3 7 5 7 1 7	AXBYBZ	HARUTI	2	2.H.C 2.A.V 2.R.C 2.U.V 2.T.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	haroɗi	0	875
268	64_snore	snore	Undulu	Undulu	goróɗi	goróɗi	g o r ó/o ɗ i	undu1236	10.314359	34.778879	Berta	1 7 5 7 1 7	AXBYBZ	KURUTI	4	4.K.C 4.U.V 4.R.C 4.U.V 4.T.C 4.I.V	2.0 1.5 1.75 1.3 1.75 0.8	goró/oɗi	0	875
269	64_snore	snore	BelejeGonfoye	Beleje Gonfoye	ɲarɗoɗe	ɲarɗoɗe	ɲ a r ɗ o ɗ e		9.097105	36.203337	Berta	4 7 5 1 7 1 7	AXMBYBZ	NARTUTE	1	1.N.C 1.A.V 1.R.c 1.T.C 1.U.V 1.T.C 1.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ɲarɗoɗe	0	874
13	4_spider	spider	Maiyu	Maiyu	abarəbɛd	abarəbɛd	a b a r ə b ɛ d	mayu1240	10.473464	34.540485	Berta	7 1 7 5 7 1 7 1	XBYBYBYN	APAREPET	3	3.A.V 3.P.C 3.A.V 3.R.C 3.E.V 3.P.C 3.E.V 3.T.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	abarəbɛd	0	879
14	4_spider	spider	Fadashi	Fadashi	abarabɛt	abarabɛt	a b a r a b ɛ t	fada1248	9.585863	34.677096	Berta	7 1 7 5 7 1 7 1	XBYBYBYN	APARAPET	2	2.A.V 2.P.C 2.A.V 2.R.C 2.A.V 2.P.C 2.E.V 2.T.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	abarabɛt	0	879
15	4_spider	spider	Undulu	Undulu	bəmːbɛt	bəmːbɛt	b ə mː b ɛ t	undu1236	10.314359	34.778879	Berta	1 7 4 1 7 1	AXMBYN	PEMPET	4	4.P.C 4.E.V 4.M.c 4.P.C 4.E.V 4.T.c	2.0 1.5 1.1 1.75 1.3 0.8	bəmːbɛt	0	880
16	4_spider	spider	BelejeGonfoye	Beleje Gonfoye	abarabɛti	abarabɛti	a b a r a b ɛ t i		9.097105	36.203337	Berta	7 1 7 5 7 1 7 1 7	XBYBYBYBZ	APARAPETI	1	1.A.V 1.P.C 1.A.V 1.R.C 1.A.V 1.P.C 1.E.V 1.T.C 1.I.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	abarabɛti	0	879
471	115_spineback	spine, back	Maiyu	Maiyu	gʊndi	gʊndi	g ʊ n d i	mayu1240	10.473464	34.540485	Berta	1 7 4 1 7	AXMBZ	KYNTI	3	3.K.C 3.Y.V 3.N.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	gʊndi	0	884
472	115_spineback	spine, back	Fadashi	Fadashi	gundi	gundi	g u n d i	fada1248	9.585863	34.677096	Berta	1 7 4 1 7	AXMBZ	KYNTI	2	2.K.C 2.Y.V 2.N.c 2.T.C 2.I.V	2.0 1.5 1.1 1.75 0.8	gundi	0	884
473	115_spineback	spine, back	Undulu	Undulu	guːndó	guːndó	g uː n d ó/o	undu1236	10.314359	34.778879	Berta	1 7 4 1 7	AXMBZ	KYNTU	4	4.K.C 4.Y.V 4.N.c 4.T.C 4.U.V	2.0 1.5 1.1 1.75 0.8	guːndó/o	0	884
474	115_spineback	spine, back	BelejeGonfoye	Beleje Gonfoye	gundi	gundi	g u n d i		9.097105	36.203337	Berta	1 7 4 1 7	AXMBZ	KYNTI	1	1.K.C 1.Y.V 1.N.c 1.T.C 1.I.V	2.0 1.5 1.1 1.75 0.8	gundi	0	884
184	44_stand	stand	Maiyu	Maiyu	p’eːla	p’eːla	p ʔ eː l a	mayu1240	10.473464	34.540485	Berta	1 1 7 5 7	ACYBZ	PHELA	3	3.P.C 3.H.C 3.E.V 3.L.C 3.A.V	2.0 1.5 1.3 1.75 0.8	pʔeːla	0	889
185	44_stand	stand	Fadashi	Fadashi	ɓeːlé	ɓeːlé	ɓ eː l é/e	fada1248	9.585863	34.677096	Berta	1 7 5 7	AXBZ	PELE	2	2.P.C 2.E.V 2.L.C 2.E.V	2.0 1.5 1.75 0.8	ɓeːlé/e	0	889
186	44_stand	stand	BelejeGonfoye	Beleje Gonfoye	ɓíːló	ɓíːló	ɓ íː/iː l ó/o		9.097105	36.203337	Berta	1 7 5 7	AXBZ	PILU	1	1.P.C 1.I.V 1.L.C 1.U.V	2.0 1.5 1.75 0.8	ɓíː/iːló/o	0	889
516	126_star	star	Maiyu	Maiyu	íís’u	íís’u	íí/iː s ʔ u	mayu1240	10.473464	34.540485	Berta	7 3 1 7	XMBZ	ISHY	3	3.I.V 3.S.c 3.H.C 3.Y.V	1.5 1.1 1.75 0.8	íí/iːsʔu	0	894
517	126_star	star	Fadashi	Fadashi	íːs’u	íːs’u	íː/iː s ʔ u	fada1248	9.585863	34.677096	Berta	7 3 1 7	XMBZ	ISHY	2	2.I.V 2.S.c 2.H.C 2.Y.V	1.5 1.1 1.75 0.8	íː/iːsʔu	0	894
518	126_star	star	Undulu	Undulu	íːs’u	íːs’u	íː/iː s ʔ u	undu1236	10.314359	34.778879	Berta	7 3 1 7	XMBZ	ISHY	4	4.I.V 4.S.c 4.H.C 4.Y.V	1.5 1.1 1.75 0.8	íː/iːsʔu	0	894
519	126_star	star	BelejeGonfoye	Beleje Gonfoye	bəruru	bəruru	b ə r u r u		9.097105	36.203337	Berta	1 7 5 7 5 7	AXBYBZ	PERYRY	1	1.P.C 1.E.V 1.R.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	bəruru	0	893
