index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
1	0.2500	4	1.0000	3775	806	l	∅	∅	∅	ɛ	-	¹¹	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							807	l	∅	∅	∅	ɔ	-	¹¹	L	∅	∅	∅	U	_	_	5	∅	∅	∅	7	0	0	808	l	∅	∅	∅	a	ŋ	⁵⁵	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	809	l	∅	∅	∅	ɛ̃	-	³⁵	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	810	l̥	∅	∅	∅	a	ŋ	¹¹	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	811	l	∅	∅	∅	a	ŋ	³³	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	812	l	∅	∅	∅	a	-	³³	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3775	806	ɛ	l	∅	∅	-	¹¹	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							807	ɔ	l	∅	∅	-	¹¹	∅	U	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	808	a	l	∅	∅	ŋ	⁵⁵	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	809	ɛ̃	l	∅	∅	-	³⁵	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	810	a	l̥	∅	∅	ŋ	¹¹	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	811	a	l	∅	∅	ŋ	³³	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	812	a	l	∅	∅	-	³³	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	3775	806	-	ɛ	l	∅	¹¹	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							807	-	ɔ	l	∅	¹¹	∅	∅	_	U	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	808	ŋ	a	l	∅	⁵⁵	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	809	-	ɛ̃	l	∅	³⁵	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	810	ŋ	a	l̥	∅	¹¹	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	811	ŋ	a	l	∅	³³	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	812	-	a	l	∅	³³	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	3775	806	¹¹	-	ɛ	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							807	¹¹	-	ɔ	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅	808	⁵⁵	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	809	³⁵	-	ɛ̃	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	810	¹¹	ŋ	a	l̥	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	811	³³	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	812	³³	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	3776	813	t	∅	∅	∅	e	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							814	t	∅	∅	∅	ɔ	-	³³	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	815	tʰ	∅	∅	∅	a	ʔ	⁴⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	816	tʰ	∅	∅	∅	a	ʔ	²¹	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	817	d	∅	∅	∅	a	ʔ̚	⁵¹	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	818	t	∅	∅	∅	a	ʔ	⁴⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	819	d	∅	∅	∅	a	-	⁵⁵	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3776	813	e	t	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							814	ɔ	t	∅	∅	-	³³	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	815	a	tʰ	∅	∅	ʔ	⁴⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	816	a	tʰ	∅	∅	ʔ	²¹	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	817	a	d	∅	∅	ʔ̚	⁵¹	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	818	a	t	∅	∅	ʔ	⁴⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	819	a	d	∅	∅	-	⁵⁵	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	3776	813	-	e	t	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							814	-	ɔ	t	∅	³³	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	815	ʔ	a	tʰ	∅	⁴⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	816	ʔ	a	tʰ	∅	²¹	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	817	ʔ̚	a	d	∅	⁵¹	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	818	ʔ	a	t	∅	⁴⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	819	-	a	d	∅	⁵⁵	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	3776	813	³³	-	e	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							814	³³	-	ɔ	t	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅	815	⁴⁵	ʔ	a	tʰ	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	816	²¹	ʔ	a	tʰ	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	817	⁵¹	ʔ̚	a	d	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	818	⁴⁵	ʔ	a	t	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	819	⁵⁵	-	a	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2500	4	1.0000	3777																																																																																									820	k	∅	∅	∅	a	ʔ	²¹	K	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	821	k	∅	∅	∅	ə	ʔ̚	⁰	K	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	3777																																																																																									820	a	k	∅	∅	ʔ	²¹	∅	A	K	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	821	ə	k	∅	∅	ʔ̚	⁰	∅	E	K	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	3777																																																																																									820	ʔ	a	k	∅	²¹	∅	∅	H	A	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅	821	ʔ̚	ə	k	∅	⁰	∅	∅	H	E	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	3777																																																																																									820	²¹	ʔ	a	k	∅	∅	∅	_	H	A	K	∅	∅	∅	0	1	7	1	∅	∅	∅	821	⁰	ʔ̚	ə	k	∅	∅	∅	_	H	E	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	3804																																																																																									822	j	∅	∅	∅	a	¹¹	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	823	j	∅	∅	∅	ə	⁰	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅																							824	j	∅	∅	∅	a	³³	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3804																																																																																									822	a	j	∅	∅	¹¹	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	823	ə	j	∅	∅	⁰	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							824	a	j	∅	∅	³³	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3804																																																																																									822	¹¹	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	823	⁰	ə	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							824	³³	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.2500	4	1.0000	3818	825	l	∅	∅	∅	e	-	¹¹	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	826	l	∅	∅	∅	a	ŋ	³³	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	827	l	∅	∅	∅	ɔ	-	³³	L	∅	∅	∅	U	_	_	5	∅	∅	∅	7	0	0																							828	l	∅	∅	∅	ã	-	⁵⁵	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	829	l	∅	∅	∅	a	m	⁵⁵	L	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0	830	l	∅	∅	∅	a	m	⁵³	L	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0	831	l	∅	∅	∅	ɛ	-	³³	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3818	825	e	l	∅	∅	-	¹¹	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	826	a	l	∅	∅	ŋ	³³	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	827	ɔ	l	∅	∅	-	³³	∅	U	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							828	ã	l	∅	∅	-	⁵⁵	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	829	a	l	∅	∅	m	⁵⁵	∅	A	L	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅	830	a	l	∅	∅	m	⁵³	∅	A	L	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅	831	ɛ	l	∅	∅	-	³³	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	3818	825	-	e	l	∅	¹¹	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	826	ŋ	a	l	∅	³³	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	827	-	ɔ	l	∅	³³	∅	∅	_	U	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							828	-	ã	l	∅	⁵⁵	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	829	m	a	l	∅	⁵⁵	∅	∅	M	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	830	m	a	l	∅	⁵³	∅	∅	M	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	831	-	ɛ	l	∅	³³	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	3818	825	¹¹	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	826	³³	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	827	³³	-	ɔ	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							828	⁵⁵	-	ã	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	829	⁵⁵	m	a	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	830	⁵³	m	a	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	831	³³	-	ɛ	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	3831	832	tʰ	∅	∅	∅	ɨ	-	⁵⁵	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							833	tʰ	∅	∅	∅	ɨ	-	³³	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							834	tʰ	∅	∅	∅	au	ʔ	⁴⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	835	tʰ	∅	∅	∅	u	ʔ̚	⁵¹	T	∅	∅	∅	Y	H	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	3831	832	ɨ	tʰ	∅	∅	-	⁵⁵	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							833	ɨ	tʰ	∅	∅	-	³³	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							834	au	tʰ	∅	∅	ʔ	⁴⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	835	u	tʰ	∅	∅	ʔ̚	⁵¹	∅	Y	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	3831	832	-	ɨ	tʰ	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							833	-	ɨ	tʰ	∅	³³	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							834	ʔ	au	tʰ	∅	⁴⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	835	ʔ̚	u	tʰ	∅	⁵¹	∅	∅	H	Y	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	3831	832	⁵⁵	-	ɨ	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							833	³³	-	ɨ	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							834	⁴⁵	ʔ	au	tʰ	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	835	⁵¹	ʔ̚	u	tʰ	∅	∅	∅	_	H	Y	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	3839	836	cʰ	∅	∅	∅	-	o	¹¹	C	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	837	cʰ	∅	∅	∅	-	u	¹¹	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	838	cʰ	∅	∅	∅	-	u	¹¹	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	839	cʰ	∅	∅	∅	-	u	⁵⁵	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0																							840	cʰ	∅	∅	∅	r	ou	¹¹	C	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0	841	cʰ	∅	∅	∅	-	u	³³	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0																						
2	0.5000	3	0.7500	3839	836	-	cʰ	∅	∅	o	¹¹	∅	_	C	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	837	-	cʰ	∅	∅	u	¹¹	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅	838	-	cʰ	∅	∅	u	¹¹	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅	839	-	cʰ	∅	∅	u	⁵⁵	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅																							840	r	cʰ	∅	∅	ou	¹¹	∅	R	C	∅	∅	U	_	∅	5	1	∅	∅	7	0	∅	841	-	cʰ	∅	∅	u	³³	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	3839	836	o	-	cʰ	∅	¹¹	∅	∅	U	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅	837	u	-	cʰ	∅	¹¹	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅	838	u	-	cʰ	∅	¹¹	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅	839	u	-	cʰ	∅	⁵⁵	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅																							840	ou	r	cʰ	∅	¹¹	∅	∅	U	R	C	∅	_	∅	∅	7	5	1	∅	0	∅	∅	841	u	-	cʰ	∅	³³	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	3839	836	¹¹	o	-	cʰ	∅	∅	∅	_	U	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅	837	¹¹	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅	838	¹¹	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅	839	⁵⁵	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅																							840	¹¹	ou	r	cʰ	∅	∅	∅	_	U	R	C	∅	∅	∅	0	7	5	1	∅	∅	∅	841	³³	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅																						
1	0.2000	5	1.0000	3891	842	cʰ	∅	∅	∅	a	-	-	C	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	843	ɕ	∅	∅	∅	i	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0	844	ɕ	∅	∅	∅	i	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0	845	cʰ	∅	∅	∅	ɛ	ŋ	ɦ	C	∅	∅	∅	E	N	H	1	∅	∅	∅	7	4	3	846	cʰ	∅	∅	∅	ãi	-	-	C	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	847	cʰ	∅	∅	∅	ɛ	ŋ	-	C	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	848	cʰ	∅	∅	∅	ɛ	ŋ	ɦ	C	∅	∅	∅	E	N	H	1	∅	∅	∅	7	4	3																						
2	0.4000	4	0.8000	3891	842	a	cʰ	∅	∅	-	-	³³	A	C	∅	∅	_	_	_	7	1	∅	∅	0	0	0	843	i	ɕ	∅	∅	-	-	⁵³	I	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0	844	i	ɕ	∅	∅	-	-	⁵⁵	I	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0	845	ɛ	cʰ	∅	∅	ŋ	ɦ	³¹	E	C	∅	∅	N	H	_	7	1	∅	∅	4	3	0	846	ãi	cʰ	∅	∅	-	-	³⁵	A	C	∅	∅	_	_	_	7	1	∅	∅	0	0	0	847	ɛ	cʰ	∅	∅	ŋ	-	⁵⁵	E	C	∅	∅	N	_	_	7	1	∅	∅	4	0	0	848	ɛ	cʰ	∅	∅	ŋ	ɦ	³¹	E	C	∅	∅	N	H	_	7	1	∅	∅	4	3	0																						
3	0.6000	3	0.6000	3891	842	-	a	cʰ	∅	-	³³	∅	_	A	C	∅	_	_	∅	0	7	1	∅	0	0	∅	843	-	i	ɕ	∅	-	⁵³	∅	_	I	S	∅	_	_	∅	0	7	3	∅	0	0	∅	844	-	i	ɕ	∅	-	⁵⁵	∅	_	I	S	∅	_	_	∅	0	7	3	∅	0	0	∅	845	ŋ	ɛ	cʰ	∅	ɦ	³¹	∅	N	E	C	∅	H	_	∅	4	7	1	∅	3	0	∅	846	-	ãi	cʰ	∅	-	³⁵	∅	_	A	C	∅	_	_	∅	0	7	1	∅	0	0	∅	847	ŋ	ɛ	cʰ	∅	-	⁵⁵	∅	N	E	C	∅	_	_	∅	4	7	1	∅	0	0	∅	848	ŋ	ɛ	cʰ	∅	ɦ	³¹	∅	N	E	C	∅	H	_	∅	4	7	1	∅	3	0	∅																						
4	0.8000	2	0.4000	3891	842	-	-	a	cʰ	³³	∅	∅	_	_	A	C	_	∅	∅	0	0	7	1	0	∅	∅	843	-	-	i	ɕ	⁵³	∅	∅	_	_	I	S	_	∅	∅	0	0	7	3	0	∅	∅	844	-	-	i	ɕ	⁵⁵	∅	∅	_	_	I	S	_	∅	∅	0	0	7	3	0	∅	∅	845	ɦ	ŋ	ɛ	cʰ	³¹	∅	∅	H	N	E	C	_	∅	∅	3	4	7	1	0	∅	∅	846	-	-	ãi	cʰ	³⁵	∅	∅	_	_	A	C	_	∅	∅	0	0	7	1	0	∅	∅	847	-	ŋ	ɛ	cʰ	⁵⁵	∅	∅	_	N	E	C	_	∅	∅	0	4	7	1	0	∅	∅	848	ɦ	ŋ	ɛ	cʰ	³¹	∅	∅	H	N	E	C	_	∅	∅	3	4	7	1	0	∅	∅																						
5	1.0000	1	0.2000	3891	842	³³	-	-	a	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅	843	⁵³	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	844	⁵⁵	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	845	³¹	ɦ	ŋ	ɛ	∅	∅	∅	_	H	N	E	∅	∅	∅	0	3	4	7	∅	∅	∅	846	³⁵	-	-	ãi	∅	∅	∅	_	_	_	A	∅	∅	∅	0	0	0	7	∅	∅	∅	847	⁵⁵	-	ŋ	ɛ	∅	∅	∅	_	_	N	E	∅	∅	∅	0	0	4	7	∅	∅	∅	848	³¹	ɦ	ŋ	ɛ	∅	∅	∅	_	H	N	E	∅	∅	∅	0	3	4	7	∅	∅	∅																						
1	0.3333	3	1.0000	3916	849	tʰ	∅	∅	∅	e	³³	∅	T	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	850	tʰ	∅	∅	∅	a	¹¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	851	tʰ	∅	∅	∅	a	¹¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																							852	tʰ	∅	∅	∅	a	³³	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	853	tʰ	∅	∅	∅	a	¹¹	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	854	tʰ	∅	∅	∅	a	³³	∅	T	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅																						
