index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
1	0.2500	4	1.0000	3777																																																																																									1912	k	∅	∅	∅	a	ʔ	²¹	K	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1913	k	∅	∅	∅	ə	ʔ̚	⁰	K	∅	∅	∅	E	H	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	3777																																																																																									1912	a	k	∅	∅	ʔ	²¹	∅	A	K	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1913	ə	k	∅	∅	ʔ̚	⁰	∅	E	K	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	3777																																																																																									1912	ʔ	a	k	∅	²¹	∅	∅	H	A	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1913	ʔ̚	ə	k	∅	⁰	∅	∅	H	E	K	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	3777																																																																																									1912	²¹	ʔ	a	k	∅	∅	∅	_	H	A	K	∅	∅	∅	0	1	7	1	∅	∅	∅	1913	⁰	ʔ̚	ə	k	∅	∅	∅	_	H	E	K	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.3333	3	1.0000	3804																																																																																									1914	j	∅	∅	∅	a	¹¹	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅	1915	j	∅	∅	∅	ə	⁰	∅	J	∅	∅	∅	E	_	∅	6	∅	∅	∅	7	0	∅																							1916	j	∅	∅	∅	a	³³	∅	J	∅	∅	∅	A	_	∅	6	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3804																																																																																									1914	a	j	∅	∅	¹¹	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅	1915	ə	j	∅	∅	⁰	∅	∅	E	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅																							1916	a	j	∅	∅	³³	∅	∅	A	J	∅	∅	_	∅	∅	7	6	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3804																																																																																									1914	¹¹	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅	1915	⁰	ə	j	∅	∅	∅	∅	_	E	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅																							1916	³³	a	j	∅	∅	∅	∅	_	A	J	∅	∅	∅	∅	0	7	6	∅	∅	∅	∅
1	0.2500	4	1.0000	3818	1917	l	∅	∅	∅	e	-	¹¹	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	1918	l	∅	∅	∅	a	ŋ	³³	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	1919	l	∅	∅	∅	ɔ	-	³³	L	∅	∅	∅	U	_	_	5	∅	∅	∅	7	0	0																							1920	l	∅	∅	∅	ã	-	⁵⁵	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0	1921	l	∅	∅	∅	a	m	⁵⁵	L	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0	1922	l	∅	∅	∅	a	m	⁵³	L	∅	∅	∅	A	M	_	5	∅	∅	∅	7	4	0	1923	l	∅	∅	∅	ɛ	-	³³	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3818	1917	e	l	∅	∅	-	¹¹	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	1918	a	l	∅	∅	ŋ	³³	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1919	ɔ	l	∅	∅	-	³³	∅	U	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							1920	ã	l	∅	∅	-	⁵⁵	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	1921	a	l	∅	∅	m	⁵⁵	∅	A	L	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅	1922	a	l	∅	∅	m	⁵³	∅	A	L	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅	1923	ɛ	l	∅	∅	-	³³	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	3818	1917	-	e	l	∅	¹¹	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	1918	ŋ	a	l	∅	³³	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1919	-	ɔ	l	∅	³³	∅	∅	_	U	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							1920	-	ã	l	∅	⁵⁵	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	1921	m	a	l	∅	⁵⁵	∅	∅	M	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1922	m	a	l	∅	⁵³	∅	∅	M	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1923	-	ɛ	l	∅	³³	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	3818	1917	¹¹	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1918	³³	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1919	³³	-	ɔ	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							1920	⁵⁵	-	ã	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1921	⁵⁵	m	a	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1922	⁵³	m	a	l	∅	∅	∅	_	M	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1923	³³	-	ɛ	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	3831	1924	tʰ	∅	∅	∅	ɨ	-	⁵⁵	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							1925	tʰ	∅	∅	∅	ɨ	-	³³	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							1926	tʰ	∅	∅	∅	au	ʔ	⁴⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1927	tʰ	∅	∅	∅	u	ʔ̚	⁵¹	T	∅	∅	∅	Y	H	_	1	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	3831	1924	ɨ	tʰ	∅	∅	-	⁵⁵	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							1925	ɨ	tʰ	∅	∅	-	³³	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							1926	au	tʰ	∅	∅	ʔ	⁴⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1927	u	tʰ	∅	∅	ʔ̚	⁵¹	∅	Y	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	3831	1924	-	ɨ	tʰ	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							1925	-	ɨ	tʰ	∅	³³	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							1926	ʔ	au	tʰ	∅	⁴⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1927	ʔ̚	u	tʰ	∅	⁵¹	∅	∅	H	Y	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	3831	1924	⁵⁵	-	ɨ	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							1925	³³	-	ɨ	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																							1926	⁴⁵	ʔ	au	tʰ	∅	∅	∅	_	H	A	T	∅	∅	∅	0	1	7	1	∅	∅	∅	1927	⁵¹	ʔ̚	u	tʰ	∅	∅	∅	_	H	Y	T	∅	∅	∅	0	1	7	1	∅	∅	∅																																												
1	0.2500	4	1.0000	3839	1928	cʰ	∅	∅	∅	-	o	¹¹	C	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	1929	cʰ	∅	∅	∅	-	u	¹¹	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	1930	cʰ	∅	∅	∅	-	u	¹¹	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	1931	cʰ	∅	∅	∅	-	u	⁵⁵	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0																							1932	cʰ	∅	∅	∅	r	ou	¹¹	C	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0	1933	cʰ	∅	∅	∅	-	u	³³	C	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0																						
2	0.5000	3	0.7500	3839	1928	-	cʰ	∅	∅	o	¹¹	∅	_	C	∅	∅	U	_	∅	0	1	∅	∅	7	0	∅	1929	-	cʰ	∅	∅	u	¹¹	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅	1930	-	cʰ	∅	∅	u	¹¹	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅	1931	-	cʰ	∅	∅	u	⁵⁵	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅																							1932	r	cʰ	∅	∅	ou	¹¹	∅	R	C	∅	∅	U	_	∅	5	1	∅	∅	7	0	∅	1933	-	cʰ	∅	∅	u	³³	∅	_	C	∅	∅	Y	_	∅	0	1	∅	∅	7	0	∅																						
3	0.7500	2	0.5000	3839	1928	o	-	cʰ	∅	¹¹	∅	∅	U	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1929	u	-	cʰ	∅	¹¹	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1930	u	-	cʰ	∅	¹¹	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1931	u	-	cʰ	∅	⁵⁵	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅																							1932	ou	r	cʰ	∅	¹¹	∅	∅	U	R	C	∅	_	∅	∅	7	5	1	∅	0	∅	∅	1933	u	-	cʰ	∅	³³	∅	∅	Y	_	C	∅	_	∅	∅	7	0	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	3839	1928	¹¹	o	-	cʰ	∅	∅	∅	_	U	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅	1929	¹¹	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅	1930	¹¹	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅	1931	⁵⁵	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅																							1932	¹¹	ou	r	cʰ	∅	∅	∅	_	U	R	C	∅	∅	∅	0	7	5	1	∅	∅	∅	1933	³³	u	-	cʰ	∅	∅	∅	_	Y	_	C	∅	∅	∅	0	7	0	1	∅	∅	∅																						
1	0.2000	5	1.0000	3850	1934	p	∅	∅	∅	l	e	-	P	∅	∅	∅	L	E	_	1	∅	∅	∅	5	7	0	1935	p	∅	∅	∅	l	a	-	P	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	1936	p	∅	∅	∅	l	a	-	P	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	1937	pʰ	∅	∅	∅	l	a	-	P	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	1938	pʰ	∅	∅	∅	l	a	ɦ	P	∅	∅	∅	L	A	H	1	∅	∅	∅	5	7	3	1939	b	∅	∅	∅	l	a	-	P	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	1940	p	∅	∅	∅	l	a	-	P	∅	∅	∅	L	A	_	1	∅	∅	∅	5	7	0	1941	b	∅	∅	∅	l	ɛ	-	P	∅	∅	∅	L	E	_	1	∅	∅	∅	5	7	0
2	0.4000	4	0.8000	3850	1934	l	p	∅	∅	e	-	¹¹	L	P	∅	∅	E	_	_	5	1	∅	∅	7	0	0	1935	l	p	∅	∅	a	-	¹¹	L	P	∅	∅	A	_	_	5	1	∅	∅	7	0	0	1936	l	p	∅	∅	a	-	¹¹	L	P	∅	∅	A	_	_	5	1	∅	∅	7	0	0	1937	l	pʰ	∅	∅	a	-	⁵³	L	P	∅	∅	A	_	_	5	1	∅	∅	7	0	0	1938	l	pʰ	∅	∅	a	ɦ	¹¹	L	P	∅	∅	A	H	_	5	1	∅	∅	7	3	0	1939	l	b	∅	∅	a	-	¹¹	L	P	∅	∅	A	_	_	5	1	∅	∅	7	0	0	1940	l	p	∅	∅	a	-	⁵⁵	L	P	∅	∅	A	_	_	5	1	∅	∅	7	0	0	1941	l	b	∅	∅	ɛ	-	³³	L	P	∅	∅	E	_	_	5	1	∅	∅	7	0	0
3	0.6000	3	0.6000	3850	1934	e	l	p	∅	-	¹¹	∅	E	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1935	a	l	p	∅	-	¹¹	∅	A	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1936	a	l	p	∅	-	¹¹	∅	A	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1937	a	l	pʰ	∅	-	⁵³	∅	A	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1938	a	l	pʰ	∅	ɦ	¹¹	∅	A	L	P	∅	H	_	∅	7	5	1	∅	3	0	∅	1939	a	l	b	∅	-	¹¹	∅	A	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1940	a	l	p	∅	-	⁵⁵	∅	A	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1941	ɛ	l	b	∅	-	³³	∅	E	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅
4	0.8000	2	0.4000	3850	1934	-	e	l	p	¹¹	∅	∅	_	E	L	P	_	∅	∅	0	7	5	1	0	∅	∅	1935	-	a	l	p	¹¹	∅	∅	_	A	L	P	_	∅	∅	0	7	5	1	0	∅	∅	1936	-	a	l	p	¹¹	∅	∅	_	A	L	P	_	∅	∅	0	7	5	1	0	∅	∅	1937	-	a	l	pʰ	⁵³	∅	∅	_	A	L	P	_	∅	∅	0	7	5	1	0	∅	∅	1938	ɦ	a	l	pʰ	¹¹	∅	∅	H	A	L	P	_	∅	∅	3	7	5	1	0	∅	∅	1939	-	a	l	b	¹¹	∅	∅	_	A	L	P	_	∅	∅	0	7	5	1	0	∅	∅	1940	-	a	l	p	⁵⁵	∅	∅	_	A	L	P	_	∅	∅	0	7	5	1	0	∅	∅	1941	-	ɛ	l	b	³³	∅	∅	_	E	L	P	_	∅	∅	0	7	5	1	0	∅	∅
5	1.0000	1	0.2000	3850	1934	¹¹	-	e	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1935	¹¹	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1936	¹¹	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1937	⁵³	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1938	¹¹	ɦ	a	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	3	7	5	∅	∅	∅	1939	¹¹	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1940	⁵⁵	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1941	³³	-	ɛ	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	3878	1942	tʰ	∅	∅	∅	ə	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	1943	tʰ	∅	∅	∅	ɨ	-	⁵³	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	1944	tʰ	∅	∅	∅	i	-	⁵⁵	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	1945	tʰ	∅	∅	∅	i	ɦ	³¹	T	∅	∅	∅	I	H	_	1	∅	∅	∅	7	3	0	1946	tʰ	∅	∅	∅	ei	-	³⁵	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	1947	tʰ	∅	∅	∅	ei	-	⁵⁵	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	1948	tʰ	∅	∅	∅	i	ɦ	³¹	T	∅	∅	∅	I	H	_	1	∅	∅	∅	7	3	0	1949	tʰ	∅	∅	∅	i	-	⁵⁵	T	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3878	1942	ə	tʰ	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1943	ɨ	tʰ	∅	∅	-	⁵³	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1944	i	tʰ	∅	∅	-	⁵⁵	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1945	i	tʰ	∅	∅	ɦ	³¹	∅	I	T	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅	1946	ei	tʰ	∅	∅	-	³⁵	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1947	ei	tʰ	∅	∅	-	⁵⁵	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1948	i	tʰ	∅	∅	ɦ	³¹	∅	I	T	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅	1949	i	tʰ	∅	∅	-	⁵⁵	∅	I	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	3878	1942	-	ə	tʰ	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1943	-	ɨ	tʰ	∅	⁵³	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1944	-	i	tʰ	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1945	ɦ	i	tʰ	∅	³¹	∅	∅	H	I	T	∅	_	∅	∅	3	7	1	∅	0	∅	∅	1946	-	ei	tʰ	∅	³⁵	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1947	-	ei	tʰ	∅	⁵⁵	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1948	ɦ	i	tʰ	∅	³¹	∅	∅	H	I	T	∅	_	∅	∅	3	7	1	∅	0	∅	∅	1949	-	i	tʰ	∅	⁵⁵	∅	∅	_	I	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	3878	1942	³³	-	ə	tʰ	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1943	⁵³	-	ɨ	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1944	⁵⁵	-	i	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1945	³¹	ɦ	i	tʰ	∅	∅	∅	_	H	I	T	∅	∅	∅	0	3	7	1	∅	∅	∅	1946	³⁵	-	ei	tʰ	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1947	⁵⁵	-	ei	tʰ	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	1948	³¹	ɦ	i	tʰ	∅	∅	∅	_	H	I	T	∅	∅	∅	0	3	7	1	∅	∅	∅	1949	⁵⁵	-	i	tʰ	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.2000	5	1.0000	3891	1950	cʰ	∅	∅	∅	a	-	-	C	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	1951	ɕ	∅	∅	∅	i	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0	1952	ɕ	∅	∅	∅	i	-	-	S	∅	∅	∅	I	_	_	3	∅	∅	∅	7	0	0	1953	cʰ	∅	∅	∅	ɛ	ŋ	ɦ	C	∅	∅	∅	E	N	H	1	∅	∅	∅	7	4	3	1954	cʰ	∅	∅	∅	ãi	-	-	C	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	1955	cʰ	∅	∅	∅	ɛ	ŋ	-	C	∅	∅	∅	E	N	_	1	∅	∅	∅	7	4	0	1956	cʰ	∅	∅	∅	ɛ	ŋ	ɦ	C	∅	∅	∅	E	N	H	1	∅	∅	∅	7	4	3																						
2	0.4000	4	0.8000	3891	1950	a	cʰ	∅	∅	-	-	³³	A	C	∅	∅	_	_	_	7	1	∅	∅	0	0	0	1951	i	ɕ	∅	∅	-	-	⁵³	I	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0	1952	i	ɕ	∅	∅	-	-	⁵⁵	I	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0	1953	ɛ	cʰ	∅	∅	ŋ	ɦ	³¹	E	C	∅	∅	N	H	_	7	1	∅	∅	4	3	0	1954	ãi	cʰ	∅	∅	-	-	³⁵	A	C	∅	∅	_	_	_	7	1	∅	∅	0	0	0	1955	ɛ	cʰ	∅	∅	ŋ	-	⁵⁵	E	C	∅	∅	N	_	_	7	1	∅	∅	4	0	0	1956	ɛ	cʰ	∅	∅	ŋ	ɦ	³¹	E	C	∅	∅	N	H	_	7	1	∅	∅	4	3	0																						
3	0.6000	3	0.6000	3891	1950	-	a	cʰ	∅	-	³³	∅	_	A	C	∅	_	_	∅	0	7	1	∅	0	0	∅	1951	-	i	ɕ	∅	-	⁵³	∅	_	I	S	∅	_	_	∅	0	7	3	∅	0	0	∅	1952	-	i	ɕ	∅	-	⁵⁵	∅	_	I	S	∅	_	_	∅	0	7	3	∅	0	0	∅	1953	ŋ	ɛ	cʰ	∅	ɦ	³¹	∅	N	E	C	∅	H	_	∅	4	7	1	∅	3	0	∅	1954	-	ãi	cʰ	∅	-	³⁵	∅	_	A	C	∅	_	_	∅	0	7	1	∅	0	0	∅	1955	ŋ	ɛ	cʰ	∅	-	⁵⁵	∅	N	E	C	∅	_	_	∅	4	7	1	∅	0	0	∅	1956	ŋ	ɛ	cʰ	∅	ɦ	³¹	∅	N	E	C	∅	H	_	∅	4	7	1	∅	3	0	∅																						
4	0.8000	2	0.4000	3891	1950	-	-	a	cʰ	³³	∅	∅	_	_	A	C	_	∅	∅	0	0	7	1	0	∅	∅	1951	-	-	i	ɕ	⁵³	∅	∅	_	_	I	S	_	∅	∅	0	0	7	3	0	∅	∅	1952	-	-	i	ɕ	⁵⁵	∅	∅	_	_	I	S	_	∅	∅	0	0	7	3	0	∅	∅	1953	ɦ	ŋ	ɛ	cʰ	³¹	∅	∅	H	N	E	C	_	∅	∅	3	4	7	1	0	∅	∅	1954	-	-	ãi	cʰ	³⁵	∅	∅	_	_	A	C	_	∅	∅	0	0	7	1	0	∅	∅	1955	-	ŋ	ɛ	cʰ	⁵⁵	∅	∅	_	N	E	C	_	∅	∅	0	4	7	1	0	∅	∅	1956	ɦ	ŋ	ɛ	cʰ	³¹	∅	∅	H	N	E	C	_	∅	∅	3	4	7	1	0	∅	∅																						
