index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
2	0.5000	3	0.7500	3466	978	u	p	∅	∅	-	⁵⁵	∅	Y	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	979	a	p	∅	∅	ʔ	²¹	∅	A	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅																							980	i	pʰ	∅	∅	-	⁵⁵	∅	I	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	981	a	pʰ	∅	∅	ʔ	²¹	∅	A	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	982	ə	b	∅	∅	ʔ̚	⁰	∅	E	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	983	i	p	∅	∅	-	³³	∅	I	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																						
3	0.7500	2	0.5000	3466	978	-	u	p	∅	⁵⁵	∅	∅	_	Y	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	979	ʔ	a	p	∅	²¹	∅	∅	H	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							980	-	i	pʰ	∅	⁵⁵	∅	∅	_	I	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	981	ʔ	a	pʰ	∅	²¹	∅	∅	H	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	982	ʔ̚	ə	b	∅	⁰	∅	∅	H	E	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	983	-	i	p	∅	³³	∅	∅	_	I	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	3466	978	⁵⁵	-	u	p	∅	∅	∅	_	_	Y	P	∅	∅	∅	0	0	7	1	∅	∅	∅	979	²¹	ʔ	a	p	∅	∅	∅	_	H	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							980	⁵⁵	-	i	pʰ	∅	∅	∅	_	_	I	P	∅	∅	∅	0	0	7	1	∅	∅	∅	981	²¹	ʔ	a	pʰ	∅	∅	∅	_	H	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	982	⁰	ʔ̚	ə	b	∅	∅	∅	_	H	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅	983	³³	-	i	p	∅	∅	∅	_	_	I	P	∅	∅	∅	0	0	7	1	∅	∅	∅																						
1	0.1667	6	1.0000	3467	984	-	∅	∅	∅	w	ɛ	-	_	∅	∅	∅	W	E	_	0	∅	∅	∅	6	7	0																																													985	ʔ	∅	∅	∅	w	a	n	H	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4																							986	ʔ	∅	∅	∅	w	a	ɴ	H	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4	987	ʔ	∅	∅	∅	w	a	n	H	∅	∅	∅	W	A	N	1	∅	∅	∅	6	7	4																						
2	0.3333	5	0.8333	3467	984	w	-	∅	∅	ɛ	-	-	W	_	∅	∅	E	_	_	6	0	∅	∅	7	0	0																																													985	w	ʔ	∅	∅	a	n	ɦ	W	H	∅	∅	A	N	H	6	1	∅	∅	7	4	3																							986	w	ʔ	∅	∅	a	ɴ	-	W	H	∅	∅	A	N	_	6	1	∅	∅	7	4	0	987	w	ʔ	∅	∅	a	n	ɦ	W	H	∅	∅	A	N	H	6	1	∅	∅	7	4	3																						
3	0.5000	4	0.6667	3467	984	ɛ	w	-	∅	-	-	³³	E	W	_	∅	_	_	_	7	6	0	∅	0	0	0																																													985	a	w	ʔ	∅	n	ɦ	³¹	A	W	H	∅	N	H	_	7	6	1	∅	4	3	0																							986	a	w	ʔ	∅	ɴ	-	⁵⁵	A	W	H	∅	N	_	_	7	6	1	∅	4	0	0	987	a	w	ʔ	∅	n	ɦ	³¹	A	W	H	∅	N	H	_	7	6	1	∅	4	3	0																						
4	0.6667	3	0.5000	3467	984	-	ɛ	w	-	-	³³	∅	_	E	W	_	_	_	∅	0	7	6	0	0	0	∅																																													985	n	a	w	ʔ	ɦ	³¹	∅	N	A	W	H	H	_	∅	4	7	6	1	3	0	∅																							986	ɴ	a	w	ʔ	-	⁵⁵	∅	N	A	W	H	_	_	∅	4	7	6	1	0	0	∅	987	n	a	w	ʔ	ɦ	³¹	∅	N	A	W	H	H	_	∅	4	7	6	1	3	0	∅																						
5	0.8333	2	0.3333	3467	984	-	-	ɛ	w	³³	∅	∅	_	_	E	W	_	∅	∅	0	0	7	6	0	∅	∅																																													985	ɦ	n	a	w	³¹	∅	∅	H	N	A	W	_	∅	∅	3	4	7	6	0	∅	∅																							986	-	ɴ	a	w	⁵⁵	∅	∅	_	N	A	W	_	∅	∅	0	4	7	6	0	∅	∅	987	ɦ	n	a	w	³¹	∅	∅	H	N	A	W	_	∅	∅	3	4	7	6	0	∅	∅																						
6	1.0000	1	0.1667	3467	984	³³	-	-	ɛ	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅																																													985	³¹	ɦ	n	a	∅	∅	∅	_	H	N	A	∅	∅	∅	0	3	4	7	∅	∅	∅																							986	⁵⁵	-	ɴ	a	∅	∅	∅	_	_	N	A	∅	∅	∅	0	0	4	7	∅	∅	∅	987	³¹	ɦ	n	a	∅	∅	∅	_	H	N	A	∅	∅	∅	0	3	4	7	∅	∅	∅																						
1	0.3333	3	1.0000	3468																							988	ʔ	∅	∅	∅	u	⁵³	∅	H	∅	∅	∅	Y	_	∅	1	∅	∅	∅	7	0	∅																																													989	ʔ	∅	∅	∅	ɔ̃	⁵⁵	∅	H	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅																																																																		
2	0.6667	2	0.6667	3468																							988	u	ʔ	∅	∅	⁵³	∅	∅	Y	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																													989	ɔ̃	ʔ	∅	∅	⁵⁵	∅	∅	U	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																		
3	1.0000	1	0.3333	3468																							988	⁵³	u	ʔ	∅	∅	∅	∅	_	Y	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																													989	⁵⁵	ɔ̃	ʔ	∅	∅	∅	∅	_	U	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																		
1	0.3333	3	1.0000	3486																																													990	ʔ	∅	∅	∅	i	¹¹	∅	H	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																																																																																									991	ʔ	∅	∅	∅	i	³³	∅	H	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3486																																													990	i	ʔ	∅	∅	¹¹	∅	∅	I	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																									991	i	ʔ	∅	∅	³³	∅	∅	I	H	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3486																																													990	¹¹	i	ʔ	∅	∅	∅	∅	_	I	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																									991	³³	i	ʔ	∅	∅	∅	∅	_	I	H	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.1667	6	1.0000	3511	992	d	∅	∅	∅	-	o	-	T	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0	993	d	∅	∅	∅	-	ɨ	-	T	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	994	d	∅	∅	∅	-	ʉ	-	T	∅	∅	∅	_	Y	_	1	∅	∅	∅	0	7	0	995	d	∅	∅	∅	-	ɨ	n	T	∅	∅	∅	_	I	N	1	∅	∅	∅	0	7	4																							996	ˀd	∅	∅	∅	w	ɨ	ɴ	T	∅	∅	∅	W	I	N	1	∅	∅	∅	6	7	4	997	d	∅	∅	∅	w	ə	m	T	∅	∅	∅	W	E	M	1	∅	∅	∅	6	7	4																						
2	0.3333	5	0.8333	3511	992	-	d	∅	∅	o	-	-	_	T	∅	∅	U	_	_	0	1	∅	∅	7	0	0	993	-	d	∅	∅	ɨ	-	-	_	T	∅	∅	I	_	_	0	1	∅	∅	7	0	0	994	-	d	∅	∅	ʉ	-	-	_	T	∅	∅	Y	_	_	0	1	∅	∅	7	0	0	995	-	d	∅	∅	ɨ	n	ɦ	_	T	∅	∅	I	N	H	0	1	∅	∅	7	4	3																							996	w	ˀd	∅	∅	ɨ	ɴ	-	W	T	∅	∅	I	N	_	6	1	∅	∅	7	4	0	997	w	d	∅	∅	ə	m	ɦ	W	T	∅	∅	E	M	H	6	1	∅	∅	7	4	3																						
3	0.5000	4	0.6667	3511	992	o	-	d	∅	-	-	³³	U	_	T	∅	_	_	_	7	0	1	∅	0	0	0	993	ɨ	-	d	∅	-	-	⁵³	I	_	T	∅	_	_	_	7	0	1	∅	0	0	0	994	ʉ	-	d	∅	-	-	⁵⁵	Y	_	T	∅	_	_	_	7	0	1	∅	0	0	0	995	ɨ	-	d	∅	n	ɦ	³¹	I	_	T	∅	N	H	_	7	0	1	∅	4	3	0																							996	ɨ	w	ˀd	∅	ɴ	-	⁵⁵	I	W	T	∅	N	_	_	7	6	1	∅	4	0	0	997	ə	w	d	∅	m	ɦ	³¹	E	W	T	∅	M	H	_	7	6	1	∅	4	3	0																						
4	0.6667	3	0.5000	3511	992	-	o	-	d	-	³³	∅	_	U	_	T	_	_	∅	0	7	0	1	0	0	∅	993	-	ɨ	-	d	-	⁵³	∅	_	I	_	T	_	_	∅	0	7	0	1	0	0	∅	994	-	ʉ	-	d	-	⁵⁵	∅	_	Y	_	T	_	_	∅	0	7	0	1	0	0	∅	995	n	ɨ	-	d	ɦ	³¹	∅	N	I	_	T	H	_	∅	4	7	0	1	3	0	∅																							996	ɴ	ɨ	w	ˀd	-	⁵⁵	∅	N	I	W	T	_	_	∅	4	7	6	1	0	0	∅	997	m	ə	w	d	ɦ	³¹	∅	M	E	W	T	H	_	∅	4	7	6	1	3	0	∅																						
5	0.8333	2	0.3333	3511	992	-	-	o	-	³³	∅	∅	_	_	U	_	_	∅	∅	0	0	7	0	0	∅	∅	993	-	-	ɨ	-	⁵³	∅	∅	_	_	I	_	_	∅	∅	0	0	7	0	0	∅	∅	994	-	-	ʉ	-	⁵⁵	∅	∅	_	_	Y	_	_	∅	∅	0	0	7	0	0	∅	∅	995	ɦ	n	ɨ	-	³¹	∅	∅	H	N	I	_	_	∅	∅	3	4	7	0	0	∅	∅																							996	-	ɴ	ɨ	w	⁵⁵	∅	∅	_	N	I	W	_	∅	∅	0	4	7	6	0	∅	∅	997	ɦ	m	ə	w	³¹	∅	∅	H	M	E	W	_	∅	∅	3	4	7	6	0	∅	∅																						
6	1.0000	1	0.1667	3511	992	³³	-	-	o	∅	∅	∅	_	_	_	U	∅	∅	∅	0	0	0	7	∅	∅	∅	993	⁵³	-	-	ɨ	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	994	⁵⁵	-	-	ʉ	∅	∅	∅	_	_	_	Y	∅	∅	∅	0	0	0	7	∅	∅	∅	995	³¹	ɦ	n	ɨ	∅	∅	∅	_	H	N	I	∅	∅	∅	0	3	4	7	∅	∅	∅																							996	⁵⁵	-	ɴ	ɨ	∅	∅	∅	_	_	N	I	∅	∅	∅	0	0	4	7	∅	∅	∅	997	³¹	ɦ	m	ə	∅	∅	∅	_	H	M	E	∅	∅	∅	0	3	4	7	∅	∅	∅																						
1	0.2500	4	1.0000	3518	998	b	∅	∅	∅	ɨ	-	³³	P	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	999	b	∅	∅	∅	ɨ	-	⁵³	P	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0																							1000	b	∅	∅	∅	ə	ɦ	³¹	P	∅	∅	∅	E	H	_	1	∅	∅	∅	7	3	0																							1001	ˀb	∅	∅	∅	ə	-	⁵⁵	P	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0	1002	b	∅	∅	∅	ə	ɦ	³¹	P	∅	∅	∅	E	H	_	1	∅	∅	∅	7	3	0																						
2	0.5000	3	0.7500	3518	998	ɨ	b	∅	∅	-	³³	∅	I	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	999	ɨ	b	∅	∅	-	⁵³	∅	I	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							1000	ə	b	∅	∅	ɦ	³¹	∅	E	P	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅																							1001	ə	ˀb	∅	∅	-	⁵⁵	∅	E	P	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1002	ə	b	∅	∅	ɦ	³¹	∅	E	P	∅	∅	H	_	∅	7	1	∅	∅	3	0	∅																						
3	0.7500	2	0.5000	3518	998	-	ɨ	b	∅	³³	∅	∅	_	I	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	999	-	ɨ	b	∅	⁵³	∅	∅	_	I	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							1000	ɦ	ə	b	∅	³¹	∅	∅	H	E	P	∅	_	∅	∅	3	7	1	∅	0	∅	∅																							1001	-	ə	ˀb	∅	⁵⁵	∅	∅	_	E	P	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1002	ɦ	ə	b	∅	³¹	∅	∅	H	E	P	∅	_	∅	∅	3	7	1	∅	0	∅	∅																						
4	1.0000	1	0.2500	3518	998	³³	-	ɨ	b	∅	∅	∅	_	_	I	P	∅	∅	∅	0	0	7	1	∅	∅	∅	999	⁵³	-	ɨ	b	∅	∅	∅	_	_	I	P	∅	∅	∅	0	0	7	1	∅	∅	∅																							1000	³¹	ɦ	ə	b	∅	∅	∅	_	H	E	P	∅	∅	∅	0	3	7	1	∅	∅	∅																							1001	⁵⁵	-	ə	ˀb	∅	∅	∅	_	_	E	P	∅	∅	∅	0	0	7	1	∅	∅	∅	1002	³¹	ɦ	ə	b	∅	∅	∅	_	H	E	P	∅	∅	∅	0	3	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	3528	1003	r	∅	∅	∅	i	-	-	R	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0	1004	r	∅	∅	∅	e	-	-	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	1005	r	∅	∅	∅	e	-	-	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	1006	r	∅	∅	∅	e	ŋ	ɦ	R	∅	∅	∅	E	N	H	5	∅	∅	∅	7	4	3																							1007	r̥	∅	∅	∅	e	ŋ	-	R	∅	∅	∅	E	N	_	5	∅	∅	∅	7	4	0	1008	r	∅	∅	∅	e	ŋ	ɦ	R	∅	∅	∅	E	N	H	5	∅	∅	∅	7	4	3																						
2	0.4000	4	0.8000	3528	1003	i	r	∅	∅	-	-	³³	I	R	∅	∅	_	_	_	7	5	∅	∅	0	0	0	1004	e	r	∅	∅	-	-	⁵³	E	R	∅	∅	_	_	_	7	5	∅	∅	0	0	0	1005	e	r	∅	∅	-	-	⁵⁵	E	R	∅	∅	_	_	_	7	5	∅	∅	0	0	0	1006	e	r	∅	∅	ŋ	ɦ	³¹	E	R	∅	∅	N	H	_	7	5	∅	∅	4	3	0																							1007	e	r̥	∅	∅	ŋ	-	⁵⁵	E	R	∅	∅	N	_	_	7	5	∅	∅	4	0	0	1008	e	r	∅	∅	ŋ	ɦ	³¹	E	R	∅	∅	N	H	_	7	5	∅	∅	4	3	0																						
3	0.6000	3	0.6000	3528	1003	-	i	r	∅	-	³³	∅	_	I	R	∅	_	_	∅	0	7	5	∅	0	0	∅	1004	-	e	r	∅	-	⁵³	∅	_	E	R	∅	_	_	∅	0	7	5	∅	0	0	∅	1005	-	e	r	∅	-	⁵⁵	∅	_	E	R	∅	_	_	∅	0	7	5	∅	0	0	∅	1006	ŋ	e	r	∅	ɦ	³¹	∅	N	E	R	∅	H	_	∅	4	7	5	∅	3	0	∅																							1007	ŋ	e	r̥	∅	-	⁵⁵	∅	N	E	R	∅	_	_	∅	4	7	5	∅	0	0	∅	1008	ŋ	e	r	∅	ɦ	³¹	∅	N	E	R	∅	H	_	∅	4	7	5	∅	3	0	∅																						
4	0.8000	2	0.4000	3528	1003	-	-	i	r	³³	∅	∅	_	_	I	R	_	∅	∅	0	0	7	5	0	∅	∅	1004	-	-	e	r	⁵³	∅	∅	_	_	E	R	_	∅	∅	0	0	7	5	0	∅	∅	1005	-	-	e	r	⁵⁵	∅	∅	_	_	E	R	_	∅	∅	0	0	7	5	0	∅	∅	1006	ɦ	ŋ	e	r	³¹	∅	∅	H	N	E	R	_	∅	∅	3	4	7	5	0	∅	∅																							1007	-	ŋ	e	r̥	⁵⁵	∅	∅	_	N	E	R	_	∅	∅	0	4	7	5	0	∅	∅	1008	ɦ	ŋ	e	r	³¹	∅	∅	H	N	E	R	_	∅	∅	3	4	7	5	0	∅	∅																						
5	1.0000	1	0.2000	3528	1003	³³	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅	1004	⁵³	-	-	e	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅	1005	⁵⁵	-	-	e	∅	∅	∅	_	_	_	E	∅	∅	∅	0	0	0	7	∅	∅	∅	1006	³¹	ɦ	ŋ	e	∅	∅	∅	_	H	N	E	∅	∅	∅	0	3	4	7	∅	∅	∅																							1007	⁵⁵	-	ŋ	e	∅	∅	∅	_	_	N	E	∅	∅	∅	0	0	4	7	∅	∅	∅	1008	³¹	ɦ	ŋ	e	∅	∅	∅	_	H	N	E	∅	∅	∅	0	3	4	7	∅	∅	∅																						
1	0.2500	4	1.0000	3530																																													1009	tʰ	∅	∅	∅	o	-	³³	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0																																													1010	tʰ	∅	∅	∅	ɔ	ŋ	⁵⁵	T	∅	∅	∅	U	N	_	1	∅	∅	∅	7	4	0																							1011	tʰ	∅	∅	∅	ɔ	-	⁵⁵	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3530																																													1009	o	tʰ	∅	∅	-	³³	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																																													1010	ɔ	tʰ	∅	∅	ŋ	⁵⁵	∅	U	T	∅	∅	N	_	∅	7	1	∅	∅	4	0	∅																							1011	ɔ	tʰ	∅	∅	-	⁵⁵	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	3530																																													1009	-	o	tʰ	∅	³³	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																																													1010	ŋ	ɔ	tʰ	∅	⁵⁵	∅	∅	N	U	T	∅	_	∅	∅	4	7	1	∅	0	∅	∅																							1011	-	ɔ	tʰ	∅	⁵⁵	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	3530																																													1009	³³	-	o	tʰ	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅																																													1010	⁵⁵	ŋ	ɔ	tʰ	∅	∅	∅	_	N	U	T	∅	∅	∅	0	4	7	1	∅	∅	∅																							1011	⁵⁵	-	ɔ	tʰ	∅	∅	∅	_	_	U	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.3333	3	1.0000	3570	1012	kʰ	∅	∅	∅	ə	¹¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1013	kʰ	∅	∅	∅	ɨ	¹¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1014	kʰ	∅	∅	∅	i	¹¹	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							1015	kʰ	∅	∅	∅	ei	³³	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1016	kʰ	∅	∅	∅	ei	¹¹	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							1017	kʰ	∅	∅	∅	i	³³	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3570	1012	ə	kʰ	∅	∅	¹¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1013	ɨ	kʰ	∅	∅	¹¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1014	i	kʰ	∅	∅	¹¹	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1015	ei	kʰ	∅	∅	³³	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1016	ei	kʰ	∅	∅	¹¹	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1017	i	kʰ	∅	∅	³³	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3570	1012	¹¹	ə	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1013	¹¹	ɨ	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1014	¹¹	i	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1015	³³	ei	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1016	¹¹	ei	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1017	³³	i	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.2500	4	1.0000	3607	1018	kʰ	∅	∅	∅	i	-	³³	K	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	1019	kʰ	∅	∅	∅	i	-	⁵³	K	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	1020	kʰ	∅	∅	∅	i	-	⁵⁵	K	∅	∅	∅	I	_	_	1	∅	∅	∅	7	0	0	1021	kʰ	∅	∅	∅	i	ŋ	⁵⁵	K	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	1022	kʰ	∅	∅	∅	ãi	-	³⁵	K	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	1023	kʰ	∅	∅	∅	i	ŋ	⁵⁵	K	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0	1024	kʰ	∅	∅	∅	i	ŋ	³³	K	∅	∅	∅	I	N	_	1	∅	∅	∅	7	4	0																						
