index	index_p	rindex	rindex_p	cogid	id_Kayah	segment_Kayah	segment_Kayah_L1	segment_Kayah_L2	segment_Kayah_L3	segment_Kayah_R1	segment_Kayah_R2	segment_Kayah_R3	SC_Kayah	SC_Kayah_L1	SC_Kayah_L2	SC_Kayah_L3	SC_Kayah_R1	SC_Kayah_R2	SC_Kayah_R3	PROSODY_Kayah	PROSODY_Kayah_L1	PROSODY_Kayah_L2	PROSODY_Kayah_L3	PROSODY_Kayah_R1	PROSODY_Kayah_R2	PROSODY_Kayah_R3	id_Kayan	segment_Kayan	segment_Kayan_L1	segment_Kayan_L2	segment_Kayan_L3	segment_Kayan_R1	segment_Kayan_R2	segment_Kayan_R3	SC_Kayan	SC_Kayan_L1	SC_Kayan_L2	SC_Kayan_L3	SC_Kayan_R1	SC_Kayan_R2	SC_Kayan_R3	PROSODY_Kayan	PROSODY_Kayan_L1	PROSODY_Kayan_L2	PROSODY_Kayan_L3	PROSODY_Kayan_R1	PROSODY_Kayan_R2	PROSODY_Kayan_R3	id_Kayaw	segment_Kayaw	segment_Kayaw_L1	segment_Kayaw_L2	segment_Kayaw_L3	segment_Kayaw_R1	segment_Kayaw_R2	segment_Kayaw_R3	SC_Kayaw	SC_Kayaw_L1	SC_Kayaw_L2	SC_Kayaw_L3	SC_Kayaw_R1	SC_Kayaw_R2	SC_Kayaw_R3	PROSODY_Kayaw	PROSODY_Kayaw_L1	PROSODY_Kayaw_L2	PROSODY_Kayaw_L3	PROSODY_Kayaw_R1	PROSODY_Kayaw_R2	PROSODY_Kayaw_R3	id_NorthernPao	segment_NorthernPao	segment_NorthernPao_L1	segment_NorthernPao_L2	segment_NorthernPao_L3	segment_NorthernPao_R1	segment_NorthernPao_R2	segment_NorthernPao_R3	SC_NorthernPao	SC_NorthernPao_L1	SC_NorthernPao_L2	SC_NorthernPao_L3	SC_NorthernPao_R1	SC_NorthernPao_R2	SC_NorthernPao_R3	PROSODY_NorthernPao	PROSODY_NorthernPao_L1	PROSODY_NorthernPao_L2	PROSODY_NorthernPao_L3	PROSODY_NorthernPao_R1	PROSODY_NorthernPao_R2	PROSODY_NorthernPao_R3	id_NorthernPwo	segment_NorthernPwo	segment_NorthernPwo_L1	segment_NorthernPwo_L2	segment_NorthernPwo_L3	segment_NorthernPwo_R1	segment_NorthernPwo_R2	segment_NorthernPwo_R3	SC_NorthernPwo	SC_NorthernPwo_L1	SC_NorthernPwo_L2	SC_NorthernPwo_L3	SC_NorthernPwo_R1	SC_NorthernPwo_R2	SC_NorthernPwo_R3	PROSODY_NorthernPwo	PROSODY_NorthernPwo_L1	PROSODY_NorthernPwo_L2	PROSODY_NorthernPwo_L3	PROSODY_NorthernPwo_R1	PROSODY_NorthernPwo_R2	PROSODY_NorthernPwo_R3	id_ProtoKaren	segment_ProtoKaren	segment_ProtoKaren_L1	segment_ProtoKaren_L2	segment_ProtoKaren_L3	segment_ProtoKaren_R1	segment_ProtoKaren_R2	segment_ProtoKaren_R3	SC_ProtoKaren	SC_ProtoKaren_L1	SC_ProtoKaren_L2	SC_ProtoKaren_L3	SC_ProtoKaren_R1	SC_ProtoKaren_R2	SC_ProtoKaren_R3	PROSODY_ProtoKaren	PROSODY_ProtoKaren_L1	PROSODY_ProtoKaren_L2	PROSODY_ProtoKaren_L3	PROSODY_ProtoKaren_R1	PROSODY_ProtoKaren_R2	PROSODY_ProtoKaren_R3	id_SouthernPao	segment_SouthernPao	segment_SouthernPao_L1	segment_SouthernPao_L2	segment_SouthernPao_L3	segment_SouthernPao_R1	segment_SouthernPao_R2	segment_SouthernPao_R3	SC_SouthernPao	SC_SouthernPao_L1	SC_SouthernPao_L2	SC_SouthernPao_L3	SC_SouthernPao_R1	SC_SouthernPao_R2	SC_SouthernPao_R3	PROSODY_SouthernPao	PROSODY_SouthernPao_L1	PROSODY_SouthernPao_L2	PROSODY_SouthernPao_L3	PROSODY_SouthernPao_R1	PROSODY_SouthernPao_R2	PROSODY_SouthernPao_R3	id_WesternBwe	segment_WesternBwe	segment_WesternBwe_L1	segment_WesternBwe_L2	segment_WesternBwe_L3	segment_WesternBwe_R1	segment_WesternBwe_R2	segment_WesternBwe_R3	SC_WesternBwe	SC_WesternBwe_L1	SC_WesternBwe_L2	SC_WesternBwe_L3	SC_WesternBwe_R1	SC_WesternBwe_R2	SC_WesternBwe_R3	PROSODY_WesternBwe	PROSODY_WesternBwe_L1	PROSODY_WesternBwe_L2	PROSODY_WesternBwe_L3	PROSODY_WesternBwe_R1	PROSODY_WesternBwe_R2	PROSODY_WesternBwe_R3
3	0.6000	3	0.6000	3713	1558	o	-	m	∅	-	¹¹	∅	U	_	M	∅	_	_	∅	7	0	4	∅	0	0	∅	1559	ɔ	-	m	∅	-	³³	∅	U	_	M	∅	_	_	∅	7	0	4	∅	0	0	∅																																													1560	ɔ̃	l	m	∅	-	⁵⁵	∅	U	L	M	∅	_	_	∅	7	5	4	∅	0	0	∅	1561	ɔ	l	m	∅	ɴ	⁵⁵	∅	U	L	M	∅	N	_	∅	7	5	4	∅	4	0	∅	1562	ɔ	-	m	∅	-	⁵³	∅	U	_	M	∅	_	_	∅	7	0	4	∅	0	0	∅	1563	ɔ	l	b	∅	-	¹¹	∅	U	L	P	∅	_	_	∅	7	5	1	∅	0	0	∅
4	0.8000	2	0.4000	3713	1558	-	o	-	m	¹¹	∅	∅	_	U	_	M	_	∅	∅	0	7	0	4	0	∅	∅	1559	-	ɔ	-	m	³³	∅	∅	_	U	_	M	_	∅	∅	0	7	0	4	0	∅	∅																																													1560	-	ɔ̃	l	m	⁵⁵	∅	∅	_	U	L	M	_	∅	∅	0	7	5	4	0	∅	∅	1561	ɴ	ɔ	l	m	⁵⁵	∅	∅	N	U	L	M	_	∅	∅	4	7	5	4	0	∅	∅	1562	-	ɔ	-	m	⁵³	∅	∅	_	U	_	M	_	∅	∅	0	7	0	4	0	∅	∅	1563	-	ɔ	l	b	¹¹	∅	∅	_	U	L	P	_	∅	∅	0	7	5	1	0	∅	∅
5	1.0000	1	0.2000	3713	1558	¹¹	-	o	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	1559	³³	-	ɔ	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅																																													1560	⁵⁵	-	ɔ̃	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1561	⁵⁵	ɴ	ɔ	l	∅	∅	∅	_	N	U	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1562	⁵³	-	ɔ	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅	1563	¹¹	-	ɔ	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	3726	1564	n	∅	∅	∅	ə	-	³³	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	1565	ŋ	∅	∅	∅	ɨ	-	⁵³	N	∅	∅	∅	I	_	_	4	∅	∅	∅	7	0	0																							1566	n	∅	∅	∅	i	ɦ	³¹	N	∅	∅	∅	I	H	_	4	∅	∅	∅	7	3	0																							1567	n̥	∅	∅	∅	ei	-	⁵⁵	N	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0	1568	n	∅	∅	∅	i	ɦ	³¹	N	∅	∅	∅	I	H	_	4	∅	∅	∅	7	3	0																						
2	0.5000	3	0.7500	3726	1564	ə	n	∅	∅	-	³³	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	1565	ɨ	ŋ	∅	∅	-	⁵³	∅	I	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							1566	i	n	∅	∅	ɦ	³¹	∅	I	N	∅	∅	H	_	∅	7	4	∅	∅	3	0	∅																							1567	ei	n̥	∅	∅	-	⁵⁵	∅	E	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅	1568	i	n	∅	∅	ɦ	³¹	∅	I	N	∅	∅	H	_	∅	7	4	∅	∅	3	0	∅																						
3	0.7500	2	0.5000	3726	1564	-	ə	n	∅	³³	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	1565	-	ɨ	ŋ	∅	⁵³	∅	∅	_	I	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							1566	ɦ	i	n	∅	³¹	∅	∅	H	I	N	∅	_	∅	∅	3	7	4	∅	0	∅	∅																							1567	-	ei	n̥	∅	⁵⁵	∅	∅	_	E	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅	1568	ɦ	i	n	∅	³¹	∅	∅	H	I	N	∅	_	∅	∅	3	7	4	∅	0	∅	∅																						
4	1.0000	1	0.2500	3726	1564	³³	-	ə	n	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1565	⁵³	-	ɨ	ŋ	∅	∅	∅	_	_	I	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							1566	³¹	ɦ	i	n	∅	∅	∅	_	H	I	N	∅	∅	∅	0	3	7	4	∅	∅	∅																							1567	⁵⁵	-	ei	n̥	∅	∅	∅	_	_	E	N	∅	∅	∅	0	0	7	4	∅	∅	∅	1568	³¹	ɦ	i	n	∅	∅	∅	_	H	I	N	∅	∅	∅	0	3	7	4	∅	∅	∅																						
1	0.3333	3	1.0000	3727																																													1569	kʰ	∅	∅	∅	i	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅																							1570	kʰ	∅	∅	∅	ei	³⁵	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1571	kʰ	∅	∅	∅	ə	⁰	∅	K	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							1572	kʰ	∅	∅	∅	i	⁵⁵	∅	K	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3727																																													1569	i	kʰ	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1570	ei	kʰ	∅	∅	³⁵	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1571	ə	kʰ	∅	∅	⁰	∅	∅	E	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1572	i	kʰ	∅	∅	⁵⁵	∅	∅	I	K	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3727																																													1569	⁵⁵	i	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1570	³⁵	ei	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1571	⁰	ə	kʰ	∅	∅	∅	∅	_	E	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1572	⁵⁵	i	kʰ	∅	∅	∅	∅	_	I	K	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅
1	0.3333	3	1.0000	3740	1573	cʰ	∅	∅	∅	ə	¹¹	∅	C	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅																							1574	cʰ	∅	∅	∅	i	¹¹	∅	C	∅	∅	∅	I	_	∅	1	∅	∅	∅	7	0	∅	1575	ɕ	∅	∅	∅	i	⁵⁵	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1576	cʰ	∅	∅	∅	ei	³³	∅	C	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1577	cʰ	∅	∅	∅	ei	¹¹	∅	C	∅	∅	∅	E	_	∅	1	∅	∅	∅	7	0	∅	1578	ɕ	∅	∅	∅	i	³³	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅	1579	ʃ	∅	∅	∅	i	³³	∅	S	∅	∅	∅	I	_	∅	3	∅	∅	∅	7	0	∅
2	0.6667	2	0.6667	3740	1573	ə	cʰ	∅	∅	¹¹	∅	∅	E	C	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																							1574	i	cʰ	∅	∅	¹¹	∅	∅	I	C	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1575	i	ɕ	∅	∅	⁵⁵	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1576	ei	cʰ	∅	∅	³³	∅	∅	E	C	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1577	ei	cʰ	∅	∅	¹¹	∅	∅	E	C	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1578	i	ɕ	∅	∅	³³	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅	1579	i	ʃ	∅	∅	³³	∅	∅	I	S	∅	∅	_	∅	∅	7	3	∅	∅	0	∅	∅
3	1.0000	1	0.3333	3740	1573	¹¹	ə	cʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																							1574	¹¹	i	cʰ	∅	∅	∅	∅	_	I	C	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1575	⁵⁵	i	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1576	³³	ei	cʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1577	¹¹	ei	cʰ	∅	∅	∅	∅	_	E	C	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1578	³³	i	ɕ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅	1579	³³	i	ʃ	∅	∅	∅	∅	_	I	S	∅	∅	∅	∅	0	7	3	∅	∅	∅	∅
1	0.2500	4	1.0000	3752	1580	l	∅	∅	∅	i	-	¹¹	L	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0																							1581	l	∅	∅	∅	i	-	¹¹	L	∅	∅	∅	I	_	_	5	∅	∅	∅	7	0	0	1582	l	∅	∅	∅	i	n	⁵³	L	∅	∅	∅	I	N	_	5	∅	∅	∅	7	4	0	1583	l	∅	∅	∅	ãi	ɦ	¹¹	L	∅	∅	∅	A	H	_	5	∅	∅	∅	7	3	0	1584	l	∅	∅	∅	i	n	¹¹	L	∅	∅	∅	I	N	_	5	∅	∅	∅	7	4	0	1585	l	∅	∅	∅	i	m	⁵⁵	L	∅	∅	∅	I	M	_	5	∅	∅	∅	7	4	0																						
2	0.5000	3	0.7500	3752	1580	i	l	∅	∅	-	¹¹	∅	I	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							1581	i	l	∅	∅	-	¹¹	∅	I	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	1582	i	l	∅	∅	n	⁵³	∅	I	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1583	ãi	l	∅	∅	ɦ	¹¹	∅	A	L	∅	∅	H	_	∅	7	5	∅	∅	3	0	∅	1584	i	l	∅	∅	n	¹¹	∅	I	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1585	i	l	∅	∅	m	⁵⁵	∅	I	L	∅	∅	M	_	∅	7	5	∅	∅	4	0	∅																						
3	0.7500	2	0.5000	3752	1580	-	i	l	∅	¹¹	∅	∅	_	I	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							1581	-	i	l	∅	¹¹	∅	∅	_	I	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	1582	n	i	l	∅	⁵³	∅	∅	N	I	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1583	ɦ	ãi	l	∅	¹¹	∅	∅	H	A	L	∅	_	∅	∅	3	7	5	∅	0	∅	∅	1584	n	i	l	∅	¹¹	∅	∅	N	I	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1585	m	i	l	∅	⁵⁵	∅	∅	M	I	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅																						
4	1.0000	1	0.2500	3752	1580	¹¹	-	i	l	∅	∅	∅	_	_	I	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							1581	¹¹	-	i	l	∅	∅	∅	_	_	I	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1582	⁵³	n	i	l	∅	∅	∅	_	N	I	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1583	¹¹	ɦ	ãi	l	∅	∅	∅	_	H	A	L	∅	∅	∅	0	3	7	5	∅	∅	∅	1584	¹¹	n	i	l	∅	∅	∅	_	N	I	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1585	⁵⁵	m	i	l	∅	∅	∅	_	M	I	L	∅	∅	∅	0	4	7	5	∅	∅	∅																						
1	0.2000	5	1.0000	3763	1586	pʰ	∅	∅	∅	r	ɛ	-	P	∅	∅	∅	R	E	_	1	∅	∅	∅	5	7	0	1587	pʰ	∅	∅	∅	r	au	ʔ	P	∅	∅	∅	R	A	H	1	∅	∅	∅	5	7	1	1588	p	∅	∅	∅	r	o	-	P	∅	∅	∅	R	U	_	1	∅	∅	∅	5	7	0	1589	p	∅	∅	∅	r	ɔ	ʔ	P	∅	∅	∅	R	U	H	1	∅	∅	∅	5	7	1	1590	p	∅	∅	∅	j	o	ʔ	P	∅	∅	∅	J	U	H	1	∅	∅	∅	6	7	1	1591	p	∅	∅	∅	r	ɔ	ʔ̚	P	∅	∅	∅	R	U	H	1	∅	∅	∅	5	7	1	1592	p	∅	∅	∅	r	ɔ	ʔ	P	∅	∅	∅	R	U	H	1	∅	∅	∅	5	7	1	1593	p	∅	∅	∅	-	ɔ	-	P	∅	∅	∅	_	U	_	1	∅	∅	∅	0	7	0
2	0.4000	4	0.8000	3763	1586	r	pʰ	∅	∅	ɛ	-	⁵⁵	R	P	∅	∅	E	_	_	5	1	∅	∅	7	0	0	1587	r	pʰ	∅	∅	au	ʔ	⁴⁵	R	P	∅	∅	A	H	_	5	1	∅	∅	7	1	0	1588	r	p	∅	∅	o	-	³³	R	P	∅	∅	U	_	_	5	1	∅	∅	7	0	0	1589	r	p	∅	∅	ɔ	ʔ	²¹	R	P	∅	∅	U	H	_	5	1	∅	∅	7	1	0	1590	j	p	∅	∅	o	ʔ	⁴⁵	J	P	∅	∅	U	H	_	6	1	∅	∅	7	1	0	1591	r	p	∅	∅	ɔ	ʔ̚	⁵¹	R	P	∅	∅	U	H	_	5	1	∅	∅	7	1	0	1592	r	p	∅	∅	ɔ	ʔ	²¹	R	P	∅	∅	U	H	_	5	1	∅	∅	7	1	0	1593	-	p	∅	∅	ɔ	-	³³	_	P	∅	∅	U	_	_	0	1	∅	∅	7	0	0
3	0.6000	3	0.6000	3763	1586	ɛ	r	pʰ	∅	-	⁵⁵	∅	E	R	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1587	au	r	pʰ	∅	ʔ	⁴⁵	∅	A	R	P	∅	H	_	∅	7	5	1	∅	1	0	∅	1588	o	r	p	∅	-	³³	∅	U	R	P	∅	_	_	∅	7	5	1	∅	0	0	∅	1589	ɔ	r	p	∅	ʔ	²¹	∅	U	R	P	∅	H	_	∅	7	5	1	∅	1	0	∅	1590	o	j	p	∅	ʔ	⁴⁵	∅	U	J	P	∅	H	_	∅	7	6	1	∅	1	0	∅	1591	ɔ	r	p	∅	ʔ̚	⁵¹	∅	U	R	P	∅	H	_	∅	7	5	1	∅	1	0	∅	1592	ɔ	r	p	∅	ʔ	²¹	∅	U	R	P	∅	H	_	∅	7	5	1	∅	1	0	∅	1593	ɔ	-	p	∅	-	³³	∅	U	_	P	∅	_	_	∅	7	0	1	∅	0	0	∅
4	0.8000	2	0.4000	3763	1586	-	ɛ	r	pʰ	⁵⁵	∅	∅	_	E	R	P	_	∅	∅	0	7	5	1	0	∅	∅	1587	ʔ	au	r	pʰ	⁴⁵	∅	∅	H	A	R	P	_	∅	∅	1	7	5	1	0	∅	∅	1588	-	o	r	p	³³	∅	∅	_	U	R	P	_	∅	∅	0	7	5	1	0	∅	∅	1589	ʔ	ɔ	r	p	²¹	∅	∅	H	U	R	P	_	∅	∅	1	7	5	1	0	∅	∅	1590	ʔ	o	j	p	⁴⁵	∅	∅	H	U	J	P	_	∅	∅	1	7	6	1	0	∅	∅	1591	ʔ̚	ɔ	r	p	⁵¹	∅	∅	H	U	R	P	_	∅	∅	1	7	5	1	0	∅	∅	1592	ʔ	ɔ	r	p	²¹	∅	∅	H	U	R	P	_	∅	∅	1	7	5	1	0	∅	∅	1593	-	ɔ	-	p	³³	∅	∅	_	U	_	P	_	∅	∅	0	7	0	1	0	∅	∅
5	1.0000	1	0.2000	3763	1586	⁵⁵	-	ɛ	r	∅	∅	∅	_	_	E	R	∅	∅	∅	0	0	7	5	∅	∅	∅	1587	⁴⁵	ʔ	au	r	∅	∅	∅	_	H	A	R	∅	∅	∅	0	1	7	5	∅	∅	∅	1588	³³	-	o	r	∅	∅	∅	_	_	U	R	∅	∅	∅	0	0	7	5	∅	∅	∅	1589	²¹	ʔ	ɔ	r	∅	∅	∅	_	H	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	1590	⁴⁵	ʔ	o	j	∅	∅	∅	_	H	U	J	∅	∅	∅	0	1	7	6	∅	∅	∅	1591	⁵¹	ʔ̚	ɔ	r	∅	∅	∅	_	H	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	1592	²¹	ʔ	ɔ	r	∅	∅	∅	_	H	U	R	∅	∅	∅	0	1	7	5	∅	∅	∅	1593	³³	-	ɔ	-	∅	∅	∅	_	_	U	_	∅	∅	∅	0	0	7	0	∅	∅	∅
1	0.2500	4	1.0000	3775	1594	l	∅	∅	∅	ɛ	-	¹¹	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							1595	l	∅	∅	∅	ɔ	-	¹¹	L	∅	∅	∅	U	_	_	5	∅	∅	∅	7	0	0	1596	l	∅	∅	∅	a	ŋ	⁵⁵	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	1597	l	∅	∅	∅	ɛ̃	-	³⁵	L	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0	1598	l̥	∅	∅	∅	a	ŋ	¹¹	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	1599	l	∅	∅	∅	a	ŋ	³³	L	∅	∅	∅	A	N	_	5	∅	∅	∅	7	4	0	1600	l	∅	∅	∅	a	-	³³	L	∅	∅	∅	A	_	_	5	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3775	1594	ɛ	l	∅	∅	-	¹¹	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅																							1595	ɔ	l	∅	∅	-	¹¹	∅	U	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	1596	a	l	∅	∅	ŋ	⁵⁵	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1597	ɛ̃	l	∅	∅	-	³⁵	∅	E	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅	1598	a	l̥	∅	∅	ŋ	¹¹	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1599	a	l	∅	∅	ŋ	³³	∅	A	L	∅	∅	N	_	∅	7	5	∅	∅	4	0	∅	1600	a	l	∅	∅	-	³³	∅	A	L	∅	∅	_	_	∅	7	5	∅	∅	0	0	∅
3	0.7500	2	0.5000	3775	1594	-	ɛ	l	∅	¹¹	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅																							1595	-	ɔ	l	∅	¹¹	∅	∅	_	U	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	1596	ŋ	a	l	∅	⁵⁵	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1597	-	ɛ̃	l	∅	³⁵	∅	∅	_	E	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅	1598	ŋ	a	l̥	∅	¹¹	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1599	ŋ	a	l	∅	³³	∅	∅	N	A	L	∅	_	∅	∅	4	7	5	∅	0	∅	∅	1600	-	a	l	∅	³³	∅	∅	_	A	L	∅	_	∅	∅	0	7	5	∅	0	∅	∅
4	1.0000	1	0.2500	3775	1594	¹¹	-	ɛ	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅																							1595	¹¹	-	ɔ	l	∅	∅	∅	_	_	U	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1596	⁵⁵	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1597	³⁵	-	ɛ̃	l	∅	∅	∅	_	_	E	L	∅	∅	∅	0	0	7	5	∅	∅	∅	1598	¹¹	ŋ	a	l̥	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1599	³³	ŋ	a	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅	1600	³³	-	a	l	∅	∅	∅	_	_	A	L	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.2500	4	1.0000	3776	1601	t	∅	∅	∅	e	-	³³	T	∅	∅	∅	E	_	_	1	∅	∅	∅	7	0	0																							1602	t	∅	∅	∅	ɔ	-	³³	T	∅	∅	∅	U	_	_	1	∅	∅	∅	7	0	0	1603	tʰ	∅	∅	∅	a	ʔ	⁴⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1604	tʰ	∅	∅	∅	a	ʔ	²¹	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1605	d	∅	∅	∅	a	ʔ̚	⁵¹	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1606	t	∅	∅	∅	a	ʔ	⁴⁵	T	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1607	d	∅	∅	∅	a	-	⁵⁵	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0
2	0.5000	3	0.7500	3776	1601	e	t	∅	∅	-	³³	∅	E	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅																							1602	ɔ	t	∅	∅	-	³³	∅	U	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	1603	a	tʰ	∅	∅	ʔ	⁴⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1604	a	tʰ	∅	∅	ʔ	²¹	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1605	a	d	∅	∅	ʔ̚	⁵¹	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1606	a	t	∅	∅	ʔ	⁴⁵	∅	A	T	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1607	a	d	∅	∅	-	⁵⁵	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅
3	0.7500	2	0.5000	3776	1601	-	e	t	∅	³³	∅	∅	_	E	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅																							1602	-	ɔ	t	∅	³³	∅	∅	_	U	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	1603	ʔ	a	tʰ	∅	⁴⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1604	ʔ	a	tʰ	∅	²¹	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1605	ʔ̚	a	d	∅	⁵¹	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1606	ʔ	a	t	∅	⁴⁵	∅	∅	H	A	T	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1607	-	a	d	∅	⁵⁵	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅
