index	index_p	rindex	rindex_p	cogid	id_ClassicalNahuatl	segment_ClassicalNahuatl	segment_ClassicalNahuatl_L1	segment_ClassicalNahuatl_L2	segment_ClassicalNahuatl_L3	segment_ClassicalNahuatl_R1	segment_ClassicalNahuatl_R2	segment_ClassicalNahuatl_R3	SC_ClassicalNahuatl	SC_ClassicalNahuatl_L1	SC_ClassicalNahuatl_L2	SC_ClassicalNahuatl_L3	SC_ClassicalNahuatl_R1	SC_ClassicalNahuatl_R2	SC_ClassicalNahuatl_R3	PROSODY_ClassicalNahuatl	PROSODY_ClassicalNahuatl_L1	PROSODY_ClassicalNahuatl_L2	PROSODY_ClassicalNahuatl_L3	PROSODY_ClassicalNahuatl_R1	PROSODY_ClassicalNahuatl_R2	PROSODY_ClassicalNahuatl_R3	id_JalupaNahuat	segment_JalupaNahuat	segment_JalupaNahuat_L1	segment_JalupaNahuat_L2	segment_JalupaNahuat_L3	segment_JalupaNahuat_R1	segment_JalupaNahuat_R2	segment_JalupaNahuat_R3	SC_JalupaNahuat	SC_JalupaNahuat_L1	SC_JalupaNahuat_L2	SC_JalupaNahuat_L3	SC_JalupaNahuat_R1	SC_JalupaNahuat_R2	SC_JalupaNahuat_R3	PROSODY_JalupaNahuat	PROSODY_JalupaNahuat_L1	PROSODY_JalupaNahuat_L2	PROSODY_JalupaNahuat_L3	PROSODY_JalupaNahuat_R1	PROSODY_JalupaNahuat_R2	PROSODY_JalupaNahuat_R3	id_MecayapanNahuat	segment_MecayapanNahuat	segment_MecayapanNahuat_L1	segment_MecayapanNahuat_L2	segment_MecayapanNahuat_L3	segment_MecayapanNahuat_R1	segment_MecayapanNahuat_R2	segment_MecayapanNahuat_R3	SC_MecayapanNahuat	SC_MecayapanNahuat_L1	SC_MecayapanNahuat_L2	SC_MecayapanNahuat_L3	SC_MecayapanNahuat_R1	SC_MecayapanNahuat_R2	SC_MecayapanNahuat_R3	PROSODY_MecayapanNahuat	PROSODY_MecayapanNahuat_L1	PROSODY_MecayapanNahuat_L2	PROSODY_MecayapanNahuat_L3	PROSODY_MecayapanNahuat_R1	PROSODY_MecayapanNahuat_R2	PROSODY_MecayapanNahuat_R3	id_NorthPueblaNahuatl	segment_NorthPueblaNahuatl	segment_NorthPueblaNahuatl_L1	segment_NorthPueblaNahuatl_L2	segment_NorthPueblaNahuatl_L3	segment_NorthPueblaNahuatl_R1	segment_NorthPueblaNahuatl_R2	segment_NorthPueblaNahuatl_R3	SC_NorthPueblaNahuatl	SC_NorthPueblaNahuatl_L1	SC_NorthPueblaNahuatl_L2	SC_NorthPueblaNahuatl_L3	SC_NorthPueblaNahuatl_R1	SC_NorthPueblaNahuatl_R2	SC_NorthPueblaNahuatl_R3	PROSODY_NorthPueblaNahuatl	PROSODY_NorthPueblaNahuatl_L1	PROSODY_NorthPueblaNahuatl_L2	PROSODY_NorthPueblaNahuatl_L3	PROSODY_NorthPueblaNahuatl_R1	PROSODY_NorthPueblaNahuatl_R2	PROSODY_NorthPueblaNahuatl_R3	id_PajapanNahuat	segment_PajapanNahuat	segment_PajapanNahuat_L1	segment_PajapanNahuat_L2	segment_PajapanNahuat_L3	segment_PajapanNahuat_R1	segment_PajapanNahuat_R2	segment_PajapanNahuat_R3	SC_PajapanNahuat	SC_PajapanNahuat_L1	SC_PajapanNahuat_L2	SC_PajapanNahuat_L3	SC_PajapanNahuat_R1	SC_PajapanNahuat_R2	SC_PajapanNahuat_R3	PROSODY_PajapanNahuat	PROSODY_PajapanNahuat_L1	PROSODY_PajapanNahuat_L2	PROSODY_PajapanNahuat_L3	PROSODY_PajapanNahuat_R1	PROSODY_PajapanNahuat_R2	PROSODY_PajapanNahuat_R3	id_Pipil	segment_Pipil	segment_Pipil_L1	segment_Pipil_L2	segment_Pipil_L3	segment_Pipil_R1	segment_Pipil_R2	segment_Pipil_R3	SC_Pipil	SC_Pipil_L1	SC_Pipil_L2	SC_Pipil_L3	SC_Pipil_R1	SC_Pipil_R2	SC_Pipil_R3	PROSODY_Pipil	PROSODY_Pipil_L1	PROSODY_Pipil_L2	PROSODY_Pipil_L3	PROSODY_Pipil_R1	PROSODY_Pipil_R2	PROSODY_Pipil_R3	id_Pochutec	segment_Pochutec	segment_Pochutec_L1	segment_Pochutec_L2	segment_Pochutec_L3	segment_Pochutec_R1	segment_Pochutec_R2	segment_Pochutec_R3	SC_Pochutec	SC_Pochutec_L1	SC_Pochutec_L2	SC_Pochutec_L3	SC_Pochutec_R1	SC_Pochutec_R2	SC_Pochutec_R3	PROSODY_Pochutec	PROSODY_Pochutec_L1	PROSODY_Pochutec_L2	PROSODY_Pochutec_L3	PROSODY_Pochutec_R1	PROSODY_Pochutec_R2	PROSODY_Pochutec_R3	id_ProtoAztecan	segment_ProtoAztecan	segment_ProtoAztecan_L1	segment_ProtoAztecan_L2	segment_ProtoAztecan_L3	segment_ProtoAztecan_R1	segment_ProtoAztecan_R2	segment_ProtoAztecan_R3	SC_ProtoAztecan	SC_ProtoAztecan_L1	SC_ProtoAztecan_L2	SC_ProtoAztecan_L3	SC_ProtoAztecan_R1	SC_ProtoAztecan_R2	SC_ProtoAztecan_R3	PROSODY_ProtoAztecan	PROSODY_ProtoAztecan_L1	PROSODY_ProtoAztecan_L2	PROSODY_ProtoAztecan_L3	PROSODY_ProtoAztecan_R1	PROSODY_ProtoAztecan_R2	PROSODY_ProtoAztecan_R3	id_TetelcingoNahuatl	segment_TetelcingoNahuatl	segment_TetelcingoNahuatl_L1	segment_TetelcingoNahuatl_L2	segment_TetelcingoNahuatl_L3	segment_TetelcingoNahuatl_R1	segment_TetelcingoNahuatl_R2	segment_TetelcingoNahuatl_R3	SC_TetelcingoNahuatl	SC_TetelcingoNahuatl_L1	SC_TetelcingoNahuatl_L2	SC_TetelcingoNahuatl_L3	SC_TetelcingoNahuatl_R1	SC_TetelcingoNahuatl_R2	SC_TetelcingoNahuatl_R3	PROSODY_TetelcingoNahuatl	PROSODY_TetelcingoNahuatl_L1	PROSODY_TetelcingoNahuatl_L2	PROSODY_TetelcingoNahuatl_L3	PROSODY_TetelcingoNahuatl_R1	PROSODY_TetelcingoNahuatl_R2	PROSODY_TetelcingoNahuatl_R3
13	0.8667	3	0.2000	284	407	t	-	-	-	i	w	∅	T	_	_	_	I	W	∅	1	0	0	0	7	6	∅	408	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅																							409	tɬ	+	n	i	i	-	∅	T	_	N	I	I	_	∅	1	0	4	7	7	0	∅	410	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅	411	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅	412	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅																							413	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅
14	0.9333	2	0.1333	284	407	i	t	-	-	w	∅	∅	I	T	_	_	W	∅	∅	7	1	0	0	6	∅	∅	408	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																							409	i	tɬ	+	n	-	∅	∅	I	T	_	N	_	∅	∅	7	1	0	4	0	∅	∅	410	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅	411	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅	412	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																							413	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅
15	1.0000	1	0.0667	284	407	w	i	t	-	∅	∅	∅	W	I	T	_	∅	∅	∅	6	7	1	0	∅	∅	∅	408	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							409	-	i	tɬ	+	∅	∅	∅	_	I	T	_	∅	∅	∅	0	7	1	0	∅	∅	∅	410	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	411	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	412	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							413	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.1000	10	1.0000	286	414	-	∅	∅	∅	-	aː	+	_	∅	∅	∅	_	A	_	0	∅	∅	∅	0	7	0																																																																																																																																																											415	m	∅	∅	∅	+	ø	+	M	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0
2	0.2000	9	0.9000	286	414	-	-	∅	∅	aː	+	w	_	_	∅	∅	A	_	W	0	0	∅	∅	7	0	6																																																																																																																																																											415	+	m	∅	∅	ø	+	b	_	M	∅	∅	U	_	P	0	4	∅	∅	7	0	1
3	0.3000	8	0.8000	286	414	aː	-	-	∅	+	w	i	A	_	_	∅	_	W	I	7	0	0	∅	0	6	7																																																																																																																																																											415	ø	+	m	∅	+	b	iː	U	_	M	∅	_	P	I	7	0	4	∅	0	1	7
4	0.4000	7	0.7000	286	414	+	aː	-	-	w	i	l	_	A	_	_	W	I	L	0	7	0	0	6	7	5																																																																																																																																																											415	+	ø	+	m	b	iː	l	_	U	_	M	P	I	L	0	7	0	4	1	7	5
5	0.5000	6	0.6000	286	414	w	+	aː	-	i	l	aː	W	_	A	_	I	L	A	6	0	7	0	7	5	7																																																																																																																																																											415	b	+	ø	+	iː	l	ø	P	_	U	_	I	L	U	1	0	7	0	7	5	7
6	0.6000	5	0.5000	286	414	i	w	+	aː	l	aː	n	I	W	_	A	L	A	N	7	6	0	7	5	7	4																																																																																																																																																											415	iː	b	+	ø	l	ø	n	I	P	_	U	L	U	N	7	1	0	7	5	7	4
7	0.7000	4	0.4000	286	414	l	i	w	+	aː	n	-	L	I	W	_	A	N	_	5	7	6	0	7	4	0																																																																																																																																																											415	l	iː	b	+	ø	n	a	L	I	P	_	U	N	A	5	7	1	0	7	4	7
8	0.8000	3	0.3000	286	414	aː	l	i	w	n	-	∅	A	L	I	W	N	_	∅	7	5	7	6	4	0	∅																																																																																																																																																											415	ø	l	iː	b	n	a	∅	U	L	I	P	N	A	∅	7	5	7	1	4	7	∅
9	0.9000	2	0.2000	286	414	n	aː	l	i	-	∅	∅	N	A	L	I	_	∅	∅	4	7	5	7	0	∅	∅																																																																																																																																																											415	n	ø	l	iː	a	∅	∅	N	U	L	I	A	∅	∅	4	7	5	7	7	∅	∅
10	1.0000	1	0.1000	286	414	-	n	aː	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																																																																																																																																											415	a	n	ø	l	∅	∅	∅	A	N	U	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.1111	9	1.0000	288																																													416	aː	∅	∅	∅	+	p	a	A	∅	∅	∅	_	P	A	7	∅	∅	∅	0	1	7																							417	-	∅	∅	∅	-	-	aː	_	∅	∅	∅	_	_	A	0	∅	∅	∅	0	0	7																																																																																								
2	0.2222	8	0.8889	288																																													416	+	aː	∅	∅	p	a	-	_	A	∅	∅	P	A	_	0	7	∅	∅	1	7	0																							417	-	-	∅	∅	-	aː	h	_	_	∅	∅	_	A	H	0	0	∅	∅	0	7	3																																																																																								
3	0.3333	7	0.7778	288																																													416	p	+	aː	∅	a	-	t	P	_	A	∅	A	_	T	1	0	7	∅	7	0	1																							417	-	-	-	∅	aː	h	k	_	_	_	∅	A	H	K	0	0	0	∅	7	3	1																																																																																								
4	0.4444	6	0.6667	288																																													416	a	p	+	aː	-	t	aː	A	P	_	A	_	T	A	7	1	0	7	0	1	7																							417	aː	-	-	-	h	k	i	A	_	_	_	H	K	I	7	0	0	0	3	1	7																																																																																								
5	0.5556	5	0.5556	288																																													416	-	a	p	+	t	aː	n	_	A	P	_	T	A	N	0	7	1	0	1	7	4																							417	h	aː	-	-	k	i	-	H	A	_	_	K	I	_	3	7	0	0	1	7	0																																																																																								
6	0.6667	4	0.4444	288																																													416	t	-	a	p	aː	n	i	T	_	A	P	A	N	I	1	0	7	1	7	4	7																							417	k	h	aː	-	i	-	a	K	H	A	_	I	_	A	1	3	7	0	7	0	7																																																																																								
7	0.7778	3	0.3333	288																																													416	aː	t	-	a	n	i	∅	A	T	_	A	N	I	∅	7	1	0	7	4	7	∅																							417	i	k	h	aː	-	a	∅	I	K	H	A	_	A	∅	7	1	3	7	0	7	∅																																																																																								
8	0.8889	2	0.2222	288																																													416	n	aː	t	-	i	∅	∅	N	A	T	_	I	∅	∅	4	7	1	0	7	∅	∅																							417	-	i	k	h	a	∅	∅	_	I	K	H	A	∅	∅	0	7	1	3	7	∅	∅																																																																																								
9	1.0000	1	0.1111	288																																													416	i	n	aː	t	∅	∅	∅	I	N	A	T	∅	∅	∅	7	4	7	1	∅	∅	∅																							417	a	-	i	k	∅	∅	∅	A	_	I	K	∅	∅	∅	7	0	7	1	∅	∅	∅																																																																																								
1	0.0833	12	1.0000	289	418	k	∅	∅	∅	w	i	tɬ	K	∅	∅	∅	W	I	T	1	∅	∅	∅	6	7	1	419	b	∅	∅	∅	w	i	r	P	∅	∅	∅	W	I	R	1	∅	∅	∅	6	7	5	420	k	∅	∅	∅	w	i	t	K	∅	∅	∅	W	I	T	1	∅	∅	∅	6	7	1	421	k	∅	∅	∅	w	i	tɬ	K	∅	∅	∅	W	I	T	1	∅	∅	∅	6	7	1	422	b	∅	∅	∅	-	i	t	P	∅	∅	∅	_	I	T	1	∅	∅	∅	0	7	1	423	k	∅	∅	∅	w	i	tɬ	K	∅	∅	∅	W	I	T	1	∅	∅	∅	6	7	1																							424	k	∅	∅	∅	w	i	tɬ	K	∅	∅	∅	W	I	T	1	∅	∅	∅	6	7	1	425	k	∅	∅	∅	w	iː	tɬ	K	∅	∅	∅	W	I	T	1	∅	∅	∅	6	7	1
2	0.1667	11	0.9167	289	418	w	k	∅	∅	i	tɬ	a	W	K	∅	∅	I	T	A	6	1	∅	∅	7	1	7	419	w	b	∅	∅	i	r	a	W	P	∅	∅	I	R	A	6	1	∅	∅	7	5	7	420	w	k	∅	∅	i	t	a	W	K	∅	∅	I	T	A	6	1	∅	∅	7	1	7	421	w	k	∅	∅	i	tɬ	a	W	K	∅	∅	I	T	A	6	1	∅	∅	7	1	7	422	-	b	∅	∅	i	t	a	_	P	∅	∅	I	T	A	0	1	∅	∅	7	1	7	423	w	k	∅	∅	i	tɬ	a	W	K	∅	∅	I	T	A	6	1	∅	∅	7	1	7																							424	w	k	∅	∅	i	tɬ	a	W	K	∅	∅	I	T	A	6	1	∅	∅	7	1	7	425	w	k	∅	∅	iː	tɬ	a	W	K	∅	∅	I	T	A	6	1	∅	∅	7	1	7
3	0.2500	10	0.8333	289	418	i	w	k	∅	tɬ	a	p	I	W	K	∅	T	A	P	7	6	1	∅	1	7	1	419	i	w	b	∅	r	a	p	I	W	P	∅	R	A	P	7	6	1	∅	5	7	1	420	i	w	k	∅	t	a	p	I	W	K	∅	T	A	P	7	6	1	∅	1	7	1	421	i	w	k	∅	tɬ	a	p	I	W	K	∅	T	A	P	7	6	1	∅	1	7	1	422	i	-	b	∅	t	a	p	I	_	P	∅	T	A	P	7	0	1	∅	1	7	1	423	i	w	k	∅	tɬ	a	p	I	W	K	∅	T	A	P	7	6	1	∅	1	7	1																							424	i	w	k	∅	tɬ	a	-	I	W	K	∅	T	A	_	7	6	1	∅	1	7	0	425	iː	w	k	∅	tɬ	a	p	I	W	K	∅	T	A	P	7	6	1	∅	1	7	1
4	0.3333	9	0.7500	289	418	tɬ	i	w	k	a	p	i	T	I	W	K	A	P	I	1	7	6	1	7	1	7	419	r	i	w	b	a	p	i	R	I	W	P	A	P	I	5	7	6	1	7	1	7	420	t	i	w	k	a	p	iː	T	I	W	K	A	P	I	1	7	6	1	7	1	7	421	tɬ	i	w	k	a	p	i	T	I	W	K	A	P	I	1	7	6	1	7	1	7	422	t	i	-	b	a	p	i	T	I	_	P	A	P	I	1	7	0	1	7	1	7	423	tɬ	i	w	k	a	p	i	T	I	W	K	A	P	I	1	7	6	1	7	1	7																							424	tɬ	i	w	k	a	-	-	T	I	W	K	A	_	_	1	7	6	1	7	0	0	425	tɬ	iː	w	k	a	p	iː	T	I	W	K	A	P	I	1	7	6	1	7	1	7
5	0.4167	8	0.6667	289	418	a	tɬ	i	w	p	i	l	A	T	I	W	P	I	L	7	1	7	6	1	7	5	419	a	r	i	w	p	i	l	A	R	I	W	P	I	L	7	5	7	6	1	7	5	420	a	t	i	w	p	iː	l	A	T	I	W	P	I	L	7	1	7	6	1	7	5	421	a	tɬ	i	w	p	i	l	A	T	I	W	P	I	L	7	1	7	6	1	7	5	422	a	t	i	-	p	i	l	A	T	I	_	P	I	L	7	1	7	0	1	7	5	423	a	tɬ	i	w	p	i	l	A	T	I	W	P	I	L	7	1	7	6	1	7	5																							424	a	tɬ	i	w	-	-	-	A	T	I	W	_	_	_	7	1	7	6	0	0	0	425	a	tɬ	iː	w	p	iː	l	A	T	I	W	P	I	L	7	1	7	6	1	7	5
6	0.5000	7	0.5833	289	418	p	a	tɬ	i	i	l	+	P	A	T	I	I	L	_	1	7	1	7	7	5	0	419	p	a	r	i	i	l	-	P	A	R	I	I	L	_	1	7	5	7	7	5	0	420	p	a	t	i	iː	l	-	P	A	T	I	I	L	_	1	7	1	7	7	5	0	421	p	a	tɬ	i	i	l	-	P	A	T	I	I	L	_	1	7	1	7	7	5	0	422	p	a	t	i	i	l	-	P	A	T	I	I	L	_	1	7	1	7	7	5	0	423	p	a	tɬ	i	i	l	-	P	A	T	I	I	L	_	1	7	1	7	7	5	0																							424	-	a	tɬ	i	-	-	+	_	A	T	I	_	_	_	0	7	1	7	0	0	0	425	p	a	tɬ	iː	iː	l	-	P	A	T	I	I	L	_	1	7	1	7	7	5	0
7	0.5833	6	0.5000	289	418	i	p	a	tɬ	l	+	l	I	P	A	T	L	_	L	7	1	7	1	5	0	5	419	i	p	a	r	l	-	-	I	P	A	R	L	_	_	7	1	7	5	5	0	0	420	iː	p	a	t	l	-	-	I	P	A	T	L	_	_	7	1	7	1	5	0	0	421	i	p	a	tɬ	l	-	-	I	P	A	T	L	_	_	7	1	7	1	5	0	0	422	i	p	a	t	l	-	-	I	P	A	T	L	_	_	7	1	7	1	5	0	0	423	i	p	a	tɬ	l	-	-	I	P	A	T	L	_	_	7	1	7	1	5	0	0																							424	-	-	a	tɬ	-	+	p	_	_	A	T	_	_	P	0	0	7	1	0	0	1	425	iː	p	a	tɬ	l	-	-	I	P	A	T	L	_	_	7	1	7	1	5	0	0
8	0.6667	5	0.4167	289	418	l	i	p	a	+	l	i	L	I	P	A	_	L	I	5	7	1	7	0	5	7	419	l	i	p	a	-	-	-	L	I	P	A	_	_	_	5	7	1	7	0	0	0	420	l	iː	p	a	-	-	-	L	I	P	A	_	_	_	5	7	1	7	0	0	0	421	l	i	p	a	-	-	-	L	I	P	A	_	_	_	5	7	1	7	0	0	0	422	l	i	p	a	-	-	-	L	I	P	A	_	_	_	5	7	1	7	0	0	0	423	l	i	p	a	-	-	-	L	I	P	A	_	_	_	5	7	1	7	0	0	0																							424	-	-	-	a	+	p	ɨ	_	_	_	A	_	P	I	0	0	0	7	0	1	7	425	l	iː	p	a	-	-	-	L	I	P	A	_	_	_	5	7	1	7	0	0	0
9	0.7500	4	0.3333	289	418	+	l	i	p	l	i	-	_	L	I	P	L	I	_	0	5	7	1	5	7	0	419	-	l	i	p	-	-	-	_	L	I	P	_	_	_	0	5	7	1	0	0	0	420	-	l	iː	p	-	-	-	_	L	I	P	_	_	_	0	5	7	1	0	0	0	421	-	l	i	p	-	-	-	_	L	I	P	_	_	_	0	5	7	1	0	0	0	422	-	l	i	p	-	-	-	_	L	I	P	_	_	_	0	5	7	1	0	0	0	423	-	l	i	p	-	-	-	_	L	I	P	_	_	_	0	5	7	1	0	0	0																							424	+	-	-	-	p	ɨ	l	_	_	_	_	P	I	L	0	0	0	0	1	7	5	425	-	l	iː	p	-	-	-	_	L	I	P	_	_	_	0	5	7	1	0	0	0
10	0.8333	3	0.2500	289	418	l	+	l	i	i	-	∅	L	_	L	I	I	_	∅	5	0	5	7	7	0	∅	419	-	-	l	i	-	-	∅	_	_	L	I	_	_	∅	0	0	5	7	0	0	∅	420	-	-	l	iː	-	-	∅	_	_	L	I	_	_	∅	0	0	5	7	0	0	∅	421	-	-	l	i	-	-	∅	_	_	L	I	_	_	∅	0	0	5	7	0	0	∅	422	-	-	l	i	-	-	∅	_	_	L	I	_	_	∅	0	0	5	7	0	0	∅	423	-	-	l	i	-	-	∅	_	_	L	I	_	_	∅	0	0	5	7	0	0	∅																							424	p	+	-	-	ɨ	l	∅	P	_	_	_	I	L	∅	1	0	0	0	7	5	∅	425	-	-	l	iː	-	-	∅	_	_	L	I	_	_	∅	0	0	5	7	0	0	∅
11	0.9167	2	0.1667	289	418	i	l	+	l	-	∅	∅	I	L	_	L	_	∅	∅	7	5	0	5	0	∅	∅	419	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅	420	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅	421	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅	422	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅	423	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅																							424	ɨ	p	+	-	l	∅	∅	I	P	_	_	L	∅	∅	7	1	0	0	5	∅	∅	425	-	-	-	l	-	∅	∅	_	_	_	L	_	∅	∅	0	0	0	5	0	∅	∅
12	1.0000	1	0.0833	289	418	-	i	l	+	∅	∅	∅	_	I	L	_	∅	∅	∅	0	7	5	0	∅	∅	∅	419	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	420	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	421	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	422	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	423	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							424	l	ɨ	p	+	∅	∅	∅	L	I	P	_	∅	∅	∅	5	7	1	0	∅	∅	∅	425	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.1429	7	1.0000	290	426	-	∅	∅	∅	i	n	-	_	∅	∅	∅	I	N	_	0	∅	∅	∅	7	4	0	427	h	∅	∅	∅	uː	n	i	H	∅	∅	∅	Y	N	I	3	∅	∅	∅	7	4	7																							428	-	∅	∅	∅	i	n	-	_	∅	∅	∅	I	N	_	0	∅	∅	∅	7	4	0	429	h	∅	∅	∅	oː	n	-	H	∅	∅	∅	U	N	_	3	∅	∅	∅	7	4	0	430	-	∅	∅	∅	u	n	i	_	∅	∅	∅	Y	N	I	0	∅	∅	∅	7	4	7																							431	-	∅	∅	∅	oː	n	-	_	∅	∅	∅	U	N	_	0	∅	∅	∅	7	4	0	432	-	∅	∅	∅	iː	n	-	_	∅	∅	∅	I	N	_	0	∅	∅	∅	7	4	0
2	0.2857	6	0.8571	290	426	i	-	∅	∅	n	-	+	I	_	∅	∅	N	_	_	7	0	∅	∅	4	0	0	427	uː	h	∅	∅	n	i	-	Y	H	∅	∅	N	I	_	7	3	∅	∅	4	7	0																							428	i	-	∅	∅	n	-	+	I	_	∅	∅	N	_	_	7	0	∅	∅	4	0	0	429	oː	h	∅	∅	n	-	-	U	H	∅	∅	N	_	_	7	3	∅	∅	4	0	0	430	u	-	∅	∅	n	i	-	Y	_	∅	∅	N	I	_	7	0	∅	∅	4	7	0																							431	oː	-	∅	∅	n	-	-	U	_	∅	∅	N	_	_	7	0	∅	∅	4	0	0	432	iː	-	∅	∅	n	-	+	I	_	∅	∅	N	_	_	7	0	∅	∅	4	0	0
3	0.4286	5	0.7143	290	426	n	i	-	∅	-	+	oː	N	I	_	∅	_	_	U	4	7	0	∅	0	0	7	427	n	uː	h	∅	i	-	-	N	Y	H	∅	I	_	_	4	7	3	∅	7	0	0																							428	n	i	-	∅	-	+	o	N	I	_	∅	_	_	U	4	7	0	∅	0	0	7	429	n	oː	h	∅	-	-	-	N	U	H	∅	_	_	_	4	7	3	∅	0	0	0	430	n	u	-	∅	i	-	-	N	Y	_	∅	I	_	_	4	7	0	∅	7	0	0																							431	n	oː	-	∅	-	-	-	N	U	_	∅	_	_	_	4	7	0	∅	0	0	0	432	n	iː	-	∅	-	+	u	N	I	_	∅	_	_	Y	4	7	0	∅	0	0	7
4	0.5714	4	0.5714	290	426	-	n	i	-	+	oː	n	_	N	I	_	_	U	N	0	4	7	0	0	7	4	427	i	n	uː	h	-	-	-	I	N	Y	H	_	_	_	7	4	7	3	0	0	0																							428	-	n	i	-	+	o	n	_	N	I	_	_	U	N	0	4	7	0	0	7	4	429	-	n	oː	h	-	-	-	_	N	U	H	_	_	_	0	4	7	3	0	0	0	430	i	n	u	-	-	-	-	I	N	Y	_	_	_	_	7	4	7	0	0	0	0																							431	-	n	oː	-	-	-	-	_	N	U	_	_	_	_	0	4	7	0	0	0	0	432	-	n	iː	-	+	u	-	_	N	I	_	_	Y	_	0	4	7	0	0	7	0
5	0.7143	3	0.4286	290	426	+	-	n	i	oː	n	∅	_	_	N	I	U	N	∅	0	0	4	7	7	4	∅	427	-	i	n	uː	-	-	∅	_	I	N	Y	_	_	∅	0	7	4	7	0	0	∅																							428	+	-	n	i	o	n	∅	_	_	N	I	U	N	∅	0	0	4	7	7	4	∅	429	-	-	n	oː	-	-	∅	_	_	N	U	_	_	∅	0	0	4	7	0	0	∅	430	-	i	n	u	-	-	∅	_	I	N	Y	_	_	∅	0	7	4	7	0	0	∅																							431	-	-	n	oː	-	-	∅	_	_	N	U	_	_	∅	0	0	4	7	0	0	∅	432	+	-	n	iː	u	-	∅	_	_	N	I	Y	_	∅	0	0	4	7	7	0	∅
6	0.8571	2	0.2857	290	426	oː	+	-	n	n	∅	∅	U	_	_	N	N	∅	∅	7	0	0	4	4	∅	∅	427	-	-	i	n	-	∅	∅	_	_	I	N	_	∅	∅	0	0	7	4	0	∅	∅																							428	o	+	-	n	n	∅	∅	U	_	_	N	N	∅	∅	7	0	0	4	4	∅	∅	429	-	-	-	n	-	∅	∅	_	_	_	N	_	∅	∅	0	0	0	4	0	∅	∅	430	-	-	i	n	-	∅	∅	_	_	I	N	_	∅	∅	0	0	7	4	0	∅	∅																							431	-	-	-	n	-	∅	∅	_	_	_	N	_	∅	∅	0	0	0	4	0	∅	∅	432	u	+	-	n	-	∅	∅	Y	_	_	N	_	∅	∅	7	0	0	4	0	∅	∅
