index	index_p	rindex	rindex_p	cogid	id_ClassicalNahuatl	segment_ClassicalNahuatl	segment_ClassicalNahuatl_L1	segment_ClassicalNahuatl_L2	segment_ClassicalNahuatl_L3	segment_ClassicalNahuatl_R1	segment_ClassicalNahuatl_R2	segment_ClassicalNahuatl_R3	SC_ClassicalNahuatl	SC_ClassicalNahuatl_L1	SC_ClassicalNahuatl_L2	SC_ClassicalNahuatl_L3	SC_ClassicalNahuatl_R1	SC_ClassicalNahuatl_R2	SC_ClassicalNahuatl_R3	PROSODY_ClassicalNahuatl	PROSODY_ClassicalNahuatl_L1	PROSODY_ClassicalNahuatl_L2	PROSODY_ClassicalNahuatl_L3	PROSODY_ClassicalNahuatl_R1	PROSODY_ClassicalNahuatl_R2	PROSODY_ClassicalNahuatl_R3	id_JalupaNahuat	segment_JalupaNahuat	segment_JalupaNahuat_L1	segment_JalupaNahuat_L2	segment_JalupaNahuat_L3	segment_JalupaNahuat_R1	segment_JalupaNahuat_R2	segment_JalupaNahuat_R3	SC_JalupaNahuat	SC_JalupaNahuat_L1	SC_JalupaNahuat_L2	SC_JalupaNahuat_L3	SC_JalupaNahuat_R1	SC_JalupaNahuat_R2	SC_JalupaNahuat_R3	PROSODY_JalupaNahuat	PROSODY_JalupaNahuat_L1	PROSODY_JalupaNahuat_L2	PROSODY_JalupaNahuat_L3	PROSODY_JalupaNahuat_R1	PROSODY_JalupaNahuat_R2	PROSODY_JalupaNahuat_R3	id_MecayapanNahuat	segment_MecayapanNahuat	segment_MecayapanNahuat_L1	segment_MecayapanNahuat_L2	segment_MecayapanNahuat_L3	segment_MecayapanNahuat_R1	segment_MecayapanNahuat_R2	segment_MecayapanNahuat_R3	SC_MecayapanNahuat	SC_MecayapanNahuat_L1	SC_MecayapanNahuat_L2	SC_MecayapanNahuat_L3	SC_MecayapanNahuat_R1	SC_MecayapanNahuat_R2	SC_MecayapanNahuat_R3	PROSODY_MecayapanNahuat	PROSODY_MecayapanNahuat_L1	PROSODY_MecayapanNahuat_L2	PROSODY_MecayapanNahuat_L3	PROSODY_MecayapanNahuat_R1	PROSODY_MecayapanNahuat_R2	PROSODY_MecayapanNahuat_R3	id_NorthPueblaNahuatl	segment_NorthPueblaNahuatl	segment_NorthPueblaNahuatl_L1	segment_NorthPueblaNahuatl_L2	segment_NorthPueblaNahuatl_L3	segment_NorthPueblaNahuatl_R1	segment_NorthPueblaNahuatl_R2	segment_NorthPueblaNahuatl_R3	SC_NorthPueblaNahuatl	SC_NorthPueblaNahuatl_L1	SC_NorthPueblaNahuatl_L2	SC_NorthPueblaNahuatl_L3	SC_NorthPueblaNahuatl_R1	SC_NorthPueblaNahuatl_R2	SC_NorthPueblaNahuatl_R3	PROSODY_NorthPueblaNahuatl	PROSODY_NorthPueblaNahuatl_L1	PROSODY_NorthPueblaNahuatl_L2	PROSODY_NorthPueblaNahuatl_L3	PROSODY_NorthPueblaNahuatl_R1	PROSODY_NorthPueblaNahuatl_R2	PROSODY_NorthPueblaNahuatl_R3	id_PajapanNahuat	segment_PajapanNahuat	segment_PajapanNahuat_L1	segment_PajapanNahuat_L2	segment_PajapanNahuat_L3	segment_PajapanNahuat_R1	segment_PajapanNahuat_R2	segment_PajapanNahuat_R3	SC_PajapanNahuat	SC_PajapanNahuat_L1	SC_PajapanNahuat_L2	SC_PajapanNahuat_L3	SC_PajapanNahuat_R1	SC_PajapanNahuat_R2	SC_PajapanNahuat_R3	PROSODY_PajapanNahuat	PROSODY_PajapanNahuat_L1	PROSODY_PajapanNahuat_L2	PROSODY_PajapanNahuat_L3	PROSODY_PajapanNahuat_R1	PROSODY_PajapanNahuat_R2	PROSODY_PajapanNahuat_R3	id_Pipil	segment_Pipil	segment_Pipil_L1	segment_Pipil_L2	segment_Pipil_L3	segment_Pipil_R1	segment_Pipil_R2	segment_Pipil_R3	SC_Pipil	SC_Pipil_L1	SC_Pipil_L2	SC_Pipil_L3	SC_Pipil_R1	SC_Pipil_R2	SC_Pipil_R3	PROSODY_Pipil	PROSODY_Pipil_L1	PROSODY_Pipil_L2	PROSODY_Pipil_L3	PROSODY_Pipil_R1	PROSODY_Pipil_R2	PROSODY_Pipil_R3	id_Pochutec	segment_Pochutec	segment_Pochutec_L1	segment_Pochutec_L2	segment_Pochutec_L3	segment_Pochutec_R1	segment_Pochutec_R2	segment_Pochutec_R3	SC_Pochutec	SC_Pochutec_L1	SC_Pochutec_L2	SC_Pochutec_L3	SC_Pochutec_R1	SC_Pochutec_R2	SC_Pochutec_R3	PROSODY_Pochutec	PROSODY_Pochutec_L1	PROSODY_Pochutec_L2	PROSODY_Pochutec_L3	PROSODY_Pochutec_R1	PROSODY_Pochutec_R2	PROSODY_Pochutec_R3	id_ProtoAztecan	segment_ProtoAztecan	segment_ProtoAztecan_L1	segment_ProtoAztecan_L2	segment_ProtoAztecan_L3	segment_ProtoAztecan_R1	segment_ProtoAztecan_R2	segment_ProtoAztecan_R3	SC_ProtoAztecan	SC_ProtoAztecan_L1	SC_ProtoAztecan_L2	SC_ProtoAztecan_L3	SC_ProtoAztecan_R1	SC_ProtoAztecan_R2	SC_ProtoAztecan_R3	PROSODY_ProtoAztecan	PROSODY_ProtoAztecan_L1	PROSODY_ProtoAztecan_L2	PROSODY_ProtoAztecan_L3	PROSODY_ProtoAztecan_R1	PROSODY_ProtoAztecan_R2	PROSODY_ProtoAztecan_R3	id_TetelcingoNahuatl	segment_TetelcingoNahuatl	segment_TetelcingoNahuatl_L1	segment_TetelcingoNahuatl_L2	segment_TetelcingoNahuatl_L3	segment_TetelcingoNahuatl_R1	segment_TetelcingoNahuatl_R2	segment_TetelcingoNahuatl_R3	SC_TetelcingoNahuatl	SC_TetelcingoNahuatl_L1	SC_TetelcingoNahuatl_L2	SC_TetelcingoNahuatl_L3	SC_TetelcingoNahuatl_R1	SC_TetelcingoNahuatl_R2	SC_TetelcingoNahuatl_R3	PROSODY_TetelcingoNahuatl	PROSODY_TetelcingoNahuatl_L1	PROSODY_TetelcingoNahuatl_L2	PROSODY_TetelcingoNahuatl_L3	PROSODY_TetelcingoNahuatl_R1	PROSODY_TetelcingoNahuatl_R2	PROSODY_TetelcingoNahuatl_R3
7	0.7000	4	0.4000	314	574	-	+	-	w	-	-	tɬ	_	_	_	W	_	_	T	0	0	0	6	0	0	1	575	-	+	i	-	-	-	t	_	_	I	_	_	_	T	0	0	7	0	0	0	1	576	-	+	i	w	-	-	ʔ	_	_	I	W	_	_	H	0	0	7	6	0	0	1	577	-	+	i	w	-	-	tɬ	_	_	I	W	_	_	T	0	0	7	6	0	0	1	578	-	+	i	w	-	-	t	_	_	I	W	_	_	T	0	0	7	6	0	0	1	579	-	+	i	w	-	-	t	_	_	I	W	_	_	T	0	0	7	6	0	0	1	580	-	+	u	g	-	-	t	_	_	Y	K	_	_	T	0	0	7	1	0	0	1	581	w	+	-	-	ɨ	+	tɬ	W	_	_	_	I	_	T	6	0	0	0	7	0	1	582	-	+	iː	b	-	-	tɬ	_	_	I	P	_	_	T	0	0	7	1	0	0	1
8	0.8000	3	0.3000	314	574	-	-	+	-	-	tɬ	∅	_	_	_	_	_	T	∅	0	0	0	0	0	1	∅	575	-	-	+	i	-	t	∅	_	_	_	I	_	T	∅	0	0	0	7	0	1	∅	576	-	-	+	i	-	ʔ	∅	_	_	_	I	_	H	∅	0	0	0	7	0	1	∅	577	-	-	+	i	-	tɬ	∅	_	_	_	I	_	T	∅	0	0	0	7	0	1	∅	578	-	-	+	i	-	t	∅	_	_	_	I	_	T	∅	0	0	0	7	0	1	∅	579	-	-	+	i	-	t	∅	_	_	_	I	_	T	∅	0	0	0	7	0	1	∅	580	-	-	+	u	-	t	∅	_	_	_	Y	_	T	∅	0	0	0	7	0	1	∅	581	ɨ	w	+	-	+	tɬ	∅	I	W	_	_	_	T	∅	7	6	0	0	0	1	∅	582	-	-	+	iː	-	tɬ	∅	_	_	_	I	_	T	∅	0	0	0	7	0	1	∅
9	0.9000	2	0.2000	314	574	-	-	-	+	tɬ	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅	575	-	-	-	+	t	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅	576	-	-	-	+	ʔ	∅	∅	_	_	_	_	H	∅	∅	0	0	0	0	1	∅	∅	577	-	-	-	+	tɬ	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅	578	-	-	-	+	t	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅	579	-	-	-	+	t	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅	580	-	-	-	+	t	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅	581	+	ɨ	w	+	tɬ	∅	∅	_	I	W	_	T	∅	∅	0	7	6	0	1	∅	∅	582	-	-	-	+	tɬ	∅	∅	_	_	_	_	T	∅	∅	0	0	0	0	1	∅	∅
10	1.0000	1	0.1000	314	574	tɬ	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	575	t	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	576	ʔ	-	-	-	∅	∅	∅	H	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	577	tɬ	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	578	t	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	579	t	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	580	t	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅	581	tɬ	+	ɨ	w	∅	∅	∅	T	_	I	W	∅	∅	∅	1	0	7	6	∅	∅	∅	582	tɬ	-	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅
1	0.2500	4	1.0000	315	583	oː	∅	∅	∅	m	e	-	U	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	584	uː	∅	∅	∅	m	e	-	Y	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	585	oː	∅	∅	∅	m	e	-	U	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	586	o	∅	∅	∅	m	e	-	U	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	587	oː	∅	∅	∅	m	e	-	U	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	588	uː	∅	∅	∅	m	e	-	Y	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	589	o	∅	∅	∅	m	e	m	U	∅	∅	∅	M	E	M	7	∅	∅	∅	4	7	4	590	oː	∅	∅	∅	m	ə	-	U	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0	591	u	∅	∅	∅	m	e	-	Y	∅	∅	∅	M	E	_	7	∅	∅	∅	4	7	0
2	0.5000	3	0.7500	315	583	m	oː	∅	∅	e	-	∅	M	U	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	584	m	uː	∅	∅	e	-	∅	M	Y	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	585	m	oː	∅	∅	e	-	∅	M	U	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	586	m	o	∅	∅	e	-	∅	M	U	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	587	m	oː	∅	∅	e	-	∅	M	U	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	588	m	uː	∅	∅	e	-	∅	M	Y	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	589	m	o	∅	∅	e	m	∅	M	U	∅	∅	E	M	∅	4	7	∅	∅	7	4	∅	590	m	oː	∅	∅	ə	-	∅	M	U	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅	591	m	u	∅	∅	e	-	∅	M	Y	∅	∅	E	_	∅	4	7	∅	∅	7	0	∅
3	0.7500	2	0.5000	315	583	e	m	oː	∅	-	∅	∅	E	M	U	∅	_	∅	∅	7	4	7	∅	0	∅	∅	584	e	m	uː	∅	-	∅	∅	E	M	Y	∅	_	∅	∅	7	4	7	∅	0	∅	∅	585	e	m	oː	∅	-	∅	∅	E	M	U	∅	_	∅	∅	7	4	7	∅	0	∅	∅	586	e	m	o	∅	-	∅	∅	E	M	U	∅	_	∅	∅	7	4	7	∅	0	∅	∅	587	e	m	oː	∅	-	∅	∅	E	M	U	∅	_	∅	∅	7	4	7	∅	0	∅	∅	588	e	m	uː	∅	-	∅	∅	E	M	Y	∅	_	∅	∅	7	4	7	∅	0	∅	∅	589	e	m	o	∅	m	∅	∅	E	M	U	∅	M	∅	∅	7	4	7	∅	4	∅	∅	590	ə	m	oː	∅	-	∅	∅	E	M	U	∅	_	∅	∅	7	4	7	∅	0	∅	∅	591	e	m	u	∅	-	∅	∅	E	M	Y	∅	_	∅	∅	7	4	7	∅	0	∅	∅
4	1.0000	1	0.2500	315	583	-	e	m	oː	∅	∅	∅	_	E	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅	584	-	e	m	uː	∅	∅	∅	_	E	M	Y	∅	∅	∅	0	7	4	7	∅	∅	∅	585	-	e	m	oː	∅	∅	∅	_	E	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅	586	-	e	m	o	∅	∅	∅	_	E	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅	587	-	e	m	oː	∅	∅	∅	_	E	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅	588	-	e	m	uː	∅	∅	∅	_	E	M	Y	∅	∅	∅	0	7	4	7	∅	∅	∅	589	m	e	m	o	∅	∅	∅	M	E	M	U	∅	∅	∅	4	7	4	7	∅	∅	∅	590	-	ə	m	oː	∅	∅	∅	_	E	M	U	∅	∅	∅	0	7	4	7	∅	∅	∅	591	-	e	m	u	∅	∅	∅	_	E	M	Y	∅	∅	∅	0	7	4	7	∅	∅	∅
1	0.1250	8	1.0000	316	592	n	∅	∅	∅	e	ʔ	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	1	0	593	n	∅	∅	∅	e	h	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	3	0	594	n	∅	∅	∅	e	h	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	3	0	595	n	∅	∅	∅	e	h	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	3	0	596	n	∅	∅	∅	e	h	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	3	0	597	n	∅	∅	∅	e	h	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	3	0																							598	n	∅	∅	∅	ɨ	h	+	N	∅	∅	∅	I	H	_	4	∅	∅	∅	7	3	0	599	n	∅	∅	∅	e	h	+	N	∅	∅	∅	E	H	_	4	∅	∅	∅	7	3	0
2	0.2500	7	0.8750	316	592	e	n	∅	∅	ʔ	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	1	0	4	593	e	n	∅	∅	h	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4	594	e	n	∅	∅	h	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4	595	e	n	∅	∅	h	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4	596	e	n	∅	∅	h	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4	597	e	n	∅	∅	h	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4																							598	ɨ	n	∅	∅	h	+	n	I	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4	599	e	n	∅	∅	h	+	n	E	N	∅	∅	H	_	N	7	4	∅	∅	3	0	4
3	0.3750	6	0.7500	316	592	ʔ	e	n	∅	+	n	e	H	E	N	∅	_	N	E	1	7	4	∅	0	4	7	593	h	e	n	∅	+	n	e	H	E	N	∅	_	N	E	3	7	4	∅	0	4	7	594	h	e	n	∅	+	n	e	H	E	N	∅	_	N	E	3	7	4	∅	0	4	7	595	h	e	n	∅	+	n	e	H	E	N	∅	_	N	E	3	7	4	∅	0	4	7	596	h	e	n	∅	+	n	e	H	E	N	∅	_	N	E	3	7	4	∅	0	4	7	597	h	e	n	∅	+	n	e	H	E	N	∅	_	N	E	3	7	4	∅	0	4	7																							598	h	ɨ	n	∅	+	n	ɨ	H	I	N	∅	_	N	I	3	7	4	∅	0	4	7	599	h	e	n	∅	+	n	e	H	E	N	∅	_	N	E	3	7	4	∅	0	4	7
4	0.5000	5	0.6250	316	592	+	ʔ	e	n	n	e	m	_	H	E	N	N	E	M	0	1	7	4	4	7	4	593	+	h	e	n	n	e	m	_	H	E	N	N	E	M	0	3	7	4	4	7	4	594	+	h	e	n	n	e	m	_	H	E	N	N	E	M	0	3	7	4	4	7	4	595	+	h	e	n	n	e	m	_	H	E	N	N	E	M	0	3	7	4	4	7	4	596	+	h	e	n	n	e	m	_	H	E	N	N	E	M	0	3	7	4	4	7	4	597	+	h	e	n	n	e	m	_	H	E	N	N	E	M	0	3	7	4	4	7	4																							598	+	h	ɨ	n	n	ɨ	m	_	H	I	N	N	I	M	0	3	7	4	4	7	4	599	+	h	e	n	n	e	m	_	H	E	N	N	E	M	0	3	7	4	4	7	4
5	0.6250	4	0.5000	316	592	n	+	ʔ	e	e	m	i	N	_	H	E	E	M	I	4	0	1	7	7	4	7	593	n	+	h	e	e	m	i	N	_	H	E	E	M	I	4	0	3	7	7	4	7	594	n	+	h	e	e	m	i	N	_	H	E	E	M	I	4	0	3	7	7	4	7	595	n	+	h	e	e	m	i	N	_	H	E	E	M	I	4	0	3	7	7	4	7	596	n	+	h	e	e	m	i	N	_	H	E	E	M	I	4	0	3	7	7	4	7	597	n	+	h	e	e	m	i	N	_	H	E	E	M	I	4	0	3	7	7	4	7																							598	n	+	h	ɨ	ɨ	m	i	N	_	H	I	I	M	I	4	0	3	7	7	4	7	599	n	+	h	e	e	m	iː	N	_	H	E	E	M	I	4	0	3	7	7	4	7
6	0.7500	3	0.3750	316	592	e	n	+	ʔ	m	i	∅	E	N	_	H	M	I	∅	7	4	0	1	4	7	∅	593	e	n	+	h	m	i	∅	E	N	_	H	M	I	∅	7	4	0	3	4	7	∅	594	e	n	+	h	m	i	∅	E	N	_	H	M	I	∅	7	4	0	3	4	7	∅	595	e	n	+	h	m	i	∅	E	N	_	H	M	I	∅	7	4	0	3	4	7	∅	596	e	n	+	h	m	i	∅	E	N	_	H	M	I	∅	7	4	0	3	4	7	∅	597	e	n	+	h	m	i	∅	E	N	_	H	M	I	∅	7	4	0	3	4	7	∅																							598	ɨ	n	+	h	m	i	∅	I	N	_	H	M	I	∅	7	4	0	3	4	7	∅	599	e	n	+	h	m	iː	∅	E	N	_	H	M	I	∅	7	4	0	3	4	7	∅
7	0.8750	2	0.2500	316	592	m	e	n	+	i	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅	593	m	e	n	+	i	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅	594	m	e	n	+	i	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅	595	m	e	n	+	i	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅	596	m	e	n	+	i	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅	597	m	e	n	+	i	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅																							598	m	ɨ	n	+	i	∅	∅	M	I	N	_	I	∅	∅	4	7	4	0	7	∅	∅	599	m	e	n	+	iː	∅	∅	M	E	N	_	I	∅	∅	4	7	4	0	7	∅	∅
8	1.0000	1	0.1250	316	592	i	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	593	i	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	594	i	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	595	i	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	596	i	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅	597	i	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅																							598	i	m	ɨ	n	∅	∅	∅	I	M	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅	599	iː	m	e	n	∅	∅	∅	I	M	E	N	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.0714	14	1.0000	318	600	t	∅	∅	∅	o	+	t	T	∅	∅	∅	U	_	T	1	∅	∅	∅	7	0	1	601	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1	602	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1	603	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1	604	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1	605	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1																							606	t	∅	∅	∅	o	+	t	T	∅	∅	∅	U	_	T	1	∅	∅	∅	7	0	1	607	-	∅	∅	∅	-	-	t	_	∅	∅	∅	_	_	T	0	∅	∅	∅	0	0	1
2	0.1429	13	0.9286	318	600	o	t	∅	∅	+	t	oː	U	T	∅	∅	_	T	U	7	1	∅	∅	0	1	7	601	-	-	∅	∅	-	t	-	_	_	∅	∅	_	T	_	0	0	∅	∅	0	1	0	602	-	-	∅	∅	-	t	o	_	_	∅	∅	_	T	U	0	0	∅	∅	0	1	7	603	-	-	∅	∅	-	t	o	_	_	∅	∅	_	T	U	0	0	∅	∅	0	1	7	604	-	-	∅	∅	-	t	o	_	_	∅	∅	_	T	U	0	0	∅	∅	0	1	7	605	-	-	∅	∅	-	t	u	_	_	∅	∅	_	T	Y	0	0	∅	∅	0	1	7																							606	o	t	∅	∅	+	t	oː	U	T	∅	∅	_	T	U	7	1	∅	∅	0	1	7	607	-	-	∅	∅	-	t	o	_	_	∅	∅	_	T	U	0	0	∅	∅	0	1	7
3	0.2143	12	0.8571	318	600	+	o	t	∅	t	oː	-	_	U	T	∅	T	U	_	0	7	1	∅	1	7	0	601	-	-	-	∅	t	-	r	_	_	_	∅	T	_	R	0	0	0	∅	1	0	5	602	-	-	-	∅	t	o	t	_	_	_	∅	T	U	T	0	0	0	∅	1	7	1	603	-	-	-	∅	t	o	t	_	_	_	∅	T	U	T	0	0	0	∅	1	7	1	604	-	-	-	∅	t	o	t	_	_	_	∅	T	U	T	0	0	0	∅	1	7	1	605	-	-	-	∅	t	u	t	_	_	_	∅	T	Y	T	0	0	0	∅	1	7	1																							606	+	o	t	∅	t	oː	-	_	U	T	∅	T	U	_	0	7	1	∅	1	7	0	607	-	-	-	∅	t	o	t	_	_	_	∅	T	U	T	0	0	0	∅	1	7	1
4	0.2857	11	0.7857	318	600	t	+	o	t	oː	-	-	T	_	U	T	U	_	_	1	0	7	1	7	0	0	601	t	-	-	-	-	r	uː	T	_	_	_	_	R	Y	1	0	0	0	0	5	7	602	t	-	-	-	o	t	oː	T	_	_	_	U	T	U	1	0	0	0	7	1	7	603	t	-	-	-	o	t	o	T	_	_	_	U	T	U	1	0	0	0	7	1	7	604	t	-	-	-	o	t	oː	T	_	_	_	U	T	U	1	0	0	0	7	1	7	605	t	-	-	-	u	t	uː	T	_	_	_	Y	T	Y	1	0	0	0	7	1	7																							606	t	+	o	t	oː	-	-	T	_	U	T	U	_	_	1	0	7	1	7	0	0	607	t	-	-	-	o	t	u	T	_	_	_	U	T	Y	1	0	0	0	7	1	7
5	0.3571	10	0.7143	318	600	oː	t	+	o	-	-	n	U	T	_	U	_	_	N	7	1	0	7	0	0	4	601	-	t	-	-	r	uː	n	_	T	_	_	R	Y	N	0	1	0	0	5	7	4	602	o	t	-	-	t	oː	n	U	T	_	_	T	U	N	7	1	0	0	1	7	4	603	o	t	-	-	t	o	n	U	T	_	_	T	U	N	7	1	0	0	1	7	4	604	o	t	-	-	t	oː	n	U	T	_	_	T	U	N	7	1	0	0	1	7	4	605	u	t	-	-	t	uː	n	Y	T	_	_	T	Y	N	7	1	0	0	1	7	4																							606	oː	t	+	o	-	-	n	U	T	_	U	_	_	N	7	1	0	7	0	0	4	607	o	t	-	-	t	u	n	U	T	_	_	T	Y	N	7	1	0	0	1	7	4
6	0.4286	9	0.6429	318	600	-	oː	t	+	-	n	-	_	U	T	_	_	N	_	0	7	1	0	0	4	0	601	r	-	t	-	uː	n	i	R	_	T	_	Y	N	I	5	0	1	0	7	4	7	602	t	o	t	-	oː	n	i	T	U	T	_	U	N	I	1	7	1	0	7	4	7	603	t	o	t	-	o	n	-	T	U	T	_	U	N	_	1	7	1	0	7	4	0	604	t	o	t	-	oː	n	i	T	U	T	_	U	N	I	1	7	1	0	7	4	7	605	t	u	t	-	uː	n	i	T	Y	T	_	Y	N	I	1	7	1	0	7	4	7																							606	-	oː	t	+	-	n	-	_	U	T	_	_	N	_	0	7	1	0	0	4	0	607	t	o	t	-	u	n	-	T	U	T	_	Y	N	_	1	7	1	0	7	4	0
7	0.5000	8	0.5714	318	600	-	-	oː	t	n	-	-	_	_	U	T	N	_	_	0	0	7	1	4	0	0	601	uː	r	-	t	n	i	k	Y	R	_	T	N	I	K	7	5	0	1	4	7	1	602	oː	t	o	t	n	i	ʔ	U	T	U	T	N	I	H	7	1	7	1	4	7	1	603	o	t	o	t	n	-	k	U	T	U	T	N	_	K	7	1	7	1	4	0	1	604	oː	t	o	t	n	i	k	U	T	U	T	N	I	K	7	1	7	1	4	7	1	605	uː	t	u	t	n	i	k	Y	T	Y	T	N	I	K	7	1	7	1	4	7	1																							606	-	-	oː	t	n	-	-	_	_	U	T	N	_	_	0	0	7	1	4	0	0	607	u	t	o	t	n	-	-	Y	T	U	T	N	_	_	7	1	7	1	4	0	0
8	0.5714	7	0.5000	318	600	n	-	-	oː	-	-	-	N	_	_	U	_	_	_	4	0	0	7	0	0	0	601	n	uː	r	-	i	k	-	N	Y	R	_	I	K	_	4	7	5	0	7	1	0	602	n	oː	t	o	i	ʔ	-	N	U	T	U	I	H	_	4	7	1	7	7	1	0	603	n	o	t	o	-	k	i	N	U	T	U	_	K	I	4	7	1	7	0	1	7	604	n	oː	t	o	i	k	-	N	U	T	U	I	K	_	4	7	1	7	7	1	0	605	n	uː	t	u	i	k	-	N	Y	T	Y	I	K	_	4	7	1	7	7	1	0																							606	n	-	-	oː	-	-	ɨ	N	_	_	U	_	_	I	4	0	0	7	0	0	7	607	n	u	t	o	-	-	-	N	Y	T	U	_	_	_	4	7	1	7	0	0	0
9	0.6429	6	0.4286	318	600	-	n	-	-	-	-	+	_	N	_	_	_	_	_	0	4	0	0	0	0	0	601	i	n	uː	r	k	-	-	I	N	Y	R	K	_	_	7	4	7	5	1	0	0	602	i	n	oː	t	ʔ	-	-	I	N	U	T	H	_	_	7	4	7	1	1	0	0	603	-	n	o	t	k	i	-	_	N	U	T	K	I	_	0	4	7	1	1	7	0	604	i	n	oː	t	k	-	-	I	N	U	T	K	_	_	7	4	7	1	1	0	0	605	i	n	uː	t	k	-	-	I	N	Y	T	K	_	_	7	4	7	1	1	0	0																							606	-	n	-	-	-	ɨ	+	_	N	_	_	_	I	_	0	4	0	0	0	7	0	607	-	n	u	t	-	-	+	_	N	Y	T	_	_	_	0	4	7	1	0	0	0
