index	index_p	rindex	rindex_p	cogid	id_ClassicalNahuatl	segment_ClassicalNahuatl	segment_ClassicalNahuatl_L1	segment_ClassicalNahuatl_L2	segment_ClassicalNahuatl_L3	segment_ClassicalNahuatl_R1	segment_ClassicalNahuatl_R2	segment_ClassicalNahuatl_R3	SC_ClassicalNahuatl	SC_ClassicalNahuatl_L1	SC_ClassicalNahuatl_L2	SC_ClassicalNahuatl_L3	SC_ClassicalNahuatl_R1	SC_ClassicalNahuatl_R2	SC_ClassicalNahuatl_R3	PROSODY_ClassicalNahuatl	PROSODY_ClassicalNahuatl_L1	PROSODY_ClassicalNahuatl_L2	PROSODY_ClassicalNahuatl_L3	PROSODY_ClassicalNahuatl_R1	PROSODY_ClassicalNahuatl_R2	PROSODY_ClassicalNahuatl_R3	id_JalupaNahuat	segment_JalupaNahuat	segment_JalupaNahuat_L1	segment_JalupaNahuat_L2	segment_JalupaNahuat_L3	segment_JalupaNahuat_R1	segment_JalupaNahuat_R2	segment_JalupaNahuat_R3	SC_JalupaNahuat	SC_JalupaNahuat_L1	SC_JalupaNahuat_L2	SC_JalupaNahuat_L3	SC_JalupaNahuat_R1	SC_JalupaNahuat_R2	SC_JalupaNahuat_R3	PROSODY_JalupaNahuat	PROSODY_JalupaNahuat_L1	PROSODY_JalupaNahuat_L2	PROSODY_JalupaNahuat_L3	PROSODY_JalupaNahuat_R1	PROSODY_JalupaNahuat_R2	PROSODY_JalupaNahuat_R3	id_MecayapanNahuat	segment_MecayapanNahuat	segment_MecayapanNahuat_L1	segment_MecayapanNahuat_L2	segment_MecayapanNahuat_L3	segment_MecayapanNahuat_R1	segment_MecayapanNahuat_R2	segment_MecayapanNahuat_R3	SC_MecayapanNahuat	SC_MecayapanNahuat_L1	SC_MecayapanNahuat_L2	SC_MecayapanNahuat_L3	SC_MecayapanNahuat_R1	SC_MecayapanNahuat_R2	SC_MecayapanNahuat_R3	PROSODY_MecayapanNahuat	PROSODY_MecayapanNahuat_L1	PROSODY_MecayapanNahuat_L2	PROSODY_MecayapanNahuat_L3	PROSODY_MecayapanNahuat_R1	PROSODY_MecayapanNahuat_R2	PROSODY_MecayapanNahuat_R3	id_NorthPueblaNahuatl	segment_NorthPueblaNahuatl	segment_NorthPueblaNahuatl_L1	segment_NorthPueblaNahuatl_L2	segment_NorthPueblaNahuatl_L3	segment_NorthPueblaNahuatl_R1	segment_NorthPueblaNahuatl_R2	segment_NorthPueblaNahuatl_R3	SC_NorthPueblaNahuatl	SC_NorthPueblaNahuatl_L1	SC_NorthPueblaNahuatl_L2	SC_NorthPueblaNahuatl_L3	SC_NorthPueblaNahuatl_R1	SC_NorthPueblaNahuatl_R2	SC_NorthPueblaNahuatl_R3	PROSODY_NorthPueblaNahuatl	PROSODY_NorthPueblaNahuatl_L1	PROSODY_NorthPueblaNahuatl_L2	PROSODY_NorthPueblaNahuatl_L3	PROSODY_NorthPueblaNahuatl_R1	PROSODY_NorthPueblaNahuatl_R2	PROSODY_NorthPueblaNahuatl_R3	id_PajapanNahuat	segment_PajapanNahuat	segment_PajapanNahuat_L1	segment_PajapanNahuat_L2	segment_PajapanNahuat_L3	segment_PajapanNahuat_R1	segment_PajapanNahuat_R2	segment_PajapanNahuat_R3	SC_PajapanNahuat	SC_PajapanNahuat_L1	SC_PajapanNahuat_L2	SC_PajapanNahuat_L3	SC_PajapanNahuat_R1	SC_PajapanNahuat_R2	SC_PajapanNahuat_R3	PROSODY_PajapanNahuat	PROSODY_PajapanNahuat_L1	PROSODY_PajapanNahuat_L2	PROSODY_PajapanNahuat_L3	PROSODY_PajapanNahuat_R1	PROSODY_PajapanNahuat_R2	PROSODY_PajapanNahuat_R3	id_Pipil	segment_Pipil	segment_Pipil_L1	segment_Pipil_L2	segment_Pipil_L3	segment_Pipil_R1	segment_Pipil_R2	segment_Pipil_R3	SC_Pipil	SC_Pipil_L1	SC_Pipil_L2	SC_Pipil_L3	SC_Pipil_R1	SC_Pipil_R2	SC_Pipil_R3	PROSODY_Pipil	PROSODY_Pipil_L1	PROSODY_Pipil_L2	PROSODY_Pipil_L3	PROSODY_Pipil_R1	PROSODY_Pipil_R2	PROSODY_Pipil_R3	id_Pochutec	segment_Pochutec	segment_Pochutec_L1	segment_Pochutec_L2	segment_Pochutec_L3	segment_Pochutec_R1	segment_Pochutec_R2	segment_Pochutec_R3	SC_Pochutec	SC_Pochutec_L1	SC_Pochutec_L2	SC_Pochutec_L3	SC_Pochutec_R1	SC_Pochutec_R2	SC_Pochutec_R3	PROSODY_Pochutec	PROSODY_Pochutec_L1	PROSODY_Pochutec_L2	PROSODY_Pochutec_L3	PROSODY_Pochutec_R1	PROSODY_Pochutec_R2	PROSODY_Pochutec_R3	id_ProtoAztecan	segment_ProtoAztecan	segment_ProtoAztecan_L1	segment_ProtoAztecan_L2	segment_ProtoAztecan_L3	segment_ProtoAztecan_R1	segment_ProtoAztecan_R2	segment_ProtoAztecan_R3	SC_ProtoAztecan	SC_ProtoAztecan_L1	SC_ProtoAztecan_L2	SC_ProtoAztecan_L3	SC_ProtoAztecan_R1	SC_ProtoAztecan_R2	SC_ProtoAztecan_R3	PROSODY_ProtoAztecan	PROSODY_ProtoAztecan_L1	PROSODY_ProtoAztecan_L2	PROSODY_ProtoAztecan_L3	PROSODY_ProtoAztecan_R1	PROSODY_ProtoAztecan_R2	PROSODY_ProtoAztecan_R3	id_TetelcingoNahuatl	segment_TetelcingoNahuatl	segment_TetelcingoNahuatl_L1	segment_TetelcingoNahuatl_L2	segment_TetelcingoNahuatl_L3	segment_TetelcingoNahuatl_R1	segment_TetelcingoNahuatl_R2	segment_TetelcingoNahuatl_R3	SC_TetelcingoNahuatl	SC_TetelcingoNahuatl_L1	SC_TetelcingoNahuatl_L2	SC_TetelcingoNahuatl_L3	SC_TetelcingoNahuatl_R1	SC_TetelcingoNahuatl_R2	SC_TetelcingoNahuatl_R3	PROSODY_TetelcingoNahuatl	PROSODY_TetelcingoNahuatl_L1	PROSODY_TetelcingoNahuatl_L2	PROSODY_TetelcingoNahuatl_L3	PROSODY_TetelcingoNahuatl_R1	PROSODY_TetelcingoNahuatl_R2	PROSODY_TetelcingoNahuatl_R3
8	0.8000	3	0.3000	239																							222	i	t	x	a	-	-	∅	I	T	G	A	_	_	∅	7	1	3	7	0	0	∅																																													223	-	-	x	a	-	-	∅	_	_	G	A	_	_	∅	0	0	3	7	0	0	∅																							224	-	-	x	e	+	t	∅	_	_	G	E	_	T	∅	0	0	3	7	0	1	∅																																												
9	0.9000	2	0.2000	239																							222	-	i	t	x	-	∅	∅	_	I	T	G	_	∅	∅	0	7	1	3	0	∅	∅																																													223	-	-	-	x	-	∅	∅	_	_	_	G	_	∅	∅	0	0	0	3	0	∅	∅																							224	+	-	-	x	t	∅	∅	_	_	_	G	T	∅	∅	0	0	0	3	1	∅	∅																																												
10	1.0000	1	0.1000	239																							222	-	-	i	t	∅	∅	∅	_	_	I	T	∅	∅	∅	0	0	7	1	∅	∅	∅																																													223	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							224	t	+	-	-	∅	∅	∅	T	_	_	_	∅	∅	∅	1	0	0	0	∅	∅	∅																																												
1	0.1000	10	1.0000	268	225	s	∅	∅	∅	iː	tɬ	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7	226	s	∅	∅	∅	iː	t	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7	227	s	∅	∅	∅	iː	t	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7	228	s	∅	∅	∅	i	tɬ	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7																							229	s	∅	∅	∅	iː	t	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7																							230	s	∅	∅	∅	i	tɬ	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7	231	s	∅	∅	∅	i	tɬ	a	S	∅	∅	∅	I	T	A	3	∅	∅	∅	7	1	7
2	0.2000	9	0.9000	268	225	iː	s	∅	∅	tɬ	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5	226	iː	s	∅	∅	t	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5	227	iː	s	∅	∅	t	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5	228	i	s	∅	∅	tɬ	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5																							229	iː	s	∅	∅	t	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5																							230	i	s	∅	∅	tɬ	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5	231	i	s	∅	∅	tɬ	a	l	I	S	∅	∅	T	A	L	7	3	∅	∅	1	7	5
3	0.3000	8	0.8000	268	225	tɬ	iː	s	∅	a	l	-	T	I	S	∅	A	L	_	1	7	3	∅	7	5	0	226	t	iː	s	∅	a	l	-	T	I	S	∅	A	L	_	1	7	3	∅	7	5	0	227	t	iː	s	∅	a	l	i	T	I	S	∅	A	L	I	1	7	3	∅	7	5	7	228	tɬ	i	s	∅	a	l	i	T	I	S	∅	A	L	I	1	7	3	∅	7	5	7																							229	t	iː	s	∅	a	l	-	T	I	S	∅	A	L	_	1	7	3	∅	7	5	0																							230	tɬ	i	s	∅	a	l	ɨ	T	I	S	∅	A	L	I	1	7	3	∅	7	5	7	231	tɬ	i	s	∅	a	l	iː	T	I	S	∅	A	L	I	1	7	3	∅	7	5	7
4	0.4000	7	0.7000	268	225	a	tɬ	iː	s	l	-	-	A	T	I	S	L	_	_	7	1	7	3	5	0	0	226	a	t	iː	s	l	-	-	A	T	I	S	L	_	_	7	1	7	3	5	0	0	227	a	t	iː	s	l	i	n	A	T	I	S	L	I	N	7	1	7	3	5	7	4	228	a	tɬ	i	s	l	i	-	A	T	I	S	L	I	_	7	1	7	3	5	7	0																							229	a	t	iː	s	l	-	-	A	T	I	S	L	_	_	7	1	7	3	5	0	0																							230	a	tɬ	i	s	l	ɨ	-	A	T	I	S	L	I	_	7	1	7	3	5	7	0	231	a	tɬ	i	s	l	iː	-	A	T	I	S	L	I	_	7	1	7	3	5	7	0
5	0.5000	6	0.6000	268	225	l	a	tɬ	iː	-	-	+	L	A	T	I	_	_	_	5	7	1	7	0	0	0	226	l	a	t	iː	-	-	-	L	A	T	I	_	_	_	5	7	1	7	0	0	0	227	l	a	t	iː	i	n	-	L	A	T	I	I	N	_	5	7	1	7	7	4	0	228	l	a	tɬ	i	i	-	-	L	A	T	I	I	_	_	5	7	1	7	7	0	0																							229	l	a	t	iː	-	-	-	L	A	T	I	_	_	_	5	7	1	7	0	0	0																							230	l	a	tɬ	i	ɨ	-	+	L	A	T	I	I	_	_	5	7	1	7	7	0	0	231	l	a	tɬ	i	iː	-	-	L	A	T	I	I	_	_	5	7	1	7	7	0	0
6	0.6000	5	0.5000	268	225	-	l	a	tɬ	-	+	i	_	L	A	T	_	_	I	0	5	7	1	0	0	7	226	-	l	a	t	-	-	-	_	L	A	T	_	_	_	0	5	7	1	0	0	0	227	i	l	a	t	n	-	-	I	L	A	T	N	_	_	7	5	7	1	4	0	0	228	i	l	a	tɬ	-	-	-	I	L	A	T	_	_	_	7	5	7	1	0	0	0																							229	-	l	a	t	-	-	-	_	L	A	T	_	_	_	0	5	7	1	0	0	0																							230	ɨ	l	a	tɬ	-	+	-	I	L	A	T	_	_	_	7	5	7	1	0	0	0	231	iː	l	a	tɬ	-	-	-	I	L	A	T	_	_	_	7	5	7	1	0	0	0
7	0.7000	4	0.4000	268	225	-	-	l	a	+	i	n	_	_	L	A	_	I	N	0	0	5	7	0	7	4	226	-	-	l	a	-	-	-	_	_	L	A	_	_	_	0	0	5	7	0	0	0	227	n	i	l	a	-	-	-	N	I	L	A	_	_	_	4	7	5	7	0	0	0	228	-	i	l	a	-	-	-	_	I	L	A	_	_	_	0	7	5	7	0	0	0																							229	-	-	l	a	-	-	-	_	_	L	A	_	_	_	0	0	5	7	0	0	0																							230	-	ɨ	l	a	+	-	m	_	I	L	A	_	_	M	0	7	5	7	0	0	4	231	-	iː	l	a	-	-	-	_	I	L	A	_	_	_	0	7	5	7	0	0	0
8	0.8000	3	0.3000	268	225	+	-	-	l	i	n	∅	_	_	_	L	I	N	∅	0	0	0	5	7	4	∅	226	-	-	-	l	-	-	∅	_	_	_	L	_	_	∅	0	0	0	5	0	0	∅	227	-	n	i	l	-	-	∅	_	N	I	L	_	_	∅	0	4	7	5	0	0	∅	228	-	-	i	l	-	-	∅	_	_	I	L	_	_	∅	0	0	7	5	0	0	∅																							229	-	-	-	l	-	-	∅	_	_	_	L	_	_	∅	0	0	0	5	0	0	∅																							230	+	-	ɨ	l	-	m	∅	_	_	I	L	_	M	∅	0	0	7	5	0	4	∅	231	-	-	iː	l	-	-	∅	_	_	I	L	_	_	∅	0	0	7	5	0	0	∅
9	0.9000	2	0.2000	268	225	i	+	-	-	n	∅	∅	I	_	_	_	N	∅	∅	7	0	0	0	4	∅	∅	226	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅	227	-	-	n	i	-	∅	∅	_	_	N	I	_	∅	∅	0	0	4	7	0	∅	∅	228	-	-	-	i	-	∅	∅	_	_	_	I	_	∅	∅	0	0	0	7	0	∅	∅																							229	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																							230	-	+	-	ɨ	m	∅	∅	_	_	_	I	M	∅	∅	0	0	0	7	4	∅	∅	231	-	-	-	iː	-	∅	∅	_	_	_	I	_	∅	∅	0	0	0	7	0	∅	∅
10	1.0000	1	0.1000	268	225	n	i	+	-	∅	∅	∅	N	I	_	_	∅	∅	∅	4	7	0	0	∅	∅	∅	226	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	227	-	-	-	n	∅	∅	∅	_	_	_	N	∅	∅	∅	0	0	0	4	∅	∅	∅	228	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							229	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							230	m	-	+	-	∅	∅	∅	M	_	_	_	∅	∅	∅	4	0	0	0	∅	∅	∅	231	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.0667	15	1.0000	284	232	t	∅	∅	∅	oː	n	a	T	∅	∅	∅	U	N	A	1	∅	∅	∅	7	4	7	233	r	∅	∅	∅	o	n	-	R	∅	∅	∅	U	N	_	5	∅	∅	∅	7	4	0																							234	t	∅	∅	∅	o	n	a	T	∅	∅	∅	U	N	A	1	∅	∅	∅	7	4	7	235	t	∅	∅	∅	oː	n	a	T	∅	∅	∅	U	N	A	1	∅	∅	∅	7	4	7	236	t	∅	∅	∅	uː	n	a	T	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7	237	t	∅	∅	∅	u	n	e	T	∅	∅	∅	Y	N	E	1	∅	∅	∅	7	4	7																							238	t	∅	∅	∅	u	n	a	T	∅	∅	∅	Y	N	A	1	∅	∅	∅	7	4	7
2	0.1333	14	0.9333	284	232	oː	t	∅	∅	n	a	-	U	T	∅	∅	N	A	_	7	1	∅	∅	4	7	0	233	o	r	∅	∅	n	-	t	U	R	∅	∅	N	_	T	7	5	∅	∅	4	0	1																							234	o	t	∅	∅	n	a	l	U	T	∅	∅	N	A	L	7	1	∅	∅	4	7	5	235	oː	t	∅	∅	n	a	t	U	T	∅	∅	N	A	T	7	1	∅	∅	4	7	1	236	uː	t	∅	∅	n	a	l	Y	T	∅	∅	N	A	L	7	1	∅	∅	4	7	5	237	u	t	∅	∅	n	e	l	Y	T	∅	∅	N	E	L	7	1	∅	∅	4	7	5																							238	u	t	∅	∅	n	a	l	Y	T	∅	∅	N	A	L	7	1	∅	∅	4	7	5
3	0.2000	13	0.8667	284	232	n	oː	t	∅	a	-	-	N	U	T	∅	A	_	_	4	7	1	∅	7	0	0	233	n	o	r	∅	-	t	i	N	U	R	∅	_	T	I	4	7	5	∅	0	1	7																							234	n	o	t	∅	a	l	-	N	U	T	∅	A	L	_	4	7	1	∅	7	5	0	235	n	oː	t	∅	a	t	i	N	U	T	∅	A	T	I	4	7	1	∅	7	1	7	236	n	uː	t	∅	a	l	-	N	Y	T	∅	A	L	_	4	7	1	∅	7	5	0	237	n	u	t	∅	e	l	-	N	Y	T	∅	E	L	_	4	7	1	∅	7	5	0																							238	n	u	t	∅	a	l	iː	N	Y	T	∅	A	L	I	4	7	1	∅	7	5	7
4	0.2667	12	0.8000	284	232	a	n	oː	t	-	-	-	A	N	U	T	_	_	_	7	4	7	1	0	0	0	233	-	n	o	r	t	i	n	_	N	U	R	T	I	N	0	4	7	5	1	7	4																							234	a	n	o	t	l	-	-	A	N	U	T	L	_	_	7	4	7	1	5	0	0	235	a	n	oː	t	t	i	-	A	N	U	T	T	I	_	7	4	7	1	1	7	0	236	a	n	uː	t	l	-	-	A	N	Y	T	L	_	_	7	4	7	1	5	0	0	237	e	n	u	t	l	-	-	E	N	Y	T	L	_	_	7	4	7	1	5	0	0																							238	a	n	u	t	l	iː	-	A	N	Y	T	L	I	_	7	4	7	1	5	7	0
5	0.3333	11	0.7333	284	232	-	a	n	oː	-	-	+	_	A	N	U	_	_	_	0	7	4	7	0	0	0	233	t	-	n	o	i	n	-	T	_	N	U	I	N	_	1	0	4	7	7	4	0																							234	l	a	n	o	-	-	+	L	A	N	U	_	_	_	5	7	4	7	0	0	0	235	t	a	n	oː	i	-	-	T	A	N	U	I	_	_	1	7	4	7	7	0	0	236	l	a	n	uː	-	-	-	L	A	N	Y	_	_	_	5	7	4	7	0	0	0	237	l	e	n	u	-	-	-	L	E	N	Y	_	_	_	5	7	4	7	0	0	0																							238	l	a	n	u	iː	-	-	L	A	N	Y	I	_	_	5	7	4	7	7	0	0
6	0.4000	10	0.6667	284	232	-	-	a	n	-	+	-	_	_	A	N	_	_	_	0	0	7	4	0	0	0	233	i	t	-	n	n	-	-	I	T	_	N	N	_	_	7	1	0	4	4	0	0																							234	-	l	a	n	-	+	ts	_	L	A	N	_	_	C	0	5	7	4	0	0	2	235	i	t	a	n	-	-	-	I	T	A	N	_	_	_	7	1	7	4	0	0	0	236	-	l	a	n	-	-	-	_	L	A	N	_	_	_	0	5	7	4	0	0	0	237	-	l	e	n	-	-	-	_	L	E	N	_	_	_	0	5	7	4	0	0	0																							238	iː	l	a	n	-	-	-	I	L	A	N	_	_	_	7	5	7	4	0	0	0
7	0.4667	9	0.6000	284	232	-	-	-	a	+	-	-	_	_	_	A	_	_	_	0	0	0	7	0	0	0	233	n	i	t	-	-	-	-	N	I	T	_	_	_	_	4	7	1	0	0	0	0																							234	-	-	l	a	+	ts	i	_	_	L	A	_	C	I	0	0	5	7	0	2	7	235	-	i	t	a	-	-	-	_	I	T	A	_	_	_	0	7	1	7	0	0	0	236	-	-	l	a	-	-	-	_	_	L	A	_	_	_	0	0	5	7	0	0	0	237	-	-	l	e	-	-	-	_	_	L	E	_	_	_	0	0	5	7	0	0	0																							238	-	iː	l	a	-	-	-	_	I	L	A	_	_	_	0	7	5	7	0	0	0
8	0.5333	8	0.5333	284	232	+	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	233	-	n	i	t	-	-	-	_	N	I	T	_	_	_	0	4	7	1	0	0	0																							234	+	-	-	l	ts	i	n	_	_	_	L	C	I	N	0	0	0	5	2	7	4	235	-	-	i	t	-	-	-	_	_	I	T	_	_	_	0	0	7	1	0	0	0	236	-	-	-	l	-	-	-	_	_	_	L	_	_	_	0	0	0	5	0	0	0	237	-	-	-	l	-	-	-	_	_	_	L	_	_	_	0	0	0	5	0	0	0																							238	-	-	iː	l	-	-	-	_	_	I	L	_	_	_	0	0	7	5	0	0	0
9	0.6000	7	0.4667	284	232	-	+	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	233	-	-	n	i	-	-	-	_	_	N	I	_	_	_	0	0	4	7	0	0	0																							234	ts	+	-	-	i	n	+	C	_	_	_	I	N	_	2	0	0	0	7	4	0	235	-	-	-	i	-	-	-	_	_	_	I	_	_	_	0	0	0	7	0	0	0	236	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	237	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							238	-	-	-	iː	-	-	-	_	_	_	I	_	_	_	0	0	0	7	0	0	0
10	0.6667	6	0.4000	284	232	-	-	+	-	-	-	t	_	_	_	_	_	_	T	0	0	0	0	0	0	1	233	-	-	-	n	-	-	-	_	_	_	N	_	_	_	0	0	0	4	0	0	0																							234	i	ts	+	-	n	+	tɬ	I	C	_	_	N	_	T	7	2	0	0	4	0	1	235	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	236	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	237	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							238	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0
11	0.7333	5	0.3333	284	232	-	-	-	+	-	t	i	_	_	_	_	_	T	I	0	0	0	0	0	1	7	233	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							234	n	i	ts	+	+	tɬ	i	N	I	C	_	_	T	I	4	7	2	0	0	1	7	235	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	236	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	237	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							238	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0
12	0.8000	4	0.2667	284	232	-	-	-	-	t	i	w	_	_	_	_	T	I	W	0	0	0	0	1	7	6	233	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							234	+	n	i	ts	tɬ	i	-	_	N	I	C	T	I	_	0	4	7	2	1	7	0	235	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	236	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0	237	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0																							238	-	-	-	-	-	-	-	_	_	_	_	_	_	_	0	0	0	0	0	0	0
13	0.8667	3	0.2000	284	232	t	-	-	-	i	w	∅	T	_	_	_	I	W	∅	1	0	0	0	7	6	∅	233	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅																							234	tɬ	+	n	i	i	-	∅	T	_	N	I	I	_	∅	1	0	4	7	7	0	∅	235	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅	236	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅	237	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅																							238	-	-	-	-	-	-	∅	_	_	_	_	_	_	∅	0	0	0	0	0	0	∅
14	0.9333	2	0.1333	284	232	i	t	-	-	w	∅	∅	I	T	_	_	W	∅	∅	7	1	0	0	6	∅	∅	233	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																							234	i	tɬ	+	n	-	∅	∅	I	T	_	N	_	∅	∅	7	1	0	4	0	∅	∅	235	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅	236	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅	237	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅																							238	-	-	-	-	-	∅	∅	_	_	_	_	_	∅	∅	0	0	0	0	0	∅	∅
15	1.0000	1	0.0667	284	232	w	i	t	-	∅	∅	∅	W	I	T	_	∅	∅	∅	6	7	1	0	∅	∅	∅	233	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							234	-	i	tɬ	+	∅	∅	∅	_	I	T	_	∅	∅	∅	0	7	1	0	∅	∅	∅	235	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	236	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	237	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							238	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅
1	0.1000	10	1.0000	286	239	-	∅	∅	∅	-	aː	+	_	∅	∅	∅	_	A	_	0	∅	∅	∅	0	7	0																																																																																																																																																											240	m	∅	∅	∅	+	ø	+	M	∅	∅	∅	_	U	_	4	∅	∅	∅	0	7	0
2	0.2000	9	0.9000	286	239	-	-	∅	∅	aː	+	w	_	_	∅	∅	A	_	W	0	0	∅	∅	7	0	6																																																																																																																																																											240	+	m	∅	∅	ø	+	b	_	M	∅	∅	U	_	P	0	4	∅	∅	7	0	1
3	0.3000	8	0.8000	286	239	aː	-	-	∅	+	w	i	A	_	_	∅	_	W	I	7	0	0	∅	0	6	7																																																																																																																																																											240	ø	+	m	∅	+	b	iː	U	_	M	∅	_	P	I	7	0	4	∅	0	1	7
4	0.4000	7	0.7000	286	239	+	aː	-	-	w	i	l	_	A	_	_	W	I	L	0	7	0	0	6	7	5																																																																																																																																																											240	+	ø	+	m	b	iː	l	_	U	_	M	P	I	L	0	7	0	4	1	7	5
5	0.5000	6	0.6000	286	239	w	+	aː	-	i	l	aː	W	_	A	_	I	L	A	6	0	7	0	7	5	7																																																																																																																																																											240	b	+	ø	+	iː	l	ø	P	_	U	_	I	L	U	1	0	7	0	7	5	7
6	0.6000	5	0.5000	286	239	i	w	+	aː	l	aː	n	I	W	_	A	L	A	N	7	6	0	7	5	7	4																																																																																																																																																											240	iː	b	+	ø	l	ø	n	I	P	_	U	L	U	N	7	1	0	7	5	7	4
7	0.7000	4	0.4000	286	239	l	i	w	+	aː	n	-	L	I	W	_	A	N	_	5	7	6	0	7	4	0																																																																																																																																																											240	l	iː	b	+	ø	n	a	L	I	P	_	U	N	A	5	7	1	0	7	4	7
8	0.8000	3	0.3000	286	239	aː	l	i	w	n	-	∅	A	L	I	W	N	_	∅	7	5	7	6	4	0	∅																																																																																																																																																											240	ø	l	iː	b	n	a	∅	U	L	I	P	N	A	∅	7	5	7	1	4	7	∅
9	0.9000	2	0.2000	286	239	n	aː	l	i	-	∅	∅	N	A	L	I	_	∅	∅	4	7	5	7	0	∅	∅																																																																																																																																																											240	n	ø	l	iː	a	∅	∅	N	U	L	I	A	∅	∅	4	7	5	7	7	∅	∅
10	1.0000	1	0.1000	286	239	-	n	aː	l	∅	∅	∅	_	N	A	L	∅	∅	∅	0	4	7	5	∅	∅	∅																																																																																																																																																											240	a	n	ø	l	∅	∅	∅	A	N	U	L	∅	∅	∅	7	4	7	5	∅	∅	∅
1	0.1111	9	1.0000	288																																													241	aː	∅	∅	∅	+	p	a	A	∅	∅	∅	_	P	A	7	∅	∅	∅	0	1	7																							242	-	∅	∅	∅	-	-	aː	_	∅	∅	∅	_	_	A	0	∅	∅	∅	0	0	7																																																																																								
2	0.2222	8	0.8889	288																																													241	+	aː	∅	∅	p	a	-	_	A	∅	∅	P	A	_	0	7	∅	∅	1	7	0																							242	-	-	∅	∅	-	aː	h	_	_	∅	∅	_	A	H	0	0	∅	∅	0	7	3																																																																																								
