ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	LATITUDE	LONGITUDE	LANGUAGE_FAMILY	COGID
869	37_este	this	Miskito	Mískito	nãhã	nãhã	n ã h ã	misk1235	15.16	-84.29	Misumalpam	446
870	37_este	this	Pech	Pech	ĩ́	ĩ́	ĩ́/ĩ	pech1241	15.80	-85.56	Chibcha	445
871	37_este	this	Rama	Rama	niŋ	niŋ	n i ŋ	rama1270	11.50	-83.86	Chibcha	448
872	37_este	this	MalekuJaika	Maléku Jaíka	ni:	ni:	n iː	male1297	10.75	-84.73	Chibcha	448
873	37_este	this	Boruca	Boruca	uéʔ	uéʔ	u é/e ʔ	boru1252	8.88	-83.21	Chibcha	449
874	37_este	this	Bribri	Bribri	ɪ̌ʔ	ɪ̌ʔ	ɪ̌/ɪ ʔ	brib1243	9.40	-83.05	Chibcha	445
875	37_este	this	Cabecar	Cabécar	hí	hí	h í/i	cabe1245	9.67	-83.41	Chibcha	445
876	37_este	this	Teribe	Teribe	hũ	hũ	h ũ	teri1250	9.06	-82.96	Chibcha	450
877	37_este	this	Ngabere	Ngäbere	ne	ne	n e	ngab1239	8.83	-82.39	Chibcha	446
878	37_este	this	Buglere	Buglere	ai	ai	a i	bugl1243	8.58	-81.26	Chibcha	451
879	37_este	this	SanBlasKuna	San Blas Kuna	we	we	w e	sanb1242	9.16	-78.31	Chibcha	449
880	37_este	this	Cogui	Cogui	'hale	'hale	'h/h a l e	cogu1240	10.95	-73.80	Chibcha	453
881	37_este	this	Arhuaco	Arhuaco	'ema	'ema	'e/e m a	arhu1242	10.70	-73.64	Chibcha	445
882	37_este	this	Malayo	Malayo	ima	ima	i m a	mala1522	10.93	-73.42	Chibcha	445
883	37_este	this	Chimila	Chimila	naʔna	naʔna	n a ʔ n a	chim1309	10.19	-74.26	Chibcha	446
884	37_este	this	Chibcha	Chibcha	sisɨ	sisɨ	s i s ɨ	chib1270	6.25	-74.17	Chibcha	448
885	37_este	this	CentralTunebo	Central Tunebo	'uʃa	'uʃa	'u/u ʃ a	cent2150	6.89	-72.09	Chibcha	450
886	37_este	this	Bari	Barí	inabãi	inabãi	i n a b ã i	bari1297	9.08	-72.94	Chibcha	445
2393	101_tu	thou	LencaSalvador	Lenca-Salvador	manani	manani	m a n a n i	lenc1242	13.56	-87.50	Lencan	1293
2394	101_tu	thou	LencaHonduras	Lenca-Honduras	amnan	amnan	a m n a n	lenc1243	13.67	-88.11	Lencan	1293
2395	101_tu	thou	Cacaopera	Cacaopera	mani	mani	m a n i	caca1247	13.74	-88.11	Misumalpam	1293
2396	101_tu	thou	Mayangna	Mayangna	man	man	m a n	maya1285	14.13	-84.34	Misumalpam	1293
2397	101_tu	thou	Ulwa	Ulwa	man	man	m a n	ulwa1239	12.93	-83.58	Misumalpam	1293
2398	101_tu	thou	Miskito	Mískito	man	man	m a n	misk1235	15.16	-84.29	Misumalpam	1293
2399	101_tu	thou	Pech	Pech	pa	pa	p a	pech1241	15.80	-85.56	Chibcha	1293
2400	101_tu	thou	Rama	Rama	ma:	ma:	m aː	rama1270	11.50	-83.86	Chibcha	1293
2401	101_tu	thou	MalekuJaika	Maléku Jaíka	po:	po:	p oː	male1297	10.75	-84.73	Chibcha	1293
2402	101_tu	thou	Boruca	Boruca	bá	bá	b á/a	boru1252	8.88	-83.21	Chibcha	1293
2403	101_tu	thou	Bribri	Bribri	běʔ	běʔ	b ě/e ʔ	brib1243	9.40	-83.05	Chibcha	1293
2404	101_tu	thou	Cabecar	Cabécar	bá	bá	b á/a	cabe1245	9.67	-83.41	Chibcha	1293
2405	101_tu	thou	Teribe	Teribe	ɸà	ɸà	ɸ à/a	teri1250	9.06	-82.96	Chibcha	1293
2406	101_tu	thou	Ngabere	Ngäbere	mɔ	mɔ	m ɔ	ngab1239	8.83	-82.39	Chibcha	1293
2407	101_tu	thou	Buglere	Buglere	ba	ba	b a	bugl1243	8.58	-81.26	Chibcha	1293
2408	101_tu	thou	Dorasque	Dorasque	bá	bá	b á/a	dora1242	8.57	-82.38	Chibcha	1293
2409	101_tu	thou	SanBlasKuna	San Blas Kuna	pe	pe	p e	sanb1242	9.16	-78.31	Chibcha	1293
2410	101_tu	thou	Cogui	Cogui	ma	ma	m a	cogu1240	10.95	-73.80	Chibcha	1293
2411	101_tu	thou	Arhuaco	Arhuaco	ma	ma	m a	arhu1242	10.70	-73.64	Chibcha	1293
2412	101_tu	thou	Malayo	Malayo	ma	ma	m a	mala1522	10.93	-73.42	Chibcha	1293
2413	101_tu	thou	Chimila	Chimila	'amma	'amma	'a/a m a	chim1309	10.19	-74.26	Chibcha	1294
2414	101_tu	thou	Chibcha	Chibcha	mɨe	mɨe	m ɨ e	chib1270	6.25	-74.17	Chibcha	1293
2415	101_tu	thou	CentralTunebo	Central Tunebo	'baʔa	'baʔa	'b/b a ʔ a	cent2150	6.89	-72.09	Chibcha	1293
2416	101_tu	thou	Bari	Barí	bai	bai	b a i	bari1297	9.08	-72.94	Chibcha	1293
2345	99_tres	three	LencaSalvador	Lenca-Salvador	lawa	lawa	l a w a	lenc1242	13.56	-87.50	Lencan	1270
2346	99_tres	three	LencaHonduras	Lenca-Honduras	lawa	lawa	l a w a	lenc1243	13.67	-88.11	Lencan	1270
2347	99_tres	three	Cacaopera	Cacaopera	watba	watba	w a t b a	caca1247	13.74	-88.11	Misumalpam	1271
2348	99_tres	three	Mayangna	Mayangna	bas	bas	b a s	maya1285	14.13	-84.34	Misumalpam	1272
2349	99_tres	three	Ulwa	Ulwa	bas	bas	b a s	ulwa1239	12.93	-83.58	Misumalpam	1272
2350	99_tres	three	Miskito	Mískito	jumhpa	jumhpa	j u m h p a	misk1235	15.16	-84.29	Misumalpam	1273
2351	99_tres	three	Pech	Pech	mã́jh	mã́jh	m ã́/ã j h	pech1241	15.80	-85.56	Chibcha	1272
2352	99_tres	three	Rama	Rama	paŋsak	paŋsak	p a ŋ s a k	rama1270	11.50	-83.86	Chibcha	1272
2353	99_tres	three	MalekuJaika	Maléku Jaíka	poi:kiri:	poi:kiri:	p o iː k i r iː	male1297	10.75	-84.73	Chibcha	1272
2354	99_tres	three	Boruca	Boruca	máŋ	máŋ	m á/a ŋ	boru1252	8.88	-83.21	Chibcha	1272
2355	99_tres	three	Bribri	Bribri	badʒã	badʒã	b a dʒ ã	brib1243	9.40	-83.05	Chibcha	1272
2356	99_tres	three	Cabecar	Cabécar	badʒã	badʒã	b a dʒ ã	cabe1245	9.67	-83.41	Chibcha	1272
2357	99_tres	three	Teribe	Teribe	miá	miá	m i á/a	teri1250	9.06	-82.96	Chibcha	1272
2358	99_tres	three	Ngabere	Ngäbere	mɔ	mɔ	m ɔ	ngab1239	8.83	-82.39	Chibcha	1272
2359	99_tres	three	Buglere	Buglere	mai	mai	m a i	bugl1243	8.58	-81.26	Chibcha	1272
2360	99_tres	three	Dorasque	Dorasque	mas	mas	m a s	dora1242	8.57	-82.38	Chibcha	1272
2361	99_tres	three	SanBlasKuna	San Blas Kuna	pa:	pa:	p aː	sanb1242	9.16	-78.31	Chibcha	1272
2362	99_tres	three	Cogui	Cogui	'maigua	'maigua	'm/m a i g u a	cogu1240	10.95	-73.80	Chibcha	1272
2363	99_tres	three	Arhuaco	Arhuaco	'maikənɨ	'maikənɨ	'm/m a i k ə n ɨ	arhu1242	10.70	-73.64	Chibcha	1272
2364	99_tres	three	Malayo	Malayo	maigwa	maigwa	m a i g w a	mala1522	10.93	-73.42	Chibcha	1272
2365	99_tres	three	Chimila	Chimila	ma:hna	ma:hna	m aː h n a	chim1309	10.19	-74.26	Chibcha	1272
2366	99_tres	three	Chibcha	Chibcha	mika	mika	m i k a	chib1270	6.25	-74.17	Chibcha	1272
2367	99_tres	three	CentralTunebo	Central Tunebo	'baja	'baja	'b/b a j a	cent2150	6.89	-72.09	Chibcha	1272
2368	99_tres	three	Bari	Barí	miktentɨkou	miktentɨkou	m i k t e n t ɨ k o u	bari1297	9.08	-72.94	Chibcha	1274
1269	54_lengua	tongue	LencaSalvador	Lenca-Salvador	nepal	nepal	n e p a l	lenc1242	13.56	-87.50	Lencan	673
1270	54_lengua	tongue	LencaHonduras	Lenca-Honduras	nepel	nepel	n e p e l	lenc1243	13.67	-88.11	Lencan	673
1271	54_lengua	tongue	Cacaopera	Cacaopera	tum	tum	t u m	caca1247	13.74	-88.11	Misumalpam	674
1272	54_lengua	tongue	Mayangna	Mayangna	tu	tu	t u	maya1285	14.13	-84.34	Misumalpam	674
1273	54_lengua	tongue	Ulwa	Ulwa	tu	tu	t u	ulwa1239	12.93	-83.58	Misumalpam	674
1274	54_lengua	tongue	Miskito	Mískito	twisa	twisa	t w i s a	misk1235	15.16	-84.29	Misumalpam	674
1275	54_lengua	tongue	Pech	Pech	ùwà	ùwà	ù/u w à/a	pech1241	15.80	-85.56	Chibcha	675
1276	54_lengua	tongue	Rama	Rama	ku:p	ku:p	k uː p	rama1270	11.50	-83.86	Chibcha	676
1277	54_lengua	tongue	MalekuJaika	Maléku Jaíka	ku:	ku:	k uː	male1297	10.75	-84.73	Chibcha	676
1278	54_lengua	tongue	Boruca	Boruca	kuátkuà	kuátkuà	k u á/a t k u à/a	boru1252	8.88	-83.21	Chibcha	675
1279	54_lengua	tongue	Bribri	Bribri	kǔʔ	kǔʔ	k ǔ/u ʔ	brib1243	9.40	-83.05	Chibcha	676
1280	54_lengua	tongue	Cabecar	Cabécar	kú	kú	k ú/u	cabe1245	9.67	-83.41	Chibcha	675
1281	54_lengua	tongue	Teribe	Teribe	kʰèɾkuó	kʰèɾkuó	kʰ è/e ɾ k u ó/o	teri1250	9.06	-82.96	Chibcha	677
1282	54_lengua	tongue	Ngabere	Ngäbere	tɯdɾɔ	tɯdɾɔ	t ɯ d ɾ ɔ	ngab1239	8.83	-82.39	Chibcha	674
1283	54_lengua	tongue	Buglere	Buglere	kwiɾa	kwiɾa	k w i ɾ a	bugl1243	8.58	-81.26	Chibcha	676
1284	54_lengua	tongue	Dorasque	Dorasque	kuba	kuba	k u b a	dora1242	8.57	-82.38	Chibcha	676
1285	54_lengua	tongue	SanBlasKuna	San Blas Kuna	kwapinni	kwapinni	k w a p i n i	sanb1242	9.16	-78.31	Chibcha	676
1286	54_lengua	tongue	Cogui	Cogui	hu'angala	hu'angala	h u 'a/a n g a l a	cogu1240	10.95	-73.80	Chibcha	678
1287	54_lengua	tongue	Arhuaco	Arhuaco	ko'ɾiʔgənɨ	ko'ɾiʔgənɨ	k o 'ɾ/ɾ i ʔ g ə n ɨ	arhu1242	10.70	-73.64	Chibcha	676
1288	54_lengua	tongue	Malayo	Malayo	kongɨɾa	kongɨɾa	k o n g ɨ ɾ a	mala1522	10.93	-73.42	Chibcha	675
1289	54_lengua	tongue	Chimila	Chimila	ku'a:ʔ	ku'a:ʔ	k u 'aː/aː ʔ	chim1309	10.19	-74.26	Chibcha	675
1290	54_lengua	tongue	Chibcha	Chibcha	pkua	pkua	p k u a	chib1270	6.25	-74.17	Chibcha	675
1291	54_lengua	tongue	CentralTunebo	Central Tunebo	'kuwa	'kuwa	'k/k u w a	cent2150	6.89	-72.09	Chibcha	676
1292	54_lengua	tongue	Bari	Barí	kobẽ:	kobẽ:	k o b ẽː	bari1297	9.08	-72.94	Chibcha	676
744	32_diente	tooth	LencaSalvador	Lenca-Salvador	neh	neh	n e h	lenc1242	13.56	-87.50	Lencan	408
745	32_diente	tooth	LencaHonduras	Lenca-Honduras	nek	nek	n e k	lenc1243	13.67	-88.11	Lencan	408
746	32_diente	tooth	Cacaopera	Cacaopera	nini	nini	n i n i	caca1247	13.74	-88.11	Misumalpam	408
747	32_diente	tooth	Mayangna	Mayangna	ana	ana	a n a	maya1285	14.13	-84.34	Misumalpam	409
748	32_diente	tooth	Ulwa	Ulwa	ana	ana	a n a	ulwa1239	12.93	-83.58	Misumalpam	409
749	32_diente	tooth	Miskito	Mískito	napa	napa	n a p a	misk1235	15.16	-84.29	Misumalpam	409
750	32_diente	tooth	Pech	Pech	kĩ́ʔ	kĩ́ʔ	k ĩ́/ĩ ʔ	pech1241	15.80	-85.56	Chibcha	410
751	32_diente	tooth	Rama	Rama	si:k	si:k	s iː k	rama1270	11.50	-83.86	Chibcha	408
752	32_diente	tooth	MalekuJaika	Maléku Jaíka	oka:	oka:	o k aː	male1297	10.75	-84.73	Chibcha	411
753	32_diente	tooth	Boruca	Boruca	síʔ	síʔ	s í/i ʔ	boru1252	8.88	-83.21	Chibcha	412
754	32_diente	tooth	Bribri	Bribri	aká	aká	a k á/a	brib1243	9.40	-83.05	Chibcha	411
755	32_diente	tooth	Cabecar	Cabécar	kà	kà	k à/a	cabe1245	9.67	-83.41	Chibcha	411
756	32_diente	tooth	Teribe	Teribe	kòuó	kòuó	k ò/o u ó/o	teri1250	9.06	-82.96	Chibcha	411
757	32_diente	tooth	Ngabere	Ngäbere	tu	tu	t u	ngab1239	8.83	-82.39	Chibcha	413
758	32_diente	tooth	Buglere	Buglere	dau	dau	d a u	bugl1243	8.58	-81.26	Chibcha	414
759	32_diente	tooth	Dorasque	Dorasque	su	su	s u	dora1242	8.57	-82.38	Chibcha	413
760	32_diente	tooth	SanBlasKuna	San Blas Kuna	nukala	nukala	n u k a l a	sanb1242	9.16	-78.31	Chibcha	413
761	32_diente	tooth	Cogui	Cogui	hu'ala	hu'ala	h u 'a/a l a	cogu1240	10.95	-73.80	Chibcha	415
762	32_diente	tooth	Arhuaco	Arhuaco	'kəkkɨ	'kəkkɨ	'k/k ə k ɨ	arhu1242	10.70	-73.64	Chibcha	416
763	32_diente	tooth	Malayo	Malayo	kɨ'kka	kɨ'kka	k ɨ 'k/k a	mala1522	10.93	-73.42	Chibcha	416
764	32_diente	tooth	Chimila	Chimila	di:	di:	d iː	chim1309	10.19	-74.26	Chibcha	408
765	32_diente	tooth	Chibcha	Chibcha	sika	sika	s i k a	chib1270	6.25	-74.17	Chibcha	408
766	32_diente	tooth	CentralTunebo	Central Tunebo	'ɾuʔɾa	'ɾuʔɾa	'ɾ/ɾ u ʔ ɾ a	cent2150	6.89	-72.09	Chibcha	417
767	32_diente	tooth	Bari	Barí	nunu:	nunu:	n u n uː	bari1297	9.08	-72.94	Chibcha	417
73	4_arbol	tree	LencaSalvador	Lenca-Salvador	suN	suN	s u n	lenc1242	13.56	-87.50	Lencan	38
74	4_arbol	tree	LencaHonduras	Lenca-Honduras	ili	ili	i l i	lenc1243	13.67	-88.11	Lencan	39
75	4_arbol	tree	Cacaopera	Cacaopera	man	man	m a n	caca1247	13.74	-88.11	Misumalpam	40
76	4_arbol	tree	Mayangna	Mayangna	pan	pan	p a n	maya1285	14.13	-84.34	Misumalpam	40
77	4_arbol	tree	Ulwa	Ulwa	pan	pan	p a n	ulwa1239	12.93	-83.58	Misumalpam	40
78	4_arbol	tree	Miskito	Mískito	dus	dus	d u s	misk1235	15.16	-84.29	Misumalpam	41
79	4_arbol	tree	Pech	Pech	pã̀jh	pã̀jh	p ã̀/ã j h	pech1241	15.80	-85.56	Chibcha	40
80	4_arbol	tree	Rama	Rama	ka:t	ka:t	k aː t	rama1270	11.50	-83.86	Chibcha	42
81	4_arbol	tree	MalekuJaika	Maléku Jaíka	ko:ɾa	ko:ɾa	k oː ɾ a	male1297	10.75	-84.73	Chibcha	42
82	4_arbol	tree	Boruca	Boruca	kɾáŋ	kɾáŋ	k ɾ á/a ŋ	boru1252	8.88	-83.21	Chibcha	42
83	4_arbol	tree	Bribri	Bribri	káɺ	káɺ	k á/a ɺ	brib1243	9.40	-83.05	Chibcha	42
84	4_arbol	tree	Cabecar	Cabécar	kaɺ	kaɺ	k a ɺ	cabe1245	9.67	-83.41	Chibcha	42
85	4_arbol	tree	Teribe	Teribe	kʰɔ́	kʰɔ́	kʰ ɔ́/ɔ	teri1250	9.06	-82.96	Chibcha	42
86	4_arbol	tree	Ngabere	Ngäbere	kɾi	kɾi	k ɾ i	ngab1239	8.83	-82.39	Chibcha	42
87	4_arbol	tree	Buglere	Buglere	gli	gli	g l i	bugl1243	8.58	-81.26	Chibcha	42
88	4_arbol	tree	Dorasque	Dorasque	kalkála	kalkála	k a l k á/a l a	dora1242	8.57	-82.38	Chibcha	42
89	4_arbol	tree	SanBlasKuna	San Blas Kuna	sappi	sappi	s a p i	sanb1242	9.16	-78.31	Chibcha	43
90	4_arbol	tree	Cogui	Cogui	'kali	'kali	'k/k a l i	cogu1240	10.95	-73.80	Chibcha	42
91	4_arbol	tree	Arhuaco	Arhuaco	kən	kən	k ə n	arhu1242	10.70	-73.64	Chibcha	42
92	4_arbol	tree	Malayo	Malayo	kɨn	kɨn	k ɨ n	mala1522	10.93	-73.42	Chibcha	42
93	4_arbol	tree	Chimila	Chimila	ka:	ka:	k aː	chim1309	10.19	-74.26	Chibcha	42
94	4_arbol	tree	Chibcha	Chibcha	kɨe	kɨe	k ɨ e	chib1270	6.25	-74.17	Chibcha	42
95	4_arbol	tree	CentralTunebo	Central Tunebo	'kaɾukwa	'kaɾukwa	'k/k a ɾ u k w a	cent2150	6.89	-72.09	Chibcha	42
96	4_arbol	tree	Bari	Barí	kã:	kã:	k ãː	bari1297	9.08	-72.94	Chibcha	42
792	34_dos	two	LencaSalvador	Lenca-Salvador	pe	pe	p e	lenc1242	13.56	-87.50	Lencan	424
793	34_dos	two	LencaHonduras	Lenca-Honduras	pe	pe	p e	lenc1243	13.67	-88.11	Lencan	424
794	34_dos	two	Cacaopera	Cacaopera	buru	buru	b u r u	caca1247	13.74	-88.11	Misumalpam	424
795	34_dos	two	Mayangna	Mayangna	bu	bu	b u	maya1285	14.13	-84.34	Misumalpam	424
796	34_dos	two	Ulwa	Ulwa	bu	bu	b u	ulwa1239	12.93	-83.58	Misumalpam	424
797	34_dos	two	Miskito	Mískito	wal	wal	w a l	misk1235	15.16	-84.29	Misumalpam	425
798	34_dos	two	Pech	Pech	pók	pók	p ó/o k	pech1241	15.80	-85.56	Chibcha	424
799	34_dos	two	Rama	Rama	puksak	puksak	p u k s a k	rama1270	11.50	-83.86	Chibcha	424
800	34_dos	two	MalekuJaika	Maléku Jaíka	pauŋka	pauŋka	p a u ŋ k a	male1297	10.75	-84.73	Chibcha	424
801	34_dos	two	Boruca	Boruca	búʔk	búʔk	b ú/u ʔ k	boru1252	8.88	-83.21	Chibcha	424
802	34_dos	two	Bribri	Bribri	bʊ	bʊ	b ʊ	brib1243	9.40	-83.05	Chibcha	424
803	34_dos	two	Cabecar	Cabécar	bo	bo	b o	cabe1245	9.67	-83.41	Chibcha	424
804	34_dos	two	Teribe	Teribe	bʊ́	bʊ́	b ʊ́/ʊ	teri1250	9.06	-82.96	Chibcha	424
805	34_dos	two	Ngabere	Ngäbere	bu	bu	b u	ngab1239	8.83	-82.39	Chibcha	424
806	34_dos	two	Buglere	Buglere	boke	boke	b o k e	bugl1243	8.58	-81.26	Chibcha	424
807	34_dos	two	Dorasque	Dorasque	mo	mo	m o	dora1242	8.57	-82.38	Chibcha	424
808	34_dos	two	SanBlasKuna	San Blas Kuna	po:	po:	p oː	sanb1242	9.16	-78.31	Chibcha	424
809	34_dos	two	Cogui	Cogui	'mauʒua	'mauʒua	'm/m a u ʒ u a	cogu1240	10.95	-73.80	Chibcha	424
810	34_dos	two	Arhuaco	Arhuaco	'mouga	'mouga	'm/m o u g a	arhu1242	10.70	-73.64	Chibcha	424
811	34_dos	two	Malayo	Malayo	mowa	mowa	m o w a	mala1522	10.93	-73.42	Chibcha	424
812	34_dos	two	Chimila	Chimila	buhna	buhna	b u h n a	chim1309	10.19	-74.26	Chibcha	424
813	34_dos	two	Chibcha	Chibcha	bo	bo	b o	chib1270	6.25	-74.17	Chibcha	424
814	34_dos	two	CentralTunebo	Central Tunebo	bu'kaja	bu'kaja	b u 'k/k a j a	cent2150	6.89	-72.09	Chibcha	424
815	34_dos	two	Bari	Barí	ĩsãmĩ	ĩsãmĩ	ĩ s ã m ĩ	bari1297	9.08	-72.94	Chibcha	426
385	17_caminar	walk (v.)	LencaSalvador	Lenca-Salvador	o	o	o	lenc1242	13.56	-87.50	Lencan	217
386	17_caminar	walk (v.)	LencaHonduras	Lenca-Honduras	u	u	u	lenc1243	13.67	-88.11	Lencan	217
387	17_caminar	walk (v.)	Cacaopera	Cacaopera	di-u	di-u	d i + u	caca1247	13.74	-88.11	Misumalpam	218
388	17_caminar	walk (v.)	Mayangna	Mayangna	lapak	lapak	l a p a k	maya1285	14.13	-84.34	Misumalpam	219
389	17_caminar	walk (v.)	Ulwa	Ulwa	wa:tda	wa:tda	w aː t d a	ulwa1239	12.93	-83.58	Misumalpam	220
390	17_caminar	walk (v.)	Miskito	Mískito	wap	wap	w a p	misk1235	15.16	-84.29	Misumalpam	220
391	17_caminar	walk (v.)	Pech	Pech	té-ʃ	té-ʃ	t é/e + ʃ	pech1241	15.80	-85.56	Chibcha	218
392	17_caminar	walk (v.)	Rama	Rama	ta:-k	ta:-k	t aː + k	rama1270	11.50	-83.86	Chibcha	221
393	17_caminar	walk (v.)	MalekuJaika	Maléku Jaíka	ɸa:ki	ɸa:ki	ɸ aː k i	male1297	10.75	-84.73	Chibcha	222
394	17_caminar	walk (v.)	Boruca	Boruca	dè-k	dè-k	d è/e + k	boru1252	8.88	-83.21	Chibcha	218
395	17_caminar	walk (v.)	Bribri	Bribri	ʃka	ʃka	ʃ k a	brib1243	9.40	-83.05	Chibcha	223
396	17_caminar	walk (v.)	Cabecar	Cabécar	ʃkɪ	ʃkɪ	ʃ k ɪ	cabe1245	9.67	-83.41	Chibcha	223
397	17_caminar	walk (v.)	Teribe	Teribe	hɪ́k	hɪ́k	h ɪ́/ɪ k	teri1250	9.06	-82.96	Chibcha	224
398	17_caminar	walk (v.)	Ngabere	Ngäbere	nɔ̃	nɔ̃	n ɔ̃	ngab1239	8.83	-82.39	Chibcha	221
399	17_caminar	walk (v.)	Buglere	Buglere	tʃa-ge	tʃa-ge	tʃ a + g e	bugl1243	8.58	-81.26	Chibcha	221
400	17_caminar	walk (v.)	Dorasque	Dorasque	duɾi'ɾi:	duɾi'ɾi:	d u ɾ i 'ɾ/ɾ iː	dora1242	8.57	-82.38	Chibcha	225
401	17_caminar	walk (v.)	SanBlasKuna	San Blas Kuna	nanae	nanae	n a n a e	sanb1242	9.16	-78.31	Chibcha	221
402	17_caminar	walk (v.)	Cogui	Cogui	'nai	'nai	'n/n a i	cogu1240	10.95	-73.80	Chibcha	218
403	17_caminar	walk (v.)	Arhuaco	Arhuaco	'naʒ	'naʒ	'n/n a ʒ	arhu1242	10.70	-73.64	Chibcha	218
404	17_caminar	walk (v.)	Malayo	Malayo	naj	naj	n a j	mala1522	10.93	-73.42	Chibcha	218
405	17_caminar	walk (v.)	Chimila	Chimila	dʒuʔu	dʒuʔu	dʒ u ʔ u	chim1309	10.19	-74.26	Chibcha	226
406	17_caminar	walk (v.)	Chibcha	Chibcha	nɨ-n	nɨ-n	n ɨ + n	chib1270	6.25	-74.17	Chibcha	221
407	17_caminar	walk (v.)	CentralTunebo	Central Tunebo	'benɾo	'benɾo	'b/b e n ɾ o	cent2150	6.89	-72.09	Chibcha	227
408	17_caminar	walk (v.)	Bari	Barí	ta:kta:k	ta:kta:k	t aː k t aː k	bari1297	9.08	-72.94	Chibcha	228
1222	52_lavar	wash (v.)	LencaSalvador	Lenca-Salvador	ts'ih	ts'ih	t s 'i/i h	lenc1242	13.56	-87.50	Lencan	650
1223	52_lavar	wash (v.)	LencaHonduras	Lenca-Honduras	sak	sak	s a k	lenc1243	13.67	-88.11	Lencan	650
1224	52_lavar	wash (v.)	Cacaopera	Cacaopera	saka	saka	s a k a	caca1247	13.74	-88.11	Misumalpam	650
1225	52_lavar	wash (v.)	Mayangna	Mayangna	suh	suh	s u h	maya1285	14.13	-84.34	Misumalpam	651
1226	52_lavar	wash (v.)	Ulwa	Ulwa	suh	suh	s u h	ulwa1239	12.93	-83.58	Misumalpam	651
1227	52_lavar	wash (v.)	Miskito	Mískito	tusk	tusk	t u s k	misk1235	15.16	-84.29	Misumalpam	652
1228	52_lavar	wash (v.)	Pech	Pech	súk	súk	s ú/u k	pech1241	15.80	-85.56	Chibcha	651
1229	52_lavar	wash (v.)	Rama	Rama	suk	suk	s u k	rama1270	11.50	-83.86	Chibcha	651
1230	52_lavar	wash (v.)	MalekuJaika	Maléku Jaíka	ɬoki:	ɬoki:	ɬ o k iː	male1297	10.75	-84.73	Chibcha	651
1231	52_lavar	wash (v.)	Boruca	Boruca	túxk	túxk	t ú/u x k	boru1252	8.88	-83.21	Chibcha	651
1232	52_lavar	wash (v.)	Bribri	Bribri	suk	suk	s u k	brib1243	9.40	-83.05	Chibcha	651
1233	52_lavar	wash (v.)	Cabecar	Cabécar	sku	sku	s k u	cabe1245	9.67	-83.41	Chibcha	651
1234	52_lavar	wash (v.)	Teribe	Teribe	kuóʃkuɪ̀	kuóʃkuɪ̀	k u ó/o ʃ k u ɪ̀/ɪ	teri1250	9.06	-82.96	Chibcha	651
1235	52_lavar	wash (v.)	Ngabere	Ngäbere	bɔtete	bɔtete	b ɔ t e t e	ngab1239	8.83	-82.39	Chibcha	653
1236	52_lavar	wash (v.)	Buglere	Buglere	glige	glige	g l i g e	bugl1243	8.58	-81.26	Chibcha	654
1237	52_lavar	wash (v.)	SanBlasKuna	San Blas Kuna	enukke	enukke	e n u k e	sanb1242	9.16	-78.31	Chibcha	651
1238	52_lavar	wash (v.)	Cogui	Cogui	ihi'ʒihiĩ	ihi'ʒihiĩ	i h i 'ʒ/ʒ i h i ĩ	cogu1240	10.95	-73.80	Chibcha	656
1239	52_lavar	wash (v.)	Arhuaco	Arhuaco	aʔ'tʃukkw	aʔ'tʃukkw	a ʔ 't/t ʃ u k w	arhu1242	10.70	-73.64	Chibcha	651
1240	52_lavar	wash (v.)	Malayo	Malayo	atukw	atukw	a t u k w	mala1522	10.93	-73.42	Chibcha	651
1241	52_lavar	wash (v.)	Chimila	Chimila	'tukkua	'tukkua	't/t u k u a	chim1309	10.19	-74.26	Chibcha	651
1242	52_lavar	wash (v.)	Chibcha	Chibcha	tʲuhu	tʲuhu	tʲ u h u	chib1270	6.25	-74.17	Chibcha	651
1243	52_lavar	wash (v.)	CentralTunebo	Central Tunebo	su'kwi	su'kwi	s u 'k/k w i	cent2150	6.89	-72.09	Chibcha	651
1244	52_lavar	wash (v.)	Bari	Barí	duk	duk	d u k	bari1297	9.08	-72.94	Chibcha	651
1	1_agua	water	LencaSalvador	Lenca-Salvador	wal	wal	w a l	lenc1242	13.56	-87.50	Lencan	1
2	1_agua	water	LencaHonduras	Lenca-Honduras	was	was	w a s	lenc1243	13.67	-88.11	Lencan	1
3	1_agua	water	Cacaopera	Cacaopera	li	li	l i	caca1247	13.74	-88.11	Misumalpam	2
4	1_agua	water	Mayangna	Mayangna	was	was	w a s	maya1285	14.13	-84.34	Misumalpam	1
5	1_agua	water	Ulwa	Ulwa	was	was	w a s	ulwa1239	12.93	-83.58	Misumalpam	1
6	1_agua	water	Miskito	Mískito	li	li	l i	misk1235	15.16	-84.29	Misumalpam	2
7	1_agua	water	Pech	Pech	àsò	àsò	à/a s ò/o	pech1241	15.80	-85.56	Chibcha	3
8	1_agua	water	Rama	Rama	si:	si:	s iː	rama1270	11.50	-83.86	Chibcha	4
9	1_agua	water	MalekuJaika	Maléku Jaíka	ti:	ti:	t iː	male1297	10.75	-84.73	Chibcha	4
10	1_agua	water	Boruca	Boruca	díʔ	díʔ	d í/i ʔ	boru1252	8.88	-83.21	Chibcha	4
11	1_agua	water	Bribri	Bribri	dǐʔ	dǐʔ	d ǐ/i ʔ	brib1243	9.40	-83.05	Chibcha	4
