index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
4	0.5714	4	0.5714	269	427	-	-	i	t	p	a	t	_	_	I	T	P	A	T	0	0	7	1	1	7	1																																													428	i	j	i	t	p	a	t	I	J	I	T	P	A	T	7	6	7	1	1	7	1																																													429	a	n	a	-	p	a	t	A	N	A	_	P	A	T	7	4	7	0	1	7	1																																																																		
5	0.7143	3	0.4286	269	427	p	-	-	i	a	t	∅	P	_	_	I	A	T	∅	1	0	0	7	7	1	∅																																													428	p	i	j	i	a	t	∅	P	I	J	I	A	T	∅	1	7	6	7	7	1	∅																																													429	p	a	n	a	a	t	∅	P	A	N	A	A	T	∅	1	7	4	7	7	1	∅																																																																		
6	0.8571	2	0.2857	269	427	a	p	-	-	t	∅	∅	A	P	_	_	T	∅	∅	7	1	0	0	1	∅	∅																																													428	a	p	i	j	t	∅	∅	A	P	I	J	T	∅	∅	7	1	7	6	1	∅	∅																																													429	a	p	a	n	t	∅	∅	A	P	A	N	T	∅	∅	7	1	7	4	1	∅	∅																																																																		
7	1.0000	1	0.1429	269	427	t	a	p	-	∅	∅	∅	T	A	P	_	∅	∅	∅	1	7	1	0	∅	∅	∅																																													428	t	a	p	i	∅	∅	∅	T	A	P	I	∅	∅	∅	1	7	1	7	∅	∅	∅																																													429	t	a	p	a	∅	∅	∅	T	A	P	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																																																		
1	0.1429	7	1.0000	270	430	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7																																													431	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7	432	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7																																																																			433	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7	434	k	∅	∅	∅	a	w	a	K	∅	∅	∅	A	W	A	1	∅	∅	∅	7	6	7
2	0.2857	6	0.8571	270	430	a	k	∅	∅	w	a	z	A	K	∅	∅	W	A	S	7	1	∅	∅	6	7	3																																													431	a	k	∅	∅	w	a	ʒ̟	A	K	∅	∅	W	A	S	7	1	∅	∅	6	7	3	432	a	k	∅	∅	w	a	t	A	K	∅	∅	W	A	T	7	1	∅	∅	6	7	1																																																																			433	a	k	∅	∅	w	a	t	A	K	∅	∅	W	A	T	7	1	∅	∅	6	7	1	434	a	k	∅	∅	w	a	tʃ	A	K	∅	∅	W	A	T	7	1	∅	∅	6	7	1
3	0.4286	5	0.7143	270	430	w	a	k	∅	a	z	i	W	A	K	∅	A	S	I	6	7	1	∅	7	3	7																																													431	w	a	k	∅	a	ʒ̟	i	W	A	K	∅	A	S	I	6	7	1	∅	7	3	7	432	w	a	k	∅	a	t	i	W	A	K	∅	A	T	I	6	7	1	∅	7	1	7																																																																			433	w	a	k	∅	a	t	i	W	A	K	∅	A	T	I	6	7	1	∅	7	1	7	434	w	a	k	∅	a	tʃ	i	W	A	K	∅	A	T	I	6	7	1	∅	7	1	7
4	0.5714	4	0.5714	270	430	a	w	a	k	z	i	ʔ	A	W	A	K	S	I	H	7	6	7	1	3	7	1																																													431	a	w	a	k	ʒ̟	i	-	A	W	A	K	S	I	_	7	6	7	1	3	7	0	432	a	w	a	k	t	i	ʔ	A	W	A	K	T	I	H	7	6	7	1	1	7	1																																																																			433	a	w	a	k	t	i	ʔ	A	W	A	K	T	I	H	7	6	7	1	1	7	1	434	a	w	a	k	tʃ	i	ʔ	A	W	A	K	T	I	H	7	6	7	1	1	7	1
5	0.7143	3	0.4286	270	430	z	a	w	a	i	ʔ	∅	S	A	W	A	I	H	∅	3	7	6	7	7	1	∅																																													431	ʒ̟	a	w	a	i	-	∅	S	A	W	A	I	_	∅	3	7	6	7	7	0	∅	432	t	a	w	a	i	ʔ	∅	T	A	W	A	I	H	∅	1	7	6	7	7	1	∅																																																																			433	t	a	w	a	i	ʔ	∅	T	A	W	A	I	H	∅	1	7	6	7	7	1	∅	434	tʃ	a	w	a	i	ʔ	∅	T	A	W	A	I	H	∅	1	7	6	7	7	1	∅
6	0.8571	2	0.2857	270	430	i	z	a	w	ʔ	∅	∅	I	S	A	W	H	∅	∅	7	3	7	6	1	∅	∅																																													431	i	ʒ̟	a	w	-	∅	∅	I	S	A	W	_	∅	∅	7	3	7	6	0	∅	∅	432	i	t	a	w	ʔ	∅	∅	I	T	A	W	H	∅	∅	7	1	7	6	1	∅	∅																																																																			433	i	t	a	w	ʔ	∅	∅	I	T	A	W	H	∅	∅	7	1	7	6	1	∅	∅	434	i	tʃ	a	w	ʔ	∅	∅	I	T	A	W	H	∅	∅	7	1	7	6	1	∅	∅
7	1.0000	1	0.1429	270	430	ʔ	i	z	a	∅	∅	∅	H	I	S	A	∅	∅	∅	1	7	3	7	∅	∅	∅																																													431	-	i	ʒ̟	a	∅	∅	∅	_	I	S	A	∅	∅	∅	0	7	3	7	∅	∅	∅	432	ʔ	i	t	a	∅	∅	∅	H	I	T	A	∅	∅	∅	1	7	1	7	∅	∅	∅																																																																			433	ʔ	i	t	a	∅	∅	∅	H	I	T	A	∅	∅	∅	1	7	1	7	∅	∅	∅	434	ʔ	i	tʃ	a	∅	∅	∅	H	I	T	A	∅	∅	∅	1	7	1	7	∅	∅	∅
1	0.1667	6	1.0000	271	435	tʃ	∅	∅	∅	i	w	-	T	∅	∅	∅	I	W	_	1	∅	∅	∅	7	6	0																																													436	tʃ	∅	∅	∅	i	w	-	T	∅	∅	∅	I	W	_	1	∅	∅	∅	7	6	0	437	s	∅	∅	∅	u	r	i	S	∅	∅	∅	Y	R	I	3	∅	∅	∅	7	5	7																							438	s	∅	∅	∅	i	-	u	S	∅	∅	∅	I	_	Y	3	∅	∅	∅	7	0	7	439	s	∅	∅	∅	i	v	-	S	∅	∅	∅	I	B	_	3	∅	∅	∅	7	3	0																							440	tʃ	∅	∅	∅	i	w	-	T	∅	∅	∅	I	W	_	1	∅	∅	∅	7	6	0
2	0.3333	5	0.8333	271	435	i	tʃ	∅	∅	w	-	ʔ	I	T	∅	∅	W	_	H	7	1	∅	∅	6	0	1																																													436	i	tʃ	∅	∅	w	-	-	I	T	∅	∅	W	_	_	7	1	∅	∅	6	0	0	437	u	s	∅	∅	r	i	m	Y	S	∅	∅	R	I	M	7	3	∅	∅	5	7	4																							438	i	s	∅	∅	-	u	n	I	S	∅	∅	_	Y	N	7	3	∅	∅	0	7	4	439	i	s	∅	∅	v	-	-	I	S	∅	∅	B	_	_	7	3	∅	∅	3	0	0																							440	i	tʃ	∅	∅	w	-	-	I	T	∅	∅	W	_	_	7	1	∅	∅	6	0	0
3	0.5000	4	0.6667	271	435	w	i	tʃ	∅	-	ʔ	-	W	I	T	∅	_	H	_	6	7	1	∅	0	1	0																																													436	w	i	tʃ	∅	-	-	-	W	I	T	∅	_	_	_	6	7	1	∅	0	0	0	437	r	u	s	∅	i	m	i	R	Y	S	∅	I	M	I	5	7	3	∅	7	4	7																							438	-	i	s	∅	u	n	i	_	I	S	∅	Y	N	I	0	7	3	∅	7	4	7	439	v	i	s	∅	-	-	-	B	I	S	∅	_	_	_	3	7	3	∅	0	0	0																							440	w	i	tʃ	∅	-	-	-	W	I	T	∅	_	_	_	6	7	1	∅	0	0	0
4	0.6667	3	0.5000	271	435	-	w	i	tʃ	ʔ	-	∅	_	W	I	T	H	_	∅	0	6	7	1	1	0	∅																																													436	-	w	i	tʃ	-	-	∅	_	W	I	T	_	_	∅	0	6	7	1	0	0	∅	437	i	r	u	s	m	i	∅	I	R	Y	S	M	I	∅	7	5	7	3	4	7	∅																							438	u	-	i	s	n	i	∅	Y	_	I	S	N	I	∅	7	0	7	3	4	7	∅	439	-	v	i	s	-	-	∅	_	B	I	S	_	_	∅	0	3	7	3	0	0	∅																							440	-	w	i	tʃ	-	-	∅	_	W	I	T	_	_	∅	0	6	7	1	0	0	∅
5	0.8333	2	0.3333	271	435	ʔ	-	w	i	-	∅	∅	H	_	W	I	_	∅	∅	1	0	6	7	0	∅	∅																																													436	-	-	w	i	-	∅	∅	_	_	W	I	_	∅	∅	0	0	6	7	0	∅	∅	437	m	i	r	u	i	∅	∅	M	I	R	Y	I	∅	∅	4	7	5	7	7	∅	∅																							438	n	u	-	i	i	∅	∅	N	Y	_	I	I	∅	∅	4	7	0	7	7	∅	∅	439	-	-	v	i	-	∅	∅	_	_	B	I	_	∅	∅	0	0	3	7	0	∅	∅																							440	-	-	w	i	-	∅	∅	_	_	W	I	_	∅	∅	0	0	6	7	0	∅	∅
6	1.0000	1	0.1667	271	435	-	ʔ	-	w	∅	∅	∅	_	H	_	W	∅	∅	∅	0	1	0	6	∅	∅	∅																																													436	-	-	-	w	∅	∅	∅	_	_	_	W	∅	∅	∅	0	0	0	6	∅	∅	∅	437	i	m	i	r	∅	∅	∅	I	M	I	R	∅	∅	∅	7	4	7	5	∅	∅	∅																							438	i	n	u	-	∅	∅	∅	I	N	Y	_	∅	∅	∅	7	4	7	0	∅	∅	∅	439	-	-	-	v	∅	∅	∅	_	_	_	B	∅	∅	∅	0	0	0	3	∅	∅	∅																							440	-	-	-	w	∅	∅	∅	_	_	_	W	∅	∅	∅	0	0	0	6	∅	∅	∅
1	0.1250	8	1.0000	273																																																																																									441	s	∅	∅	∅	o	k	o	S	∅	∅	∅	U	K	U	3	∅	∅	∅	7	1	7																							442	t	∅	∅	∅	u	k	u	T	∅	∅	∅	Y	K	Y	1	∅	∅	∅	7	1	7																																													443	tʃ	∅	∅	∅	o	k	o	T	∅	∅	∅	U	K	U	1	∅	∅	∅	7	1	7
2	0.2500	7	0.8750	273																																																																																									441	o	s	∅	∅	k	o	r	U	S	∅	∅	K	U	R	7	3	∅	∅	1	7	5																							442	u	t	∅	∅	k	u	r	Y	T	∅	∅	K	Y	R	7	1	∅	∅	1	7	5																																													443	o	tʃ	∅	∅	k	o	r	U	T	∅	∅	K	U	R	7	1	∅	∅	1	7	5
3	0.3750	6	0.7500	273																																																																																									441	k	o	s	∅	o	r	i	K	U	S	∅	U	R	I	1	7	3	∅	7	5	7																							442	k	u	t	∅	u	r	u	K	Y	T	∅	Y	R	Y	1	7	1	∅	7	5	7																																													443	k	o	tʃ	∅	o	r	i	K	U	T	∅	U	R	I	1	7	1	∅	7	5	7
4	0.5000	5	0.6250	273																																																																																									441	o	k	o	s	r	i	-	U	K	U	S	R	I	_	7	1	7	3	5	7	0																							442	u	k	u	t	r	u	d	Y	K	Y	T	R	Y	T	7	1	7	1	5	7	1																																													443	o	k	o	tʃ	r	i	-	U	K	U	T	R	I	_	7	1	7	1	5	7	0
5	0.6250	4	0.5000	273																																																																																									441	r	o	k	o	i	-	-	R	U	K	U	I	_	_	5	7	1	7	7	0	0																							442	r	u	k	u	u	d	n	R	Y	K	Y	Y	T	N	5	7	1	7	7	1	4																																													443	r	o	k	o	i	-	-	R	U	K	U	I	_	_	5	7	1	7	7	0	0
6	0.7500	3	0.3750	273																																																																																									441	i	r	o	k	-	-	∅	I	R	U	K	_	_	∅	7	5	7	1	0	0	∅																							442	u	r	u	k	d	n	∅	Y	R	Y	K	T	N	∅	7	5	7	1	1	4	∅																																													443	i	r	o	k	-	-	∅	I	R	U	K	_	_	∅	7	5	7	1	0	0	∅
7	0.8750	2	0.2500	273																																																																																									441	-	i	r	o	-	∅	∅	_	I	R	U	_	∅	∅	0	7	5	7	0	∅	∅																							442	d	u	r	u	n	∅	∅	T	Y	R	Y	N	∅	∅	1	7	5	7	4	∅	∅																																													443	-	i	r	o	-	∅	∅	_	I	R	U	_	∅	∅	0	7	5	7	0	∅	∅
8	1.0000	1	0.1250	273																																																																																									441	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅																							442	n	d	u	r	∅	∅	∅	N	T	Y	R	∅	∅	∅	4	1	7	5	∅	∅	∅																																													443	-	-	i	r	∅	∅	∅	_	_	I	R	∅	∅	∅	0	0	7	5	∅	∅	∅
1	0.1111	9	1.0000	275																																																																																									444	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0																																																																			445	m	∅	∅	∅	a	r	a	M	∅	∅	∅	A	R	A	4	∅	∅	∅	7	5	7	446	-	∅	∅	∅	-	-	-	_	∅	∅	∅	_	_	_	0	∅	∅	∅	0	0	0
2	0.2222	8	0.8889	275																																																																																									444	-	-	∅	∅	-	-	f	_	_	∅	∅	_	_	B	0	0	∅	∅	0	0	3																																																																			445	a	m	∅	∅	r	a	h	A	M	∅	∅	R	A	H	7	4	∅	∅	5	7	3	446	-	-	∅	∅	-	-	h	_	_	∅	∅	_	_	H	0	0	∅	∅	0	0	3
3	0.3333	7	0.7778	275																																																																																									444	-	-	-	∅	-	f	o	_	_	_	∅	_	B	U	0	0	0	∅	0	3	7																																																																			445	r	a	m	∅	a	h	o	R	A	M	∅	A	H	U	5	7	4	∅	7	3	7	446	-	-	-	∅	-	h	o	_	_	_	∅	_	H	U	0	0	0	∅	0	3	7
4	0.4444	6	0.6667	275																																																																																									444	-	-	-	-	f	o	r	_	_	_	_	B	U	R	0	0	0	0	3	7	5																																																																			445	a	r	a	m	h	o	r	A	R	A	M	H	U	R	7	5	7	4	3	7	5	446	-	-	-	-	h	o	r	_	_	_	_	H	U	R	0	0	0	0	3	7	5
5	0.5556	5	0.5556	275																																																																																									444	f	-	-	-	o	r	o	B	_	_	_	U	R	U	3	0	0	0	7	5	7																																																																			445	h	a	r	a	o	r	o	H	A	R	A	U	R	U	3	7	5	7	7	5	7	446	h	-	-	-	o	r	o	H	_	_	_	U	R	U	3	0	0	0	7	5	7
6	0.6667	4	0.4444	275																																																																																									444	o	f	-	-	r	o	n	U	B	_	_	R	U	N	7	3	0	0	5	7	4																																																																			445	o	h	a	r	r	o	n	U	H	A	R	R	U	N	7	3	7	5	5	7	4	446	o	h	-	-	r	o	n	U	H	_	_	R	U	N	7	3	0	0	5	7	4
7	0.7778	3	0.3333	275																																																																																									444	r	o	f	-	o	n	∅	R	U	B	_	U	N	∅	5	7	3	0	7	4	∅																																																																			445	r	o	h	a	o	n	∅	R	U	H	A	U	N	∅	5	7	3	7	7	4	∅	446	r	o	h	-	o	n	∅	R	U	H	_	U	N	∅	5	7	3	0	7	4	∅
8	0.8889	2	0.2222	275																																																																																									444	o	r	o	f	n	∅	∅	U	R	U	B	N	∅	∅	7	5	7	3	4	∅	∅																																																																			445	o	r	o	h	n	∅	∅	U	R	U	H	N	∅	∅	7	5	7	3	4	∅	∅	446	o	r	o	h	n	∅	∅	U	R	U	H	N	∅	∅	7	5	7	3	4	∅	∅
9	1.0000	1	0.1111	275																																																																																									444	n	o	r	o	∅	∅	∅	N	U	R	U	∅	∅	∅	4	7	5	7	∅	∅	∅																																																																			445	n	o	r	o	∅	∅	∅	N	U	R	U	∅	∅	∅	4	7	5	7	∅	∅	∅	446	n	o	r	o	∅	∅	∅	N	U	R	U	∅	∅	∅	4	7	5	7	∅	∅	∅
1	0.1250	8	1.0000	277																																													447	-	∅	∅	∅	t	a	r	_	∅	∅	∅	T	A	R	0	∅	∅	∅	1	7	5																																													448	i	∅	∅	∅	t	a	r	I	∅	∅	∅	T	A	R	7	∅	∅	∅	1	7	5																																																																																								
2	0.2500	7	0.8750	277																																													447	t	-	∅	∅	a	r	a	T	_	∅	∅	A	R	A	1	0	∅	∅	7	5	7																																													448	t	i	∅	∅	a	r	a	T	I	∅	∅	A	R	A	1	7	∅	∅	7	5	7																																																																																								
3	0.3750	6	0.7500	277																																													447	a	t	-	∅	r	a	k	A	T	_	∅	R	A	K	7	1	0	∅	5	7	1																																													448	a	t	i	∅	r	a	k	A	T	I	∅	R	A	K	7	1	7	∅	5	7	1																																																																																								
4	0.5000	5	0.6250	277																																													447	r	a	t	-	a	k	o	R	A	T	_	A	K	U	5	7	1	0	7	1	7																																													448	r	a	t	i	a	k	u	R	A	T	I	A	K	Y	5	7	1	7	7	1	7																																																																																								
5	0.6250	4	0.5000	277																																													447	a	r	a	t	k	o	n	A	R	A	T	K	U	N	7	5	7	1	1	7	4																																													448	a	r	a	t	k	u	n	A	R	A	T	K	Y	N	7	5	7	1	1	7	4																																																																																								
6	0.7500	3	0.3750	277																																													447	k	a	r	a	o	n	∅	K	A	R	A	U	N	∅	1	7	5	7	7	4	∅																																													448	k	a	r	a	u	n	∅	K	A	R	A	Y	N	∅	1	7	5	7	7	4	∅																																																																																								
7	0.8750	2	0.2500	277																																													447	o	k	a	r	n	∅	∅	U	K	A	R	N	∅	∅	7	1	7	5	4	∅	∅																																													448	u	k	a	r	n	∅	∅	Y	K	A	R	N	∅	∅	7	1	7	5	4	∅	∅																																																																																								
8	1.0000	1	0.1250	277																																													447	n	o	k	a	∅	∅	∅	N	U	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅																																													448	n	u	k	a	∅	∅	∅	N	Y	K	A	∅	∅	∅	4	7	1	7	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	279																																																																																									449	a	∅	∅	∅	w	i	-	A	∅	∅	∅	W	I	_	7	∅	∅	∅	6	7	0																																																																																									450	a	∅	∅	∅	w	i	ʔ	A	∅	∅	∅	W	I	H	7	∅	∅	∅	6	7	1
2	0.5000	3	0.7500	279																																																																																									449	w	a	∅	∅	i	-	∅	W	A	∅	∅	I	_	∅	6	7	∅	∅	7	0	∅																																																																																									450	w	a	∅	∅	i	ʔ	∅	W	A	∅	∅	I	H	∅	6	7	∅	∅	7	1	∅
3	0.7500	2	0.5000	279																																																																																									449	i	w	a	∅	-	∅	∅	I	W	A	∅	_	∅	∅	7	6	7	∅	0	∅	∅																																																																																									450	i	w	a	∅	ʔ	∅	∅	I	W	A	∅	H	∅	∅	7	6	7	∅	1	∅	∅
4	1.0000	1	0.2500	279																																																																																									449	-	i	w	a	∅	∅	∅	_	I	W	A	∅	∅	∅	0	7	6	7	∅	∅	∅																																																																																									450	ʔ	i	w	a	∅	∅	∅	H	I	W	A	∅	∅	∅	1	7	6	7	∅	∅	∅
1	0.1250	8	1.0000	280																							451	-	∅	∅	∅	a	-	-	_	∅	∅	∅	A	_	_	0	∅	∅	∅	7	0	0	452	n	∅	∅	∅	a	v	i	N	∅	∅	∅	A	B	I	4	∅	∅	∅	7	3	7																							453	-	∅	∅	∅	i	-	-	_	∅	∅	∅	I	_	_	0	∅	∅	∅	7	0	0	454	n	∅	∅	∅	a	w	a	N	∅	∅	∅	A	W	A	4	∅	∅	∅	7	6	7																							455	-	∅	∅	∅	-	w	a	_	∅	∅	∅	_	W	A	0	∅	∅	∅	0	6	7																																												
2	0.2500	7	0.8750	280																							451	a	-	∅	∅	-	-	s	A	_	∅	∅	_	_	S	7	0	∅	∅	0	0	3	452	a	n	∅	∅	v	i	s	A	N	∅	∅	B	I	S	7	4	∅	∅	3	7	3																							453	i	-	∅	∅	-	-	s	I	_	∅	∅	_	_	S	7	0	∅	∅	0	0	3	454	a	n	∅	∅	w	a	s	A	N	∅	∅	W	A	S	7	4	∅	∅	6	7	3																							455	-	-	∅	∅	w	a	s	_	_	∅	∅	W	A	S	0	0	∅	∅	6	7	3																																												
3	0.3750	6	0.7500	280																							451	-	a	-	∅	-	s	a	_	A	_	∅	_	S	A	0	7	0	∅	0	3	7	452	v	a	n	∅	i	s	a	B	A	N	∅	I	S	A	3	7	4	∅	7	3	7																							453	-	i	-	∅	-	s	a	_	I	_	∅	_	S	A	0	7	0	∅	0	3	7	454	w	a	n	∅	a	s	-	W	A	N	∅	A	S	_	6	7	4	∅	7	3	0																							455	w	-	-	∅	a	s	a	W	_	_	∅	A	S	A	6	0	0	∅	7	3	7																																												
4	0.5000	5	0.6250	280																							451	-	-	a	-	s	a	p	_	_	A	_	S	A	P	0	0	7	0	3	7	1	452	i	v	a	n	s	a	j	I	B	A	N	S	A	J	7	3	7	4	3	7	6																							453	-	-	i	-	s	a	p	_	_	I	_	S	A	P	0	0	7	0	3	7	1	454	a	w	a	n	s	-	-	A	W	A	N	S	_	_	7	6	7	4	3	0	0																							455	a	w	-	-	s	a	b	A	W	_	_	S	A	P	7	6	0	0	3	7	1																																												
5	0.6250	4	0.5000	280																							451	s	-	-	a	a	p	-	S	_	_	A	A	P	_	3	0	0	7	7	1	0	452	s	i	v	a	a	j	a	S	I	B	A	A	J	A	3	7	3	7	7	6	7																							453	s	-	-	i	a	p	-	S	_	_	I	A	P	_	3	0	0	7	7	1	0	454	s	a	w	a	-	-	a	S	A	W	A	_	_	A	3	7	6	7	0	0	7																							455	s	a	w	-	a	b	-	S	A	W	_	A	P	_	3	7	6	0	7	1	0																																												
6	0.7500	3	0.3750	280																							451	a	s	-	-	p	-	∅	A	S	_	_	P	_	∅	7	3	0	0	1	0	∅	452	a	s	i	v	j	a	∅	A	S	I	B	J	A	∅	7	3	7	3	6	7	∅																							453	a	s	-	-	p	-	∅	A	S	_	_	P	_	∅	7	3	0	0	1	0	∅	454	-	s	a	w	-	a	∅	_	S	A	W	_	A	∅	0	3	7	6	0	7	∅																							455	a	s	a	w	b	-	∅	A	S	A	W	P	_	∅	7	3	7	6	1	0	∅																																												
7	0.8750	2	0.2500	280																							451	p	a	s	-	-	∅	∅	P	A	S	_	_	∅	∅	1	7	3	0	0	∅	∅	452	j	a	s	i	a	∅	∅	J	A	S	I	A	∅	∅	6	7	3	7	7	∅	∅																							453	p	a	s	-	-	∅	∅	P	A	S	_	_	∅	∅	1	7	3	0	0	∅	∅	454	-	-	s	a	a	∅	∅	_	_	S	A	A	∅	∅	0	0	3	7	7	∅	∅																							455	b	a	s	a	-	∅	∅	P	A	S	A	_	∅	∅	1	7	3	7	0	∅	∅																																												
8	1.0000	1	0.1250	280																							451	-	p	a	s	∅	∅	∅	_	P	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅	452	a	j	a	s	∅	∅	∅	A	J	A	S	∅	∅	∅	7	6	7	3	∅	∅	∅																							453	-	p	a	s	∅	∅	∅	_	P	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅	454	a	-	-	s	∅	∅	∅	A	_	_	S	∅	∅	∅	7	0	0	3	∅	∅	∅																							455	-	b	a	s	∅	∅	∅	_	P	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅																																												
1	0.2000	5	1.0000	281	456	n	∅	∅	∅	a	m	i	N	∅	∅	∅	A	M	I	4	∅	∅	∅	7	4	7																																																																																																																																																											457	-	∅	∅	∅	i	j	a	_	∅	∅	∅	I	J	A	0	∅	∅	∅	7	6	7																						
2	0.4000	4	0.8000	281	456	a	n	∅	∅	m	i	ʔ	A	N	∅	∅	M	I	H	7	4	∅	∅	4	7	1																																																																																																																																																											457	i	-	∅	∅	j	a	-	I	_	∅	∅	J	A	_	7	0	∅	∅	6	7	0																						
3	0.6000	3	0.6000	281	456	m	a	n	∅	i	ʔ	∅	M	A	N	∅	I	H	∅	4	7	4	∅	7	1	∅																																																																																																																																																											457	j	i	-	∅	a	-	∅	J	I	_	∅	A	_	∅	6	7	0	∅	7	0	∅																						
