index	index_p	rindex	rindex_p	cogid	id_cojubim	segment_cojubim	segment_cojubim_L1	segment_cojubim_L2	segment_cojubim_L3	segment_cojubim_R1	segment_cojubim_R2	segment_cojubim_R3	SC_cojubim	SC_cojubim_L1	SC_cojubim_L2	SC_cojubim_L3	SC_cojubim_R1	SC_cojubim_R2	SC_cojubim_R3	PROSODY_cojubim	PROSODY_cojubim_L1	PROSODY_cojubim_L2	PROSODY_cojubim_L3	PROSODY_cojubim_R1	PROSODY_cojubim_R2	PROSODY_cojubim_R3	id_jaru	segment_jaru	segment_jaru_L1	segment_jaru_L2	segment_jaru_L3	segment_jaru_R1	segment_jaru_R2	segment_jaru_R3	SC_jaru	SC_jaru_L1	SC_jaru_L2	SC_jaru_L3	SC_jaru_R1	SC_jaru_R2	SC_jaru_R3	PROSODY_jaru	PROSODY_jaru_L1	PROSODY_jaru_L2	PROSODY_jaru_L3	PROSODY_jaru_R1	PROSODY_jaru_R2	PROSODY_jaru_R3	id_kitemoka	segment_kitemoka	segment_kitemoka_L1	segment_kitemoka_L2	segment_kitemoka_L3	segment_kitemoka_R1	segment_kitemoka_R2	segment_kitemoka_R3	SC_kitemoka	SC_kitemoka_L1	SC_kitemoka_L2	SC_kitemoka_L3	SC_kitemoka_R1	SC_kitemoka_R2	SC_kitemoka_R3	PROSODY_kitemoka	PROSODY_kitemoka_L1	PROSODY_kitemoka_L2	PROSODY_kitemoka_L3	PROSODY_kitemoka_R1	PROSODY_kitemoka_R2	PROSODY_kitemoka_R3	id_more	segment_more	segment_more_L1	segment_more_L2	segment_more_L3	segment_more_R1	segment_more_R2	segment_more_R3	SC_more	SC_more_L1	SC_more_L2	SC_more_L3	SC_more_R1	SC_more_R2	SC_more_R3	PROSODY_more	PROSODY_more_L1	PROSODY_more_L2	PROSODY_more_L3	PROSODY_more_R1	PROSODY_more_R2	PROSODY_more_R3	id_orowin	segment_orowin	segment_orowin_L1	segment_orowin_L2	segment_orowin_L3	segment_orowin_R1	segment_orowin_R2	segment_orowin_R3	SC_orowin	SC_orowin_L1	SC_orowin_L2	SC_orowin_L3	SC_orowin_R1	SC_orowin_R2	SC_orowin_R3	PROSODY_orowin	PROSODY_orowin_L1	PROSODY_orowin_L2	PROSODY_orowin_L3	PROSODY_orowin_R1	PROSODY_orowin_R2	PROSODY_orowin_R3	id_tapakura	segment_tapakura	segment_tapakura_L1	segment_tapakura_L2	segment_tapakura_L3	segment_tapakura_R1	segment_tapakura_R2	segment_tapakura_R3	SC_tapakura	SC_tapakura_L1	SC_tapakura_L2	SC_tapakura_L3	SC_tapakura_R1	SC_tapakura_R2	SC_tapakura_R3	PROSODY_tapakura	PROSODY_tapakura_L1	PROSODY_tapakura_L2	PROSODY_tapakura_L3	PROSODY_tapakura_R1	PROSODY_tapakura_R2	PROSODY_tapakura_R3	id_tora	segment_tora	segment_tora_L1	segment_tora_L2	segment_tora_L3	segment_tora_R1	segment_tora_R2	segment_tora_R3	SC_tora	SC_tora_L1	SC_tora_L2	SC_tora_L3	SC_tora_R1	SC_tora_R2	SC_tora_R3	PROSODY_tora	PROSODY_tora_L1	PROSODY_tora_L2	PROSODY_tora_L3	PROSODY_tora_R1	PROSODY_tora_R2	PROSODY_tora_R3	id_urupa	segment_urupa	segment_urupa_L1	segment_urupa_L2	segment_urupa_L3	segment_urupa_R1	segment_urupa_R2	segment_urupa_R3	SC_urupa	SC_urupa_L1	SC_urupa_L2	SC_urupa_L3	SC_urupa_R1	SC_urupa_R2	SC_urupa_R3	PROSODY_urupa	PROSODY_urupa_L1	PROSODY_urupa_L2	PROSODY_urupa_L3	PROSODY_urupa_R1	PROSODY_urupa_R2	PROSODY_urupa_R3	id_wanyam	segment_wanyam	segment_wanyam_L1	segment_wanyam_L2	segment_wanyam_L3	segment_wanyam_R1	segment_wanyam_R2	segment_wanyam_R3	SC_wanyam	SC_wanyam_L1	SC_wanyam_L2	SC_wanyam_L3	SC_wanyam_R1	SC_wanyam_R2	SC_wanyam_R3	PROSODY_wanyam	PROSODY_wanyam_L1	PROSODY_wanyam_L2	PROSODY_wanyam_L3	PROSODY_wanyam_R1	PROSODY_wanyam_R2	PROSODY_wanyam_R3	id_wari	segment_wari	segment_wari_L1	segment_wari_L2	segment_wari_L3	segment_wari_R1	segment_wari_R2	segment_wari_R3	SC_wari	SC_wari_L1	SC_wari_L2	SC_wari_L3	SC_wari_R1	SC_wari_R2	SC_wari_R3	PROSODY_wari	PROSODY_wari_L1	PROSODY_wari_L2	PROSODY_wari_L3	PROSODY_wari_R1	PROSODY_wari_R2	PROSODY_wari_R3
3	0.3000	8	0.8000	237																							617	-	a	n	∅	m	a	j	_	A	N	∅	M	A	J	0	7	4	∅	4	7	6																							618	-	i	m	∅	m	a	ʒ̟	_	I	M	∅	M	A	S	0	7	4	∅	4	7	3	619	-	a	n	∅	m	a	j	_	A	N	∅	M	A	J	0	7	4	∅	4	7	6																							620	j	i	m	∅	m	a	j	J	I	M	∅	M	A	J	6	7	4	∅	4	7	6																							621	-	i	n	∅	m	a	j	_	I	N	∅	M	A	J	0	7	4	∅	4	7	6	622	-	a	n	∅	m	a	j	_	A	N	∅	M	A	J	0	7	4	∅	4	7	6
4	0.4000	7	0.7000	237																							617	m	-	a	n	a	j	e	M	_	A	N	A	J	E	4	0	7	4	7	6	7																							618	m	-	i	m	a	ʒ̟	-	M	_	I	M	A	S	_	4	0	7	4	7	3	0	619	m	-	a	n	a	j	i	M	_	A	N	A	J	I	4	0	7	4	7	6	7																							620	m	j	i	m	a	j	-	M	J	I	M	A	J	_	4	6	7	4	7	6	0																							621	m	-	i	n	a	j	i	M	_	I	N	A	J	I	4	0	7	4	7	6	7	622	m	-	a	n	a	j	i	M	_	A	N	A	J	I	4	0	7	4	7	6	7
5	0.5000	6	0.6000	237																							617	a	m	-	a	j	e	k	A	M	_	A	J	E	K	7	4	0	7	6	7	1																							618	a	m	-	i	ʒ̟	-	-	A	M	_	I	S	_	_	7	4	0	7	3	0	0	619	a	m	-	a	j	i	ʔ	A	M	_	A	J	I	H	7	4	0	7	6	7	1																							620	a	m	j	i	j	-	-	A	M	J	I	J	_	_	7	4	6	7	6	0	0																							621	a	m	-	i	j	i	ʔ	A	M	_	I	J	I	H	7	4	0	7	6	7	1	622	a	m	-	a	j	i	-	A	M	_	A	J	I	_	7	4	0	7	6	7	0
6	0.6000	5	0.5000	237																							617	j	a	m	-	e	k	u	J	A	M	_	E	K	Y	6	7	4	0	7	1	7																							618	ʒ̟	a	m	-	-	-	-	S	A	M	_	_	_	_	3	7	4	0	0	0	0	619	j	a	m	-	i	ʔ	-	J	A	M	_	I	H	_	6	7	4	0	7	1	0																							620	j	a	m	j	-	-	-	J	A	M	J	_	_	_	6	7	4	6	0	0	0																							621	j	a	m	-	i	ʔ	-	J	A	M	_	I	H	_	6	7	4	0	7	1	0	622	j	a	m	-	i	-	-	J	A	M	_	I	_	_	6	7	4	0	7	0	0
7	0.7000	4	0.4000	237																							617	e	j	a	m	k	u	n	E	J	A	M	K	Y	N	7	6	7	4	1	7	4																							618	-	ʒ̟	a	m	-	-	-	_	S	A	M	_	_	_	0	3	7	4	0	0	0	619	i	j	a	m	ʔ	-	-	I	J	A	M	H	_	_	7	6	7	4	1	0	0																							620	-	j	a	m	-	-	-	_	J	A	M	_	_	_	0	6	7	4	0	0	0																							621	i	j	a	m	ʔ	-	-	I	J	A	M	H	_	_	7	6	7	4	1	0	0	622	i	j	a	m	-	-	-	I	J	A	M	_	_	_	7	6	7	4	0	0	0
8	0.8000	3	0.3000	237																							617	k	e	j	a	u	n	∅	K	E	J	A	Y	N	∅	1	7	6	7	7	4	∅																							618	-	-	ʒ̟	a	-	-	∅	_	_	S	A	_	_	∅	0	0	3	7	0	0	∅	619	ʔ	i	j	a	-	-	∅	H	I	J	A	_	_	∅	1	7	6	7	0	0	∅																							620	-	-	j	a	-	-	∅	_	_	J	A	_	_	∅	0	0	6	7	0	0	∅																							621	ʔ	i	j	a	-	-	∅	H	I	J	A	_	_	∅	1	7	6	7	0	0	∅	622	-	i	j	a	-	-	∅	_	I	J	A	_	_	∅	0	7	6	7	0	0	∅
9	0.9000	2	0.2000	237																							617	u	k	e	j	n	∅	∅	Y	K	E	J	N	∅	∅	7	1	7	6	4	∅	∅																							618	-	-	-	ʒ̟	-	∅	∅	_	_	_	S	_	∅	∅	0	0	0	3	0	∅	∅	619	-	ʔ	i	j	-	∅	∅	_	H	I	J	_	∅	∅	0	1	7	6	0	∅	∅																							620	-	-	-	j	-	∅	∅	_	_	_	J	_	∅	∅	0	0	0	6	0	∅	∅																							621	-	ʔ	i	j	-	∅	∅	_	H	I	J	_	∅	∅	0	1	7	6	0	∅	∅	622	-	-	i	j	-	∅	∅	_	_	I	J	_	∅	∅	0	0	7	6	0	∅	∅
10	1.0000	1	0.1000	237																							617	n	u	k	e	∅	∅	∅	N	Y	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																							618	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅	619	-	-	ʔ	i	∅	∅	∅	_	_	H	I	∅	∅	∅	0	0	1	7	∅	∅	∅																							620	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							621	-	-	ʔ	i	∅	∅	∅	_	_	H	I	∅	∅	∅	0	0	1	7	∅	∅	∅	622	-	-	-	i	∅	∅	∅	_	_	_	I	∅	∅	∅	0	0	0	7	∅	∅	∅
1	0.2000	5	1.0000	238																																													623	-	∅	∅	∅	m	a	t	_	∅	∅	∅	M	A	T	0	∅	∅	∅	4	7	1																																													624	u	∅	∅	∅	m	a	t	Y	∅	∅	∅	M	A	T	7	∅	∅	∅	4	7	1																																																																																								
2	0.4000	4	0.8000	238																																													623	m	-	∅	∅	a	t	e	M	_	∅	∅	A	T	E	4	0	∅	∅	7	1	7																																													624	m	u	∅	∅	a	t	i	M	Y	∅	∅	A	T	I	4	7	∅	∅	7	1	7																																																																																								
3	0.6000	3	0.6000	238																																													623	a	m	-	∅	t	e	∅	A	M	_	∅	T	E	∅	7	4	0	∅	1	7	∅																																													624	a	m	u	∅	t	i	∅	A	M	Y	∅	T	I	∅	7	4	7	∅	1	7	∅																																																																																								
4	0.8000	2	0.4000	238																																													623	t	a	m	-	e	∅	∅	T	A	M	_	E	∅	∅	1	7	4	0	7	∅	∅																																													624	t	a	m	u	i	∅	∅	T	A	M	Y	I	∅	∅	1	7	4	7	7	∅	∅																																																																																								
5	1.0000	1	0.2000	238																																													623	e	t	a	m	∅	∅	∅	E	T	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅																																													624	i	t	a	m	∅	∅	∅	I	T	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅																																																																																								
1	0.1250	8	1.0000	239	625	n	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7	626	m	∅	∅	∅	a	n	a	M	∅	∅	∅	A	N	A	4	∅	∅	∅	7	4	7	627	-	∅	∅	∅	e	m	a	_	∅	∅	∅	E	M	A	0	∅	∅	∅	7	4	7	628	n	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7	629	n	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7	630	j	∅	∅	∅	a	m	a	J	∅	∅	∅	A	M	A	6	∅	∅	∅	7	4	7																							631	m	∅	∅	∅	a	n	a	M	∅	∅	∅	A	N	A	4	∅	∅	∅	7	4	7	632	n	∅	∅	∅	a	m	a	N	∅	∅	∅	A	M	A	4	∅	∅	∅	7	4	7	633	m	∅	∅	∅	a	-	-	M	∅	∅	∅	A	_	_	4	∅	∅	∅	7	0	0
2	0.2500	7	0.8750	239	625	a	n	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1	626	a	m	∅	∅	n	a	k	A	M	∅	∅	N	A	K	7	4	∅	∅	4	7	1	627	e	-	∅	∅	m	a	k	E	_	∅	∅	M	A	K	7	0	∅	∅	4	7	1	628	a	n	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1	629	a	n	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1	630	a	j	∅	∅	m	a	k	A	J	∅	∅	M	A	K	7	6	∅	∅	4	7	1																							631	a	m	∅	∅	n	a	k	A	M	∅	∅	N	A	K	7	4	∅	∅	4	7	1	632	a	n	∅	∅	m	a	k	A	N	∅	∅	M	A	K	7	4	∅	∅	4	7	1	633	a	m	∅	∅	-	-	k	A	M	∅	∅	_	_	K	7	4	∅	∅	0	0	1
3	0.3750	6	0.7500	239	625	m	a	n	∅	a	k	a	M	A	N	∅	A	K	A	4	7	4	∅	7	1	7	626	n	a	m	∅	a	k	a	N	A	M	∅	A	K	A	4	7	4	∅	7	1	7	627	m	e	-	∅	a	k	a	M	E	_	∅	A	K	A	4	7	0	∅	7	1	7	628	m	a	n	∅	a	k	a	M	A	N	∅	A	K	A	4	7	4	∅	7	1	7	629	m	a	n	∅	a	k	a	M	A	N	∅	A	K	A	4	7	4	∅	7	1	7	630	m	a	j	∅	a	k	a	M	A	J	∅	A	K	A	4	7	6	∅	7	1	7																							631	n	a	m	∅	a	k	a	N	A	M	∅	A	K	A	4	7	4	∅	7	1	7	632	m	a	n	∅	a	k	a	M	A	N	∅	A	K	A	4	7	4	∅	7	1	7	633	-	a	m	∅	-	k	a	_	A	M	∅	_	K	A	0	7	4	∅	0	1	7
4	0.5000	5	0.6250	239	625	a	m	a	n	k	a	n	A	M	A	N	K	A	N	7	4	7	4	1	7	4	626	a	n	a	m	k	a	n	A	N	A	M	K	A	N	7	4	7	4	1	7	4	627	a	m	e	-	k	a	n	A	M	E	_	K	A	N	7	4	7	0	1	7	4	628	a	m	a	n	k	a	n	A	M	A	N	K	A	N	7	4	7	4	1	7	4	629	a	m	a	n	k	a	n	A	M	A	N	K	A	N	7	4	7	4	1	7	4	630	a	m	a	j	k	a	n	A	M	A	J	K	A	N	7	4	7	6	1	7	4																							631	a	n	a	m	k	a	-	A	N	A	M	K	A	_	7	4	7	4	1	7	0	632	a	m	a	n	k	a	n	A	M	A	N	K	A	N	7	4	7	4	1	7	4	633	-	-	a	m	k	a	n	_	_	A	M	K	A	N	0	0	7	4	1	7	4
5	0.6250	4	0.5000	239	625	k	a	m	a	a	n	-	K	A	M	A	A	N	_	1	7	4	7	7	4	0	626	k	a	n	a	a	n	-	K	A	N	A	A	N	_	1	7	4	7	7	4	0	627	k	a	m	e	a	n	-	K	A	M	E	A	N	_	1	7	4	7	7	4	0	628	k	a	m	a	a	n	-	K	A	M	A	A	N	_	1	7	4	7	7	4	0	629	k	a	m	a	a	n	-	K	A	M	A	A	N	_	1	7	4	7	7	4	0	630	k	a	m	a	a	n	-	K	A	M	A	A	N	_	1	7	4	7	7	4	0																							631	k	a	n	a	a	-	-	K	A	N	A	A	_	_	1	7	4	7	7	0	0	632	k	a	m	a	a	n	-	K	A	M	A	A	N	_	1	7	4	7	7	4	0	633	k	-	-	a	a	n	ʔ	K	_	_	A	A	N	H	1	0	0	7	7	4	1
6	0.7500	3	0.3750	239	625	a	k	a	m	n	-	∅	A	K	A	M	N	_	∅	7	1	7	4	4	0	∅	626	a	k	a	n	n	-	∅	A	K	A	N	N	_	∅	7	1	7	4	4	0	∅	627	a	k	a	m	n	-	∅	A	K	A	M	N	_	∅	7	1	7	4	4	0	∅	628	a	k	a	m	n	-	∅	A	K	A	M	N	_	∅	7	1	7	4	4	0	∅	629	a	k	a	m	n	-	∅	A	K	A	M	N	_	∅	7	1	7	4	4	0	∅	630	a	k	a	m	n	-	∅	A	K	A	M	N	_	∅	7	1	7	4	4	0	∅																							631	a	k	a	n	-	-	∅	A	K	A	N	_	_	∅	7	1	7	4	0	0	∅	632	a	k	a	m	n	-	∅	A	K	A	M	N	_	∅	7	1	7	4	4	0	∅	633	a	k	-	-	n	ʔ	∅	A	K	_	_	N	H	∅	7	1	0	0	4	1	∅
7	0.8750	2	0.2500	239	625	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅	626	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅	627	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅	628	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅	629	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅	630	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅																							631	-	a	k	a	-	∅	∅	_	A	K	A	_	∅	∅	0	7	1	7	0	∅	∅	632	n	a	k	a	-	∅	∅	N	A	K	A	_	∅	∅	4	7	1	7	0	∅	∅	633	n	a	k	-	ʔ	∅	∅	N	A	K	_	H	∅	∅	4	7	1	0	1	∅	∅
8	1.0000	1	0.1250	239	625	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	626	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	627	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	628	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	629	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	630	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅																							631	-	-	a	k	∅	∅	∅	_	_	A	K	∅	∅	∅	0	0	7	1	∅	∅	∅	632	-	n	a	k	∅	∅	∅	_	N	A	K	∅	∅	∅	0	4	7	1	∅	∅	∅	633	ʔ	n	a	k	∅	∅	∅	H	N	A	K	∅	∅	∅	1	4	7	1	∅	∅	∅
1	0.2000	5	1.0000	240	634	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																							635	tʃ	∅	∅	∅	e	m	a	T	∅	∅	∅	E	M	A	1	∅	∅	∅	7	4	7	636	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																							637	tʃ	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7	638	t	∅	∅	∅	i	m	a	T	∅	∅	∅	I	M	A	1	∅	∅	∅	7	4	7																																																																		
2	0.4000	4	0.8000	240	634	i	t	∅	∅	m	a	k	I	T	∅	∅	M	A	K	7	1	∅	∅	4	7	1																							635	e	tʃ	∅	∅	m	a	-	E	T	∅	∅	M	A	_	7	1	∅	∅	4	7	0	636	i	t	∅	∅	m	a	k	I	T	∅	∅	M	A	K	7	1	∅	∅	4	7	1																							637	i	tʃ	∅	∅	m	a	k	I	T	∅	∅	M	A	K	7	1	∅	∅	4	7	1	638	i	t	∅	∅	m	a	k	I	T	∅	∅	M	A	K	7	1	∅	∅	4	7	1																																																																		
3	0.6000	3	0.6000	240	634	m	i	t	∅	a	k	∅	M	I	T	∅	A	K	∅	4	7	1	∅	7	1	∅																							635	m	e	tʃ	∅	a	-	∅	M	E	T	∅	A	_	∅	4	7	1	∅	7	0	∅	636	m	i	t	∅	a	k	∅	M	I	T	∅	A	K	∅	4	7	1	∅	7	1	∅																							637	m	i	tʃ	∅	a	k	∅	M	I	T	∅	A	K	∅	4	7	1	∅	7	1	∅	638	m	i	t	∅	a	k	∅	M	I	T	∅	A	K	∅	4	7	1	∅	7	1	∅																																																																		
4	0.8000	2	0.4000	240	634	a	m	i	t	k	∅	∅	A	M	I	T	K	∅	∅	7	4	7	1	1	∅	∅																							635	a	m	e	tʃ	-	∅	∅	A	M	E	T	_	∅	∅	7	4	7	1	0	∅	∅	636	a	m	i	t	k	∅	∅	A	M	I	T	K	∅	∅	7	4	7	1	1	∅	∅																							637	a	m	i	tʃ	k	∅	∅	A	M	I	T	K	∅	∅	7	4	7	1	1	∅	∅	638	a	m	i	t	k	∅	∅	A	M	I	T	K	∅	∅	7	4	7	1	1	∅	∅																																																																		
5	1.0000	1	0.2000	240	634	k	a	m	i	∅	∅	∅	K	A	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅																							635	-	a	m	e	∅	∅	∅	_	A	M	E	∅	∅	∅	0	7	4	7	∅	∅	∅	636	k	a	m	i	∅	∅	∅	K	A	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅																							637	k	a	m	i	∅	∅	∅	K	A	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅	638	k	a	m	i	∅	∅	∅	K	A	M	I	∅	∅	∅	1	7	4	7	∅	∅	∅																																																																		
1	0.1429	7	1.0000	242																																																																																									639	p	∅	∅	∅	a	f	o	P	∅	∅	∅	A	B	U	1	∅	∅	∅	7	3	7																							640	p	∅	∅	∅	a	h	u	P	∅	∅	∅	A	H	Y	1	∅	∅	∅	7	3	7																							641	p	∅	∅	∅	a	h	o	P	∅	∅	∅	A	H	U	1	∅	∅	∅	7	3	7	642	h	∅	∅	∅	o	t	o	H	∅	∅	∅	U	T	U	3	∅	∅	∅	7	1	7
2	0.2857	6	0.8571	242																																																																																									639	a	p	∅	∅	f	o	t	A	P	∅	∅	B	U	T	7	1	∅	∅	3	7	1																							640	a	p	∅	∅	h	u	z	A	P	∅	∅	H	Y	S	7	1	∅	∅	3	7	3																							641	a	p	∅	∅	h	o	t	A	P	∅	∅	H	U	T	7	1	∅	∅	3	7	1	642	o	h	∅	∅	t	o	w	U	H	∅	∅	T	U	W	7	3	∅	∅	1	7	6
3	0.4286	5	0.7143	242																																																																																									639	f	a	p	∅	o	t	i	B	A	P	∅	U	T	I	3	7	1	∅	7	1	7																							640	h	a	p	∅	u	z	i	H	A	P	∅	Y	S	I	3	7	1	∅	7	3	7																							641	h	a	p	∅	o	t	i	H	A	P	∅	U	T	I	3	7	1	∅	7	1	7	642	t	o	h	∅	o	w	a	T	U	H	∅	U	W	A	1	7	3	∅	7	6	7
4	0.5714	4	0.5714	242																																																																																									639	o	f	a	p	t	i	ʔ	U	B	A	P	T	I	H	7	3	7	1	1	7	1																							640	u	h	a	p	z	i	-	Y	H	A	P	S	I	_	7	3	7	1	3	7	0																							641	o	h	a	p	t	i	ʔ	U	H	A	P	T	I	H	7	3	7	1	1	7	1	642	o	t	o	h	w	a	-	U	T	U	H	W	A	_	7	1	7	3	6	7	0
5	0.7143	3	0.4286	242																																																																																									639	t	o	f	a	i	ʔ	∅	T	U	B	A	I	H	∅	1	7	3	7	7	1	∅																							640	z	u	h	a	i	-	∅	S	Y	H	A	I	_	∅	3	7	3	7	7	0	∅																							641	t	o	h	a	i	ʔ	∅	T	U	H	A	I	H	∅	1	7	3	7	7	1	∅	642	w	o	t	o	a	-	∅	W	U	T	U	A	_	∅	6	7	1	7	7	0	∅
6	0.8571	2	0.2857	242																																																																																									639	i	t	o	f	ʔ	∅	∅	I	T	U	B	H	∅	∅	7	1	7	3	1	∅	∅																							640	i	z	u	h	-	∅	∅	I	S	Y	H	_	∅	∅	7	3	7	3	0	∅	∅																							641	i	t	o	h	ʔ	∅	∅	I	T	U	H	H	∅	∅	7	1	7	3	1	∅	∅	642	a	w	o	t	-	∅	∅	A	W	U	T	_	∅	∅	7	6	7	1	0	∅	∅
7	1.0000	1	0.1429	242																																																																																									639	ʔ	i	t	o	∅	∅	∅	H	I	T	U	∅	∅	∅	1	7	1	7	∅	∅	∅																							640	-	i	z	u	∅	∅	∅	_	I	S	Y	∅	∅	∅	0	7	3	7	∅	∅	∅																							641	ʔ	i	t	o	∅	∅	∅	H	I	T	U	∅	∅	∅	1	7	1	7	∅	∅	∅	642	-	a	w	o	∅	∅	∅	_	A	W	U	∅	∅	∅	0	7	6	7	∅	∅	∅
1	0.2500	4	1.0000	243																							643	k	∅	∅	∅	a	h	o	K	∅	∅	∅	A	H	U	1	∅	∅	∅	7	3	7																																																																																																															644	k	∅	∅	∅	a	k	o	K	∅	∅	∅	A	K	U	1	∅	∅	∅	7	1	7																																												
2	0.5000	3	0.7500	243																							643	a	k	∅	∅	h	o	∅	A	K	∅	∅	H	U	∅	7	1	∅	∅	3	7	∅																																																																																																															644	a	k	∅	∅	k	o	∅	A	K	∅	∅	K	U	∅	7	1	∅	∅	1	7	∅																																												
3	0.7500	2	0.5000	243																							643	h	a	k	∅	o	∅	∅	H	A	K	∅	U	∅	∅	3	7	1	∅	7	∅	∅																																																																																																															644	k	a	k	∅	o	∅	∅	K	A	K	∅	U	∅	∅	1	7	1	∅	7	∅	∅																																												
4	1.0000	1	0.2500	243																							643	o	h	a	k	∅	∅	∅	U	H	A	K	∅	∅	∅	7	3	7	1	∅	∅	∅																																																																																																															644	o	k	a	k	∅	∅	∅	U	K	A	K	∅	∅	∅	7	1	7	1	∅	∅	∅																																												
1	0.1667	6	1.0000	244	645	p	∅	∅	∅	u	j	a	P	∅	∅	∅	Y	J	A	1	∅	∅	∅	7	6	7																																													646	p	∅	∅	∅	u	j	a	P	∅	∅	∅	Y	J	A	1	∅	∅	∅	7	6	7																																																																																																																																				
2	0.3333	5	0.8333	244	645	u	p	∅	∅	j	a	n	Y	P	∅	∅	J	A	N	7	1	∅	∅	6	7	4																																													646	u	p	∅	∅	j	a	n	Y	P	∅	∅	J	A	N	7	1	∅	∅	6	7	4																																																																																																																																				
3	0.5000	4	0.6667	244	645	j	u	p	∅	a	n	i	J	Y	P	∅	A	N	I	6	7	1	∅	7	4	7																																													646	j	u	p	∅	a	n	i	J	Y	P	∅	A	N	I	6	7	1	∅	7	4	7																																																																																																																																				
4	0.6667	3	0.5000	244	645	a	j	u	p	n	i	∅	A	J	Y	P	N	I	∅	7	6	7	1	4	7	∅																																													646	a	j	u	p	n	i	∅	A	J	Y	P	N	I	∅	7	6	7	1	4	7	∅																																																																																																																																				
5	0.8333	2	0.3333	244	645	n	a	j	u	i	∅	∅	N	A	J	Y	I	∅	∅	4	7	6	7	7	∅	∅																																													646	n	a	j	u	i	∅	∅	N	A	J	Y	I	∅	∅	4	7	6	7	7	∅	∅																																																																																																																																				
6	1.0000	1	0.1667	244	645	i	n	a	j	∅	∅	∅	I	N	A	J	∅	∅	∅	7	4	7	6	∅	∅	∅																																													646	i	n	a	j	∅	∅	∅	I	N	A	J	∅	∅	∅	7	4	7	6	∅	∅	∅																																																																																																																																				
1	0.2500	4	1.0000	246	647	i	∅	∅	∅	w	i	ʔ	I	∅	∅	∅	W	I	H	7	∅	∅	∅	6	7	1	648	i	∅	∅	∅	w	i	-	I	∅	∅	∅	W	I	_	7	∅	∅	∅	6	7	0																							649	i	∅	∅	∅	w	i	-	I	∅	∅	∅	W	I	_	7	∅	∅	∅	6	7	0																																													650	i	∅	∅	∅	w	i	ʔ	I	∅	∅	∅	W	I	H	7	∅	∅	∅	6	7	1	651	i	∅	∅	∅	w	i	-	I	∅	∅	∅	W	I	_	7	∅	∅	∅	6	7	0	652	i	∅	∅	∅	w	i	-	I	∅	∅	∅	W	I	_	7	∅	∅	∅	6	7	0																						
