index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
4	0.6667	3	0.5000	1089																																													400	ɥ	-	l	p	i	-	∅	J	_	L	P	I	_	∅	6	0	5	1	7	0	∅																							401	w	u	l	p	i	a	∅	W	Y	L	P	I	A	∅	6	7	5	1	7	7	∅
5	0.8333	2	0.3333	1089																																													400	i	ɥ	-	l	-	∅	∅	I	J	_	L	_	∅	∅	7	6	0	5	0	∅	∅																							401	i	w	u	l	a	∅	∅	I	W	Y	L	A	∅	∅	7	6	7	5	7	∅	∅
6	1.0000	1	0.1667	1089																																													400	-	i	ɥ	-	∅	∅	∅	_	I	J	_	∅	∅	∅	0	7	6	0	∅	∅	∅																							401	a	i	w	u	∅	∅	∅	A	I	W	Y	∅	∅	∅	7	7	6	7	∅	∅	∅
1	0.2500	4	1.0000	1094																							402	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																							403	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1094																							402	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																							403	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1094																							402	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																							403	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	1094																							402	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																							403	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	1095																																													404	m	∅	∅	∅	ɛ̃	-	-	M	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0																							405	m	∅	∅	∅	a	n	u	M	∅	∅	∅	A	N	Y	4	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1095																																													404	ɛ̃	m	∅	∅	-	-	∅	E	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							405	a	m	∅	∅	n	u	∅	A	M	∅	∅	N	Y	∅	7	4	∅	∅	4	7	∅
3	0.7500	2	0.5000	1095																																													404	-	ɛ̃	m	∅	-	∅	∅	_	E	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							405	n	a	m	∅	u	∅	∅	N	A	M	∅	Y	∅	∅	4	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	1095																																													404	-	-	ɛ̃	m	∅	∅	∅	_	_	E	M	∅	∅	∅	0	0	7	4	∅	∅	∅																							405	u	n	a	m	∅	∅	∅	Y	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.1667	6	1.0000	1100																							406	f	∅	∅	∅	r	-	u	B	∅	∅	∅	R	_	Y	3	∅	∅	∅	5	0	7	407	f	∅	∅	∅	r	ɥ	i	B	∅	∅	∅	R	J	I	3	∅	∅	∅	5	6	7	408	f	∅	∅	∅	r	-	u	B	∅	∅	∅	R	_	Y	3	∅	∅	∅	5	0	7																						
2	0.3333	5	0.8333	1100																							406	r	f	∅	∅	-	u	-	R	B	∅	∅	_	Y	_	5	3	∅	∅	0	7	0	407	r	f	∅	∅	ɥ	i	-	R	B	∅	∅	J	I	_	5	3	∅	∅	6	7	0	408	r	f	∅	∅	-	u	x	R	B	∅	∅	_	Y	G	5	3	∅	∅	0	7	3																						
3	0.5000	4	0.6667	1100																							406	-	r	f	∅	u	-	t	_	R	B	∅	Y	_	T	0	5	3	∅	7	0	1	407	ɥ	r	f	∅	i	-	-	J	R	B	∅	I	_	_	6	5	3	∅	7	0	0	408	-	r	f	∅	u	x	t	_	R	B	∅	Y	G	T	0	5	3	∅	7	3	1																						
4	0.6667	3	0.5000	1100																							406	u	-	r	f	-	t	∅	Y	_	R	B	_	T	∅	7	0	5	3	0	1	∅	407	i	ɥ	r	f	-	-	∅	I	J	R	B	_	_	∅	7	6	5	3	0	0	∅	408	u	-	r	f	x	t	∅	Y	_	R	B	G	T	∅	7	0	5	3	3	1	∅																						
5	0.8333	2	0.3333	1100																							406	-	u	-	r	t	∅	∅	_	Y	_	R	T	∅	∅	0	7	0	5	1	∅	∅	407	-	i	ɥ	r	-	∅	∅	_	I	J	R	_	∅	∅	0	7	6	5	0	∅	∅	408	x	u	-	r	t	∅	∅	G	Y	_	R	T	∅	∅	3	7	0	5	1	∅	∅																						
6	1.0000	1	0.1667	1100																							406	t	-	u	-	∅	∅	∅	T	_	Y	_	∅	∅	∅	1	0	7	0	∅	∅	∅	407	-	-	i	ɥ	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅	408	t	x	u	-	∅	∅	∅	T	G	Y	_	∅	∅	∅	1	3	7	0	∅	∅	∅																						
1	0.2500	4	1.0000	1102	409	p	∅	∅	∅	e	m	-	P	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																																																																			410	p	∅	∅	∅	oː	m	o	P	∅	∅	∅	U	M	U	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1102	409	e	p	∅	∅	m	-	∅	E	P	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																																																			410	oː	p	∅	∅	m	o	∅	U	P	∅	∅	M	U	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	1102	409	m	e	p	∅	-	∅	∅	M	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																																																			410	m	oː	p	∅	o	∅	∅	M	U	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1102	409	-	m	e	p	∅	∅	∅	_	M	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																			410	o	m	oː	p	∅	∅	∅	U	M	U	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	1105																							411	m	∅	∅	∅	au	-	θ	M	∅	∅	∅	A	_	D	4	∅	∅	∅	7	0	3																							412	m	∅	∅	∅	u	n	d	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1105																							411	au	m	∅	∅	-	θ	∅	A	M	∅	∅	_	D	∅	7	4	∅	∅	0	3	∅																							412	u	m	∅	∅	n	d	∅	Y	M	∅	∅	N	T	∅	7	4	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1105																							411	-	au	m	∅	θ	∅	∅	_	A	M	∅	D	∅	∅	0	7	4	∅	3	∅	∅																							412	n	u	m	∅	d	∅	∅	N	Y	M	∅	T	∅	∅	4	7	4	∅	1	∅	∅																						
4	1.0000	1	0.2500	1105																							411	θ	-	au	m	∅	∅	∅	D	_	A	M	∅	∅	∅	3	0	7	4	∅	∅	∅																							412	d	n	u	m	∅	∅	∅	T	N	Y	M	∅	∅	∅	1	4	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	1112																							413	b	∅	∅	∅	l	ə	d	P	∅	∅	∅	L	E	T	1	∅	∅	∅	5	7	1																							414	b	∅	∅	∅	l	uː	t	P	∅	∅	∅	L	Y	T	1	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	1112																							413	l	b	∅	∅	ə	d	∅	L	P	∅	∅	E	T	∅	5	1	∅	∅	7	1	∅																							414	l	b	∅	∅	uː	t	∅	L	P	∅	∅	Y	T	∅	5	1	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	1112																							413	ə	l	b	∅	d	∅	∅	E	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																							414	uː	l	b	∅	t	∅	∅	Y	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																						
4	1.0000	1	0.2500	1112																							413	d	ə	l	b	∅	∅	∅	T	E	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																							414	t	uː	l	b	∅	∅	∅	T	Y	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	1113																																													415	s	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							416	s	∅	∅	∅	a	n	gʷ	S	∅	∅	∅	A	N	K	3	∅	∅	∅	7	4	1
2	0.3333	5	0.8333	1113																																													415	ɑ̃	s	∅	∅	-	-	-	A	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0																							416	a	s	∅	∅	n	gʷ	i	A	S	∅	∅	N	K	I	7	3	∅	∅	4	1	7
3	0.5000	4	0.6667	1113																																													415	-	ɑ̃	s	∅	-	-	-	_	A	S	∅	_	_	_	0	7	3	∅	0	0	0																							416	n	a	s	∅	gʷ	i	n	N	A	S	∅	K	I	N	4	7	3	∅	1	7	4
4	0.6667	3	0.5000	1113																																													415	-	-	ɑ̃	s	-	-	∅	_	_	A	S	_	_	∅	0	0	7	3	0	0	∅																							416	gʷ	n	a	s	i	n	∅	K	N	A	S	I	N	∅	1	4	7	3	7	4	∅
5	0.8333	2	0.3333	1113																																													415	-	-	-	ɑ̃	-	∅	∅	_	_	_	A	_	∅	∅	0	0	0	7	0	∅	∅																							416	i	gʷ	n	a	n	∅	∅	I	K	N	A	N	∅	∅	7	1	4	7	4	∅	∅
6	1.0000	1	0.1667	1113																																													415	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							416	n	i	gʷ	n	∅	∅	∅	N	I	K	N	∅	∅	∅	4	7	1	4	∅	∅	∅
1	0.1667	6	1.0000	1119																																													417	p	∅	∅	∅	u	s	j	P	∅	∅	∅	Y	S	J	1	∅	∅	∅	7	3	6																							418	p	∅	∅	∅	u	l	w	P	∅	∅	∅	Y	L	W	1	∅	∅	∅	7	5	6
2	0.3333	5	0.8333	1119																																													417	u	p	∅	∅	s	j	ɛ	Y	P	∅	∅	S	J	E	7	1	∅	∅	3	6	7																							418	u	p	∅	∅	l	w	i	Y	P	∅	∅	L	W	I	7	1	∅	∅	5	6	7
3	0.5000	4	0.6667	1119																																													417	s	u	p	∅	j	ɛ	r	S	Y	P	∅	J	E	R	3	7	1	∅	6	7	5																							418	l	u	p	∅	w	i	s	L	Y	P	∅	W	I	S	5	7	1	∅	6	7	3
4	0.6667	3	0.5000	1119																																													417	j	s	u	p	ɛ	r	∅	J	S	Y	P	E	R	∅	6	3	7	1	7	5	∅																							418	w	l	u	p	i	s	∅	W	L	Y	P	I	S	∅	6	5	7	1	7	3	∅
5	0.8333	2	0.3333	1119																																													417	ɛ	j	s	u	r	∅	∅	E	J	S	Y	R	∅	∅	7	6	3	7	5	∅	∅																							418	i	w	l	u	s	∅	∅	I	W	L	Y	S	∅	∅	7	6	5	7	3	∅	∅
6	1.0000	1	0.1667	1119																																													417	r	ɛ	j	s	∅	∅	∅	R	E	J	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							418	s	i	w	l	∅	∅	∅	S	I	W	L	∅	∅	∅	3	7	6	5	∅	∅	∅
1	0.2500	4	1.0000	1125																							419	-	∅	∅	∅	-	n	i	_	∅	∅	∅	_	N	I	0	∅	∅	∅	0	4	7	420	ʒ	∅	∅	∅	ə	n	u	S	∅	∅	∅	E	N	Y	3	∅	∅	∅	7	4	7	421	k	∅	∅	∅	-	n	iː	K	∅	∅	∅	_	N	I	1	∅	∅	∅	0	4	7	422	g	∅	∅	∅	e	n	uː	K	∅	∅	∅	E	N	Y	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1125																							419	-	-	∅	∅	n	i	∅	_	_	∅	∅	N	I	∅	0	0	∅	∅	4	7	∅	420	ə	ʒ	∅	∅	n	u	∅	E	S	∅	∅	N	Y	∅	7	3	∅	∅	4	7	∅	421	-	k	∅	∅	n	iː	∅	_	K	∅	∅	N	I	∅	0	1	∅	∅	4	7	∅	422	e	g	∅	∅	n	uː	∅	E	K	∅	∅	N	Y	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	1125																							419	n	-	-	∅	i	∅	∅	N	_	_	∅	I	∅	∅	4	0	0	∅	7	∅	∅	420	n	ə	ʒ	∅	u	∅	∅	N	E	S	∅	Y	∅	∅	4	7	3	∅	7	∅	∅	421	n	-	k	∅	iː	∅	∅	N	_	K	∅	I	∅	∅	4	0	1	∅	7	∅	∅	422	n	e	g	∅	uː	∅	∅	N	E	K	∅	Y	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1125																							419	i	n	-	-	∅	∅	∅	I	N	_	_	∅	∅	∅	7	4	0	0	∅	∅	∅	420	u	n	ə	ʒ	∅	∅	∅	Y	N	E	S	∅	∅	∅	7	4	7	3	∅	∅	∅	421	iː	n	-	k	∅	∅	∅	I	N	_	K	∅	∅	∅	7	4	0	1	∅	∅	∅	422	uː	n	e	g	∅	∅	∅	Y	N	E	K	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	1130																							423	s	∅	∅	∅	ə	k	-	S	∅	∅	∅	E	K	_	3	∅	∅	∅	7	1	0	424	s	∅	∅	∅	y	s	e	S	∅	∅	∅	Y	S	E	3	∅	∅	∅	7	3	7	425	z	∅	∅	∅	au	g	-	S	∅	∅	∅	A	K	_	3	∅	∅	∅	7	1	0	426	s	∅	∅	∅	uː	g	e	S	∅	∅	∅	Y	K	E	3	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1130																							423	ə	s	∅	∅	k	-	∅	E	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅	424	y	s	∅	∅	s	e	∅	Y	S	∅	∅	S	E	∅	7	3	∅	∅	3	7	∅	425	au	z	∅	∅	g	-	∅	A	S	∅	∅	K	_	∅	7	3	∅	∅	1	0	∅	426	uː	s	∅	∅	g	e	∅	Y	S	∅	∅	K	E	∅	7	3	∅	∅	1	7	∅
3	0.7500	2	0.5000	1130																							423	k	ə	s	∅	-	∅	∅	K	E	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	424	s	y	s	∅	e	∅	∅	S	Y	S	∅	E	∅	∅	3	7	3	∅	7	∅	∅	425	g	au	z	∅	-	∅	∅	K	A	S	∅	_	∅	∅	1	7	3	∅	0	∅	∅	426	g	uː	s	∅	e	∅	∅	K	Y	S	∅	E	∅	∅	1	7	3	∅	7	∅	∅
4	1.0000	1	0.2500	1130																							423	-	k	ə	s	∅	∅	∅	_	K	E	S	∅	∅	∅	0	1	7	3	∅	∅	∅	424	e	s	y	s	∅	∅	∅	E	S	Y	S	∅	∅	∅	7	3	7	3	∅	∅	∅	425	-	g	au	z	∅	∅	∅	_	K	A	S	∅	∅	∅	0	1	7	3	∅	∅	∅	426	e	g	uː	s	∅	∅	∅	E	K	Y	S	∅	∅	∅	7	1	7	3	∅	∅	∅
1	0.3333	3	1.0000	1143																							427	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																							428	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	1143																							427	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																							428	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	1143																							427	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							428	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																						
1	0.1429	7	1.0000	1150	429	ʃ	∅	∅	∅	k	u	r	S	∅	∅	∅	K	Y	R	3	∅	∅	∅	1	7	5	430	ʃ	∅	∅	∅	-	ɔ	r	S	∅	∅	∅	_	U	R	3	∅	∅	∅	0	7	5	431	-	∅	∅	∅	k	u	r	_	∅	∅	∅	K	Y	R	0	∅	∅	∅	1	7	5	432	-	∅	∅	∅	k	u	r	_	∅	∅	∅	K	Y	R	0	∅	∅	∅	1	7	5																						
2	0.2857	6	0.8571	1150	429	k	ʃ	∅	∅	u	r	t	K	S	∅	∅	Y	R	T	1	3	∅	∅	7	5	1	430	-	ʃ	∅	∅	ɔ	r	t	_	S	∅	∅	U	R	T	0	3	∅	∅	7	5	1	431	k	-	∅	∅	u	r	t	K	_	∅	∅	Y	R	T	1	0	∅	∅	7	5	1	432	k	-	∅	∅	u	r	ts	K	_	∅	∅	Y	R	C	1	0	∅	∅	7	5	2																						
3	0.4286	5	0.7143	1150	429	u	k	ʃ	∅	r	t	ə	Y	K	S	∅	R	T	E	7	1	3	∅	5	1	7	430	ɔ	-	ʃ	∅	r	t	-	U	_	S	∅	R	T	_	7	0	3	∅	5	1	0	431	u	k	-	∅	r	t	-	Y	K	_	∅	R	T	_	7	1	0	∅	5	1	0	432	u	k	-	∅	r	ts	-	Y	K	_	∅	R	C	_	7	1	0	∅	5	2	0																						
4	0.5714	4	0.5714	1150	429	r	u	k	ʃ	t	ə	r	R	Y	K	S	T	E	R	5	7	1	3	1	7	5	430	r	ɔ	-	ʃ	t	-	-	R	U	_	S	T	_	_	5	7	0	3	1	0	0	431	r	u	k	-	t	-	-	R	Y	K	_	T	_	_	5	7	1	0	1	0	0	432	r	u	k	-	ts	-	-	R	Y	K	_	C	_	_	5	7	1	0	2	0	0																						
5	0.7143	3	0.4286	1150	429	t	r	u	k	ə	r	∅	T	R	Y	K	E	R	∅	1	5	7	1	7	5	∅	430	t	r	ɔ	-	-	-	∅	T	R	U	_	_	_	∅	1	5	7	0	0	0	∅	431	t	r	u	k	-	-	∅	T	R	Y	K	_	_	∅	1	5	7	1	0	0	∅	432	ts	r	u	k	-	-	∅	C	R	Y	K	_	_	∅	2	5	7	1	0	0	∅																						
6	0.8571	2	0.2857	1150	429	ə	t	r	u	r	∅	∅	E	T	R	Y	R	∅	∅	7	1	5	7	5	∅	∅	430	-	t	r	ɔ	-	∅	∅	_	T	R	U	_	∅	∅	0	1	5	7	0	∅	∅	431	-	t	r	u	-	∅	∅	_	T	R	Y	_	∅	∅	0	1	5	7	0	∅	∅	432	-	ts	r	u	-	∅	∅	_	C	R	Y	_	∅	∅	0	2	5	7	0	∅	∅																						
7	1.0000	1	0.1429	1150	429	r	ə	t	r	∅	∅	∅	R	E	T	R	∅	∅	∅	5	7	1	5	∅	∅	∅	430	-	-	t	r	∅	∅	∅	_	_	T	R	∅	∅	∅	0	0	1	5	∅	∅	∅	431	-	-	t	r	∅	∅	∅	_	_	T	R	∅	∅	∅	0	0	1	5	∅	∅	∅	432	-	-	ts	r	∅	∅	∅	_	_	C	R	∅	∅	∅	0	0	2	5	∅	∅	∅																						
1	0.2000	5	1.0000	1155																																													433	k	∅	∅	∅	u	-	-	K	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0	434	h	∅	∅	∅	a	l	z	H	∅	∅	∅	A	L	S	3	∅	∅	∅	7	5	3	435	k	∅	∅	∅	o	l	l	K	∅	∅	∅	U	L	L	1	∅	∅	∅	7	5	5
2	0.4000	4	0.8000	1155																																													433	u	k	∅	∅	-	-	-	Y	K	∅	∅	_	_	_	7	1	∅	∅	0	0	0	434	a	h	∅	∅	l	z	-	A	H	∅	∅	L	S	_	7	3	∅	∅	5	3	0	435	o	k	∅	∅	l	l	o	U	K	∅	∅	L	L	U	7	1	∅	∅	5	5	7
3	0.6000	3	0.6000	1155																																													433	-	u	k	∅	-	-	∅	_	Y	K	∅	_	_	∅	0	7	1	∅	0	0	∅	434	l	a	h	∅	z	-	∅	L	A	H	∅	S	_	∅	5	7	3	∅	3	0	∅	435	l	o	k	∅	l	o	∅	L	U	K	∅	L	U	∅	5	7	1	∅	5	7	∅
4	0.8000	2	0.4000	1155																																													433	-	-	u	k	-	∅	∅	_	_	Y	K	_	∅	∅	0	0	7	1	0	∅	∅	434	z	l	a	h	-	∅	∅	S	L	A	H	_	∅	∅	3	5	7	3	0	∅	∅	435	l	l	o	k	o	∅	∅	L	L	U	K	U	∅	∅	5	5	7	1	7	∅	∅
5	1.0000	1	0.2000	1155																																													433	-	-	-	u	∅	∅	∅	_	_	_	Y	∅	∅	∅	0	0	0	7	∅	∅	∅	434	-	z	l	a	∅	∅	∅	_	S	L	A	∅	∅	∅	0	3	5	7	∅	∅	∅	435	o	l	l	o	∅	∅	∅	U	L	L	U	∅	∅	∅	7	5	5	7	∅	∅	∅
1	0.2500	4	1.0000	1169																							436	s	∅	∅	∅	ɔ	l	t	S	∅	∅	∅	U	L	T	3	∅	∅	∅	7	5	1	437	s	∅	∅	∅	ɛ	l	-	S	∅	∅	∅	E	L	_	3	∅	∅	∅	7	5	0	438	z	∅	∅	∅	a	l	ts	S	∅	∅	∅	A	L	C	3	∅	∅	∅	7	5	2	439	s	∅	∅	∅	a	l	-	S	∅	∅	∅	A	L	_	3	∅	∅	∅	7	5	0
2	0.5000	3	0.7500	1169																							436	ɔ	s	∅	∅	l	t	∅	U	S	∅	∅	L	T	∅	7	3	∅	∅	5	1	∅	437	ɛ	s	∅	∅	l	-	∅	E	S	∅	∅	L	_	∅	7	3	∅	∅	5	0	∅	438	a	z	∅	∅	l	ts	∅	A	S	∅	∅	L	C	∅	7	3	∅	∅	5	2	∅	439	a	s	∅	∅	l	-	∅	A	S	∅	∅	L	_	∅	7	3	∅	∅	5	0	∅
3	0.7500	2	0.5000	1169																							436	l	ɔ	s	∅	t	∅	∅	L	U	S	∅	T	∅	∅	5	7	3	∅	1	∅	∅	437	l	ɛ	s	∅	-	∅	∅	L	E	S	∅	_	∅	∅	5	7	3	∅	0	∅	∅	438	l	a	z	∅	ts	∅	∅	L	A	S	∅	C	∅	∅	5	7	3	∅	2	∅	∅	439	l	a	s	∅	-	∅	∅	L	A	S	∅	_	∅	∅	5	7	3	∅	0	∅	∅
4	1.0000	1	0.2500	1169																							436	t	l	ɔ	s	∅	∅	∅	T	L	U	S	∅	∅	∅	1	5	7	3	∅	∅	∅	437	-	l	ɛ	s	∅	∅	∅	_	L	E	S	∅	∅	∅	0	5	7	3	∅	∅	∅	438	ts	l	a	z	∅	∅	∅	C	L	A	S	∅	∅	∅	2	5	7	3	∅	∅	∅	439	-	l	a	s	∅	∅	∅	_	L	A	S	∅	∅	∅	0	5	7	3	∅	∅	∅
1	0.2500	4	1.0000	1174																							440	f	∅	∅	∅	l	o	-	B	∅	∅	∅	L	U	_	3	∅	∅	∅	5	7	0																							441	f	∅	∅	∅	l	iː	s	B	∅	∅	∅	L	I	S	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	1174																							440	l	f	∅	∅	o	-	∅	L	B	∅	∅	U	_	∅	5	3	∅	∅	7	0	∅																							441	l	f	∅	∅	iː	s	∅	L	B	∅	∅	I	S	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	1174																							440	o	l	f	∅	-	∅	∅	U	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							441	iː	l	f	∅	s	∅	∅	I	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	1174																							440	-	o	l	f	∅	∅	∅	_	U	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							441	s	iː	l	f	∅	∅	∅	S	I	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	1186																							442	t	∅	∅	∅	u	-	θ	T	∅	∅	∅	Y	_	D	1	∅	∅	∅	7	0	3	443	d	∅	∅	∅	ɑ̃	-	-	T	∅	∅	∅	A	_	_	1	∅	∅	∅	7	0	0	444	ts	∅	∅	∅	aː	n	-	C	∅	∅	∅	A	N	_	2	∅	∅	∅	7	4	0	445	d	∅	∅	∅	e	n	t	T	∅	∅	∅	E	N	T	1	∅	∅	∅	7	4	1
2	0.5000	3	0.7500	1186																							442	u	t	∅	∅	-	θ	∅	Y	T	∅	∅	_	D	∅	7	1	∅	∅	0	3	∅	443	ɑ̃	d	∅	∅	-	-	∅	A	T	∅	∅	_	_	∅	7	1	∅	∅	0	0	∅	444	aː	ts	∅	∅	n	-	∅	A	C	∅	∅	N	_	∅	7	2	∅	∅	4	0	∅	445	e	d	∅	∅	n	t	∅	E	T	∅	∅	N	T	∅	7	1	∅	∅	4	1	∅
3	0.7500	2	0.5000	1186																							442	-	u	t	∅	θ	∅	∅	_	Y	T	∅	D	∅	∅	0	7	1	∅	3	∅	∅	443	-	ɑ̃	d	∅	-	∅	∅	_	A	T	∅	_	∅	∅	0	7	1	∅	0	∅	∅	444	n	aː	ts	∅	-	∅	∅	N	A	C	∅	_	∅	∅	4	7	2	∅	0	∅	∅	445	n	e	d	∅	t	∅	∅	N	E	T	∅	T	∅	∅	4	7	1	∅	1	∅	∅
4	1.0000	1	0.2500	1186																							442	θ	-	u	t	∅	∅	∅	D	_	Y	T	∅	∅	∅	3	0	7	1	∅	∅	∅	443	-	-	ɑ̃	d	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅	444	-	n	aː	ts	∅	∅	∅	_	N	A	C	∅	∅	∅	0	4	7	2	∅	∅	∅	445	t	n	e	d	∅	∅	∅	T	N	E	T	∅	∅	∅	1	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	1191																							446	g	∅	∅	∅	r	i	n	K	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							447	g	∅	∅	∅	r	yː	n	K	∅	∅	∅	R	Y	N	1	∅	∅	∅	5	7	4																						
2	0.5000	3	0.7500	1191																							446	r	g	∅	∅	i	n	∅	R	K	∅	∅	I	N	∅	5	1	∅	∅	7	4	∅																							447	r	g	∅	∅	yː	n	∅	R	K	∅	∅	Y	N	∅	5	1	∅	∅	7	4	∅																						
