index	index_p	rindex	rindex_p	cogid	id_Albanian	segment_Albanian	segment_Albanian_L1	segment_Albanian_L2	segment_Albanian_L3	segment_Albanian_R1	segment_Albanian_R2	segment_Albanian_R3	SC_Albanian	SC_Albanian_L1	SC_Albanian_L2	SC_Albanian_L3	SC_Albanian_R1	SC_Albanian_R2	SC_Albanian_R3	PROSODY_Albanian	PROSODY_Albanian_L1	PROSODY_Albanian_L2	PROSODY_Albanian_L3	PROSODY_Albanian_R1	PROSODY_Albanian_R2	PROSODY_Albanian_R3	id_English	segment_English	segment_English_L1	segment_English_L2	segment_English_L3	segment_English_R1	segment_English_R2	segment_English_R3	SC_English	SC_English_L1	SC_English_L2	SC_English_L3	SC_English_R1	SC_English_R2	SC_English_R3	PROSODY_English	PROSODY_English_L1	PROSODY_English_L2	PROSODY_English_L3	PROSODY_English_R1	PROSODY_English_R2	PROSODY_English_R3	id_French	segment_French	segment_French_L1	segment_French_L2	segment_French_L3	segment_French_R1	segment_French_R2	segment_French_R3	SC_French	SC_French_L1	SC_French_L2	SC_French_L3	SC_French_R1	SC_French_R2	SC_French_R3	PROSODY_French	PROSODY_French_L1	PROSODY_French_L2	PROSODY_French_L3	PROSODY_French_R1	PROSODY_French_R2	PROSODY_French_R3	id_German	segment_German	segment_German_L1	segment_German_L2	segment_German_L3	segment_German_R1	segment_German_R2	segment_German_R3	SC_German	SC_German_L1	SC_German_L2	SC_German_L3	SC_German_R1	SC_German_R2	SC_German_R3	PROSODY_German	PROSODY_German_L1	PROSODY_German_L2	PROSODY_German_L3	PROSODY_German_R1	PROSODY_German_R2	PROSODY_German_R3	id_Latin	segment_Latin	segment_Latin_L1	segment_Latin_L2	segment_Latin_L3	segment_Latin_R1	segment_Latin_R2	segment_Latin_R3	SC_Latin	SC_Latin_L1	SC_Latin_L2	SC_Latin_L3	SC_Latin_R1	SC_Latin_R2	SC_Latin_R3	PROSODY_Latin	PROSODY_Latin_L1	PROSODY_Latin_L2	PROSODY_Latin_L3	PROSODY_Latin_R1	PROSODY_Latin_R2	PROSODY_Latin_R3
4	0.8000	2	0.4000	1041																							325	n	a	t	s	d	∅	∅	N	A	T	S	T	∅	∅	4	7	1	3	1	∅	∅																							326	-	eː	t	ʃ	-	∅	∅	_	E	T	S	_	∅	∅	0	7	1	3	0	∅	∅	327	-	aː	t	s	-	∅	∅	_	A	T	S	_	∅	∅	0	7	1	3	0	∅	∅
5	1.0000	1	0.2000	1041																							325	d	n	a	t	∅	∅	∅	T	N	A	T	∅	∅	∅	1	4	7	1	∅	∅	∅																							326	-	-	eː	t	∅	∅	∅	_	_	E	T	∅	∅	∅	0	0	7	1	∅	∅	∅	327	-	-	aː	t	∅	∅	∅	_	_	A	T	∅	∅	∅	0	0	7	1	∅	∅	∅
1	0.1667	6	1.0000	1061																							328	m	∅	∅	∅	au	n	t	M	∅	∅	∅	A	N	T	4	∅	∅	∅	7	4	1	329	m	∅	∅	∅	ɔ̃	-	t	M	∅	∅	∅	U	_	T	4	∅	∅	∅	7	0	1																							330	m	∅	∅	∅	o	n	t	M	∅	∅	∅	U	N	T	4	∅	∅	∅	7	4	1
2	0.3333	5	0.8333	1061																							328	au	m	∅	∅	n	t	ə	A	M	∅	∅	N	T	E	7	4	∅	∅	4	1	7	329	ɔ̃	m	∅	∅	-	t	a	U	M	∅	∅	_	T	A	7	4	∅	∅	0	1	7																							330	o	m	∅	∅	n	t	-	U	M	∅	∅	N	T	_	7	4	∅	∅	4	1	0
3	0.5000	4	0.6667	1061																							328	n	au	m	∅	t	ə	n	N	A	M	∅	T	E	N	4	7	4	∅	1	7	4	329	-	ɔ̃	m	∅	t	a	ɲ	_	U	M	∅	T	A	N	0	7	4	∅	1	7	4																							330	n	o	m	∅	t	-	-	N	U	M	∅	T	_	_	4	7	4	∅	1	0	0
4	0.6667	3	0.5000	1061																							328	t	n	au	m	ə	n	∅	T	N	A	M	E	N	∅	1	4	7	4	7	4	∅	329	t	-	ɔ̃	m	a	ɲ	∅	T	_	U	M	A	N	∅	1	0	7	4	7	4	∅																							330	t	n	o	m	-	-	∅	T	N	U	M	_	_	∅	1	4	7	4	0	0	∅
5	0.8333	2	0.3333	1061																							328	ə	t	n	au	n	∅	∅	E	T	N	A	N	∅	∅	7	1	4	7	4	∅	∅	329	a	t	-	ɔ̃	ɲ	∅	∅	A	T	_	U	N	∅	∅	7	1	0	7	4	∅	∅																							330	-	t	n	o	-	∅	∅	_	T	N	U	_	∅	∅	0	1	4	7	0	∅	∅
6	1.0000	1	0.1667	1061																							328	n	ə	t	n	∅	∅	∅	N	E	T	N	∅	∅	∅	4	7	1	4	∅	∅	∅	329	ɲ	a	t	-	∅	∅	∅	N	A	T	_	∅	∅	∅	4	7	1	0	∅	∅	∅																							330	-	-	t	n	∅	∅	∅	_	_	T	N	∅	∅	∅	0	0	1	4	∅	∅	∅
1	0.2500	4	1.0000	1071																							331	s	∅	∅	∅	w	ɛ	l	S	∅	∅	∅	W	E	L	3	∅	∅	∅	6	7	5																							332	ʃ	∅	∅	∅	v	e	l	S	∅	∅	∅	B	E	L	3	∅	∅	∅	3	7	5																						
2	0.5000	3	0.7500	1071																							331	w	s	∅	∅	ɛ	l	∅	W	S	∅	∅	E	L	∅	6	3	∅	∅	7	5	∅																							332	v	ʃ	∅	∅	e	l	∅	B	S	∅	∅	E	L	∅	3	3	∅	∅	7	5	∅																						
3	0.7500	2	0.5000	1071																							331	ɛ	w	s	∅	l	∅	∅	E	W	S	∅	L	∅	∅	7	6	3	∅	5	∅	∅																							332	e	v	ʃ	∅	l	∅	∅	E	B	S	∅	L	∅	∅	7	3	3	∅	5	∅	∅																						
4	1.0000	1	0.2500	1071																							331	l	ɛ	w	s	∅	∅	∅	L	E	W	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							332	l	e	v	ʃ	∅	∅	∅	L	E	B	S	∅	∅	∅	5	7	3	3	∅	∅	∅																						
1	0.2000	5	1.0000	1078																							333	d	∅	∅	∅	r	ɪ	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							334	t	∅	∅	∅	r	i	ŋ	T	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																						
2	0.4000	4	0.8000	1078																							333	r	d	∅	∅	ɪ	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																							334	r	t	∅	∅	i	ŋ	k	R	T	∅	∅	I	N	K	5	1	∅	∅	7	4	1																						
3	0.6000	3	0.6000	1078																							333	ɪ	r	d	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																							334	i	r	t	∅	ŋ	k	∅	I	R	T	∅	N	K	∅	7	5	1	∅	4	1	∅																						
4	0.8000	2	0.4000	1078																							333	ŋ	ɪ	r	d	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																							334	ŋ	i	r	t	k	∅	∅	N	I	R	T	K	∅	∅	4	7	5	1	1	∅	∅																						
5	1.0000	1	0.2000	1078																							333	k	ŋ	ɪ	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																							334	k	ŋ	i	r	∅	∅	∅	K	N	I	R	∅	∅	∅	1	4	7	5	∅	∅	∅																						
1	0.2500	4	1.0000	1079	335	p	∅	∅	∅	-	-	i	P	∅	∅	∅	_	_	I	1	∅	∅	∅	0	0	7																							336	b	∅	∅	∅	-	w	a	P	∅	∅	∅	_	W	A	1	∅	∅	∅	0	6	7																							337	b	∅	∅	∅	i	b	e	P	∅	∅	∅	I	P	E	1	∅	∅	∅	7	1	7
2	0.5000	3	0.7500	1079	335	-	p	∅	∅	-	i	∅	_	P	∅	∅	_	I	∅	0	1	∅	∅	0	7	∅																							336	-	b	∅	∅	w	a	∅	_	P	∅	∅	W	A	∅	0	1	∅	∅	6	7	∅																							337	i	b	∅	∅	b	e	∅	I	P	∅	∅	P	E	∅	7	1	∅	∅	1	7	∅
3	0.7500	2	0.5000	1079	335	-	-	p	∅	i	∅	∅	_	_	P	∅	I	∅	∅	0	0	1	∅	7	∅	∅																							336	w	-	b	∅	a	∅	∅	W	_	P	∅	A	∅	∅	6	0	1	∅	7	∅	∅																							337	b	i	b	∅	e	∅	∅	P	I	P	∅	E	∅	∅	1	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1079	335	i	-	-	p	∅	∅	∅	I	_	_	P	∅	∅	∅	7	0	0	1	∅	∅	∅																							336	a	w	-	b	∅	∅	∅	A	W	_	P	∅	∅	∅	7	6	0	1	∅	∅	∅																							337	e	b	i	b	∅	∅	∅	E	P	I	P	∅	∅	∅	7	1	7	1	∅	∅	∅
1	0.2000	5	1.0000	1088																							338	r	∅	∅	∅	e	-	-	R	∅	∅	∅	E	_	_	5	∅	∅	∅	7	0	0																							339	r	∅	∅	∅	eː	g	ə	R	∅	∅	∅	E	K	E	5	∅	∅	∅	7	1	7																						
2	0.4000	4	0.8000	1088																							338	e	r	∅	∅	-	-	n	E	R	∅	∅	_	_	N	7	5	∅	∅	0	0	4																							339	eː	r	∅	∅	g	ə	n	E	R	∅	∅	K	E	N	7	5	∅	∅	1	7	4																						
3	0.6000	3	0.6000	1088																							338	-	e	r	∅	-	n	∅	_	E	R	∅	_	N	∅	0	7	5	∅	0	4	∅																							339	g	eː	r	∅	ə	n	∅	K	E	R	∅	E	N	∅	1	7	5	∅	7	4	∅																						
4	0.8000	2	0.4000	1088																							338	-	-	e	r	n	∅	∅	_	_	E	R	N	∅	∅	0	0	7	5	4	∅	∅																							339	ə	g	eː	r	n	∅	∅	E	K	E	R	N	∅	∅	7	1	7	5	4	∅	∅																						
5	1.0000	1	0.2000	1088																							338	n	-	-	e	∅	∅	∅	N	_	_	E	∅	∅	∅	4	0	0	7	∅	∅	∅																							339	n	ə	g	eː	∅	∅	∅	N	E	K	E	∅	∅	∅	4	7	1	7	∅	∅	∅																						
1	0.1667	6	1.0000	1089																																													340	p	∅	∅	∅	l	-	ɥ	P	∅	∅	∅	L	_	J	1	∅	∅	∅	5	0	6																							341	p	∅	∅	∅	l	u	w	P	∅	∅	∅	L	Y	W	1	∅	∅	∅	5	7	6
2	0.3333	5	0.8333	1089																																													340	l	p	∅	∅	-	ɥ	i	L	P	∅	∅	_	J	I	5	1	∅	∅	0	6	7																							341	l	p	∅	∅	u	w	i	L	P	∅	∅	Y	W	I	5	1	∅	∅	7	6	7
3	0.5000	4	0.6667	1089																																													340	-	l	p	∅	ɥ	i	-	_	L	P	∅	J	I	_	0	5	1	∅	6	7	0																							341	u	l	p	∅	w	i	a	Y	L	P	∅	W	I	A	7	5	1	∅	6	7	7
4	0.6667	3	0.5000	1089																																													340	ɥ	-	l	p	i	-	∅	J	_	L	P	I	_	∅	6	0	5	1	7	0	∅																							341	w	u	l	p	i	a	∅	W	Y	L	P	I	A	∅	6	7	5	1	7	7	∅
5	0.8333	2	0.3333	1089																																													340	i	ɥ	-	l	-	∅	∅	I	J	_	L	_	∅	∅	7	6	0	5	0	∅	∅																							341	i	w	u	l	a	∅	∅	I	W	Y	L	A	∅	∅	7	6	7	5	7	∅	∅
6	1.0000	1	0.1667	1089																																													340	-	i	ɥ	-	∅	∅	∅	_	I	J	_	∅	∅	∅	0	7	6	0	∅	∅	∅																							341	a	i	w	u	∅	∅	∅	A	I	W	Y	∅	∅	∅	7	7	6	7	∅	∅	∅
1	0.2500	4	1.0000	1094																							342	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																							343	h	∅	∅	∅	a	n	d	H	∅	∅	∅	A	N	T	3	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1094																							342	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																							343	a	h	∅	∅	n	d	∅	A	H	∅	∅	N	T	∅	7	3	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1094																							342	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																							343	n	a	h	∅	d	∅	∅	N	A	H	∅	T	∅	∅	4	7	3	∅	1	∅	∅																						
4	1.0000	1	0.2500	1094																							342	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																							343	d	n	a	h	∅	∅	∅	T	N	A	H	∅	∅	∅	1	4	7	3	∅	∅	∅																						
1	0.2500	4	1.0000	1095																																													344	m	∅	∅	∅	ɛ̃	-	-	M	∅	∅	∅	E	_	_	4	∅	∅	∅	7	0	0																							345	m	∅	∅	∅	a	n	u	M	∅	∅	∅	A	N	Y	4	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1095																																													344	ɛ̃	m	∅	∅	-	-	∅	E	M	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							345	a	m	∅	∅	n	u	∅	A	M	∅	∅	N	Y	∅	7	4	∅	∅	4	7	∅
3	0.7500	2	0.5000	1095																																													344	-	ɛ̃	m	∅	-	∅	∅	_	E	M	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							345	n	a	m	∅	u	∅	∅	N	A	M	∅	Y	∅	∅	4	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	1095																																													344	-	-	ɛ̃	m	∅	∅	∅	_	_	E	M	∅	∅	∅	0	0	7	4	∅	∅	∅																							345	u	n	a	m	∅	∅	∅	Y	N	A	M	∅	∅	∅	7	4	7	4	∅	∅	∅
1	0.1667	6	1.0000	1100																							346	f	∅	∅	∅	r	-	u	B	∅	∅	∅	R	_	Y	3	∅	∅	∅	5	0	7	347	f	∅	∅	∅	r	ɥ	i	B	∅	∅	∅	R	J	I	3	∅	∅	∅	5	6	7	348	f	∅	∅	∅	r	-	u	B	∅	∅	∅	R	_	Y	3	∅	∅	∅	5	0	7																						
2	0.3333	5	0.8333	1100																							346	r	f	∅	∅	-	u	-	R	B	∅	∅	_	Y	_	5	3	∅	∅	0	7	0	347	r	f	∅	∅	ɥ	i	-	R	B	∅	∅	J	I	_	5	3	∅	∅	6	7	0	348	r	f	∅	∅	-	u	x	R	B	∅	∅	_	Y	G	5	3	∅	∅	0	7	3																						
3	0.5000	4	0.6667	1100																							346	-	r	f	∅	u	-	t	_	R	B	∅	Y	_	T	0	5	3	∅	7	0	1	347	ɥ	r	f	∅	i	-	-	J	R	B	∅	I	_	_	6	5	3	∅	7	0	0	348	-	r	f	∅	u	x	t	_	R	B	∅	Y	G	T	0	5	3	∅	7	3	1																						
4	0.6667	3	0.5000	1100																							346	u	-	r	f	-	t	∅	Y	_	R	B	_	T	∅	7	0	5	3	0	1	∅	347	i	ɥ	r	f	-	-	∅	I	J	R	B	_	_	∅	7	6	5	3	0	0	∅	348	u	-	r	f	x	t	∅	Y	_	R	B	G	T	∅	7	0	5	3	3	1	∅																						
5	0.8333	2	0.3333	1100																							346	-	u	-	r	t	∅	∅	_	Y	_	R	T	∅	∅	0	7	0	5	1	∅	∅	347	-	i	ɥ	r	-	∅	∅	_	I	J	R	_	∅	∅	0	7	6	5	0	∅	∅	348	x	u	-	r	t	∅	∅	G	Y	_	R	T	∅	∅	3	7	0	5	1	∅	∅																						
6	1.0000	1	0.1667	1100																							346	t	-	u	-	∅	∅	∅	T	_	Y	_	∅	∅	∅	1	0	7	0	∅	∅	∅	347	-	-	i	ɥ	∅	∅	∅	_	_	I	J	∅	∅	∅	0	0	7	6	∅	∅	∅	348	t	x	u	-	∅	∅	∅	T	G	Y	_	∅	∅	∅	1	3	7	0	∅	∅	∅																						
1	0.2500	4	1.0000	1102	349	p	∅	∅	∅	e	m	-	P	∅	∅	∅	E	M	_	1	∅	∅	∅	7	4	0																																																																			350	p	∅	∅	∅	oː	m	o	P	∅	∅	∅	U	M	U	1	∅	∅	∅	7	4	7
2	0.5000	3	0.7500	1102	349	e	p	∅	∅	m	-	∅	E	P	∅	∅	M	_	∅	7	1	∅	∅	4	0	∅																																																																			350	oː	p	∅	∅	m	o	∅	U	P	∅	∅	M	U	∅	7	1	∅	∅	4	7	∅
3	0.7500	2	0.5000	1102	349	m	e	p	∅	-	∅	∅	M	E	P	∅	_	∅	∅	4	7	1	∅	0	∅	∅																																																																			350	m	oː	p	∅	o	∅	∅	M	U	P	∅	U	∅	∅	4	7	1	∅	7	∅	∅
4	1.0000	1	0.2500	1102	349	-	m	e	p	∅	∅	∅	_	M	E	P	∅	∅	∅	0	4	7	1	∅	∅	∅																																																																			350	o	m	oː	p	∅	∅	∅	U	M	U	P	∅	∅	∅	7	4	7	1	∅	∅	∅
1	0.2500	4	1.0000	1105																							351	m	∅	∅	∅	au	-	θ	M	∅	∅	∅	A	_	D	4	∅	∅	∅	7	0	3																							352	m	∅	∅	∅	u	n	d	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																						
2	0.5000	3	0.7500	1105																							351	au	m	∅	∅	-	θ	∅	A	M	∅	∅	_	D	∅	7	4	∅	∅	0	3	∅																							352	u	m	∅	∅	n	d	∅	Y	M	∅	∅	N	T	∅	7	4	∅	∅	4	1	∅																						
3	0.7500	2	0.5000	1105																							351	-	au	m	∅	θ	∅	∅	_	A	M	∅	D	∅	∅	0	7	4	∅	3	∅	∅																							352	n	u	m	∅	d	∅	∅	N	Y	M	∅	T	∅	∅	4	7	4	∅	1	∅	∅																						
4	1.0000	1	0.2500	1105																							351	θ	-	au	m	∅	∅	∅	D	_	A	M	∅	∅	∅	3	0	7	4	∅	∅	∅																							352	d	n	u	m	∅	∅	∅	T	N	Y	M	∅	∅	∅	1	4	7	4	∅	∅	∅																						
1	0.2500	4	1.0000	1112																							353	b	∅	∅	∅	l	ə	d	P	∅	∅	∅	L	E	T	1	∅	∅	∅	5	7	1																							354	b	∅	∅	∅	l	uː	t	P	∅	∅	∅	L	Y	T	1	∅	∅	∅	5	7	1																						
2	0.5000	3	0.7500	1112																							353	l	b	∅	∅	ə	d	∅	L	P	∅	∅	E	T	∅	5	1	∅	∅	7	1	∅																							354	l	b	∅	∅	uː	t	∅	L	P	∅	∅	Y	T	∅	5	1	∅	∅	7	1	∅																						
3	0.7500	2	0.5000	1112																							353	ə	l	b	∅	d	∅	∅	E	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																							354	uː	l	b	∅	t	∅	∅	Y	L	P	∅	T	∅	∅	7	5	1	∅	1	∅	∅																						
4	1.0000	1	0.2500	1112																							353	d	ə	l	b	∅	∅	∅	T	E	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																							354	t	uː	l	b	∅	∅	∅	T	Y	L	P	∅	∅	∅	1	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	1113																																													355	s	∅	∅	∅	ɑ̃	-	-	S	∅	∅	∅	A	_	_	3	∅	∅	∅	7	0	0																							356	s	∅	∅	∅	a	n	gʷ	S	∅	∅	∅	A	N	K	3	∅	∅	∅	7	4	1
2	0.3333	5	0.8333	1113																																													355	ɑ̃	s	∅	∅	-	-	-	A	S	∅	∅	_	_	_	7	3	∅	∅	0	0	0																							356	a	s	∅	∅	n	gʷ	i	A	S	∅	∅	N	K	I	7	3	∅	∅	4	1	7
3	0.5000	4	0.6667	1113																																													355	-	ɑ̃	s	∅	-	-	-	_	A	S	∅	_	_	_	0	7	3	∅	0	0	0																							356	n	a	s	∅	gʷ	i	n	N	A	S	∅	K	I	N	4	7	3	∅	1	7	4
4	0.6667	3	0.5000	1113																																													355	-	-	ɑ̃	s	-	-	∅	_	_	A	S	_	_	∅	0	0	7	3	0	0	∅																							356	gʷ	n	a	s	i	n	∅	K	N	A	S	I	N	∅	1	4	7	3	7	4	∅
5	0.8333	2	0.3333	1113																																													355	-	-	-	ɑ̃	-	∅	∅	_	_	_	A	_	∅	∅	0	0	0	7	0	∅	∅																							356	i	gʷ	n	a	n	∅	∅	I	K	N	A	N	∅	∅	7	1	4	7	4	∅	∅
6	1.0000	1	0.1667	1113																																													355	-	-	-	-	∅	∅	∅	_	_	_	_	∅	∅	∅	0	0	0	0	∅	∅	∅																							356	n	i	gʷ	n	∅	∅	∅	N	I	K	N	∅	∅	∅	4	7	1	4	∅	∅	∅
1	0.1667	6	1.0000	1119																																													357	p	∅	∅	∅	u	s	j	P	∅	∅	∅	Y	S	J	1	∅	∅	∅	7	3	6																							358	p	∅	∅	∅	u	l	w	P	∅	∅	∅	Y	L	W	1	∅	∅	∅	7	5	6
2	0.3333	5	0.8333	1119																																													357	u	p	∅	∅	s	j	ɛ	Y	P	∅	∅	S	J	E	7	1	∅	∅	3	6	7																							358	u	p	∅	∅	l	w	i	Y	P	∅	∅	L	W	I	7	1	∅	∅	5	6	7
3	0.5000	4	0.6667	1119																																													357	s	u	p	∅	j	ɛ	r	S	Y	P	∅	J	E	R	3	7	1	∅	6	7	5																							358	l	u	p	∅	w	i	s	L	Y	P	∅	W	I	S	5	7	1	∅	6	7	3
4	0.6667	3	0.5000	1119																																													357	j	s	u	p	ɛ	r	∅	J	S	Y	P	E	R	∅	6	3	7	1	7	5	∅																							358	w	l	u	p	i	s	∅	W	L	Y	P	I	S	∅	6	5	7	1	7	3	∅
5	0.8333	2	0.3333	1119																																													357	ɛ	j	s	u	r	∅	∅	E	J	S	Y	R	∅	∅	7	6	3	7	5	∅	∅																							358	i	w	l	u	s	∅	∅	I	W	L	Y	S	∅	∅	7	6	5	7	3	∅	∅
6	1.0000	1	0.1667	1119																																													357	r	ɛ	j	s	∅	∅	∅	R	E	J	S	∅	∅	∅	5	7	6	3	∅	∅	∅																							358	s	i	w	l	∅	∅	∅	S	I	W	L	∅	∅	∅	3	7	6	5	∅	∅	∅
1	0.3333	3	1.0000	1143																							359	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																							360	m	∅	∅	∅	a	n	∅	M	∅	∅	∅	A	N	∅	4	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	1143																							359	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																							360	a	m	∅	∅	n	∅	∅	A	M	∅	∅	N	∅	∅	7	4	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	1143																							359	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																							360	n	a	m	∅	∅	∅	∅	N	A	M	∅	∅	∅	∅	4	7	4	∅	∅	∅	∅																						
1	0.2000	5	1.0000	1155																																													361	k	∅	∅	∅	u	-	-	K	∅	∅	∅	Y	_	_	1	∅	∅	∅	7	0	0	362	h	∅	∅	∅	a	l	z	H	∅	∅	∅	A	L	S	3	∅	∅	∅	7	5	3	363	k	∅	∅	∅	o	l	l	K	∅	∅	∅	U	L	L	1	∅	∅	∅	7	5	5
2	0.4000	4	0.8000	1155																																													361	u	k	∅	∅	-	-	-	Y	K	∅	∅	_	_	_	7	1	∅	∅	0	0	0	362	a	h	∅	∅	l	z	-	A	H	∅	∅	L	S	_	7	3	∅	∅	5	3	0	363	o	k	∅	∅	l	l	o	U	K	∅	∅	L	L	U	7	1	∅	∅	5	5	7
3	0.6000	3	0.6000	1155																																													361	-	u	k	∅	-	-	∅	_	Y	K	∅	_	_	∅	0	7	1	∅	0	0	∅	362	l	a	h	∅	z	-	∅	L	A	H	∅	S	_	∅	5	7	3	∅	3	0	∅	363	l	o	k	∅	l	o	∅	L	U	K	∅	L	U	∅	5	7	1	∅	5	7	∅
4	0.8000	2	0.4000	1155																																													361	-	-	u	k	-	∅	∅	_	_	Y	K	_	∅	∅	0	0	7	1	0	∅	∅	362	z	l	a	h	-	∅	∅	S	L	A	H	_	∅	∅	3	5	7	3	0	∅	∅	363	l	l	o	k	o	∅	∅	L	L	U	K	U	∅	∅	5	5	7	1	7	∅	∅
5	1.0000	1	0.2000	1155																																													361	-	-	-	u	∅	∅	∅	_	_	_	Y	∅	∅	∅	0	0	0	7	∅	∅	∅	362	-	z	l	a	∅	∅	∅	_	S	L	A	∅	∅	∅	0	3	5	7	∅	∅	∅	363	o	l	l	o	∅	∅	∅	U	L	L	U	∅	∅	∅	7	5	5	7	∅	∅	∅
1	0.2500	4	1.0000	1174																							364	f	∅	∅	∅	l	o	-	B	∅	∅	∅	L	U	_	3	∅	∅	∅	5	7	0																							365	f	∅	∅	∅	l	iː	s	B	∅	∅	∅	L	I	S	3	∅	∅	∅	5	7	3																						
2	0.5000	3	0.7500	1174																							364	l	f	∅	∅	o	-	∅	L	B	∅	∅	U	_	∅	5	3	∅	∅	7	0	∅																							365	l	f	∅	∅	iː	s	∅	L	B	∅	∅	I	S	∅	5	3	∅	∅	7	3	∅																						
3	0.7500	2	0.5000	1174																							364	o	l	f	∅	-	∅	∅	U	L	B	∅	_	∅	∅	7	5	3	∅	0	∅	∅																							365	iː	l	f	∅	s	∅	∅	I	L	B	∅	S	∅	∅	7	5	3	∅	3	∅	∅																						
4	1.0000	1	0.2500	1174																							364	-	o	l	f	∅	∅	∅	_	U	L	B	∅	∅	∅	0	7	5	3	∅	∅	∅																							365	s	iː	l	f	∅	∅	∅	S	I	L	B	∅	∅	∅	3	7	5	3	∅	∅	∅																						
1	0.2500	4	1.0000	1191																							366	g	∅	∅	∅	r	i	n	K	∅	∅	∅	R	I	N	1	∅	∅	∅	5	7	4																							367	g	∅	∅	∅	r	yː	n	K	∅	∅	∅	R	Y	N	1	∅	∅	∅	5	7	4																						
2	0.5000	3	0.7500	1191																							366	r	g	∅	∅	i	n	∅	R	K	∅	∅	I	N	∅	5	1	∅	∅	7	4	∅																							367	r	g	∅	∅	yː	n	∅	R	K	∅	∅	Y	N	∅	5	1	∅	∅	7	4	∅																						
3	0.7500	2	0.5000	1191																							366	i	r	g	∅	n	∅	∅	I	R	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																							367	yː	r	g	∅	n	∅	∅	Y	R	K	∅	N	∅	∅	7	5	1	∅	4	∅	∅																						
4	1.0000	1	0.2500	1191																							366	n	i	r	g	∅	∅	∅	N	I	R	K	∅	∅	∅	4	7	5	1	∅	∅	∅																							367	n	yː	r	g	∅	∅	∅	N	Y	R	K	∅	∅	∅	4	7	5	1	∅	∅	∅																						
1	0.1667	6	1.0000	1192																																													368	v	∅	∅	∅	ɛ	r	-	B	∅	∅	∅	E	R	_	3	∅	∅	∅	7	5	0																							369	w	∅	∅	∅	i	r	i	W	∅	∅	∅	I	R	I	6	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	1192																																													368	ɛ	v	∅	∅	r	-	t	E	B	∅	∅	R	_	T	7	3	∅	∅	5	0	1																							369	i	w	∅	∅	r	i	d	I	W	∅	∅	R	I	T	7	6	∅	∅	5	7	1
3	0.5000	4	0.6667	1192																																													368	r	ɛ	v	∅	-	t	-	R	E	B	∅	_	T	_	5	7	3	∅	0	1	0																							369	r	i	w	∅	i	d	i	R	I	W	∅	I	T	I	5	7	6	∅	7	1	7
4	0.6667	3	0.5000	1192																																													368	-	r	ɛ	v	t	-	∅	_	R	E	B	T	_	∅	0	5	7	3	1	0	∅																							369	i	r	i	w	d	i	∅	I	R	I	W	T	I	∅	7	5	7	6	1	7	∅
5	0.8333	2	0.3333	1192																																													368	t	-	r	ɛ	-	∅	∅	T	_	R	E	_	∅	∅	1	0	5	7	0	∅	∅																							369	d	i	r	i	i	∅	∅	T	I	R	I	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	1192																																													368	-	t	-	r	∅	∅	∅	_	T	_	R	∅	∅	∅	0	1	0	5	∅	∅	∅																							369	i	d	i	r	∅	∅	∅	I	T	I	R	∅	∅	∅	7	1	7	5	∅	∅	∅
