COGID	AntangWesternSandong	BanliangYangAn	DujiangEasternSandong	JiaoliPandong	JiarongSouthernSandong	JiuqianSouthernSandong	Pandong	RenliEasternSandong	SanjiangEasternSandong	ShuigenCentralSandong	ShuiweiSouthernSandong	ShuiyaoSouthernSandong	TangnianYangAn	TangzhouWesternSandong	TingpaiWesternSandong	ZhongheCentralSandong
714-16																ˀn o k ¹
1729-16																tʰ a ¹
3679-16																ʁ ai ¹
1054-16																m ˀn ai ¹
7448-16																m u m ¹
582-16																m ai ¹
4743-16																m o n ¹
5419-16																l j a n ¹
5601-16																q o n ¹
2705-16																m o m ¹
6381-16																ˀn o ŋ ¹
1017-16																n̥ a ¹
645-16																l u k ¹
273-16																m aː t ¹
4338-16																t j a k ¹
2533-16																kʰ ai ¹
1089-16																q u p ¹
843-16																ˀn a n ¹
2787-16																m ˀn a m ¹
4462-16																ˀn u n ¹
10918-16																ˀn a n ¹
6582-16																n̥ ai ¹
2070-16																tʰ a ¹
3075-16																l aː k ¹
10848-16																n̥ a ¹
2480-16																ˀn aː n ¹
2214-16																kʰ ai ¹
7225-16																ˀn aː t ¹
3515-16																ⁿd j a m ¹
2588-16																ˀn aː n ¹
2908-16																t j aː k ¹
2393-16																n̥ a ¹
1156-16																ʁ ai ¹
2374-16																tʰ a ¹
2146-16																tʰ a ¹
5133-16																ˀn a ŋ ¹
4981-16																m u k ¹
10239-16																ʁ ai ¹
599-16																l j u p ¹
5048-16																q o ¹
6331-16																n̥ a ¹
290-16																kʰ o n ¹
311-16																ˀn aː k ¹
3430-16																m ai ai ¹
5369-16																m ai ai ¹
2749-16																ⁿd o n ¹
2621-16																l j a p ¹
1181-16																t a k ¹
949-16																t j aːu ¹
2839-16																t o n ¹
861-16																l aː k ¹
6773-16																l aː k ¹
5739-16																l aː k ¹
5740-16																m aː t ¹
3550-16																m u m ¹
4445-16																ʔ u p ¹
680-16																j o ŋ ¹
817-16																kʰ o n ¹
782-16																t j aː t ¹
10396-16																ˀn ai u ¹
4606-16																ˀn aː n ¹
5207-16																m a n ¹
7280-16																m j ai ¹
6983-16																ʔ ai u p ¹
5168-16																kʰ u ŋ ¹
1264-16																m u ¹
915-16																t ai ¹
1767-16																kʰ u ŋ ¹
10901-16																k j e ŋ ¹
10867-16																kʰ o ŋ ¹
417-16																k ai aː n ¹
2285-16																t j ai ¹
11002-16																t j aː n ¹
6348-16																ʁ ai ¹
6349-16																ʁ aː n ¹
10602-16																kʰ o n ¹
5654-16																m j e n ¹
880-16																ʁ ai ¹
983-16																ˀn aː n ¹
2033-16																t o ¹
1433-16																ˀn j ai ¹
1467-16																q u k ¹
469-16																t j u m ¹
3127-16																m ai ai ¹
4623-16																n̥ a ¹
7099-16																l j aː k ¹
4726-16																m ˀn a n ¹
10465-16																kʰ aː n ¹
5519-16																ˀn aː n ¹
5893-16																kʰ aː n ¹
2857-16																t o n ¹
3645-16																ˀn aː n ¹
3032-16																m j aː n ¹
2088-16																m j a n ¹
2463-16																ʔ u ¹
4794-16																ʁ ai ¹
4569-16																j u ŋ ¹
4586-16																m u ¹
4552-16																tʰ a ¹
3228-16																q o ŋ ¹
3245-16																j ai ¹
6651-16																l aː k ¹
6652-16																kʰ aː n ¹
1817-16																l aː k ¹
1818-16																l j aː k ¹
11052-16																n̥ u ¹
1230-16																l aː k ¹
3380-16																h aː k ¹
8174-16																ˀn u m ¹
8599-16																ⁿd j a m ¹
7782-16																t j ai ¹
8294-16																l aː k ¹
8514-16																n̥ ai ¹
9669-16																l j a k ¹
8531-16																p ai ¹
7954-16																ʔ u k ¹
9968-16																q aː m ¹
8040-16																tʰ a ¹
9304-16																tʰ ai ¹
8345-16																t o k ¹
8765-16																t q o k ¹
8849-16																m a ŋ ¹
9286-16																k j o ŋ ¹
9581-16																l u n ¹
9267-16																l j ai ¹
8497-16																m o n ¹
7602-16																q aː p ¹
8431-16																m j a n ¹
10036-16																ˀn u k ¹
10019-16																l a k ¹
9216-16																ʁ ai ¹
8074-16																q a t ¹
9511-16																q o n ¹
8243-16																ʔ j a m ¹
9250-16																t j aː m ¹
7568-16																ʁ ai ¹
8832-16																kʰ u ¹
8057-16																ʁ ai ¹
7716-16																ˀn u p ¹
9899-16																tʰ ai ¹
7585-16																kʰ ai ¹
8582-16																m j ai ¹
9097-16																l a m ¹
10125-16																n̥ a ¹
9460-16																ʁ ai ¹
9649-16																ʔ u t ¹
9870-16																ˀn a p ¹
8680-16																ˀn a m ¹
7699-16																kʰ aː t ¹
9001-16																l ai a t ¹
9494-16																t o p ¹
7666-16																m a n ¹
9598-16																t j a k ¹
8023-16																q u m ¹
9053-16																l u t ¹
10091-16																m aː k ¹
10002-16																t j aːu ¹
7765-16																t ai ¹
8800-16																ʁ ai ¹
9934-16																tʰ a ¹
9985-16																ʔ ai ¹
7850-16																t aː p ¹
7816-16																q a m ¹
8663-16																ʔ u m ¹
8697-16																kʰ aː t ¹
9615-16																ⁿd j a n ¹
8362-16																t aː t ¹
8091-16																t ai ¹
8748-16																n̥ a ¹
22-16																tʰ ai ¹
11084-16																m ai ¹
7365-16																ʁ ai ¹
4201-16																m ai ¹
5841-16																n̥ a ¹
4640-16																tʰ a ¹
662-16																j aː n ¹
384-16																ʁ ai ¹
5151-16																ʁ ai ¹
1399-16																t o ¹
5259-16																ʔ j aː p ¹
10353-16																n̥ a ¹
10370-16																ʁ ai ¹
7401-16																ˀn aː m ¹
2958-16																ˀn ai ¹
2770-16																ʁ ai ¹
6434-16																l j o k ¹
6192-16																ɕ a t ¹
2231-16																q aː t ¹
5116-16																ʔ u ¹
7297-16																m u p ¹
3731-16																q o k ¹
748-16																ˀn a m ¹
2180-16																h a m ¹
4107-16																ˀn a m ¹
2688-16																ⁿd o n ¹
616-16																kʰ o ŋ ¹
1898-16																q a k ¹
203-16																ʁ ai ¹
897-16																l j ai ¹
10189-16																m ˀn a n ¹
1592-16																ˀn o k ¹
6088-16																ⁿd j a ŋ ¹
2975-16																kʰ aː ŋ ¹
6714-16																h u m ¹
731-16																q a m ¹
2722-16																j u ¹
5637-16																q aː t ¹
765-16																j aː k ¹
1695-16																kʰ a m ¹
2112-16																m j u ¹
6634-16																ʁ ai ¹
7331-16																n̥ a ¹
7348-16																kʰ aː ŋ ¹
6527-16																t ai ¹
3568-16																ˀn a n ¹
4378-16																n̥ ai ¹
6292-16																ⁿd j aːu n ¹
3585-16																m aː ŋ ¹
4428-16																q a m ¹
7046-16																m a ŋ ¹
1915-16																ʔ j a m ¹
4518-16																kʰ u ŋ ¹
2516-16																m aː ai ¹
4480-16																kʰ aː n ¹
2499-16																l j aː k ¹
5584-16																ˀn ai ¹
2429-16																n̥ ai ¹
5224-16																q ai ¹
3464-16																m aː k ¹
10142-16																kʰ o ŋ ¹
7159-16																ʁ o n ¹
6599-16																ˀn ai ¹
10207-16																ʁ u ¹
6837-16																ˀn o n ¹
2654-16																ʁ ai ¹
367-16																m u k ¹
5858-16																ˀn o a ¹
451-16																kʰ a n ¹
5944-16																kʰ aː ŋ ¹
512-16																l j aː k ¹
7138-16																ʔ ai ¹
4845-16																j ai ¹
4915-16																kʰ aː t ¹
10570-16																kʰ u ¹
5300-16																l j o n ¹
5418-16																kʰ aː ¹
1748-16																q o t ¹
3532-16																ʔ ai ¹
310-16																t ai ¹
5368-16																kʰ aː n ¹
4321-16																q a p ¹
5065-16																kʰ ai ¹
5961-16																j aː k ¹
1450-16																t a ¹
10430-16																n̥ ai ¹
6210-16																t aːu ¹
5468-16																ˀn aː n ¹
6685-16																n̥ ai ¹
89-16																tʰ ai ¹
153-16																n̥ ai ¹
120-16																m ai u ¹
50-16																ʔ aː ai ¹
4947-16																kʰ aː n ¹
8866-16																l j aː k ¹
9165-16																kʰ u k ¹
7919-16																kʰ a ŋ ¹
9765-16																l q o n ¹
7520-16																n̥ ai ¹
8883-16																p o ¹
8565-16																kʰ u ŋ ¹
8646-16																m a m ¹
9686-16																t j aː p ¹
10108-16																l j o t ¹
10073-16																q a m ¹
1536-16																l j aːu ¹
9131-16																h aː k ¹
8799-16																n̥ aːu ¹
9721-16																ʔ ai ¹
8124-16																ⁿd j aː m ¹
8448-16																l aː m ¹
8714-16																kʰ aː t ¹
5317-16																j u k ¹
1138-16																m j e n ¹
1502-16																ˀn aː t ¹
3109-16																l j a m ¹
3334-16																ʔ ai ¹
3840-16																j aː n ¹
3748-16																ˀn j e k ¹
3015-16																t o k ¹
7262-16																kʰ a aːu ¹
10635-16																j aː k ¹
697-16																ʁ ai ¹
5031-16																t j ai ¹
1553-16																q o m ¹
224-16																t aːu ¹
186-16																ⁿd j a ŋ ¹
5185-16																n̥ a m ¹
1484-16																ʁ a ¹
1933-16																ʁ ai ¹
2939-16																kʰ o ŋ ¹
1000-16																kʰ u p ¹
2551-16																kʰ a ŋ ¹
1646-16																n̥ ai ¹
565-16																t o ¹
5552-16																m a m ¹
3159-16																m i aːu ¹
5876-16																kʰ u ¹
1299-16																h aː m ¹
4862-16																kʰ aː k ¹
1180-16																t ai ¹
4008-16																q u p ¹
3875-16																h ai ¹
6036-16																ʔ j aːu ¹
6398-16																j j aː m ¹
7063-16																ˀb o n ¹
1627-16																kʰ u ŋ ¹
5927-16																j u m ¹
3951-16																ʁ ai ¹
3049-16																m a ŋ ¹
6684-16																l aː k ¹
1850-16																l aː k ¹
3262-16																l aː k ¹
8260-16																ʔ j e p ¹
7551-16																tʰ o ¹
9564-16																h ai ¹
9443-16																t ai ¹
9545-16																h aː p ¹
7650-16																t aː t ¹
7833-16																tʰ j o k ¹
9148-16																ʔ aː ai ¹
9036-16																ȶ a ¹
8904-16																m aː ŋ ¹
7683-16																q a m ¹
8227-16																n̥ a ¹
8616-16																ŋ̊ a ŋ ¹
11112-16																ˀn e ¹
11163-16																m a n ¹
11130-16																m a n ¹
7315-16																tʰ a ¹
10652-16																ʁ ai ¹
10653-16																m aː ŋ ¹
5241-16																t ai ¹
3398-16																t o t ¹
2357-16																ˀb o ŋ ¹
3696-16																ʔ u ¹
1610-16																kʰ aː ŋ ¹
10716-16																kʰ aː k ¹
5722-16																ˀn aː n ¹
3317-16																m u ¹
4142-16																h aː p ¹
5705-16																ȶ j u p ¹
5980-16																kʰ u p ¹
6242-16																ȶ j aːu ¹
1344-16																kʰ o ŋ ¹
3194-16																ȶ a ¹
4411-16																tʰ u p ¹
7419-16																ʁ a ¹
6070-16																t ai ¹
6139-16																kʰ aː n ¹
6158-16																ʔ j ai ¹
10295-16																m j aː ŋ ¹
2821-16																l j aː n ¹
3293-16																ŋ̊ ai aː ŋ ¹
4999-16																ȶ j aːu ¹
4039-16																m aː t ¹
10273-16																n̥ ai ¹
4056-16																h aː n ¹
10503-16																ʔ aː ŋ ¹
10764-16																j z aːu ¹
10765-16																l j aː k ¹
2248-16																z aːu ¹
2266-16																ʁ aːu ¹
3713-16																kʰ u ŋ ¹
8399-16																tsʰ a ¹
9782-16																ˀn aː t ¹
8922-16																ʔ a ¹
9426-16																ȶ aːu ¹
7936-16																t a m ¹
7799-16																ʁ aːu ¹
9855-16																l aː n ¹
9751-16																ˀb j o m ¹
1037-16																ʁ e ¹
10733-16																ʔ ai ¹
5520-16																ⁿd j o ŋ ¹
