index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
1	0.1111	9	1.0000	879	275	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5	276	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5	277	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5																						
2	0.2222	8	0.8889	879	275	b	a	∅	∅	a	r	a	P	A	∅	∅	A	R	A	1	7	∅	∅	7	5	7	276	b	a	∅	∅	a	r	a	P	A	∅	∅	A	R	A	1	7	∅	∅	7	5	7	277	b	a	∅	∅	a	r	ə	P	A	∅	∅	A	R	E	1	7	∅	∅	7	5	7																						
3	0.3333	7	0.7778	879	275	a	b	a	∅	r	a	b	A	P	A	∅	R	A	P	7	1	7	∅	5	7	1	276	a	b	a	∅	r	a	b	A	P	A	∅	R	A	P	7	1	7	∅	5	7	1	277	a	b	a	∅	r	ə	b	A	P	A	∅	R	E	P	7	1	7	∅	5	7	1																						
4	0.4444	6	0.6667	879	275	r	a	b	a	a	b	ɛ	R	A	P	A	A	P	E	5	7	1	7	7	1	7	276	r	a	b	a	a	b	ɛ	R	A	P	A	A	P	E	5	7	1	7	7	1	7	277	r	a	b	a	ə	b	ɛ	R	A	P	A	E	P	E	5	7	1	7	7	1	7																						
5	0.5556	5	0.5556	879	275	a	r	a	b	b	ɛ	t	A	R	A	P	P	E	T	7	5	7	1	1	7	1	276	a	r	a	b	b	ɛ	t	A	R	A	P	P	E	T	7	5	7	1	1	7	1	277	ə	r	a	b	b	ɛ	d	E	R	A	P	P	E	T	7	5	7	1	1	7	1																						
6	0.6667	4	0.4444	879	275	b	a	r	a	ɛ	t	i	P	A	R	A	E	T	I	1	7	5	7	7	1	7	276	b	a	r	a	ɛ	t	-	P	A	R	A	E	T	_	1	7	5	7	7	1	0	277	b	ə	r	a	ɛ	d	-	P	E	R	A	E	T	_	1	7	5	7	7	1	0																						
7	0.7778	3	0.3333	879	275	ɛ	b	a	r	t	i	∅	E	P	A	R	T	I	∅	7	1	7	5	1	7	∅	276	ɛ	b	a	r	t	-	∅	E	P	A	R	T	_	∅	7	1	7	5	1	0	∅	277	ɛ	b	ə	r	d	-	∅	E	P	E	R	T	_	∅	7	1	7	5	1	0	∅																						
8	0.8889	2	0.2222	879	275	t	ɛ	b	a	i	∅	∅	T	E	P	A	I	∅	∅	1	7	1	7	7	∅	∅	276	t	ɛ	b	a	-	∅	∅	T	E	P	A	_	∅	∅	1	7	1	7	0	∅	∅	277	d	ɛ	b	ə	-	∅	∅	T	E	P	E	_	∅	∅	1	7	1	7	0	∅	∅																						
9	1.0000	1	0.1111	879	275	i	t	ɛ	b	∅	∅	∅	I	T	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	276	-	t	ɛ	b	∅	∅	∅	_	T	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅	277	-	d	ɛ	b	∅	∅	∅	_	T	E	P	∅	∅	∅	0	1	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	889	278	ɓ	∅	∅	∅	-	iː	l	P	∅	∅	∅	_	I	L	1	∅	∅	∅	0	7	5	279	ɓ	∅	∅	∅	-	eː	l	P	∅	∅	∅	_	E	L	1	∅	∅	∅	0	7	5	280	p	∅	∅	∅	ʔ	eː	l	P	∅	∅	∅	H	E	L	1	∅	∅	∅	1	7	5																						
2	0.4000	4	0.8000	889	278	-	ɓ	∅	∅	iː	l	o	_	P	∅	∅	I	L	U	0	1	∅	∅	7	5	7	279	-	ɓ	∅	∅	eː	l	e	_	P	∅	∅	E	L	E	0	1	∅	∅	7	5	7	280	ʔ	p	∅	∅	eː	l	a	H	P	∅	∅	E	L	A	1	1	∅	∅	7	5	7																						
3	0.6000	3	0.6000	889	278	iː	-	ɓ	∅	l	o	∅	I	_	P	∅	L	U	∅	7	0	1	∅	5	7	∅	279	eː	-	ɓ	∅	l	e	∅	E	_	P	∅	L	E	∅	7	0	1	∅	5	7	∅	280	eː	ʔ	p	∅	l	a	∅	E	H	P	∅	L	A	∅	7	1	1	∅	5	7	∅																						
4	0.8000	2	0.4000	889	278	l	iː	-	ɓ	o	∅	∅	L	I	_	P	U	∅	∅	5	7	0	1	7	∅	∅	279	l	eː	-	ɓ	e	∅	∅	L	E	_	P	E	∅	∅	5	7	0	1	7	∅	∅	280	l	eː	ʔ	p	a	∅	∅	L	E	H	P	A	∅	∅	5	7	1	1	7	∅	∅																						
5	1.0000	1	0.2000	889	278	o	l	iː	-	∅	∅	∅	U	L	I	_	∅	∅	∅	7	5	7	0	∅	∅	∅	279	e	l	eː	-	∅	∅	∅	E	L	E	_	∅	∅	∅	7	5	7	0	∅	∅	∅	280	a	l	eː	ʔ	∅	∅	∅	A	L	E	H	∅	∅	∅	7	5	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	894																							281	iː	∅	∅	∅	s	ʔ	u	I	∅	∅	∅	S	H	Y	7	∅	∅	∅	3	1	7	282	iː	∅	∅	∅	s	ʔ	u	I	∅	∅	∅	S	H	Y	7	∅	∅	∅	3	1	7	283	iː	∅	∅	∅	s	ʔ	u	I	∅	∅	∅	S	H	Y	7	∅	∅	∅	3	1	7
2	0.5000	3	0.7500	894																							281	s	iː	∅	∅	ʔ	u	∅	S	I	∅	∅	H	Y	∅	3	7	∅	∅	1	7	∅	282	s	iː	∅	∅	ʔ	u	∅	S	I	∅	∅	H	Y	∅	3	7	∅	∅	1	7	∅	283	s	iː	∅	∅	ʔ	u	∅	S	I	∅	∅	H	Y	∅	3	7	∅	∅	1	7	∅
3	0.7500	2	0.5000	894																							281	ʔ	s	iː	∅	u	∅	∅	H	S	I	∅	Y	∅	∅	1	3	7	∅	7	∅	∅	282	ʔ	s	iː	∅	u	∅	∅	H	S	I	∅	Y	∅	∅	1	3	7	∅	7	∅	∅	283	ʔ	s	iː	∅	u	∅	∅	H	S	I	∅	Y	∅	∅	1	3	7	∅	7	∅	∅
4	1.0000	1	0.2500	894																							281	u	ʔ	s	iː	∅	∅	∅	Y	H	S	I	∅	∅	∅	7	1	3	7	∅	∅	∅	282	u	ʔ	s	iː	∅	∅	∅	Y	H	S	I	∅	∅	∅	7	1	3	7	∅	∅	∅	283	u	ʔ	s	iː	∅	∅	∅	Y	H	S	I	∅	∅	∅	7	1	3	7	∅	∅	∅
1	0.1111	9	1.0000	899																							284	-	∅	∅	∅	ɗ	a	-	_	∅	∅	∅	T	A	_	0	∅	∅	∅	1	7	0	285	a	∅	∅	∅	ɗ	a	-	A	∅	∅	∅	T	A	_	7	∅	∅	∅	1	7	0	286	a	∅	∅	∅	ɗ	a	n	A	∅	∅	∅	T	A	N	7	∅	∅	∅	1	7	4
2	0.2222	8	0.8889	899																							284	ɗ	-	∅	∅	a	-	ɗ	T	_	∅	∅	A	_	T	1	0	∅	∅	7	0	1	285	ɗ	a	∅	∅	a	-	ɗ	T	A	∅	∅	A	_	T	1	7	∅	∅	7	0	1	286	ɗ	a	∅	∅	a	n	ɗ	T	A	∅	∅	A	N	T	1	7	∅	∅	7	4	1
3	0.3333	7	0.7778	899																							284	a	ɗ	-	∅	-	ɗ	a	A	T	_	∅	_	T	A	7	1	0	∅	0	1	7	285	a	ɗ	a	∅	-	ɗ	a	A	T	A	∅	_	T	A	7	1	7	∅	0	1	7	286	a	ɗ	a	∅	n	ɗ	a	A	T	A	∅	N	T	A	7	1	7	∅	4	1	7
4	0.4444	6	0.6667	899																							284	-	a	ɗ	-	ɗ	a	f	_	A	T	_	T	A	B	0	7	1	0	1	7	3	285	-	a	ɗ	a	ɗ	a	f	_	A	T	A	T	A	B	0	7	1	7	1	7	3	286	n	a	ɗ	a	ɗ	a	f	N	A	T	A	T	A	B	4	7	1	7	1	7	3
5	0.5556	5	0.5556	899																							284	ɗ	-	a	ɗ	a	f	e	T	_	A	T	A	B	E	1	0	7	1	7	3	7	285	ɗ	-	a	ɗ	a	f	ɛ	T	_	A	T	A	B	E	1	0	7	1	7	3	7	286	ɗ	n	a	ɗ	a	f	e	T	N	A	T	A	B	E	1	4	7	1	7	3	7
6	0.6667	4	0.4444	899																							284	a	ɗ	-	a	f	e	t	A	T	_	A	B	E	T	7	1	0	7	3	7	1	285	a	ɗ	-	a	f	ɛ	d	A	T	_	A	B	E	T	7	1	0	7	3	7	1	286	a	ɗ	n	a	f	e	t	A	T	N	A	B	E	T	7	1	4	7	3	7	1
7	0.7778	3	0.3333	899																							284	f	a	ɗ	-	e	t	∅	B	A	T	_	E	T	∅	3	7	1	0	7	1	∅	285	f	a	ɗ	-	ɛ	d	∅	B	A	T	_	E	T	∅	3	7	1	0	7	1	∅	286	f	a	ɗ	n	e	t	∅	B	A	T	N	E	T	∅	3	7	1	4	7	1	∅
8	0.8889	2	0.2222	899																							284	e	f	a	ɗ	t	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅	285	ɛ	f	a	ɗ	d	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅	286	e	f	a	ɗ	t	∅	∅	E	B	A	T	T	∅	∅	7	3	7	1	1	∅	∅
9	1.0000	1	0.1111	899																							284	t	e	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅	285	d	ɛ	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅	286	t	e	f	a	∅	∅	∅	T	E	B	A	∅	∅	∅	1	7	3	7	∅	∅	∅
1	0.2500	4	1.0000	904																							287	b	∅	∅	∅	eː	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7	288	b	∅	∅	∅	ə	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	904																							287	eː	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅	288	ə	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	904																							287	k	eː	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅	288	k	ə	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	904																							287	a	k	eː	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	288	a	k	ə	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	908	289	m	∅	∅	∅	u	ɲ	dʒ	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																							290	m	∅	∅	∅	u	n	s	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3	291	m	∅	∅	∅	u	n	z	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3
2	0.4000	4	0.8000	908	289	u	m	∅	∅	ɲ	dʒ	o	Y	M	∅	∅	N	T	U	7	4	∅	∅	4	1	7																							290	u	m	∅	∅	n	s	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7	291	u	m	∅	∅	n	z	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7
3	0.6000	3	0.6000	908	289	ɲ	u	m	∅	dʒ	o	∅	N	Y	M	∅	T	U	∅	4	7	4	∅	1	7	∅																							290	n	u	m	∅	s	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅	291	n	u	m	∅	z	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅
4	0.8000	2	0.4000	908	289	dʒ	ɲ	u	m	o	∅	∅	T	N	Y	M	U	∅	∅	1	4	7	4	7	∅	∅																							290	s	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅	291	z	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅
5	1.0000	1	0.2000	908	289	o	dʒ	ɲ	u	∅	∅	∅	U	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																							290	u	s	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅	291	u	z	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅
1	0.1000	10	1.0000	914																							292	m	∅	∅	∅	e	n	e	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7	293	m	∅	∅	∅	ɛ	n	ɛ	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7																						
2	0.2000	9	0.9000	914																							292	e	m	∅	∅	n	e	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4	293	ɛ	m	∅	∅	n	ɛ	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4																						
3	0.3000	8	0.8000	914																							292	n	e	m	∅	e	m	e	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7	293	n	ɛ	m	∅	ɛ	m	ɛ	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7																						
4	0.4000	7	0.7000	914																							292	e	n	e	m	m	e	n	E	N	E	M	M	E	N	7	4	7	4	4	7	4	293	ɛ	n	ɛ	m	m	ɛ	ɲ	E	N	E	M	M	E	N	7	4	7	4	4	7	4																						
5	0.5000	6	0.6000	914																							292	m	e	n	e	e	n	i	M	E	N	E	E	N	I	4	7	4	7	7	4	7	293	m	ɛ	n	ɛ	ɛ	ɲ	ɪ	M	E	N	E	E	N	I	4	7	4	7	7	4	7																						
6	0.6000	5	0.5000	914																							292	e	m	e	n	n	i	ɲ	E	M	E	N	N	I	N	7	4	7	4	4	7	4	293	ɛ	m	ɛ	n	ɲ	ɪ	n	E	M	E	N	N	I	N	7	4	7	4	4	7	4																						
7	0.7000	4	0.4000	914																							292	n	e	m	e	i	ɲ	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7	293	ɲ	ɛ	m	ɛ	ɪ	n	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7																						
8	0.8000	3	0.3000	914																							292	i	n	e	m	ɲ	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅	293	ɪ	ɲ	ɛ	m	n	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅																						
9	0.9000	2	0.2000	914																							292	ɲ	i	n	e	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅	293	n	ɪ	ɲ	ɛ	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅																						
10	1.0000	1	0.1000	914																							292	i	ɲ	i	n	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅	293	i	n	ɪ	ɲ	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	924																							294	s	∅	∅	∅	ʔ	oː	b	S	∅	∅	∅	H	U	P	3	∅	∅	∅	1	7	1	295	s	∅	∅	∅	ʔ	ɛ	b	S	∅	∅	∅	H	E	P	3	∅	∅	∅	1	7	1																						
2	0.4000	4	0.8000	924																							294	ʔ	s	∅	∅	oː	b	i	H	S	∅	∅	U	P	I	1	3	∅	∅	7	1	7	295	ʔ	s	∅	∅	ɛ	b	i	H	S	∅	∅	E	P	I	1	3	∅	∅	7	1	7																						
3	0.6000	3	0.6000	924																							294	oː	ʔ	s	∅	b	i	∅	U	H	S	∅	P	I	∅	7	1	3	∅	1	7	∅	295	ɛ	ʔ	s	∅	b	i	∅	E	H	S	∅	P	I	∅	7	1	3	∅	1	7	∅																						
4	0.8000	2	0.4000	924																							294	b	oː	ʔ	s	i	∅	∅	P	U	H	S	I	∅	∅	1	7	1	3	7	∅	∅	295	b	ɛ	ʔ	s	i	∅	∅	P	E	H	S	I	∅	∅	1	7	1	3	7	∅	∅																						
5	1.0000	1	0.2000	924																							294	i	b	oː	ʔ	∅	∅	∅	I	P	U	H	∅	∅	∅	7	1	7	1	∅	∅	∅	295	i	b	ɛ	ʔ	∅	∅	∅	I	P	E	H	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	928	296	m	∅	∅	∅	-	b	a	M	∅	∅	∅	_	P	A	4	∅	∅	∅	0	1	7																							297	m	∅	∅	∅	aː	b	ə	M	∅	∅	∅	A	P	E	4	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	928	296	-	m	∅	∅	b	a	∅	_	M	∅	∅	P	A	∅	0	4	∅	∅	1	7	∅																							297	aː	m	∅	∅	b	ə	∅	A	M	∅	∅	P	E	∅	7	4	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	928	296	b	-	m	∅	a	∅	∅	P	_	M	∅	A	∅	∅	1	0	4	∅	7	∅	∅																							297	b	aː	m	∅	ə	∅	∅	P	A	M	∅	E	∅	∅	1	7	4	∅	7	∅	∅																						
4	1.0000	1	0.2500	928	296	a	b	-	m	∅	∅	∅	A	P	_	M	∅	∅	∅	7	1	0	4	∅	∅	∅																							297	ə	b	aː	m	∅	∅	∅	E	P	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅																						
1	0.3333	3	1.0000	931																							298	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅																							299	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	931																							298	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅																							299	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅
3	1.0000	1	0.3333	931																							298	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																							299	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅
1	0.1667	6	1.0000	932																							300	g	∅	∅	∅	ɛ	r	a	K	∅	∅	∅	E	R	A	1	∅	∅	∅	7	5	7																							301	g	∅	∅	∅	ɛ	r	a	K	∅	∅	∅	E	R	A	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	932																							300	ɛ	g	∅	∅	r	a	ʔ	E	K	∅	∅	R	A	H	7	1	∅	∅	5	7	1																							301	ɛ	g	∅	∅	r	a	ʔ	E	K	∅	∅	R	A	H	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	932																							300	r	ɛ	g	∅	a	ʔ	i	R	E	K	∅	A	H	I	5	7	1	∅	7	1	7																							301	r	ɛ	g	∅	a	ʔ	i	R	E	K	∅	A	H	I	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	932																							300	a	r	ɛ	g	ʔ	i	∅	A	R	E	K	H	I	∅	7	5	7	1	1	7	∅																							301	a	r	ɛ	g	ʔ	i	∅	A	R	E	K	H	I	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	932																							300	ʔ	a	r	ɛ	i	∅	∅	H	A	R	E	I	∅	∅	1	7	5	7	7	∅	∅																							301	ʔ	a	r	ɛ	i	∅	∅	H	A	R	E	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	932																							300	i	ʔ	a	r	∅	∅	∅	I	H	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅																							301	i	ʔ	a	r	∅	∅	∅	I	H	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1250	8	1.0000	938	302	ɓ	∅	∅	∅	-	u	l	P	∅	∅	∅	_	Y	L	1	∅	∅	∅	0	7	5	303	ɓ	∅	∅	∅	-	u	l	P	∅	∅	∅	_	Y	L	1	∅	∅	∅	0	7	5	304	p	∅	∅	∅	ʔ	u	l	P	∅	∅	∅	H	Y	L	1	∅	∅	∅	1	7	5																						
2	0.2500	7	0.8750	938	302	-	ɓ	∅	∅	u	l	ei̯	_	P	∅	∅	Y	L	E	0	1	∅	∅	7	5	7	303	-	ɓ	∅	∅	u	l	-	_	P	∅	∅	Y	L	_	0	1	∅	∅	7	5	0	304	ʔ	p	∅	∅	u	l	-	H	P	∅	∅	Y	L	_	1	1	∅	∅	7	5	0																						
3	0.3750	6	0.7500	938	302	u	-	ɓ	∅	l	ei̯	a	Y	_	P	∅	L	E	A	7	0	1	∅	5	7	7	303	u	-	ɓ	∅	l	-	-	Y	_	P	∅	L	_	_	7	0	1	∅	5	0	0	304	u	ʔ	p	∅	l	-	-	Y	H	P	∅	L	_	_	7	1	1	∅	5	0	0																						
4	0.5000	5	0.6250	938	302	l	u	-	ɓ	ei̯	a	n	L	Y	_	P	E	A	N	5	7	0	1	7	7	4	303	l	u	-	ɓ	-	-	-	L	Y	_	P	_	_	_	5	7	0	1	0	0	0	304	l	u	ʔ	p	-	-	-	L	Y	H	P	_	_	_	5	7	1	1	0	0	0																						
5	0.6250	4	0.5000	938	302	ei̯	l	u	-	a	n	e	E	L	Y	_	A	N	E	7	5	7	0	7	4	7	303	-	l	u	-	-	-	a	_	L	Y	_	_	_	A	0	5	7	0	0	0	7	304	-	l	u	ʔ	-	-	a	_	L	Y	H	_	_	A	0	5	7	1	0	0	7																						
6	0.7500	3	0.3750	938	302	a	ei̯	l	u	n	e	∅	A	E	L	Y	N	E	∅	7	7	5	7	4	7	∅	303	-	-	l	u	-	a	∅	_	_	L	Y	_	A	∅	0	0	5	7	0	7	∅	304	-	-	l	u	-	a	∅	_	_	L	Y	_	A	∅	0	0	5	7	0	7	∅																						
7	0.8750	2	0.2500	938	302	n	a	ei̯	l	e	∅	∅	N	A	E	L	E	∅	∅	4	7	7	5	7	∅	∅	303	-	-	-	l	a	∅	∅	_	_	_	L	A	∅	∅	0	0	0	5	7	∅	∅	304	-	-	-	l	a	∅	∅	_	_	_	L	A	∅	∅	0	0	0	5	7	∅	∅																						
8	1.0000	1	0.1250	938	302	e	n	a	ei̯	∅	∅	∅	E	N	A	E	∅	∅	∅	7	4	7	7	∅	∅	∅	303	a	-	-	-	∅	∅	∅	A	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅	304	a	-	-	-	∅	∅	∅	A	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅																						
1	0.2000	5	1.0000	946	305	ɓ	∅	∅	∅	a	ŋ	g	P	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	306	ɓ	∅	∅	∅	a	ŋ	g	P	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1																							307	ɓ	∅	∅	∅	a	ŋ	g	P	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	946	305	a	ɓ	∅	∅	ŋ	g	o	A	P	∅	∅	N	K	U	7	1	∅	∅	4	1	7	306	a	ɓ	∅	∅	ŋ	g	o	A	P	∅	∅	N	K	U	7	1	∅	∅	4	1	7																							307	a	ɓ	∅	∅	ŋ	g	o	A	P	∅	∅	N	K	U	7	1	∅	∅	4	1	7
3	0.6000	3	0.6000	946	305	ŋ	a	ɓ	∅	g	o	∅	N	A	P	∅	K	U	∅	4	7	1	∅	1	7	∅	306	ŋ	a	ɓ	∅	g	o	∅	N	A	P	∅	K	U	∅	4	7	1	∅	1	7	∅																							307	ŋ	a	ɓ	∅	g	o	∅	N	A	P	∅	K	U	∅	4	7	1	∅	1	7	∅
4	0.8000	2	0.4000	946	305	g	ŋ	a	ɓ	o	∅	∅	K	N	A	P	U	∅	∅	1	4	7	1	7	∅	∅	306	g	ŋ	a	ɓ	o	∅	∅	K	N	A	P	U	∅	∅	1	4	7	1	7	∅	∅																							307	g	ŋ	a	ɓ	o	∅	∅	K	N	A	P	U	∅	∅	1	4	7	1	7	∅	∅
5	1.0000	1	0.2000	946	305	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅	306	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																							307	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.1667	6	1.0000	968																							308	s	∅	∅	∅	ɛː	ŋ	a	S	∅	∅	∅	E	N	A	3	∅	∅	∅	7	4	7																							309	s	∅	∅	∅	e	-	-	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0
2	0.3333	5	0.8333	968																							308	ɛː	s	∅	∅	ŋ	a	n	E	S	∅	∅	N	A	N	7	3	∅	∅	4	7	4																							309	e	s	∅	∅	-	-	nː	E	S	∅	∅	_	_	N	7	3	∅	∅	0	0	4
3	0.5000	4	0.6667	968																							308	ŋ	ɛː	s	∅	a	n	e	N	E	S	∅	A	N	E	4	7	3	∅	7	4	7																							309	-	e	s	∅	-	nː	a	_	E	S	∅	_	N	A	0	7	3	∅	0	4	7
4	0.6667	3	0.5000	968																							308	a	ŋ	ɛː	s	n	e	∅	A	N	E	S	N	E	∅	7	4	7	3	4	7	∅																							309	-	-	e	s	nː	a	∅	_	_	E	S	N	A	∅	0	0	7	3	4	7	∅
5	0.8333	2	0.3333	968																							308	n	a	ŋ	ɛː	e	∅	∅	N	A	N	E	E	∅	∅	4	7	4	7	7	∅	∅																							309	nː	-	-	e	a	∅	∅	N	_	_	E	A	∅	∅	4	0	0	7	7	∅	∅
6	1.0000	1	0.1667	968																							308	e	n	a	ŋ	∅	∅	∅	E	N	A	N	∅	∅	∅	7	4	7	4	∅	∅	∅																							309	a	nː	-	-	∅	∅	∅	A	N	_	_	∅	∅	∅	7	4	0	0	∅	∅	∅
