index	index_p	rindex	rindex_p	cogid	id_BelejeGonfoye	segment_BelejeGonfoye	segment_BelejeGonfoye_L1	segment_BelejeGonfoye_L2	segment_BelejeGonfoye_L3	segment_BelejeGonfoye_R1	segment_BelejeGonfoye_R2	segment_BelejeGonfoye_R3	SC_BelejeGonfoye	SC_BelejeGonfoye_L1	SC_BelejeGonfoye_L2	SC_BelejeGonfoye_L3	SC_BelejeGonfoye_R1	SC_BelejeGonfoye_R2	SC_BelejeGonfoye_R3	PROSODY_BelejeGonfoye	PROSODY_BelejeGonfoye_L1	PROSODY_BelejeGonfoye_L2	PROSODY_BelejeGonfoye_L3	PROSODY_BelejeGonfoye_R1	PROSODY_BelejeGonfoye_R2	PROSODY_BelejeGonfoye_R3	id_Fadashi	segment_Fadashi	segment_Fadashi_L1	segment_Fadashi_L2	segment_Fadashi_L3	segment_Fadashi_R1	segment_Fadashi_R2	segment_Fadashi_R3	SC_Fadashi	SC_Fadashi_L1	SC_Fadashi_L2	SC_Fadashi_L3	SC_Fadashi_R1	SC_Fadashi_R2	SC_Fadashi_R3	PROSODY_Fadashi	PROSODY_Fadashi_L1	PROSODY_Fadashi_L2	PROSODY_Fadashi_L3	PROSODY_Fadashi_R1	PROSODY_Fadashi_R2	PROSODY_Fadashi_R3	id_Maiyu	segment_Maiyu	segment_Maiyu_L1	segment_Maiyu_L2	segment_Maiyu_L3	segment_Maiyu_R1	segment_Maiyu_R2	segment_Maiyu_R3	SC_Maiyu	SC_Maiyu_L1	SC_Maiyu_L2	SC_Maiyu_L3	SC_Maiyu_R1	SC_Maiyu_R2	SC_Maiyu_R3	PROSODY_Maiyu	PROSODY_Maiyu_L1	PROSODY_Maiyu_L2	PROSODY_Maiyu_L3	PROSODY_Maiyu_R1	PROSODY_Maiyu_R2	PROSODY_Maiyu_R3	id_Undulu	segment_Undulu	segment_Undulu_L1	segment_Undulu_L2	segment_Undulu_L3	segment_Undulu_R1	segment_Undulu_R2	segment_Undulu_R3	SC_Undulu	SC_Undulu_L1	SC_Undulu_L2	SC_Undulu_L3	SC_Undulu_R1	SC_Undulu_R2	SC_Undulu_R3	PROSODY_Undulu	PROSODY_Undulu_L1	PROSODY_Undulu_L2	PROSODY_Undulu_L3	PROSODY_Undulu_R1	PROSODY_Undulu_R2	PROSODY_Undulu_R3
1	0.2500	4	1.0000	904																							426	b	∅	∅	∅	eː	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7	427	b	∅	∅	∅	ə	k	a	P	∅	∅	∅	E	K	A	1	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	904																							426	eː	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅	427	ə	b	∅	∅	k	a	∅	E	P	∅	∅	K	A	∅	7	1	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	904																							426	k	eː	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅	427	k	ə	b	∅	a	∅	∅	K	E	P	∅	A	∅	∅	1	7	1	∅	7	∅	∅																						
4	1.0000	1	0.2500	904																							426	a	k	eː	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅	427	a	k	ə	b	∅	∅	∅	A	K	E	P	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2000	5	1.0000	908	428	m	∅	∅	∅	u	ɲ	dʒ	M	∅	∅	∅	Y	N	T	4	∅	∅	∅	7	4	1																							429	m	∅	∅	∅	u	n	s	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3	430	m	∅	∅	∅	u	n	z	M	∅	∅	∅	Y	N	S	4	∅	∅	∅	7	4	3
2	0.4000	4	0.8000	908	428	u	m	∅	∅	ɲ	dʒ	o	Y	M	∅	∅	N	T	U	7	4	∅	∅	4	1	7																							429	u	m	∅	∅	n	s	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7	430	u	m	∅	∅	n	z	u	Y	M	∅	∅	N	S	Y	7	4	∅	∅	4	3	7
3	0.6000	3	0.6000	908	428	ɲ	u	m	∅	dʒ	o	∅	N	Y	M	∅	T	U	∅	4	7	4	∅	1	7	∅																							429	n	u	m	∅	s	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅	430	n	u	m	∅	z	u	∅	N	Y	M	∅	S	Y	∅	4	7	4	∅	3	7	∅
4	0.8000	2	0.4000	908	428	dʒ	ɲ	u	m	o	∅	∅	T	N	Y	M	U	∅	∅	1	4	7	4	7	∅	∅																							429	s	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅	430	z	n	u	m	u	∅	∅	S	N	Y	M	Y	∅	∅	3	4	7	4	7	∅	∅
5	1.0000	1	0.2000	908	428	o	dʒ	ɲ	u	∅	∅	∅	U	T	N	Y	∅	∅	∅	7	1	4	7	∅	∅	∅																							429	u	s	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅	430	u	z	n	u	∅	∅	∅	Y	S	N	Y	∅	∅	∅	7	3	4	7	∅	∅	∅
1	0.1000	10	1.0000	914																							431	m	∅	∅	∅	e	n	e	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7	432	m	∅	∅	∅	ɛ	n	ɛ	M	∅	∅	∅	E	N	E	4	∅	∅	∅	7	4	7																						
2	0.2000	9	0.9000	914																							431	e	m	∅	∅	n	e	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4	432	ɛ	m	∅	∅	n	ɛ	m	E	M	∅	∅	N	E	M	7	4	∅	∅	4	7	4																						
3	0.3000	8	0.8000	914																							431	n	e	m	∅	e	m	e	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7	432	n	ɛ	m	∅	ɛ	m	ɛ	N	E	M	∅	E	M	E	4	7	4	∅	7	4	7																						
4	0.4000	7	0.7000	914																							431	e	n	e	m	m	e	n	E	N	E	M	M	E	N	7	4	7	4	4	7	4	432	ɛ	n	ɛ	m	m	ɛ	ɲ	E	N	E	M	M	E	N	7	4	7	4	4	7	4																						
5	0.5000	6	0.6000	914																							431	m	e	n	e	e	n	i	M	E	N	E	E	N	I	4	7	4	7	7	4	7	432	m	ɛ	n	ɛ	ɛ	ɲ	ɪ	M	E	N	E	E	N	I	4	7	4	7	7	4	7																						
6	0.6000	5	0.5000	914																							431	e	m	e	n	n	i	ɲ	E	M	E	N	N	I	N	7	4	7	4	4	7	4	432	ɛ	m	ɛ	n	ɲ	ɪ	n	E	M	E	N	N	I	N	7	4	7	4	4	7	4																						
7	0.7000	4	0.4000	914																							431	n	e	m	e	i	ɲ	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7	432	ɲ	ɛ	m	ɛ	ɪ	n	i	N	E	M	E	I	N	I	4	7	4	7	7	4	7																						
8	0.8000	3	0.3000	914																							431	i	n	e	m	ɲ	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅	432	ɪ	ɲ	ɛ	m	n	i	∅	I	N	E	M	N	I	∅	7	4	7	4	4	7	∅																						
9	0.9000	2	0.2000	914																							431	ɲ	i	n	e	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅	432	n	ɪ	ɲ	ɛ	i	∅	∅	N	I	N	E	I	∅	∅	4	7	4	7	7	∅	∅																						
10	1.0000	1	0.1000	914																							431	i	ɲ	i	n	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅	432	i	n	ɪ	ɲ	∅	∅	∅	I	N	I	N	∅	∅	∅	7	4	7	4	∅	∅	∅																						
1	0.2000	5	1.0000	918	433	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5	434	a	∅	∅	∅	b	ɛ	r	A	∅	∅	∅	P	E	R	7	∅	∅	∅	1	7	5	435	a	∅	∅	∅	b	a	r	A	∅	∅	∅	P	A	R	7	∅	∅	∅	1	7	5	436	a	∅	∅	∅	b	ɛ	r	A	∅	∅	∅	P	E	R	7	∅	∅	∅	1	7	5
2	0.4000	4	0.8000	918	433	b	a	∅	∅	a	r	e	P	A	∅	∅	A	R	E	1	7	∅	∅	7	5	7	434	b	a	∅	∅	ɛ	r	e	P	A	∅	∅	E	R	E	1	7	∅	∅	7	5	7	435	b	a	∅	∅	a	r	o	P	A	∅	∅	A	R	U	1	7	∅	∅	7	5	7	436	b	a	∅	∅	ɛ	r	e	P	A	∅	∅	E	R	E	1	7	∅	∅	7	5	7
3	0.6000	3	0.6000	918	433	a	b	a	∅	r	e	∅	A	P	A	∅	R	E	∅	7	1	7	∅	5	7	∅	434	ɛ	b	a	∅	r	e	∅	E	P	A	∅	R	E	∅	7	1	7	∅	5	7	∅	435	a	b	a	∅	r	o	∅	A	P	A	∅	R	U	∅	7	1	7	∅	5	7	∅	436	ɛ	b	a	∅	r	e	∅	E	P	A	∅	R	E	∅	7	1	7	∅	5	7	∅
4	0.8000	2	0.4000	918	433	r	a	b	a	e	∅	∅	R	A	P	A	E	∅	∅	5	7	1	7	7	∅	∅	434	r	ɛ	b	a	e	∅	∅	R	E	P	A	E	∅	∅	5	7	1	7	7	∅	∅	435	r	a	b	a	o	∅	∅	R	A	P	A	U	∅	∅	5	7	1	7	7	∅	∅	436	r	ɛ	b	a	e	∅	∅	R	E	P	A	E	∅	∅	5	7	1	7	7	∅	∅
5	1.0000	1	0.2000	918	433	e	r	a	b	∅	∅	∅	E	R	A	P	∅	∅	∅	7	5	7	1	∅	∅	∅	434	e	r	ɛ	b	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅	435	o	r	a	b	∅	∅	∅	U	R	A	P	∅	∅	∅	7	5	7	1	∅	∅	∅	436	e	r	ɛ	b	∅	∅	∅	E	R	E	P	∅	∅	∅	7	5	7	1	∅	∅	∅
1	0.2000	5	1.0000	924																							437	s	∅	∅	∅	ʔ	oː	b	S	∅	∅	∅	H	U	P	3	∅	∅	∅	1	7	1	438	s	∅	∅	∅	ʔ	ɛ	b	S	∅	∅	∅	H	E	P	3	∅	∅	∅	1	7	1																						
2	0.4000	4	0.8000	924																							437	ʔ	s	∅	∅	oː	b	i	H	S	∅	∅	U	P	I	1	3	∅	∅	7	1	7	438	ʔ	s	∅	∅	ɛ	b	i	H	S	∅	∅	E	P	I	1	3	∅	∅	7	1	7																						
3	0.6000	3	0.6000	924																							437	oː	ʔ	s	∅	b	i	∅	U	H	S	∅	P	I	∅	7	1	3	∅	1	7	∅	438	ɛ	ʔ	s	∅	b	i	∅	E	H	S	∅	P	I	∅	7	1	3	∅	1	7	∅																						
4	0.8000	2	0.4000	924																							437	b	oː	ʔ	s	i	∅	∅	P	U	H	S	I	∅	∅	1	7	1	3	7	∅	∅	438	b	ɛ	ʔ	s	i	∅	∅	P	E	H	S	I	∅	∅	1	7	1	3	7	∅	∅																						
5	1.0000	1	0.2000	924																							437	i	b	oː	ʔ	∅	∅	∅	I	P	U	H	∅	∅	∅	7	1	7	1	∅	∅	∅	438	i	b	ɛ	ʔ	∅	∅	∅	I	P	E	H	∅	∅	∅	7	1	7	1	∅	∅	∅																						
1	0.2500	4	1.0000	928	439	m	∅	∅	∅	-	b	a	M	∅	∅	∅	_	P	A	4	∅	∅	∅	0	1	7																							440	m	∅	∅	∅	aː	b	ə	M	∅	∅	∅	A	P	E	4	∅	∅	∅	7	1	7																						
2	0.5000	3	0.7500	928	439	-	m	∅	∅	b	a	∅	_	M	∅	∅	P	A	∅	0	4	∅	∅	1	7	∅																							440	aː	m	∅	∅	b	ə	∅	A	M	∅	∅	P	E	∅	7	4	∅	∅	1	7	∅																						
3	0.7500	2	0.5000	928	439	b	-	m	∅	a	∅	∅	P	_	M	∅	A	∅	∅	1	0	4	∅	7	∅	∅																							440	b	aː	m	∅	ə	∅	∅	P	A	M	∅	E	∅	∅	1	7	4	∅	7	∅	∅																						
4	1.0000	1	0.2500	928	439	a	b	-	m	∅	∅	∅	A	P	_	M	∅	∅	∅	7	1	0	4	∅	∅	∅																							440	ə	b	aː	m	∅	∅	∅	E	P	A	M	∅	∅	∅	7	1	7	4	∅	∅	∅																						
1	0.3333	3	1.0000	931																							441	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅																							442	n	∅	∅	∅	d	a	∅	N	∅	∅	∅	T	A	∅	4	∅	∅	∅	1	7	∅
2	0.6667	2	0.6667	931																							441	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅																							442	d	n	∅	∅	a	∅	∅	T	N	∅	∅	A	∅	∅	1	4	∅	∅	7	∅	∅
3	1.0000	1	0.3333	931																							441	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅																							442	a	d	n	∅	∅	∅	∅	A	T	N	∅	∅	∅	∅	7	1	4	∅	∅	∅	∅
1	0.1667	6	1.0000	932																							443	g	∅	∅	∅	ɛ	r	a	K	∅	∅	∅	E	R	A	1	∅	∅	∅	7	5	7																							444	g	∅	∅	∅	ɛ	r	a	K	∅	∅	∅	E	R	A	1	∅	∅	∅	7	5	7
2	0.3333	5	0.8333	932																							443	ɛ	g	∅	∅	r	a	ʔ	E	K	∅	∅	R	A	H	7	1	∅	∅	5	7	1																							444	ɛ	g	∅	∅	r	a	ʔ	E	K	∅	∅	R	A	H	7	1	∅	∅	5	7	1
3	0.5000	4	0.6667	932																							443	r	ɛ	g	∅	a	ʔ	i	R	E	K	∅	A	H	I	5	7	1	∅	7	1	7																							444	r	ɛ	g	∅	a	ʔ	i	R	E	K	∅	A	H	I	5	7	1	∅	7	1	7
4	0.6667	3	0.5000	932																							443	a	r	ɛ	g	ʔ	i	∅	A	R	E	K	H	I	∅	7	5	7	1	1	7	∅																							444	a	r	ɛ	g	ʔ	i	∅	A	R	E	K	H	I	∅	7	5	7	1	1	7	∅
5	0.8333	2	0.3333	932																							443	ʔ	a	r	ɛ	i	∅	∅	H	A	R	E	I	∅	∅	1	7	5	7	7	∅	∅																							444	ʔ	a	r	ɛ	i	∅	∅	H	A	R	E	I	∅	∅	1	7	5	7	7	∅	∅
6	1.0000	1	0.1667	932																							443	i	ʔ	a	r	∅	∅	∅	I	H	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅																							444	i	ʔ	a	r	∅	∅	∅	I	H	A	R	∅	∅	∅	7	1	7	5	∅	∅	∅
1	0.1250	8	1.0000	938	445	ɓ	∅	∅	∅	-	u	l	P	∅	∅	∅	_	Y	L	1	∅	∅	∅	0	7	5	446	ɓ	∅	∅	∅	-	u	l	P	∅	∅	∅	_	Y	L	1	∅	∅	∅	0	7	5	447	p	∅	∅	∅	ʔ	u	l	P	∅	∅	∅	H	Y	L	1	∅	∅	∅	1	7	5																						
2	0.2500	7	0.8750	938	445	-	ɓ	∅	∅	u	l	ei̯	_	P	∅	∅	Y	L	E	0	1	∅	∅	7	5	7	446	-	ɓ	∅	∅	u	l	-	_	P	∅	∅	Y	L	_	0	1	∅	∅	7	5	0	447	ʔ	p	∅	∅	u	l	-	H	P	∅	∅	Y	L	_	1	1	∅	∅	7	5	0																						
3	0.3750	6	0.7500	938	445	u	-	ɓ	∅	l	ei̯	a	Y	_	P	∅	L	E	A	7	0	1	∅	5	7	7	446	u	-	ɓ	∅	l	-	-	Y	_	P	∅	L	_	_	7	0	1	∅	5	0	0	447	u	ʔ	p	∅	l	-	-	Y	H	P	∅	L	_	_	7	1	1	∅	5	0	0																						
4	0.5000	5	0.6250	938	445	l	u	-	ɓ	ei̯	a	n	L	Y	_	P	E	A	N	5	7	0	1	7	7	4	446	l	u	-	ɓ	-	-	-	L	Y	_	P	_	_	_	5	7	0	1	0	0	0	447	l	u	ʔ	p	-	-	-	L	Y	H	P	_	_	_	5	7	1	1	0	0	0																						
5	0.6250	4	0.5000	938	445	ei̯	l	u	-	a	n	e	E	L	Y	_	A	N	E	7	5	7	0	7	4	7	446	-	l	u	-	-	-	a	_	L	Y	_	_	_	A	0	5	7	0	0	0	7	447	-	l	u	ʔ	-	-	a	_	L	Y	H	_	_	A	0	5	7	1	0	0	7																						
6	0.7500	3	0.3750	938	445	a	ei̯	l	u	n	e	∅	A	E	L	Y	N	E	∅	7	7	5	7	4	7	∅	446	-	-	l	u	-	a	∅	_	_	L	Y	_	A	∅	0	0	5	7	0	7	∅	447	-	-	l	u	-	a	∅	_	_	L	Y	_	A	∅	0	0	5	7	0	7	∅																						
7	0.8750	2	0.2500	938	445	n	a	ei̯	l	e	∅	∅	N	A	E	L	E	∅	∅	4	7	7	5	7	∅	∅	446	-	-	-	l	a	∅	∅	_	_	_	L	A	∅	∅	0	0	0	5	7	∅	∅	447	-	-	-	l	a	∅	∅	_	_	_	L	A	∅	∅	0	0	0	5	7	∅	∅																						
8	1.0000	1	0.1250	938	445	e	n	a	ei̯	∅	∅	∅	E	N	A	E	∅	∅	∅	7	4	7	7	∅	∅	∅	446	a	-	-	-	∅	∅	∅	A	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅	447	a	-	-	-	∅	∅	∅	A	_	_	_	∅	∅	∅	7	0	0	0	∅	∅	∅																						
1	0.2000	5	1.0000	946	448	ɓ	∅	∅	∅	a	ŋ	g	P	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1	449	ɓ	∅	∅	∅	a	ŋ	g	P	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1																							450	ɓ	∅	∅	∅	a	ŋ	g	P	∅	∅	∅	A	N	K	1	∅	∅	∅	7	4	1
2	0.4000	4	0.8000	946	448	a	ɓ	∅	∅	ŋ	g	o	A	P	∅	∅	N	K	U	7	1	∅	∅	4	1	7	449	a	ɓ	∅	∅	ŋ	g	o	A	P	∅	∅	N	K	U	7	1	∅	∅	4	1	7																							450	a	ɓ	∅	∅	ŋ	g	o	A	P	∅	∅	N	K	U	7	1	∅	∅	4	1	7
3	0.6000	3	0.6000	946	448	ŋ	a	ɓ	∅	g	o	∅	N	A	P	∅	K	U	∅	4	7	1	∅	1	7	∅	449	ŋ	a	ɓ	∅	g	o	∅	N	A	P	∅	K	U	∅	4	7	1	∅	1	7	∅																							450	ŋ	a	ɓ	∅	g	o	∅	N	A	P	∅	K	U	∅	4	7	1	∅	1	7	∅
4	0.8000	2	0.4000	946	448	g	ŋ	a	ɓ	o	∅	∅	K	N	A	P	U	∅	∅	1	4	7	1	7	∅	∅	449	g	ŋ	a	ɓ	o	∅	∅	K	N	A	P	U	∅	∅	1	4	7	1	7	∅	∅																							450	g	ŋ	a	ɓ	o	∅	∅	K	N	A	P	U	∅	∅	1	4	7	1	7	∅	∅
5	1.0000	1	0.2000	946	448	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅	449	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅																							450	o	g	ŋ	a	∅	∅	∅	U	K	N	A	∅	∅	∅	7	1	4	7	∅	∅	∅
1	0.2500	4	1.0000	957	451	m	∅	∅	∅	a	r	e	M	∅	∅	∅	A	R	E	4	∅	∅	∅	7	5	7	452	m	∅	∅	∅	a	r	e	M	∅	∅	∅	A	R	E	4	∅	∅	∅	7	5	7	453	m	∅	∅	∅	ə	r	e	M	∅	∅	∅	E	R	E	4	∅	∅	∅	7	5	7	454	m	∅	∅	∅	a	r	e	M	∅	∅	∅	A	R	E	4	∅	∅	∅	7	5	7
2	0.5000	3	0.7500	957	451	a	m	∅	∅	r	e	∅	A	M	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅	452	a	m	∅	∅	r	e	∅	A	M	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅	453	ə	m	∅	∅	r	e	∅	E	M	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅	454	a	m	∅	∅	r	e	∅	A	M	∅	∅	R	E	∅	7	4	∅	∅	5	7	∅
3	0.7500	2	0.5000	957	451	r	a	m	∅	e	∅	∅	R	A	M	∅	E	∅	∅	5	7	4	∅	7	∅	∅	452	r	a	m	∅	e	∅	∅	R	A	M	∅	E	∅	∅	5	7	4	∅	7	∅	∅	453	r	ə	m	∅	e	∅	∅	R	E	M	∅	E	∅	∅	5	7	4	∅	7	∅	∅	454	r	a	m	∅	e	∅	∅	R	A	M	∅	E	∅	∅	5	7	4	∅	7	∅	∅
4	1.0000	1	0.2500	957	451	e	r	a	m	∅	∅	∅	E	R	A	M	∅	∅	∅	7	5	7	4	∅	∅	∅	452	e	r	a	m	∅	∅	∅	E	R	A	M	∅	∅	∅	7	5	7	4	∅	∅	∅	453	e	r	ə	m	∅	∅	∅	E	R	E	M	∅	∅	∅	7	5	7	4	∅	∅	∅	454	e	r	a	m	∅	∅	∅	E	R	A	M	∅	∅	∅	7	5	7	4	∅	∅	∅
1	0.1667	6	1.0000	968																							455	s	∅	∅	∅	ɛː	ŋ	a	S	∅	∅	∅	E	N	A	3	∅	∅	∅	7	4	7																							456	s	∅	∅	∅	e	-	-	S	∅	∅	∅	E	_	_	3	∅	∅	∅	7	0	0
2	0.3333	5	0.8333	968																							455	ɛː	s	∅	∅	ŋ	a	n	E	S	∅	∅	N	A	N	7	3	∅	∅	4	7	4																							456	e	s	∅	∅	-	-	nː	E	S	∅	∅	_	_	N	7	3	∅	∅	0	0	4
3	0.5000	4	0.6667	968																							455	ŋ	ɛː	s	∅	a	n	e	N	E	S	∅	A	N	E	4	7	3	∅	7	4	7																							456	-	e	s	∅	-	nː	a	_	E	S	∅	_	N	A	0	7	3	∅	0	4	7
4	0.6667	3	0.5000	968																							455	a	ŋ	ɛː	s	n	e	∅	A	N	E	S	N	E	∅	7	4	7	3	4	7	∅																							456	-	-	e	s	nː	a	∅	_	_	E	S	N	A	∅	0	0	7	3	4	7	∅
5	0.8333	2	0.3333	968																							455	n	a	ŋ	ɛː	e	∅	∅	N	A	N	E	E	∅	∅	4	7	4	7	7	∅	∅																							456	nː	-	-	e	a	∅	∅	N	_	_	E	A	∅	∅	4	0	0	7	7	∅	∅
6	1.0000	1	0.1667	968																							455	e	n	a	ŋ	∅	∅	∅	E	N	A	N	∅	∅	∅	7	4	7	4	∅	∅	∅																							456	a	nː	-	-	∅	∅	∅	A	N	_	_	∅	∅	∅	7	4	0	0	∅	∅	∅
1	0.5000	2	1.0000	973																							457	a	∅	∅	∅	ŋ	∅	∅	A	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅	458	aː	∅	∅	∅	ŋ	∅	∅	A	∅	∅	∅	N	∅	∅	7	∅	∅	∅	4	∅	∅																						
2	1.0000	1	0.5000	973																							457	ŋ	a	∅	∅	∅	∅	∅	N	A	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅	458	ŋ	aː	∅	∅	∅	∅	∅	N	A	∅	∅	∅	∅	∅	4	7	∅	∅	∅	∅	∅																						
1	0.5000	2	1.0000	978	459	b	∅	∅	∅	eː	∅	∅	P	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅																							460	b	∅	∅	∅	eː	∅	∅	P	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅	461	b	∅	∅	∅	eː	∅	∅	P	∅	∅	∅	E	∅	∅	1	∅	∅	∅	7	∅	∅
2	1.0000	1	0.5000	978	459	eː	b	∅	∅	∅	∅	∅	E	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅																							460	eː	b	∅	∅	∅	∅	∅	E	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅	461	eː	b	∅	∅	∅	∅	∅	E	P	∅	∅	∅	∅	∅	7	1	∅	∅	∅	∅	∅
1	0.1429	7	1.0000	993																							462	m	∅	∅	∅	ɛ	n	ɗ	M	∅	∅	∅	E	N	T	4	∅	∅	∅	7	4	1																							463	m	∅	∅	∅	e	n	ɗ	M	∅	∅	∅	E	N	T	4	∅	∅	∅	7	4	1
2	0.2857	6	0.8571	993																							462	ɛ	m	∅	∅	n	ɗ	a	E	M	∅	∅	N	T	A	7	4	∅	∅	4	1	7																							463	e	m	∅	∅	n	ɗ	ɛ	E	M	∅	∅	N	T	E	7	4	∅	∅	4	1	7
3	0.4286	5	0.7143	993																							462	n	ɛ	m	∅	ɗ	a	ʃ	N	E	M	∅	T	A	S	4	7	4	∅	1	7	3																							463	n	e	m	∅	ɗ	ɛ	ʃ	N	E	M	∅	T	E	S	4	7	4	∅	1	7	3
4	0.5714	4	0.5714	993																							462	ɗ	n	ɛ	m	a	ʃ	i	T	N	E	M	A	S	I	1	4	7	4	7	3	7																							463	ɗ	n	e	m	ɛ	ʃ	i	T	N	E	M	E	S	I	1	4	7	4	7	3	7
5	0.7143	3	0.4286	993																							462	a	ɗ	n	ɛ	ʃ	i	∅	A	T	N	E	S	I	∅	7	1	4	7	3	7	∅																							463	ɛ	ɗ	n	e	ʃ	i	∅	E	T	N	E	S	I	∅	7	1	4	7	3	7	∅
6	0.8571	2	0.2857	993																							462	ʃ	a	ɗ	n	i	∅	∅	S	A	T	N	I	∅	∅	3	7	1	4	7	∅	∅																							463	ʃ	ɛ	ɗ	n	i	∅	∅	S	E	T	N	I	∅	∅	3	7	1	4	7	∅	∅
7	1.0000	1	0.1429	993																							462	i	ʃ	a	ɗ	∅	∅	∅	I	S	A	T	∅	∅	∅	7	3	7	1	∅	∅	∅																							463	i	ʃ	ɛ	ɗ	∅	∅	∅	I	S	E	T	∅	∅	∅	7	3	7	1	∅	∅	∅
1	0.3333	3	1.0000	1001																							464	ʃ	∅	∅	∅	i	ɲ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅	465	ʃ	∅	∅	∅	i	ŋ	∅	S	∅	∅	∅	I	N	∅	3	∅	∅	∅	7	4	∅																						
2	0.6667	2	0.6667	1001																							464	i	ʃ	∅	∅	ɲ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅	465	i	ʃ	∅	∅	ŋ	∅	∅	I	S	∅	∅	N	∅	∅	7	3	∅	∅	4	∅	∅																						
3	1.0000	1	0.3333	1001																							464	ɲ	i	ʃ	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅	465	ŋ	i	ʃ	∅	∅	∅	∅	N	I	S	∅	∅	∅	∅	4	7	3	∅	∅	∅	∅																						
1	0.1667	6	1.0000	1007	466	ɪ	∅	∅	∅	ŋ	g	o	I	∅	∅	∅	N	K	U	7	∅	∅	∅	4	1	7	467	ɪ	∅	∅	∅	ŋ	g	o	I	∅	∅	∅	N	K	U	7	∅	∅	∅	4	1	7																							468	o	∅	∅	∅	ŋ	g	o	U	∅	∅	∅	N	K	U	7	∅	∅	∅	4	1	7
2	0.3333	5	0.8333	1007	466	ŋ	ɪ	∅	∅	g	o	l	N	I	∅	∅	K	U	L	4	7	∅	∅	1	7	5	467	ŋ	ɪ	∅	∅	g	o	l	N	I	∅	∅	K	U	L	4	7	∅	∅	1	7	5																							468	ŋ	o	∅	∅	g	o	l	N	U	∅	∅	K	U	L	4	7	∅	∅	1	7	5
3	0.5000	4	0.6667	1007	466	g	ŋ	ɪ	∅	o	l	e	K	N	I	∅	U	L	E	1	4	7	∅	7	5	7	467	g	ŋ	ɪ	∅	o	l	e	K	N	I	∅	U	L	E	1	4	7	∅	7	5	7																							468	g	ŋ	o	∅	o	l	e	K	N	U	∅	U	L	E	1	4	7	∅	7	5	7
