index	index_p	rindex	rindex_p	cogid	id_AchangLongchuan	segment_AchangLongchuan	segment_AchangLongchuan_L1	segment_AchangLongchuan_L2	segment_AchangLongchuan_L3	segment_AchangLongchuan_R1	segment_AchangLongchuan_R2	segment_AchangLongchuan_R3	SC_AchangLongchuan	SC_AchangLongchuan_L1	SC_AchangLongchuan_L2	SC_AchangLongchuan_L3	SC_AchangLongchuan_R1	SC_AchangLongchuan_R2	SC_AchangLongchuan_R3	PROSODY_AchangLongchuan	PROSODY_AchangLongchuan_L1	PROSODY_AchangLongchuan_L2	PROSODY_AchangLongchuan_L3	PROSODY_AchangLongchuan_R1	PROSODY_AchangLongchuan_R2	PROSODY_AchangLongchuan_R3	id_Atsi	segment_Atsi	segment_Atsi_L1	segment_Atsi_L2	segment_Atsi_L3	segment_Atsi_R1	segment_Atsi_R2	segment_Atsi_R3	SC_Atsi	SC_Atsi_L1	SC_Atsi_L2	SC_Atsi_L3	SC_Atsi_R1	SC_Atsi_R2	SC_Atsi_R3	PROSODY_Atsi	PROSODY_Atsi_L1	PROSODY_Atsi_L2	PROSODY_Atsi_L3	PROSODY_Atsi_R1	PROSODY_Atsi_R2	PROSODY_Atsi_R3	id_Bola	segment_Bola	segment_Bola_L1	segment_Bola_L2	segment_Bola_L3	segment_Bola_R1	segment_Bola_R2	segment_Bola_R3	SC_Bola	SC_Bola_L1	SC_Bola_L2	SC_Bola_L3	SC_Bola_R1	SC_Bola_R2	SC_Bola_R3	PROSODY_Bola	PROSODY_Bola_L1	PROSODY_Bola_L2	PROSODY_Bola_L3	PROSODY_Bola_R1	PROSODY_Bola_R2	PROSODY_Bola_R3	id_Lashi	segment_Lashi	segment_Lashi_L1	segment_Lashi_L2	segment_Lashi_L3	segment_Lashi_R1	segment_Lashi_R2	segment_Lashi_R3	SC_Lashi	SC_Lashi_L1	SC_Lashi_L2	SC_Lashi_L3	SC_Lashi_R1	SC_Lashi_R2	SC_Lashi_R3	PROSODY_Lashi	PROSODY_Lashi_L1	PROSODY_Lashi_L2	PROSODY_Lashi_L3	PROSODY_Lashi_R1	PROSODY_Lashi_R2	PROSODY_Lashi_R3	id_Maru	segment_Maru	segment_Maru_L1	segment_Maru_L2	segment_Maru_L3	segment_Maru_R1	segment_Maru_R2	segment_Maru_R3	SC_Maru	SC_Maru_L1	SC_Maru_L2	SC_Maru_L3	SC_Maru_R1	SC_Maru_R2	SC_Maru_R3	PROSODY_Maru	PROSODY_Maru_L1	PROSODY_Maru_L2	PROSODY_Maru_L3	PROSODY_Maru_R1	PROSODY_Maru_R2	PROSODY_Maru_R3	id_OldBurmese	segment_OldBurmese	segment_OldBurmese_L1	segment_OldBurmese_L2	segment_OldBurmese_L3	segment_OldBurmese_R1	segment_OldBurmese_R2	segment_OldBurmese_R3	SC_OldBurmese	SC_OldBurmese_L1	SC_OldBurmese_L2	SC_OldBurmese_L3	SC_OldBurmese_R1	SC_OldBurmese_R2	SC_OldBurmese_R3	PROSODY_OldBurmese	PROSODY_OldBurmese_L1	PROSODY_OldBurmese_L2	PROSODY_OldBurmese_L3	PROSODY_OldBurmese_R1	PROSODY_OldBurmese_R2	PROSODY_OldBurmese_R3	id_ProtoBurmish	segment_ProtoBurmish	segment_ProtoBurmish_L1	segment_ProtoBurmish_L2	segment_ProtoBurmish_L3	segment_ProtoBurmish_R1	segment_ProtoBurmish_R2	segment_ProtoBurmish_R3	SC_ProtoBurmish	SC_ProtoBurmish_L1	SC_ProtoBurmish_L2	SC_ProtoBurmish_L3	SC_ProtoBurmish_R1	SC_ProtoBurmish_R2	SC_ProtoBurmish_R3	PROSODY_ProtoBurmish	PROSODY_ProtoBurmish_L1	PROSODY_ProtoBurmish_L2	PROSODY_ProtoBurmish_L3	PROSODY_ProtoBurmish_R1	PROSODY_ProtoBurmish_R2	PROSODY_ProtoBurmish_R3	id_Rangoon	segment_Rangoon	segment_Rangoon_L1	segment_Rangoon_L2	segment_Rangoon_L3	segment_Rangoon_R1	segment_Rangoon_R2	segment_Rangoon_R3	SC_Rangoon	SC_Rangoon_L1	SC_Rangoon_L2	SC_Rangoon_L3	SC_Rangoon_R1	SC_Rangoon_R2	SC_Rangoon_R3	PROSODY_Rangoon	PROSODY_Rangoon_L1	PROSODY_Rangoon_L2	PROSODY_Rangoon_L3	PROSODY_Rangoon_R1	PROSODY_Rangoon_R2	PROSODY_Rangoon_R3	id_Xiandao	segment_Xiandao	segment_Xiandao_L1	segment_Xiandao_L2	segment_Xiandao_L3	segment_Xiandao_R1	segment_Xiandao_R2	segment_Xiandao_R3	SC_Xiandao	SC_Xiandao_L1	SC_Xiandao_L2	SC_Xiandao_L3	SC_Xiandao_R1	SC_Xiandao_R2	SC_Xiandao_R3	PROSODY_Xiandao	PROSODY_Xiandao_L1	PROSODY_Xiandao_L2	PROSODY_Xiandao_L3	PROSODY_Xiandao_R1	PROSODY_Xiandao_R2	PROSODY_Xiandao_R3
3	1.0000	1	0.3333	829																																													1287	⁵⁵	a̱i	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							1288	³¹	a̱i	m	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							1289	¹	ai	ˀm	∅	∅	∅	∅	_	A	M	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	834																							1290	n	∅	∅	∅	e̱	⁵⁵	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	1291	n	∅	∅	∅	a̱i	³⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅	1292	n	∅	∅	∅	ɛ̱ː	⁵⁵	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅	1293	n	∅	∅	∅	a̱i	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																							1294	ˀn	∅	∅	∅	ai	³	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	834																							1290	e̱	n	∅	∅	⁵⁵	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1291	a̱i	n	∅	∅	³⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1292	ɛ̱ː	n	∅	∅	⁵⁵	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅	1293	a̱i	n	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																							1294	ai	ˀn	∅	∅	³	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	834																							1290	⁵⁵	e̱	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1291	³⁵	a̱i	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1292	⁵⁵	ɛ̱ː	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅	1293	⁵⁵	a̱i	n	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																							1294	³	ai	ˀn	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.2500	4	1.0000	837																							1295	n	∅	∅	∅	a̱	ŋ	⁵¹	N	∅	∅	∅	A	N	_	4	∅	∅	∅	7	4	0	1296	n	∅	∅	∅	ɔ̱̃	-	⁵⁵	N	∅	∅	∅	O	_	_	4	∅	∅	∅	7	0	0																							1297	n	∅	∅	∅	ɔ̱̃	-	³¹	N	∅	∅	∅	O	_	_	4	∅	∅	∅	7	0	0																							1298	ˀn	∅	∅	∅	a	ŋ	¹	N	∅	∅	∅	A	N	_	4	∅	∅	∅	7	4	0																							1299	n̥	∅	∅	∅	ɔ	ŋ	⁵⁵	N	∅	∅	∅	U	N	_	4	∅	∅	∅	7	4	0
2	0.5000	3	0.7500	837																							1295	a̱	n	∅	∅	ŋ	⁵¹	∅	A	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅	1296	ɔ̱̃	n	∅	∅	-	⁵⁵	∅	O	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							1297	ɔ̱̃	n	∅	∅	-	³¹	∅	O	N	∅	∅	_	_	∅	7	4	∅	∅	0	0	∅																							1298	a	ˀn	∅	∅	ŋ	¹	∅	A	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅																							1299	ɔ	n̥	∅	∅	ŋ	⁵⁵	∅	U	N	∅	∅	N	_	∅	7	4	∅	∅	4	0	∅
3	0.7500	2	0.5000	837																							1295	ŋ	a̱	n	∅	⁵¹	∅	∅	N	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅	1296	-	ɔ̱̃	n	∅	⁵⁵	∅	∅	_	O	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							1297	-	ɔ̱̃	n	∅	³¹	∅	∅	_	O	N	∅	_	∅	∅	0	7	4	∅	0	∅	∅																							1298	ŋ	a	ˀn	∅	¹	∅	∅	N	A	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅																							1299	ŋ	ɔ	n̥	∅	⁵⁵	∅	∅	N	U	N	∅	_	∅	∅	4	7	4	∅	0	∅	∅
4	1.0000	1	0.2500	837																							1295	⁵¹	ŋ	a̱	n	∅	∅	∅	_	N	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅	1296	⁵⁵	-	ɔ̱̃	n	∅	∅	∅	_	_	O	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							1297	³¹	-	ɔ̱̃	n	∅	∅	∅	_	_	O	N	∅	∅	∅	0	0	7	4	∅	∅	∅																							1298	¹	ŋ	a	ˀn	∅	∅	∅	_	N	A	N	∅	∅	∅	0	4	7	4	∅	∅	∅																							1299	⁵⁵	ŋ	ɔ	n̥	∅	∅	∅	_	N	U	N	∅	∅	∅	0	4	7	4	∅	∅	∅
1	0.3333	3	1.0000	839																																													1300	n	∅	∅	∅	ɛ̱	⁵⁵	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																																																			1301	ˀn	∅	∅	∅	ɛ	¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	839																																													1300	ɛ̱	n	∅	∅	⁵⁵	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																			1301	ɛ	ˀn	∅	∅	¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	839																																													1300	⁵⁵	ɛ̱	n	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																			1301	¹	ɛ	ˀn	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.3333	3	1.0000	840	1302	ȵ̥	∅	∅	∅	a	⁵⁵	∅	N	∅	∅	∅	A	_	∅	4	∅	∅	∅	7	0	∅																																																																																																															1303	ˀɲ	∅	∅	∅	ɛ	¹	∅	N	∅	∅	∅	E	_	∅	4	∅	∅	∅	7	0	∅																																												
2	0.6667	2	0.6667	840	1302	a	ȵ̥	∅	∅	⁵⁵	∅	∅	A	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																																																																																															1303	ɛ	ˀɲ	∅	∅	¹	∅	∅	E	N	∅	∅	_	∅	∅	7	4	∅	∅	0	∅	∅																																												
3	1.0000	1	0.3333	840	1302	⁵⁵	a	ȵ̥	∅	∅	∅	∅	_	A	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																																																																																															1303	¹	ɛ	ˀɲ	∅	∅	∅	∅	_	E	N	∅	∅	∅	∅	0	7	4	∅	∅	∅	∅																																												
1	0.2000	5	1.0000	841																							1304	n	∅	∅	∅	-	u̱	t	N	∅	∅	∅	_	U	T	4	∅	∅	∅	0	7	1	1305	n	∅	∅	∅	-	ɔ̱	t	N	∅	∅	∅	_	O	T	4	∅	∅	∅	0	7	1	1306	n	∅	∅	∅	w	a̱	t	N	∅	∅	∅	W	A	T	4	∅	∅	∅	6	7	1	1307	n	∅	∅	∅	-	a̱	t	N	∅	∅	∅	_	A	T	4	∅	∅	∅	0	7	1	1308	nʰ	∅	∅	∅	-	u	t	N	∅	∅	∅	_	Y	T	4	∅	∅	∅	0	7	1																							1309	n̥	∅	∅	∅	-	o	ʔ	N	∅	∅	∅	_	U	H	4	∅	∅	∅	0	7	1	1310	n̥	∅	∅	∅	-	u	t	N	∅	∅	∅	_	Y	T	4	∅	∅	∅	0	7	1
2	0.4000	4	0.8000	841																							1304	-	n	∅	∅	u̱	t	⁵⁵	_	N	∅	∅	U	T	_	0	4	∅	∅	7	1	0	1305	-	n	∅	∅	ɔ̱	t	⁵⁵	_	N	∅	∅	O	T	_	0	4	∅	∅	7	1	0	1306	w	n	∅	∅	a̱	t	⁵⁵	W	N	∅	∅	A	T	_	6	4	∅	∅	7	1	0	1307	-	n	∅	∅	a̱	t	⁵⁵	_	N	∅	∅	A	T	_	0	4	∅	∅	7	1	0	1308	-	nʰ	∅	∅	u	t	-	_	N	∅	∅	Y	T	_	0	4	∅	∅	7	1	0																							1309	-	n̥	∅	∅	o	ʔ	⁴	_	N	∅	∅	U	H	_	0	4	∅	∅	7	1	0	1310	-	n̥	∅	∅	u	t	⁵⁵	_	N	∅	∅	Y	T	_	0	4	∅	∅	7	1	0
3	0.6000	3	0.6000	841																							1304	u̱	-	n	∅	t	⁵⁵	∅	U	_	N	∅	T	_	∅	7	0	4	∅	1	0	∅	1305	ɔ̱	-	n	∅	t	⁵⁵	∅	O	_	N	∅	T	_	∅	7	0	4	∅	1	0	∅	1306	a̱	w	n	∅	t	⁵⁵	∅	A	W	N	∅	T	_	∅	7	6	4	∅	1	0	∅	1307	a̱	-	n	∅	t	⁵⁵	∅	A	_	N	∅	T	_	∅	7	0	4	∅	1	0	∅	1308	u	-	nʰ	∅	t	-	∅	Y	_	N	∅	T	_	∅	7	0	4	∅	1	0	∅																							1309	o	-	n̥	∅	ʔ	⁴	∅	U	_	N	∅	H	_	∅	7	0	4	∅	1	0	∅	1310	u	-	n̥	∅	t	⁵⁵	∅	Y	_	N	∅	T	_	∅	7	0	4	∅	1	0	∅
4	0.8000	2	0.4000	841																							1304	t	u̱	-	n	⁵⁵	∅	∅	T	U	_	N	_	∅	∅	1	7	0	4	0	∅	∅	1305	t	ɔ̱	-	n	⁵⁵	∅	∅	T	O	_	N	_	∅	∅	1	7	0	4	0	∅	∅	1306	t	a̱	w	n	⁵⁵	∅	∅	T	A	W	N	_	∅	∅	1	7	6	4	0	∅	∅	1307	t	a̱	-	n	⁵⁵	∅	∅	T	A	_	N	_	∅	∅	1	7	0	4	0	∅	∅	1308	t	u	-	nʰ	-	∅	∅	T	Y	_	N	_	∅	∅	1	7	0	4	0	∅	∅																							1309	ʔ	o	-	n̥	⁴	∅	∅	H	U	_	N	_	∅	∅	1	7	0	4	0	∅	∅	1310	t	u	-	n̥	⁵⁵	∅	∅	T	Y	_	N	_	∅	∅	1	7	0	4	0	∅	∅
5	1.0000	1	0.2000	841																							1304	⁵⁵	t	u̱	-	∅	∅	∅	_	T	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅	1305	⁵⁵	t	ɔ̱	-	∅	∅	∅	_	T	O	_	∅	∅	∅	0	1	7	0	∅	∅	∅	1306	⁵⁵	t	a̱	w	∅	∅	∅	_	T	A	W	∅	∅	∅	0	1	7	6	∅	∅	∅	1307	⁵⁵	t	a̱	-	∅	∅	∅	_	T	A	_	∅	∅	∅	0	1	7	0	∅	∅	∅	1308	-	t	u	-	∅	∅	∅	_	T	Y	_	∅	∅	∅	0	1	7	0	∅	∅	∅																							1309	⁴	ʔ	o	-	∅	∅	∅	_	H	U	_	∅	∅	∅	0	1	7	0	∅	∅	∅	1310	⁵⁵	t	u	-	∅	∅	∅	_	T	Y	_	∅	∅	∅	0	1	7	0	∅	∅	∅
1	0.2500	4	1.0000	843	1311	ȵ̥	∅	∅	∅	o	t	⁵⁵	N	∅	∅	∅	U	T	_	4	∅	∅	∅	7	1	0																																																																																																															1312	ˀɲ	∅	∅	∅	o	t	⁴	N	∅	∅	∅	U	T	_	4	∅	∅	∅	7	1	0																																												
2	0.5000	3	0.7500	843	1311	o	ȵ̥	∅	∅	t	⁵⁵	∅	U	N	∅	∅	T	_	∅	7	4	∅	∅	1	0	∅																																																																																																															1312	o	ˀɲ	∅	∅	t	⁴	∅	U	N	∅	∅	T	_	∅	7	4	∅	∅	1	0	∅																																												
3	0.7500	2	0.5000	843	1311	t	o	ȵ̥	∅	⁵⁵	∅	∅	T	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																																																																																															1312	t	o	ˀɲ	∅	⁴	∅	∅	T	U	N	∅	_	∅	∅	1	7	4	∅	0	∅	∅																																												
4	1.0000	1	0.2500	843	1311	⁵⁵	t	o	ȵ̥	∅	∅	∅	_	T	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																																																																																															1312	⁴	t	o	ˀɲ	∅	∅	∅	_	T	U	N	∅	∅	∅	0	1	7	4	∅	∅	∅																																												
1	0.3333	3	1.0000	844	1313	pʰ	∅	∅	∅	ɔ	⁵⁵	∅	P	∅	∅	∅	U	_	∅	1	∅	∅	∅	7	0	∅	1314	p	∅	∅	∅	o̱	⁵¹	∅	P	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅	1315	p	∅	∅	∅	a̱	⁵⁵	∅	P	∅	∅	∅	A	_	∅	1	∅	∅	∅	7	0	∅	1316	p	∅	∅	∅	ɔ̱ː	³³	∅	P	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅	1317	p	∅	∅	∅	ɔ̱	³¹	∅	P	∅	∅	∅	O	_	∅	1	∅	∅	∅	7	0	∅																																																																																								
2	0.6667	2	0.6667	844	1313	ɔ	pʰ	∅	∅	⁵⁵	∅	∅	U	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1314	o̱	p	∅	∅	⁵¹	∅	∅	O	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1315	a̱	p	∅	∅	⁵⁵	∅	∅	A	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1316	ɔ̱ː	p	∅	∅	³³	∅	∅	O	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅	1317	ɔ̱	p	∅	∅	³¹	∅	∅	O	P	∅	∅	_	∅	∅	7	1	∅	∅	0	∅	∅																																																																																								
3	1.0000	1	0.3333	844	1313	⁵⁵	ɔ	pʰ	∅	∅	∅	∅	_	U	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1314	⁵¹	o̱	p	∅	∅	∅	∅	_	O	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1315	⁵⁵	a̱	p	∅	∅	∅	∅	_	A	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1316	³³	ɔ̱ː	p	∅	∅	∅	∅	_	O	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅	1317	³¹	ɔ̱	p	∅	∅	∅	∅	_	O	P	∅	∅	∅	∅	0	7	1	∅	∅	∅	∅																																																																																								
1	0.2500	4	1.0000	849	1318	pʰ	∅	∅	∅	a	t	⁵⁵	P	∅	∅	∅	A	T	_	1	∅	∅	∅	7	1	0	1319	pʰ	∅	∅	∅	a	t	⁵⁵	P	∅	∅	∅	A	T	_	1	∅	∅	∅	7	1	0																							1320	pʰ	∅	∅	∅	aː	t	⁵⁵	P	∅	∅	∅	A	T	_	1	∅	∅	∅	7	1	0																							1321	pʰ	∅	∅	∅	a	t	-	P	∅	∅	∅	A	T	_	1	∅	∅	∅	7	1	0	1322	ˀp	∅	∅	∅	a	t	⁴	P	∅	∅	∅	A	T	_	1	∅	∅	∅	7	1	0	1323	pʰ	∅	∅	∅	ɑ	ʔ	⁴	P	∅	∅	∅	A	H	_	1	∅	∅	∅	7	1	0	1324	pʰ	∅	∅	∅	a	t	⁵⁵	P	∅	∅	∅	A	T	_	1	∅	∅	∅	7	1	0
2	0.5000	3	0.7500	849	1318	a	pʰ	∅	∅	t	⁵⁵	∅	A	P	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅	1319	a	pʰ	∅	∅	t	⁵⁵	∅	A	P	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅																							1320	aː	pʰ	∅	∅	t	⁵⁵	∅	A	P	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅																							1321	a	pʰ	∅	∅	t	-	∅	A	P	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅	1322	a	ˀp	∅	∅	t	⁴	∅	A	P	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅	1323	ɑ	pʰ	∅	∅	ʔ	⁴	∅	A	P	∅	∅	H	_	∅	7	1	∅	∅	1	0	∅	1324	a	pʰ	∅	∅	t	⁵⁵	∅	A	P	∅	∅	T	_	∅	7	1	∅	∅	1	0	∅
3	0.7500	2	0.5000	849	1318	t	a	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1319	t	a	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							1320	t	aː	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅																							1321	t	a	pʰ	∅	-	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1322	t	a	ˀp	∅	⁴	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1323	ʔ	ɑ	pʰ	∅	⁴	∅	∅	H	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅	1324	t	a	pʰ	∅	⁵⁵	∅	∅	T	A	P	∅	_	∅	∅	1	7	1	∅	0	∅	∅
4	1.0000	1	0.2500	849	1318	⁵⁵	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	1319	⁵⁵	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							1320	⁵⁵	t	aː	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅																							1321	-	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	1322	⁴	t	a	ˀp	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	1323	⁴	ʔ	ɑ	pʰ	∅	∅	∅	_	H	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅	1324	⁵⁵	t	a	pʰ	∅	∅	∅	_	T	A	P	∅	∅	∅	0	1	7	1	∅	∅	∅
1	0.2500	4	1.0000	853																							1325	p	∅	∅	∅	j	i̱	⁵¹	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0	1326	p	∅	∅	∅	-	i̱	⁵⁵	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1327	p	∅	∅	∅	j	i̱ː	³³	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							1328	pʰ	∅	∅	∅	-	i	-	P	∅	∅	∅	_	I	_	1	∅	∅	∅	0	7	0	1329	ˀp	∅	∅	∅	-	e	¹	P	∅	∅	∅	_	E	_	1	∅	∅	∅	0	7	0																																												
2	0.5000	3	0.7500	853																							1325	j	p	∅	∅	i̱	⁵¹	∅	J	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅	1326	-	p	∅	∅	i̱	⁵⁵	∅	_	P	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1327	j	p	∅	∅	i̱ː	³³	∅	J	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																							1328	-	pʰ	∅	∅	i	-	∅	_	P	∅	∅	I	_	∅	0	1	∅	∅	7	0	∅	1329	-	ˀp	∅	∅	e	¹	∅	_	P	∅	∅	E	_	∅	0	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	853																							1325	i̱	j	p	∅	⁵¹	∅	∅	I	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅	1326	i̱	-	p	∅	⁵⁵	∅	∅	I	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1327	i̱ː	j	p	∅	³³	∅	∅	I	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							1328	i	-	pʰ	∅	-	∅	∅	I	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅	1329	e	-	ˀp	∅	¹	∅	∅	E	_	P	∅	_	∅	∅	7	0	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	853																							1325	⁵¹	i̱	j	p	∅	∅	∅	_	I	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅	1326	⁵⁵	i̱	-	p	∅	∅	∅	_	I	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	1327	³³	i̱ː	j	p	∅	∅	∅	_	I	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							1328	-	i	-	pʰ	∅	∅	∅	_	I	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅	1329	¹	e	-	ˀp	∅	∅	∅	_	E	_	P	∅	∅	∅	0	7	0	1	∅	∅	∅																																												
1	0.2500	4	1.0000	856																																																																																									1330	p	∅	∅	∅	j	i̱	³¹	P	∅	∅	∅	J	I	_	1	∅	∅	∅	6	7	0																							1331	ˀp	∅	∅	∅	j	e	¹	P	∅	∅	∅	J	E	_	1	∅	∅	∅	6	7	0																																												
2	0.5000	3	0.7500	856																																																																																									1330	j	p	∅	∅	i̱	³¹	∅	J	P	∅	∅	I	_	∅	6	1	∅	∅	7	0	∅																							1331	j	ˀp	∅	∅	e	¹	∅	J	P	∅	∅	E	_	∅	6	1	∅	∅	7	0	∅																																												
3	0.7500	2	0.5000	856																																																																																									1330	i̱	j	p	∅	³¹	∅	∅	I	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																							1331	e	j	ˀp	∅	¹	∅	∅	E	J	P	∅	_	∅	∅	7	6	1	∅	0	∅	∅																																												
4	1.0000	1	0.2500	856																																																																																									1330	³¹	i̱	j	p	∅	∅	∅	_	I	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																							1331	¹	e	j	ˀp	∅	∅	∅	_	E	J	P	∅	∅	∅	0	7	6	1	∅	∅	∅																																												
1	0.2000	5	1.0000	858																																													1332	p	∅	∅	∅	j	ɛ̱	ʔ	P	∅	∅	∅	J	E	H	1	∅	∅	∅	6	7	1																							1333	p	∅	∅	∅	j	ɛ̱	ʔ	P	∅	∅	∅	J	E	H	1	∅	∅	∅	6	7	1																							1334	ˀp	∅	∅	∅	j	a	t	P	∅	∅	∅	J	A	T	1	∅	∅	∅	6	7	1	1335	p	∅	∅	∅	j	õ	-	P	∅	∅	∅	J	U	_	1	∅	∅	∅	6	7	0																						
2	0.4000	4	0.8000	858																																													1332	j	p	∅	∅	ɛ̱	ʔ	⁵⁵	J	P	∅	∅	E	H	_	6	1	∅	∅	7	1	0																							1333	j	p	∅	∅	ɛ̱	ʔ	⁵⁵	J	P	∅	∅	E	H	_	6	1	∅	∅	7	1	0																							1334	j	ˀp	∅	∅	a	t	⁴	J	P	∅	∅	A	T	_	6	1	∅	∅	7	1	0	1335	j	p	∅	∅	õ	-	⁵⁵	J	P	∅	∅	U	_	_	6	1	∅	∅	7	0	0																						
